B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 1
B05, Trade, 215.750, 134, S04, B05, 1
B06, 0
B07, 0
B08, 0
B09, 0
B10, 4
B10, Trade, 42.583, 138, B10, S00, 1
B10, Trade, 170.350, 151, B10, S00, 1
B10, Trade, 187.983, 153, B10, S04, 1
B10, Trade, 191.967, 153, B10, S04, 1
B11, 3
B11, Trade, 244.300, 161, B11, S00, 1
B11, Trade, 290.917, 166, B11, S04, 1
B11, Trade, 299.667, 165, S01, B11, 1
B12, 16
B12, Trade, 7.300, 135, B12, S00, 1
B12, Trade, 22.617, 142, B12, S04, 1
B12, Trade, 42.567, 144, B12, S04, 1
B12, Trade, 57.950, 144, B12, S04, 1
B12, Trade, 92.183, 149, B12, S00, 1
B12, Trade, 106.300, 150, B12, S11, 1
B12, Trade, 139.850, 154, B12, S04, 1
B12, Trade, 187.067, 159, S11, B12, 1
B12, Trade, 202.483, 160, B12, S04, 1
B12, Trade, 213.750, 161, B12, S02, 1
B12, Trade, 226.183, 162, B12, S03, 1
B12, Trade, 240.667, 164, B12, S10, 1
B12, Trade, 273.883, 167, B12, S04, 1
B12, Trade, 277.900, 168, B12, S00, 1
B12, Trade, 289.467, 169, B12, S02, 1
B12, Trade, 298.217, 170, B12, S02, 1
B13, 16
B13, Trade, 3.900, 143, B13, S01, 1
B13, Trade, 10.017, 142, S01, B13, 1
B13, Trade, 36.883, 143, B13, S02, 1
B13, Trade, 45.067, 139, S05, B13, 1
B13, Trade, 76.383, 149, B13, S04, 1
B13, Trade, 92.750, 150, B13, S04, 1
B13, Trade, 112.750, 155, S01, B13, 1
B13, Trade, 123.200, 155, S11, B13, 1
B13, Trade, 125.533, 156, B13, S12, 1
B13, Trade, 132.233, 157, B13, S04, 1
B13, Trade, 139.650, 155, B13, S02, 1
B13, Trade, 153.350, 157, B13, S04, 1
B13, Trade, 169.900, 161, B13, S13, 1
B13, Trade, 204.467, 161, S12, B13, 1
B13, Trade, 239.717, 167, S11, B13, 1
B13, Trade, 249.850, 167, B13, S12, 1
B14, 39
B14, Trade, 12.933, 142, B14, S12, 1
B14, Trade, 22.467, 148, B14, S11, 1
B14, Trade, 36.450, 148, B14, S04, 1
B14, Trade, 42.217, 145, B14, S02, 1
B14, Trade, 55.100, 150, B14, S04, 1
