Trd, 000001.017, 123
Trd, 000001.217, 124
Trd, 000001.950, 127
Trd, 000002.850, 121
Trd, 000003.700, 125
Trd, 000003.817, 127
Trd, 000004.217, 128
Trd, 000004.350, 136
Trd, 000005.750, 137
Trd, 000006.150, 141
Trd, 000007.100, 136
Trd, 000007.300, 142
Trd, 000007.317, 134
Trd, 000007.367, 133
Trd, 000008.150, 132
Trd, 000009.067, 141
Trd, 000009.250, 145
Trd, 000009.300, 157
Trd, 000009.467, 176
Trd, 000009.900, 135
Trd, 000011.450, 153
Trd, 000012.533, 153
Trd, 000012.767, 164
Trd, 000013.250, 150
Trd, 000014.483, 155
Trd, 000015.083, 154
Trd, 000015.383, 149
Trd, 000015.867, 152
Trd, 000016.233, 152
Trd, 000016.550, 153
Trd, 000017.983, 151
Trd, 000018.317, 153
Trd, 000018.467, 153
Trd, 000018.567, 152
Trd, 000018.600, 142
Trd, 000018.817, 138
Trd, 000019.167, 164
Trd, 000019.933, 149
Trd, 000022.300, 150
Trd, 000022.383, 151
Trd, 000022.550, 150
Trd, 000022.933, 151
Trd, 000022.983, 150
Trd, 000023.283, 149
Trd, 000023.867, 148
Trd, 000024.600, 150
Trd, 000025.150, 151
Trd, 000025.483, 147
Trd, 000025.617, 143
Trd, 000026.567, 136
Trd, 000027.350, 144
Trd, 000027.533, 136
Trd, 000028.000, 147
Trd, 000028.950, 144
Trd, 000029.500, 140
Trd, 000029.600, 138
Trd, 000030.117, 141
Trd, 000030.667, 141
Trd, 000031.083, 142
Trd, 000031.333, 141
Trd, 000031.750, 154
Trd, 000032.183, 142
Trd, 000034.133, 142
Trd, 000034.500, 142
Trd, 000034.583, 142
Trd, 000034.650, 144
Trd, 000034.833, 147
Trd, 000035.017, 144
Trd, 000035.417, 166
Trd, 000035.700, 145
Trd, 000035.717, 144
Trd, 000037.550, 148
Trd, 000038.000, 152
Trd, 000038.617, 153
Trd, 000039.133, 174
Trd, 000040.200, 153
Trd, 000040.833, 157
Trd, 000041.750, 154
Trd, 000042.200, 152
Trd, 000043.217, 153
Trd, 000044.167, 154
Trd, 000044.367, 151
Trd, 000044.383, 153
Trd, 000045.033, 152
Trd, 000045.117, 151
Trd, 000045.483, 151
Trd, 000045.683, 153
Trd, 000045.783, 145
Trd, 000046.650, 141
Trd, 000047.533, 151
Trd, 000048.150, 146
Trd, 000049.250, 151
Trd, 000049.717, 148
Trd, 000050.050, 150
Trd, 000050.717, 148
Trd, 000051.333, 148
Trd, 000051.917, 146
Trd, 000052.000, 148
Trd, 000052.300, 149
Trd, 000052.883, 148
Trd, 000053.850, 149
Trd, 000054.850, 148
Trd, 000055.767, 156
Trd, 000056.067, 152
Trd, 000056.683, 164
Trd, 000056.800, 153
Trd, 000057.483, 151
Trd, 000058.667, 151
Trd, 000059.533, 154
Trd, 000060.450, 155
Trd, 000060.783, 154
Trd, 000060.883, 153
Trd, 000061.083, 155
Trd, 000061.867, 147
Trd, 000064.267, 154
Trd, 000064.367, 154
Trd, 000064.617, 155
Trd, 000065.567, 155
Trd, 000065.800, 153
Trd, 000066.817, 153
Trd, 000066.883, 150
Trd, 000068.100, 153
Trd, 000068.233, 154
Trd, 000068.817, 155
Trd, 000070.083, 157
Trd, 000070.200, 155
Trd, 000070.433, 156
Trd, 000070.500, 151
Trd, 000071.183, 149
Trd, 000071.650, 152
Trd, 000072.067, 153
Trd, 000072.517, 151
Trd, 000072.567, 155
Trd, 000073.433, 152
Trd, 000073.633, 151
Trd, 000074.350, 149
Trd, 000075.400, 149
Trd, 000077.033, 148
Trd, 000077.817, 150
Trd, 000078.217, 149
Trd, 000078.400, 145
Trd, 000078.833, 149
Trd, 000079.250, 168
Trd, 000079.900, 149
Trd, 000080.350, 163
Trd, 000081.167, 150
Trd, 000082.333, 154
Trd, 000082.783, 156
Trd, 000082.967, 157
Trd, 000083.800, 154
Trd, 000083.933, 154
Trd, 000084.050, 153
Trd, 000084.067, 149
Trd, 000085.067, 151
Trd, 000086.217, 150
Trd, 000086.233, 147
Trd, 000087.183, 148
Trd, 000087.317, 151
Trd, 000087.633, 145
Trd, 000088.883, 160
Trd, 000089.483, 158
Trd, 000089.883, 159
Trd, 000090.867, 159
Trd, 000090.883, 169
Trd, 000091.033, 159
Trd, 000091.833, 159
Trd, 000092.167, 166
Trd, 000093.300, 158
Trd, 000093.750, 158
Trd, 000095.067, 157
Trd, 000096.533, 156
Trd, 000097.383, 155
Trd, 000097.567, 155
Trd, 000097.900, 156
Trd, 000098.383, 158
Trd, 000099.133, 156
Trd, 000099.367, 156
Trd, 000099.767, 162
Trd, 000100.567, 157
Trd, 000101.700, 156
Trd, 000102.717, 166
Trd, 000103.517, 158
Trd, 000103.700, 160
Trd, 000104.317, 160
Trd, 000104.417, 157
Trd, 000104.633, 161
Trd, 000104.950, 157
Trd, 000105.717, 157
Trd, 000106.967, 156
Trd, 000107.400, 152
Trd, 000108.617, 159
Trd, 000109.267, 158
Trd, 000110.067, 159
Trd, 000110.233, 158
Trd, 000110.467, 160
Trd, 000110.750, 161
Trd, 000110.917, 157
Trd, 000112.033, 157
Trd, 000112.600, 163
Trd, 000113.750, 162
Trd, 000114.383, 158
Trd, 000114.767, 160
Trd, 000115.817, 159
Trd, 000115.950, 159
Trd, 000116.300, 159
Trd, 000116.517, 160
Trd, 000117.083, 159
Trd, 000117.883, 162
Trd, 000118.550, 160
Trd, 000118.933, 159
Trd, 000119.667, 158
Trd, 000119.683, 161
Trd, 000121.217, 162
Trd, 000121.533, 161
Trd, 000121.617, 159
Trd, 000121.767, 153
Trd, 000121.933, 162
Trd, 000124.383, 161
Trd, 000124.467, 162
Trd, 000124.633, 162
Trd, 000125.067, 161
Trd, 000125.833, 159
Trd, 000126.000, 161
Trd, 000126.017, 149
Trd, 000126.133, 157
Trd, 000128.867, 158
Trd, 000128.917, 163
Trd, 000130.283, 162
Trd, 000130.700, 159
Trd, 000130.933, 158
Trd, 000130.967, 162
Trd, 000132.083, 158
Trd, 000132.350, 160
Trd, 000133.767, 162
Trd, 000134.167, 161
Trd, 000134.750, 160
Trd, 000135.250, 160
Trd, 000135.950, 154
Trd, 000136.133, 152
Trd, 000136.550, 152
Trd, 000137.533, 159
Trd, 000138.983, 159
Trd, 000139.700, 160
Trd, 000139.733, 163
Trd, 000140.383, 164
Trd, 000141.167, 161
Trd, 000142.117, 160
Trd, 000142.317, 160
Trd, 000142.583, 158
Trd, 000143.250, 158
Trd, 000143.350, 159
Trd, 000144.450, 155
Trd, 000144.533, 152
Trd, 000144.950, 156
Trd, 000145.300, 159
Trd, 000145.383, 155
Trd, 000145.567, 160
Trd, 000145.683, 166
Trd, 000146.283, 176
Trd, 000146.550, 182
Trd, 000147.333, 175
Trd, 000148.533, 170
Trd, 000149.000, 173
Trd, 000149.900, 171
Trd, 000150.700, 168
Trd, 000151.233, 164
Trd, 000151.600, 166
Trd, 000151.683, 167
Trd, 000152.517, 165
Trd, 000152.867, 165
Trd, 000153.167, 163
Trd, 000153.867, 164
Trd, 000154.850, 165
Trd, 000155.450, 164
Trd, 000155.550, 163
Trd, 000156.067, 166
Trd, 000156.217, 163
Trd, 000156.933, 167
Trd, 000157.900, 163
Trd, 000159.083, 158
Trd, 000160.100, 161
Trd, 000160.183, 157
Trd, 000161.967, 158
Trd, 000161.983, 160
Trd, 000162.067, 161
Trd, 000162.583, 160
Trd, 000163.133, 158
Trd, 000163.783, 161
Trd, 000164.083, 159
Trd, 000164.150, 158
Trd, 000164.183, 164
Trd, 000164.717, 157
Trd, 000166.333, 157
Trd, 000168.250, 159
Trd, 000169.033, 158
Trd, 000169.800, 159
Trd, 000170.183, 158
Trd, 000170.517, 158
Trd, 000170.717, 158
Trd, 000171.233, 159
Trd, 000172.167, 167
Trd, 000172.367, 161
Trd, 000172.700, 158
Trd, 000173.900, 159
Trd, 000174.867, 162
Trd, 000175.117, 160
Trd, 000175.650, 162
Trd, 000176.367, 162
Trd, 000177.183, 161
Trd, 000177.400, 155
Trd, 000178.717, 161
Trd, 000179.850, 159
Trd, 000180.350, 161
Trd, 000181.083, 159
Trd, 000181.133, 159
Trd, 000181.467, 159
Trd, 000182.600, 158
Trd, 000182.867, 159
Trd, 000183.217, 159
Trd, 000184.433, 157
Trd, 000184.633, 159
Trd, 000185.050, 158
Trd, 000185.467, 156
Trd, 000185.633, 161
Trd, 000185.800, 162
Trd, 000186.917, 157
Trd, 000187.083, 159
Trd, 000187.817, 156
Trd, 000188.417, 160
Trd, 000188.600, 160
Trd, 000189.233, 156
Trd, 000189.483, 159
Trd, 000189.783, 160
Trd, 000190.650, 157
Trd, 000190.883, 157
Trd, 000190.917, 160
Trd, 000192.383, 156
Trd, 000192.667, 156
Trd, 000192.817, 156
Trd, 000193.267, 158
Trd, 000193.833, 160
Trd, 000194.000, 162
Trd, 000194.433, 156
Trd, 000195.083, 155
Trd, 000196.367, 159
Trd, 000197.550, 161
Trd, 000197.700, 158
Trd, 000197.967, 163
Trd, 000198.217, 157
Trd, 000199.267, 164
Trd, 000200.700, 179
Trd, 000201.750, 168
Trd, 000202.233, 171
Trd, 000202.767, 170
Trd, 000204.067, 166
Trd, 000204.400, 166
Trd, 000204.917, 168
Trd, 000205.283, 168
Trd, 000205.783, 167
Trd, 000205.800, 166
Trd, 000206.300, 163
Trd, 000207.167, 165
Trd, 000207.283, 166
Trd, 000207.917, 169
Trd, 000208.783, 165
Trd, 000209.517, 164
Trd, 000209.567, 171
Trd, 000210.133, 164
Trd, 000211.533, 169
Trd, 000212.600, 166
Trd, 000212.900, 166
Trd, 000213.500, 165
Trd, 000213.600, 165
Trd, 000214.133, 164
Trd, 000214.533, 162
Trd, 000214.550, 165
Trd, 000216.233, 163
Trd, 000216.433, 161
Trd, 000216.617, 158
Trd, 000217.200, 163
Trd, 000217.783, 160
Trd, 000218.317, 162
Trd, 000218.617, 162
Trd, 000218.983, 162
Trd, 000219.300, 160
Trd, 000219.333, 159
Trd, 000219.483, 164
Trd, 000220.467, 159
Trd, 000220.583, 163
Trd, 000221.750, 158
Trd, 000221.933, 155
Trd, 000223.650, 161
