B00, 0
B01, 0
B02, 0
B03, 1
B03, Trade, 2.567, 100, S00, B03, 1
B04, 0
B05, 0
B06, 0
B07, 0
B08, 1
B08, Trade, 245.817, 151, B08, S00, 1
B09, 0
B10, 1
B10, Trade, 248.817, 157, S04, B10, 1
B11, 6
B11, Trade, 4.217, 118, S01, B11, 1
B11, Trade, 68.833, 143, B11, S00, 1
B11, Trade, 182.300, 154, B11, S00, 1
B11, Trade, 233.300, 159, B11, S05, 1
B11, Trade, 248.717, 156, S02, B11, 1
B11, Trade, 294.733, 165, B11, S07, 1
B12, 7
B12, Trade, 68.483, 147, B12, S05, 1
B12, Trade, 88.317, 148, B12, S06, 1
B12, Trade, 144.483, 154, B12, S06, 1
B12, Trade, 233.100, 163, B12, S00, 1
B12, Trade, 247.183, 163, S08, B12, 1
B12, Trade, 268.400, 167, B12, S08, 1
B12, Trade, 294.183, 168, B12, S02, 1
B13, 0
B14, 23
B14, Trade, 9.683, 146, B14, S09, 1
B14, Trade, 10.550, 145, B14, S05, 1
B14, Trade, 20.500, 148, B14, S06, 1
B14, Trade, 23.033, 149, B14, S03, 1
B14, Trade, 61.133, 153, B14, S00, 1
B14, Trade, 68.100, 153, B14, S06, 1
B14, Trade, 86.500, 154, B14, S00, 1
B14, Trade, 110.317, 158, S12, B14, 1
B14, Trade, 121.283, 159, B14, S05, 1
B14, Trade, 125.700, 158, B14, S00, 1
B14, Trade, 144.233, 161, B14, S05, 1
B14, Trade, 156.950, 161, B14, S06, 1
B14, Trade, 166.800, 163, B14, S06, 1
B14, Trade, 193.950, 166, B14, S05, 1
B14, Trade, 201.533, 167, B14, S01, 1
B14, Trade, 213.083, 168, B14, S05, 1
B14, Trade, 228.050, 170, B14, S06, 1
B14, Trade, 245.767, 171, B14, S01, 1
B14, Trade, 250.233, 153, B14, S06, 1
B14, Trade, 265.533, 173, B14, S00, 1
B14, Trade, 282.683, 175, B14, S05, 1
B14, Trade, 285.050, 173, B14, S02, 1
B14, Trade, 291.683, 176, B14, S08, 1
B15, 1
B15, Trade, 6.550, 139, S10, B15, 1
B16, 50
B16, Trade, 11.467, 147, B16, S00, 1
B16, Trade, 17.300, 148, B16, S11, 1
B16, Trade, 23.817, 151, B16, S05, 1
B16, Trade, 34.650, 158, B16, S00, 1
B16, Trade, 36.650, 159, S01, B16, 1
B16, Trade, 40.950, 157, B16, S14, 1
B16, Trade, 52.617, 157, S01, B16, 1
