B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 1
B07, Trade, 135.700, 137, B07, S06, 1
B08, 0
B09, 0
B10, 2
B10, Trade, 135.367, 146, B10, S00, 1
B10, Trade, 224.583, 154, B10, S06, 1
B11, 1
B11, Trade, 56.483, 142, B11, S06, 1
B12, 5
B12, Trade, 56.133, 146, B12, S10, 1
B12, Trade, 90.183, 150, B12, S10, 1
B12, Trade, 108.917, 152, B12, S10, 1
B12, Trade, 223.950, 163, B12, S08, 1
B12, Trade, 299.300, 171, B12, S00, 1
B13, 0
B14, 17
B14, Trade, 5.967, 141, B14, S10, 1
B14, Trade, 55.217, 152, B14, S08, 1
B14, Trade, 57.767, 146, B14, S00, 1
B14, Trade, 85.667, 155, B14, S09, 1
B14, Trade, 107.250, 157, B14, S03, 1
B14, Trade, 109.933, 155, B14, S00, 1
B14, Trade, 119.700, 159, B14, S10, 1
B14, Trade, 125.283, 157, B14, S10, 1
B14, Trade, 138.067, 159, B14, S00, 1
B14, Trade, 150.550, 162, B14, S08, 1
B14, Trade, 203.650, 167, B14, S06, 1
B14, Trade, 207.800, 167, B14, S00, 1
B14, Trade, 211.933, 167, B14, S06, 1
B14, Trade, 217.800, 168, B14, S00, 1
B14, Trade, 223.217, 167, B14, S09, 1
B14, Trade, 282.083, 175, B14, S10, 1
B14, Trade, 288.883, 175, B14, S06, 1
B15, 4
B15, Trade, 243.350, 175, B15, S15, 1
B15, Trade, 246.050, 176, B15, S07, 1
B15, Trade, 287.367, 180, B15, S05, 1
B15, Trade, 298.833, 181, B15, S05, 1
B16, 36
B16, Trade, 10.633, 149, B16, S10, 1
B16, Trade, 14.317, 154, B16, S02, 1
B16, Trade, 20.267, 150, B16, S06, 1
B16, Trade, 23.533, 155, B16, S10, 1
B16, Trade, 31.550, 158, B16, S10, 1
B16, Trade, 45.417, 159, B16, S10, 1
B16, Trade, 52.700, 160, B16, S06, 1
B16, Trade, 62.467, 157, B16, S10, 1
B16, Trade, 72.500, 162, B16, S10, 1
B16, Trade, 81.667, 163, B16, S03, 1
B16, Trade, 89.400, 164, B16, S00, 1
B16, Trade, 93.533, 158, B16, S10, 1
B16, Trade, 100.783, 159, S14, B16, 1
B16, Trade, 106.233, 166, B16, S03, 1
B16, Trade, 114.683, 165, B16, S13, 1
B16, Trade, 124.917, 167, B16, S06, 1
B16, Trade, 138.617, 157, B16, S06, 1
B16, Trade, 146.783, 168, B16, S09, 1
B16, Trade, 156.117, 167, B16, S10, 1
B16, Trade, 169.083, 172, B16, S08, 1
B16, Trade, 185.350, 173, B16, S00, 1
B16, Trade, 201.117, 175, B16, S06, 1
B16, Trade, 204.050, 162, B16, S10, 1
B16, Trade, 211.217, 172, S02, B16, 1
B16, Trade, 212.683, 163, B16, S08, 1
B16, Trade, 223.567, 166, B16, S10, 1
B16, Trade, 242.067, 179, B16, S00, 1
B16, Trade, 244.983, 177, S01, B16, 1
B16, Trade, 249.283, 178, B16, S06, 1
B16, Trade, 258.433, 180, B16, S12, 1
B16, Trade, 259.633, 178, B16, S10, 1
B16, Trade, 262.483, 181, B16, S00, 1
B16, Trade, 280.250, 183, B16, S12, 1
B16, Trade, 287.333, 183, B16, S10, 1
B16, Trade, 295.600, 184, B16, S12, 1
B16, Trade, 298.017, 184, B16, S12, 1
B17, 11
B17, Trade, 242.733, 181, B17, S06, 1
B17, Trade, 244.317, 177, B17, S02, 1
B17, Trade, 247.433, 179, B17, S00, 1
B17, Trade, 258.800, 180, B17, S07, 1
B17, Trade, 263.650, 184, S12, B17, 1
B17, Trade, 270.650, 185, B17, S00, 1
B17, Trade, 278.783, 186, B17, S05, 1
B17, Trade, 279.817, 186, S04, B17, 1
B17, Trade, 283.967, 186, B17, S07, 1
B17, Trade, 290.633, 182, S14, B17, 1
B17, Trade, 295.467, 187, B17, S07, 1
B18, 44
B18, Trade, 5.617, 146, B18, S00, 1
B18, Trade, 11.850, 158, B18, S06, 1
B18, Trade, 19.983, 153, B18, S10, 1
B18, Trade, 30.867, 164, B18, S06, 1
B18, Trade, 33.967, 163, B18, S00, 1
B18, Trade, 41.150, 163, B18, S00, 1
B18, Trade, 48.450, 164, B18, S10, 1
B18, Trade, 51.917, 162, B18, S10, 1
B18, Trade, 58.083, 146, B18, S02, 1
B18, Trade, 68.017, 157, B18, S00, 1
B18, Trade, 71.800, 167, B18, S06, 1
B18, Trade, 73.017, 164, B18, S00, 1
B18, Trade, 80.467, 168, B18, S10, 1
B18, Trade, 89.850, 164, B18, S06, 1
B18, Trade, 95.100, 162, S04, B18, 1
B18, Trade, 106.183, 170, B18, S02, 1
B18, Trade, 112.067, 161, B18, S10, 1
B18, Trade, 114.967, 164, B18, S00, 1
B18, Trade, 122.567, 172, B18, S00, 1
B18, Trade, 134.050, 172, B18, S10, 1
B18, Trade, 140.850, 164, B18, S03, 1
B18, Trade, 147.400, 169, B18, S03, 1
B18, Trade, 152.917, 167, S14, B18, 1
B18, Trade, 161.733, 177, S16, B18, 1
B18, Trade, 166.367, 173, B18, S10, 1
B18, Trade, 170.200, 169, B18, S00, 1
B18, Trade, 180.083, 176, B18, S00, 1
B18, Trade, 191.533, 180, B18, S10, 1
B18, Trade, 203.017, 175, B18, S00, 1
B18, Trade, 208.583, 166, B18, S10, 1
B18, Trade, 220.850, 165, B18, S06, 1
B18, Trade, 228.900, 181, B18, S09, 1
B18, Trade, 236.950, 180, B18, S10, 1
B18, Trade, 239.767, 184, B18, S10, 1
B18, Trade, 243.933, 173, S12, B18, 1
B18, Trade, 249.983, 179, S14, B18, 1
B18, Trade, 257.067, 184, B18, S05, 1
B18, Trade, 264.667, 182, B18, S11, 1
B18, Trade, 266.700, 182, B18, S02, 1
B18, Trade, 268.750, 185, B18, S12, 1
B18, Trade, 272.483, 187, B18, S00, 1
B18, Trade, 281.417, 182, B18, S06, 1
B18, Trade, 284.833, 187, B18, S16, 1
B18, Trade, 294.483, 190, B18, S06, 1
B19, 13
B19, Trade, 241.483, 185, S05, B19, 1
B19, Trade, 245.800, 178, S02, B19, 1
B19, Trade, 248.200, 180, S16, B19, 1
B19, Trade, 254.617, 190, B19, S11, 1
B19, Trade, 256.817, 187, S02, B19, 1
B19, Trade, 264.517, 187, B19, S06, 1
B19, Trade, 267.317, 186, S01, B19, 1
B19, Trade, 275.817, 187, S02, B19, 1
B19, Trade, 280.617, 190, S18, B19, 1
B19, Trade, 282.883, 193, B19, S04, 1
B19, Trade, 290.533, 182, S01, B19, 1
B19, Trade, 294.617, 194, B19, S13, 1
B19, Trade, 299.083, 191, S01, B19, 1
B20, 46
B20, Trade, 8.733, 150, S11, B20, 1
B20, Trade, 15.333, 155, B20, S04, 1
B20, Trade, 23.317, 156, B20, S00, 1
B20, Trade, 26.383, 155, B20, S00, 1
B20, Trade, 35.783, 164, B20, S10, 1
B20, Trade, 40.817, 165, B20, S09, 1
B20, Trade, 47.567, 159, B20, S13, 1
B20, Trade, 52.650, 164, B20, S00, 1
B20, Trade, 61.450, 155, S04, B20, 1
B20, Trade, 69.400, 162, B20, S09, 1
B20, Trade, 75.650, 165, B20, S08, 1
B20, Trade, 81.267, 166, B20, S10, 1
B20, Trade, 85.050, 176, B20, S08, 1
B20, Trade, 103.733, 163, B20, S10, 1
B20, Trade, 109.450, 156, B20, S06, 1
B20, Trade, 111.883, 164, S02, B20, 1
B20, Trade, 119.100, 162, B20, S06, 1
B20, Trade, 129.267, 181, B20, S09, 1
B20, Trade, 132.767, 176, B20, S02, 1
B20, Trade, 141.583, 157, B20, S10, 1
B20, Trade, 149.717, 163, B20, S00, 1
B20, Trade, 158.250, 158, B20, S10, 1
B20, Trade, 165.033, 174, B20, S03, 1
B20, Trade, 173.267, 171, B20, S06, 1
B20, Trade, 175.850, 175, B20, S10, 1
B20, Trade, 179.550, 177, B20, S10, 1
B20, Trade, 184.017, 178, B20, S15, 1
B20, Trade, 199.300, 180, S16, B20, 1
B20, Trade, 206.500, 169, B20, S09, 1
B20, Trade, 211.700, 168, B20, S10, 1
B20, Trade, 214.933, 164, B20, S00, 1
B20, Trade, 216.917, 172, S04, B20, 1
B20, Trade, 227.100, 179, B20, S01, 1
B20, Trade, 229.467, 180, B20, S10, 1
B20, Trade, 240.550, 183, B20, S06, 1
B20, Trade, 245.933, 177, B20, S05, 1
B20, Trade, 247.867, 177, B20, S10, 1
B20, Trade, 255.367, 186, S12, B20, 1
B20, Trade, 262.367, 186, S11, B20, 1
B20, Trade, 266.250, 181, B20, S10, 1
B20, Trade, 270.367, 184, B20, S06, 1
B20, Trade, 276.583, 182, B20, S05, 1
B20, Trade, 280.550, 187, B20, S07, 1
B20, Trade, 288.367, 177, B20, S12, 1
B20, Trade, 292.617, 180, B20, S05, 1
B20, Trade, 296.833, 185, B20, S03, 1
B21, 58
B21, Trade, 5.033, 149, S04, B21, 1
B21, Trade, 6.967, 172, S21, B21, 1
B21, Trade, 10.483, 153, S11, B21, 1
B21, Trade, 18.483, 159, S16, B21, 1
B21, Trade, 23.967, 158, S14, B21, 1
B21, Trade, 26.917, 159, S14, B21, 1
B21, Trade, 31.633, 175, S21, B21, 1
B21, Trade, 40.483, 168, S01, B21, 1
B21, Trade, 43.217, 169, S04, B21, 1
B21, Trade, 50.317, 168, S14, B21, 1
B21, Trade, 50.733, 168, S04, B21, 1
B21, Trade, 64.667, 157, S04, B21, 1
B21, Trade, 69.033, 161, S01, B21, 1
B21, Trade, 75.133, 179, S21, B21, 1
B21, Trade, 79.750, 180, B21, S01, 1
B21, Trade, 85.917, 177, S16, B21, 1
B21, Trade, 91.517, 162, S01, B21, 1
B21, Trade, 96.667, 162, S02, B21, 1
B21, Trade, 104.617, 182, B21, S01, 1
B21, Trade, 110.000, 167, S11, B21, 1
B21, Trade, 113.383, 166, S01, B21, 1
B21, Trade, 117.500, 166, S16, B21, 1
B21, Trade, 123.383, 182, S02, B21, 1
B21, Trade, 127.583, 184, S21, B21, 1
B21, Trade, 132.917, 177, S16, B21, 1
B21, Trade, 140.667, 168, S09, B21, 1
B21, Trade, 143.817, 168, S02, B21, 1
B21, Trade, 149.433, 173, S01, B21, 1
B21, Trade, 154.917, 169, S11, B21, 1
B21, Trade, 158.550, 181, S17, B21, 1
B21, Trade, 167.350, 175, S04, B21, 1
B21, Trade, 170.917, 176, S04, B21, 1
B21, Trade, 173.467, 189, S21, B21, 1
B21, Trade, 181.700, 182, S04, B21, 1
B21, Trade, 185.000, 190, B21, S11, 1
B21, Trade, 190.967, 182, S11, B21, 1
B21, Trade, 195.350, 183, S14, B21, 1
B21, Trade, 199.517, 183, S01, B21, 1
B21, Trade, 204.617, 177, S04, B21, 1
B21, Trade, 206.950, 174, S11, B21, 1
B21, Trade, 213.133, 171, S14, B21, 1
B21, Trade, 221.617, 169, S11, B21, 1
B21, Trade, 225.367, 177, S16, B21, 1
B21, Trade, 230.967, 189, S13, B21, 1
B21, Trade, 233.550, 168, S13, B21, 1
B21, Trade, 236.483, 178, S04, B21, 1
B21, Trade, 244.700, 176, S04, B21, 1
B21, Trade, 251.400, 179, S01, B21, 1
B21, Trade, 255.500, 189, S18, B21, 1
B21, Trade, 260.083, 184, S16, B21, 1
B21, Trade, 262.467, 187, S01, B21, 1
B21, Trade, 269.850, 187, S14, B21, 1
B21, Trade, 277.283, 187, S01, B21, 1
B21, Trade, 280.900, 196, S20, B21, 1
B21, Trade, 283.333, 200, B21, S10, 1
B21, Trade, 288.483, 188, S16, B21, 1
B21, Trade, 293.483, 197, S20, B21, 1
B21, Trade, 298.700, 189, S04, B21, 1
B22, 50
B22, Trade, 9.317, 152, S01, B22, 1
B22, Trade, 14.817, 155, S01, B22, 1
B22, Trade, 17.367, 154, B22, S09, 1
B22, Trade, 28.967, 165, B22, S16, 1
B22, Trade, 30.833, 165, S01, B22, 1
B22, Trade, 36.583, 163, B22, S03, 1
B22, Trade, 38.467, 162, B22, S06, 1
B22, Trade, 45.400, 160, B22, S06, 1
B22, Trade, 48.783, 164, B22, S06, 1
B22, Trade, 54.200, 153, B22, S03, 1
B22, Trade, 60.500, 153, S01, B22, 1
B22, Trade, 62.517, 155, B22, S06, 1
B22, Trade, 72.067, 166, B22, S01, 1
B22, Trade, 73.617, 164, S02, B22, 1
B22, Trade, 79.883, 170, B22, S09, 1
B22, Trade, 89.100, 165, B22, S02, 1
B22, Trade, 92.183, 156, B22, S00, 1
B22, Trade, 101.033, 158, B22, S11, 1
B22, Trade, 102.017, 159, S04, B22, 1
B22, Trade, 113.267, 163, B22, S09, 1
B22, Trade, 118.750, 164, B22, S11, 1
B22, Trade, 122.483, 173, B22, S04, 1
B22, Trade, 130.583, 180, B22, S06, 1
B22, Trade, 133.283, 176, B22, S15, 1
B22, Trade, 146.433, 169, S14, B22, 1
B22, Trade, 151.750, 168, B22, S06, 1
B22, Trade, 156.900, 167, B22, S00, 1
B22, Trade, 160.400, 175, B22, S06, 1
B22, Trade, 166.117, 174, B22, S00, 1
B22, Trade, 167.300, 164, B22, S06, 1
B22, Trade, 176.317, 175, B22, S06, 1
B22, Trade, 180.400, 177, S11, B22, 1
B22, Trade, 188.067, 182, B22, S06, 1
B22, Trade, 195.783, 175, B22, S06, 1
B22, Trade, 211.400, 172, B22, S02, 1
B22, Trade, 217.683, 169, B22, S10, 1
B22, Trade, 222.783, 168, B22, S04, 1
B22, Trade, 228.000, 182, S11, B22, 1
B22, Trade, 231.233, 183, B22, S03, 1
B22, Trade, 235.550, 178, S14, B22, 1
B22, Trade, 239.567, 183, B22, S03, 1
B22, Trade, 245.117, 176, B22, S10, 1
B22, Trade, 250.250, 180, S12, B22, 1
B22, Trade, 254.517, 190, B22, S00, 1
B22, Trade, 264.567, 183, S05, B22, 1
B22, Trade, 273.633, 185, B22, S10, 1
B22, Trade, 280.650, 179, B22, S08, 1
B22, Trade, 286.767, 186, B22, S00, 1
B22, Trade, 293.283, 184, S14, B22, 1
B22, Trade, 297.300, 185, B22, S09, 1
B23, 37
B23, Trade, 3.817, 146, B23, S01, 1
B23, Trade, 9.867, 152, S14, B23, 1
B23, Trade, 25.500, 157, S01, B23, 1
B23, Trade, 30.283, 164, S02, B23, 1
B23, Trade, 41.733, 172, B23, S16, 1
B23, Trade, 57.000, 156, S14, B23, 1
B23, Trade, 59.733, 154, S14, B23, 1
B23, Trade, 67.117, 159, S01, B23, 1
B23, Trade, 68.533, 159, S04, B23, 1
B23, Trade, 78.883, 180, B23, S11, 1
B23, Trade, 101.017, 159, S04, B23, 1
B23, Trade, 106.483, 173, S11, B23, 1
B23, Trade, 112.733, 165, S04, B23, 1
B23, Trade, 119.983, 168, S04, B23, 1
B23, Trade, 133.533, 178, S14, B23, 1
B23, Trade, 138.050, 171, B23, S08, 1
B23, Trade, 146.033, 169, S16, B23, 1
B23, Trade, 152.000, 167, S11, B23, 1
B23, Trade, 159.117, 180, S11, B23, 1
B23, Trade, 169.500, 188, S02, B23, 1
B23, Trade, 175.100, 178, S14, B23, 1
B23, Trade, 177.450, 176, S11, B23, 1
B23, Trade, 183.283, 190, S16, B23, 1
B23, Trade, 189.550, 182, S16, B23, 1
B23, Trade, 200.700, 192, S21, B23, 1
B23, Trade, 203.633, 179, S02, B23, 1
B23, Trade, 213.450, 176, S16, B23, 1
B23, Trade, 220.983, 169, S01, B23, 1
B23, Trade, 232.217, 181, S17, B23, 1
B23, Trade, 237.017, 183, B23, S14, 1
B23, Trade, 252.100, 182, S04, B23, 1
B23, Trade, 255.217, 187, S01, B23, 1
B23, Trade, 261.383, 183, S02, B23, 1
B23, Trade, 265.517, 184, S02, B23, 1
B23, Trade, 275.983, 180, B23, S06, 1
B23, Trade, 284.050, 188, S02, B23, 1
B23, Trade, 290.983, 177, S03, B23, 1
B24, 44
B24, Trade, 1.967, 140, B24, S06, 1
B24, Trade, 11.283, 149, B24, S08, 1
B24, Trade, 15.767, 153, B24, S00, 1
B24, Trade, 19.950, 153, B24, S00, 1
B24, Trade, 26.067, 153, B24, S06, 1
B24, Trade, 29.467, 164, B24, S11, 1
B24, Trade, 35.933, 163, B24, S13, 1
B24, Trade, 36.783, 163, B24, S10, 1
B24, Trade, 43.333, 161, B24, S15, 1
B24, Trade, 51.583, 163, B24, S09, 1
B24, Trade, 56.033, 154, S11, B24, 1
B24, Trade, 60.583, 153, S11, B24, 1
B24, Trade, 70.767, 165, B24, S11, 1
B24, Trade, 76.133, 164, B24, S06, 1
B24, Trade, 81.617, 167, B24, S00, 1
B24, Trade, 85.233, 171, B24, S06, 1
B24, Trade, 87.700, 168, B24, S09, 1
B24, Trade, 94.433, 156, B24, S08, 1
B24, Trade, 103.367, 164, B24, S00, 1
B24, Trade, 119.383, 163, B24, S00, 1
B24, Trade, 134.617, 177, S16, B24, 1
