B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 2
B12, Trade, 4.300, 137, S07, B12, 1
B12, Trade, 184.183, 159, B12, S06, 1
B13, 4
B13, Trade, 180.833, 162, B13, S01, 1
B13, Trade, 267.800, 170, B13, S01, 1
B13, Trade, 284.100, 172, B13, S11, 1
B13, Trade, 285.567, 173, B13, S01, 1
B14, 9
B14, Trade, 15.433, 148, B14, S03, 1
B14, Trade, 123.067, 159, B14, S03, 1
B14, Trade, 146.050, 161, B14, S09, 1
B14, Trade, 166.883, 164, B14, S01, 1
B14, Trade, 179.767, 165, B14, S09, 1
B14, Trade, 252.100, 172, B14, S04, 1
B14, Trade, 273.017, 174, B14, S01, 1
B14, Trade, 283.633, 175, B14, S01, 1
B14, Trade, 293.400, 176, B14, S11, 1
B15, 34
B15, Trade, 4.883, 151, S15, B15, 1
B15, Trade, 6.983, 151, S04, B15, 1
B15, Trade, 15.350, 152, B15, S01, 1
B15, Trade, 30.633, 154, B15, S03, 1
B15, Trade, 45.733, 156, B15, S03, 1
B15, Trade, 52.033, 156, B15, S03, 1
B15, Trade, 55.900, 156, B15, S03, 1
B15, Trade, 58.567, 154, S12, B15, 1
B15, Trade, 61.117, 157, B15, S03, 1
B15, Trade, 77.917, 158, B15, S07, 1
B15, Trade, 80.483, 159, B15, S02, 1
B15, Trade, 81.950, 159, B15, S02, 1
B15, Trade, 94.050, 160, B15, S03, 1
B15, Trade, 110.933, 162, B15, S01, 1
B15, Trade, 117.000, 163, B15, S03, 1
B15, Trade, 126.867, 163, B15, S02, 1
B15, Trade, 153.433, 166, B15, S09, 1
B15, Trade, 167.533, 168, B15, S03, 1
B15, Trade, 174.350, 168, B15, S04, 1
B15, Trade, 182.650, 163, S08, B15, 1
B15, Trade, 186.683, 162, S08, B15, 1
B15, Trade, 189.683, 170, B15, S08, 1
B15, Trade, 198.333, 171, B15, S01, 1
B15, Trade, 231.050, 173, B15, S03, 1
B15, Trade, 236.333, 174, B15, S10, 1
B15, Trade, 240.400, 174, S07, B15, 1
B15, Trade, 251.800, 175, S11, B15, 1
B15, Trade, 257.317, 176, B15, S11, 1
B15, Trade, 262.383, 177, B15, S03, 1
B15, Trade, 267.817, 173, S12, B15, 1
B15, Trade, 274.483, 178, S02, B15, 1
B15, Trade, 282.867, 179, B15, S11, 1
B15, Trade, 286.967, 177, S14, B15, 1
B15, Trade, 290.583, 180, B15, S14, 1
B16, 40
B16, Trade, 14.433, 155, B16, S00, 1
B16, Trade, 30.300, 156, B16, S01, 1
B16, Trade, 35.617, 157, B16, S03, 1
B16, Trade, 43.800, 157, B16, S06, 1
B16, Trade, 50.400, 157, B16, S10, 1
B16, Trade, 56.317, 155, B16, S01, 1
B16, Trade, 59.550, 154, S02, B16, 1
B16, Trade, 61.417, 154, B16, S00, 1
B16, Trade, 73.700, 159, B16, S03, 1
B16, Trade, 85.000, 158, B16, S09, 1
B16, Trade, 91.733, 161, B16, S01, 1
B16, Trade, 93.817, 161, B16, S01, 1
B16, Trade, 109.550, 163, B16, S10, 1
B16, Trade, 111.717, 163, S12, B16, 1
B16, Trade, 117.717, 162, B16, S12, 1
B16, Trade, 122.967, 163, B16, S00, 1
B16, Trade, 133.733, 166, B16, S06, 1
B16, Trade, 145.133, 168, B16, S01, 1
B16, Trade, 150.250, 168, B16, S03, 1
B16, Trade, 154.250, 167, B16, S13, 1
B16, Trade, 166.833, 168, B16, S13, 1
B16, Trade, 171.683, 169, B16, S00, 1
B16, Trade, 174.750, 167, B16, S02, 1
