B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 1
B08, Trade, 0.600, 127, S08, B08, 1
B09, 0
B10, 0
B11, 6
B11, Trade, 92.950, 146, B11, S08, 1
B11, Trade, 165.983, 153, B11, S00, 1
B11, Trade, 190.517, 155, B11, S02, 1
B11, Trade, 223.667, 159, B11, S06, 1
B11, Trade, 242.917, 161, B11, S10, 1
B11, Trade, 268.750, 164, B11, S10, 1
B12, 16
B12, Trade, 29.200, 143, B12, S02, 1
B12, Trade, 62.667, 146, B12, S08, 1
B12, Trade, 96.850, 148, B12, S06, 1
B12, Trade, 102.250, 150, B12, S02, 1
B12, Trade, 113.900, 151, B12, S09, 1
B12, Trade, 164.150, 156, B12, S02, 1
B12, Trade, 191.417, 158, B12, S08, 1
B12, Trade, 210.783, 161, B12, S08, 1
B12, Trade, 216.800, 161, B12, S02, 1
B12, Trade, 225.100, 160, B12, S07, 1
B12, Trade, 242.517, 164, B12, S04, 1
B12, Trade, 253.100, 164, B12, S10, 1
B12, Trade, 266.017, 166, B12, S08, 1
B12, Trade, 271.950, 166, B12, S08, 1
B12, Trade, 283.733, 168, B12, S10, 1
B12, Trade, 296.067, 169, B12, S08, 1
B13, 29
B13, Trade, 4.133, 143, B13, S05, 1
B13, Trade, 12.317, 144, B13, S02, 1
B13, Trade, 28.967, 143, B13, S06, 1
B13, Trade, 31.350, 144, S07, B13, 1
B13, Trade, 38.383, 145, B13, S06, 1
B13, Trade, 39.183, 145, B13, S08, 1
B13, Trade, 49.667, 146, B13, S08, 1
B13, Trade, 92.033, 152, B13, S02, 1
B13, Trade, 118.150, 154, B13, S08, 1
B13, Trade, 132.333, 156, B13, S12, 1
B13, Trade, 134.533, 155, S05, B13, 1
B13, Trade, 145.650, 158, B13, S08, 1
B13, Trade, 148.783, 157, B13, S08, 1
B13, Trade, 158.167, 158, B13, S02, 1
B13, Trade, 162.283, 158, B13, S08, 1
