B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 0
B13, 0
B14, 1
B14, Trade, 283.367, 175, B14, S01, 1
B15, 10
B15, Trade, 128.583, 162, B15, S03, 1
B15, Trade, 209.550, 172, B15, S03, 1
B15, Trade, 219.550, 173, B15, S03, 1
B15, Trade, 245.183, 175, B15, S06, 1
B15, Trade, 259.967, 177, B15, S08, 1
B15, Trade, 273.350, 178, B15, S03, 1
B15, Trade, 281.383, 179, B15, S10, 1
B15, Trade, 282.067, 176, B15, S00, 1
B15, Trade, 289.283, 178, B15, S10, 1
B15, Trade, 297.133, 181, B15, S03, 1
B16, 21
B16, Trade, 2.083, 155, B16, S13, 1
B16, Trade, 12.100, 156, B16, S01, 1
B16, Trade, 20.500, 155, S14, B16, 1
B16, Trade, 27.467, 158, S07, B16, 1
B16, Trade, 57.550, 161, B16, S03, 1
B16, Trade, 74.750, 162, B16, S03, 1
B16, Trade, 120.850, 167, B16, S03, 1
B16, Trade, 149.017, 170, B16, S09, 1
B16, Trade, 154.233, 170, B16, S06, 1
B16, Trade, 209.150, 176, B16, S11, 1
B16, Trade, 219.300, 177, B16, S06, 1
B16, Trade, 224.683, 177, B16, S07, 1
B16, Trade, 243.833, 179, B16, S00, 1
B16, Trade, 249.233, 177, S04, B16, 1
B16, Trade, 261.000, 181, B16, S15, 1
B16, Trade, 262.667, 181, B16, S02, 1
B16, Trade, 271.867, 182, B16, S00, 1
B16, Trade, 280.583, 183, B16, S10, 1
B16, Trade, 282.750, 177, S07, B16, 1
B16, Trade, 289.000, 182, S14, B16, 1
B16, Trade, 297.117, 185, B16, S10, 1
B17, 11
B17, Trade, 242.050, 180, B17, S10, 1
B17, Trade, 246.550, 177, B17, S07, 1
B17, Trade, 251.583, 181, S14, B17, 1
B17, Trade, 253.467, 182, S10, B17, 1
B17, Trade, 260.933, 181, B17, S10, 1
B17, Trade, 264.550, 184, B17, S10, 1
B17, Trade, 273.000, 183, S04, B17, 1
B17, Trade, 282.350, 178, S02, B17, 1
B17, Trade, 285.917, 187, S01, B17, 1
B17, Trade, 292.067, 180, S09, B17, 1
B17, Trade, 294.783, 187, B17, S08, 1
B18, 57
B18, Trade, 2.683, 162, B18, S03, 1
B18, Trade, 10.050, 163, B18, S14, 1
B18, Trade, 10.650, 163, B18, S05, 1
B18, Trade, 16.233, 157, S07, B18, 1
B18, Trade, 22.800, 156, S04, B18, 1
B18, Trade, 28.667, 165, S18, B18, 1
B18, Trade, 30.917, 165, S02, B18, 1
B18, Trade, 40.533, 164, S07, B18, 1
B18, Trade, 43.767, 166, S02, B18, 1
B18, Trade, 48.367, 163, S14, B18, 1
B18, Trade, 53.217, 164, S05, B18, 1
B18, Trade, 62.067, 165, S04, B18, 1
B18, Trade, 66.417, 165, S07, B18, 1
B18, Trade, 72.117, 169, S18, B18, 1
B18, Trade, 74.333, 169, S02, B18, 1
B18, Trade, 78.050, 165, S05, B18, 1
B18, Trade, 86.583, 170, S07, B18, 1
B18, Trade, 89.483, 170, S04, B18, 1
B18, Trade, 96.967, 172, S14, B18, 1
B18, Trade, 100.900, 172, B18, S01, 1
B18, Trade, 107.883, 173, B18, S09, 1
B18, Trade, 115.267, 171, S05, B18, 1
B18, Trade, 119.367, 173, S05, B18, 1
B18, Trade, 126.900, 174, S18, B18, 1
B18, Trade, 132.400, 175, B18, S09, 1
B18, Trade, 134.217, 175, S04, B18, 1
B18, Trade, 141.883, 174, S02, B18, 1
B18, Trade, 143.967, 174, S04, B18, 1
B18, Trade, 150.167, 177, S18, B18, 1
B18, Trade, 156.117, 178, S18, B18, 1
B18, Trade, 166.150, 178, B18, S03, 1
B18, Trade, 168.400, 179, B18, S09, 1
B18, Trade, 174.533, 179, B18, S17, 1
B18, Trade, 180.633, 180, S18, B18, 1
B18, Trade, 185.483, 180, S05, B18, 1
B18, Trade, 191.900, 181, B18, S09, 1
B18, Trade, 195.350, 179, S05, B18, 1
B18, Trade, 198.650, 179, S07, B18, 1
B18, Trade, 203.117, 180, S14, B18, 1
B18, Trade, 209.833, 177, S05, B18, 1
B18, Trade, 215.950, 178, S05, B18, 1
B18, Trade, 218.067, 178, S14, B18, 1
B18, Trade, 222.333, 177, S14, B18, 1
B18, Trade, 232.400, 185, S18, B18, 1
B18, Trade, 234.483, 182, S04, B18, 1
B18, Trade, 240.533, 186, S18, B18, 1
B18, Trade, 245.750, 177, S05, B18, 1
B18, Trade, 251.783, 187, S18, B18, 1
B18, Trade, 252.583, 179, S08, B18, 1
B18, Trade, 260.133, 178, S00, B18, 1
B18, Trade, 262.750, 181, S05, B18, 1
B18, Trade, 270.667, 189, S18, B18, 1
B18, Trade, 277.517, 186, S14, B18, 1
B18, Trade, 280.850, 183, S05, B18, 1
B18, Trade, 285.517, 179, S15, B18, 1
B18, Trade, 288.133, 182, S07, B18, 1
B18, Trade, 292.433, 181, S02, B18, 1
B19, 49
B19, Trade, 4.550, 156, B19, S04, 1
B19, Trade, 7.200, 158, B19, S05, 1
B19, Trade, 17.983, 150, B19, S06, 1
B19, Trade, 31.200, 162, B19, S01, 1
B19, Trade, 33.833, 166, B19, S03, 1
B19, Trade, 39.667, 162, B19, S01, 1
B19, Trade, 47.417, 163, B19, S05, 1
B19, Trade, 55.550, 163, B19, S04, 1
B19, Trade, 57.800, 162, S14, B19, 1
B19, Trade, 65.250, 164, B19, S03, 1
B19, Trade, 71.800, 167, B19, S03, 1
B19, Trade, 78.983, 164, S04, B19, 1
B19, Trade, 84.717, 168, B19, S05, 1
B19, Trade, 96.933, 171, S07, B19, 1
B19, Trade, 100.600, 172, B19, S06, 1
B19, Trade, 104.483, 170, S02, B19, 1
B19, Trade, 111.333, 172, S14, B19, 1
B19, Trade, 116.083, 171, B19, S04, 1
B19, Trade, 120.733, 173, S07, B19, 1
B19, Trade, 125.800, 166, S05, B19, 1
B19, Trade, 132.233, 178, B19, S02, 1
B19, Trade, 136.300, 174, S07, B19, 1
B19, Trade, 141.233, 173, S14, B19, 1
B19, Trade, 147.750, 177, S14, B19, 1
B19, Trade, 151.350, 174, S02, B19, 1
B19, Trade, 165.333, 181, B19, S07, 1
B19, Trade, 169.033, 178, B19, S03, 1
B19, Trade, 175.967, 179, S02, B19, 1
B19, Trade, 179.633, 178, B19, S01, 1
B19, Trade, 185.783, 180, B19, S07, 1
B19, Trade, 191.400, 182, B19, S04, 1
B19, Trade, 193.767, 180, B19, S07, 1
B19, Trade, 203.433, 179, B19, S02, 1
B19, Trade, 212.933, 176, S14, B19, 1
B19, Trade, 216.550, 178, S04, B19, 1
B19, Trade, 220.317, 177, B19, S05, 1
B19, Trade, 226.767, 175, B19, S05, 1
B19, Trade, 239.567, 185, B19, S07, 1
B19, Trade, 247.600, 178, S05, B19, 1
B19, Trade, 249.750, 179, B19, S00, 1
B19, Trade, 254.017, 180, B19, S02, 1
B19, Trade, 259.367, 185, B19, S03, 1
B19, Trade, 265.233, 178, B19, S01, 1
B19, Trade, 269.833, 181, B19, S15, 1
B19, Trade, 275.967, 186, B19, S08, 1
B19, Trade, 281.233, 181, B19, S08, 1
B19, Trade, 286.117, 177, B19, S03, 1
B19, Trade, 288.033, 178, B19, S08, 1
B19, Trade, 292.250, 178, B19, S01, 1
B20, 12
B20, Trade, 242.567, 182, S14, B20, 1
B20, Trade, 244.333, 182, S04, B20, 1
B20, Trade, 250.967, 182, S02, B20, 1
B20, Trade, 256.700, 187, S14, B20, 1
B20, Trade, 262.967, 181, S07, B20, 1
B20, Trade, 267.183, 182, B20, S06, 1
B20, Trade, 268.433, 183, S02, B20, 1
B20, Trade, 273.050, 183, S07, B20, 1
B20, Trade, 281.400, 180, S09, B20, 1
B20, Trade, 285.733, 179, S02, B20, 1
B20, Trade, 288.950, 180, S15, B20, 1
B20, Trade, 295.800, 190, S04, B20, 1
B21, 16
B21, Trade, 6.467, 162, S18, B21, 1
B21, Trade, 20.417, 155, S05, B21, 1
B21, Trade, 24.467, 155, B21, S03, 1
B21, Trade, 27.650, 158, B21, S04, 1
B21, Trade, 50.450, 166, S02, B21, 1
B21, Trade, 70.733, 167, S05, B21, 1
B21, Trade, 86.300, 169, S04, B21, 1
B21, Trade, 105.600, 170, S14, B21, 1
B21, Trade, 135.100, 173, S14, B21, 1
B21, Trade, 154.633, 176, S02, B21, 1
B21, Trade, 181.133, 186, S04, B21, 1
B21, Trade, 192.250, 183, S02, B21, 1
B21, Trade, 254.267, 191, B21, S01, 1
B21, Trade, 263.267, 181, S14, B21, 1
B21, Trade, 273.150, 182, S14, B21, 1
B21, Trade, 294.750, 188, B21, S14, 1
B22, 59
B22, Trade, 3.517, 165, S07, B22, 1
B22, Trade, 8.367, 159, S07, B22, 1
B22, Trade, 11.900, 160, S05, B22, 1
B22, Trade, 15.600, 156, S02, B22, 1
B22, Trade, 24.167, 156, S05, B22, 1
B22, Trade, 26.467, 157, S14, B22, 1
B22, Trade, 32.183, 178, S22, B22, 1
B22, Trade, 36.917, 165, S14, B22, 1
B22, Trade, 43.417, 162, S07, B22, 1
B22, Trade, 49.783, 167, S18, B22, 1
B22, Trade, 54.750, 163, S07, B22, 1
B22, Trade, 57.100, 162, S07, B22, 1
B22, Trade, 61.983, 164, S02, B22, 1
B22, Trade, 68.250, 171, S02, B22, 1
B22, Trade, 74.133, 169, S18, B22, 1
B22, Trade, 79.983, 168, S02, B22, 1
B22, Trade, 83.517, 169, S02, B22, 1
B22, Trade, 90.083, 176, S18, B22, 1
B22, Trade, 94.450, 171, S18, B22, 1
B22, Trade, 96.583, 172, S04, B22, 1
B22, Trade, 103.717, 172, S18, B22, 1
B22, Trade, 106.917, 177, S05, B22, 1
B22, Trade, 114.000, 172, S02, B22, 1
B22, Trade, 120.183, 172, S02, B22, 1
B22, Trade, 126.333, 169, S02, B22, 1
B22, Trade, 128.083, 188, B22, S17, 1
B22, Trade, 131.633, 180, S14, B22, 1
B22, Trade, 137.350, 180, S18, B22, 1
B22, Trade, 144.367, 176, S18, B22, 1
B22, Trade, 150.050, 174, S05, B22, 1
