B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 2
B11, Trade, 2.933, 118, S04, B11, 1
B11, Trade, 163.133, 153, B11, S04, 1
B12, 9
B12, Trade, 5.417, 132, B12, S05, 1
B12, Trade, 34.500, 143, B12, S03, 1
B12, Trade, 112.233, 151, B12, S00, 1
B12, Trade, 122.433, 152, B12, S03, 1
B12, Trade, 136.133, 152, B12, S03, 1
B12, Trade, 168.300, 157, B12, S02, 1
B12, Trade, 192.400, 159, B12, S03, 1
B12, Trade, 262.967, 166, B12, S00, 1
B12, Trade, 298.483, 170, B12, S09, 1
B13, 8
B13, Trade, 245.833, 168, B13, S13, 1
B13, Trade, 247.933, 169, B13, S12, 1
B13, Trade, 249.550, 169, B13, S06, 1
B13, Trade, 259.900, 170, B13, S03, 1
B13, Trade, 275.550, 171, B13, S13, 1
B13, Trade, 282.550, 172, S13, B13, 1
B13, Trade, 286.300, 172, S12, B13, 1
B13, Trade, 296.650, 173, B13, S03, 1
B14, 2
B14, Trade, 6.850, 127, B14, S03, 1
B14, Trade, 83.717, 151, B14, S00, 1
B15, 12
B15, Trade, 30.400, 154, B15, S07, 1
B15, Trade, 45.233, 152, S14, B15, 1
B15, Trade, 60.267, 150, S13, B15, 1
B15, Trade, 76.917, 149, S08, B15, 1
B15, Trade, 142.483, 162, S14, B15, 1
B15, Trade, 157.150, 162, S08, B15, 1
B15, Trade, 165.817, 166, B15, S11, 1
B15, Trade, 173.883, 162, B15, S13, 1
B15, Trade, 200.033, 167, S06, B15, 1
B15, Trade, 238.383, 169, S08, B15, 1
B15, Trade, 244.867, 171, S05, B15, 1
B15, Trade, 262.417, 173, S09, B15, 1
B16, 51
B16, Trade, 4.867, 155, B16, S14, 1
B16, Trade, 8.500, 146, B16, S08, 1
B16, Trade, 15.117, 147, B16, S08, 1
B16, Trade, 17.983, 148, S08, B16, 1
B16, Trade, 23.500, 148, B16, S05, 1
B16, Trade, 27.567, 151, S14, B16, 1
B16, Trade, 37.033, 146, S11, B16, 1
B16, Trade, 40.633, 147, B16, S02, 1
B16, Trade, 47.850, 147, B16, S03, 1
B16, Trade, 56.017, 157, S12, B16, 1
B16, Trade, 66.350, 155, B16, S08, 1
B16, Trade, 71.100, 155, S06, B16, 1
B16, Trade, 79.100, 149, B16, S00, 1
B16, Trade, 86.483, 152, S06, B16, 1
B16, Trade, 91.750, 159, B16, S08, 1
B16, Trade, 96.833, 158, S06, B16, 1
B16, Trade, 102.767, 156, B16, S13, 1
B16, Trade, 104.250, 159, B16, S14, 1
B16, Trade, 116.200, 151, S06, B16, 1
B16, Trade, 117.500, 153, S12, B16, 1
B16, Trade, 122.267, 154, B16, S07, 1
B16, Trade, 127.183, 156, B16, S12, 1
B16, Trade, 138.883, 157, B16, S02, 1
B16, Trade, 141.733, 158, S07, B16, 1
B16, Trade, 148.700, 162, B16, S00, 1
B16, Trade, 156.200, 161, B16, S13, 1
B16, Trade, 161.217, 164, S06, B16, 1
B16, Trade, 165.083, 164, S14, B16, 1
B16, Trade, 169.783, 162, B16, S13, 1
B16, Trade, 176.067, 161, B16, S02, 1
B16, Trade, 182.967, 165, B16, S13, 1
B16, Trade, 185.983, 167, B16, S07, 1
B16, Trade, 190.017, 166, B16, S12, 1
B16, Trade, 194.783, 163, B16, S02, 1
B16, Trade, 206.100, 175, B16, S08, 1
B16, Trade, 207.483, 176, S05, B16, 1
B16, Trade, 214.867, 168, S08, B16, 1
B16, Trade, 219.717, 167, B16, S08, 1
B16, Trade, 225.217, 167, B16, S13, 1
B16, Trade, 230.217, 171, S12, B16, 1
B16, Trade, 234.583, 170, S08, B16, 1
B16, Trade, 242.000, 168, B16, S05, 1
B16, Trade, 244.317, 169, S09, B16, 1
B16, Trade, 252.633, 173, B16, S13, 1
B16, Trade, 256.450, 180, B16, S13, 1
B16, Trade, 265.300, 174, S07, B16, 1
