B00, 0
B01, 0
B02, 0
B03, 0
B04, 1
B04, Trade, 237.850, 136, B04, S03, 1
B05, 0
B06, 0
B07, 0
B08, 0
B09, 4
B09, Trade, 80.167, 139, B09, S07, 1
B09, Trade, 121.700, 143, B09, S02, 1
B09, Trade, 139.517, 138, B09, S03, 1
B09, Trade, 177.100, 148, B09, S07, 1
B10, 2
B10, Trade, 3.333, 110, S03, B10, 1
B10, Trade, 122.733, 136, S07, B10, 1
B11, 18
B11, Trade, 5.033, 136, B11, S05, 1
B11, Trade, 9.683, 138, B11, S03, 1
B11, Trade, 32.767, 140, B11, S03, 1
B11, Trade, 64.650, 143, B11, S03, 1
B11, Trade, 113.583, 148, B11, S02, 1
B11, Trade, 114.517, 144, B11, S03, 1
B11, Trade, 122.200, 127, B11, S03, 1
B11, Trade, 135.767, 150, B11, S03, 1
B11, Trade, 141.017, 150, B11, S07, 1
B11, Trade, 148.233, 151, B11, S03, 1
B11, Trade, 161.750, 153, B11, S05, 1
B11, Trade, 176.950, 154, B11, S10, 1
B11, Trade, 196.350, 156, B11, S07, 1
B11, Trade, 217.150, 158, B11, S07, 1
B11, Trade, 226.600, 159, B11, S02, 1
B11, Trade, 237.750, 155, B11, S07, 1
B11, Trade, 283.100, 165, B11, S07, 1
B11, Trade, 292.450, 166, B11, S03, 1
B12, 34
B12, Trade, 9.650, 142, B12, S12, 1
B12, Trade, 14.900, 141, B12, S02, 1
B12, Trade, 17.500, 142, B12, S07, 1
B12, Trade, 32.450, 144, B12, S07, 1
B12, Trade, 34.483, 139, B12, S02, 1
B12, Trade, 40.450, 145, B12, S03, 1
B12, Trade, 48.017, 145, B12, S05, 1
B12, Trade, 58.917, 146, B12, S07, 1
B12, Trade, 64.150, 147, B12, S02, 1
B12, Trade, 79.450, 148, B12, S02, 1
B12, Trade, 86.583, 149, B12, S05, 1
B12, Trade, 98.167, 147, B12, S03, 1
B12, Trade, 105.167, 151, B12, S05, 1
B12, Trade, 110.650, 152, B12, S05, 1
B12, Trade, 116.217, 149, B12, S07, 1
B12, Trade, 121.617, 153, B12, S12, 1
B12, Trade, 128.000, 149, B12, S03, 1
B12, Trade, 132.000, 152, B12, S06, 1
B12, Trade, 138.867, 139, B12, S05, 1
B12, Trade, 149.167, 153, B12, S05, 1
B12, Trade, 157.200, 157, B12, S07, 1
B12, Trade, 176.917, 158, B12, S02, 1
B12, Trade, 189.817, 159, B12, S03, 1
B12, Trade, 193.783, 157, B12, S02, 1
B12, Trade, 204.567, 160, B12, S03, 1
B12, Trade, 209.033, 158, B12, S02, 1
B12, Trade, 214.267, 162, B12, S05, 1
B12, Trade, 221.433, 161, B12, S02, 1
B12, Trade, 230.267, 164, B12, S05, 1
B12, Trade, 235.167, 164, B12, S12, 1
B12, Trade, 257.883, 167, B12, S07, 1
B12, Trade, 282.367, 169, B12, S01, 1
B12, Trade, 291.783, 170, B12, S02, 1
B12, Trade, 296.200, 168, B12, S06, 1
B13, 36
B13, Trade, 8.967, 141, B13, S02, 1
B13, Trade, 11.583, 144, B13, S05, 1
B13, Trade, 21.083, 144, B13, S05, 1
B13, Trade, 25.717, 144, B13, S02, 1
B13, Trade, 32.533, 143, B13, S04, 1
B13, Trade, 43.150, 146, B13, S12, 1
B13, Trade, 51.650, 147, B13, S03, 1
B13, Trade, 63.783, 149, B13, S07, 1
B13, Trade, 75.667, 150, B13, S12, 1
B13, Trade, 87.133, 149, B13, S03, 1
B13, Trade, 94.050, 148, B13, S05, 1
B13, Trade, 100.967, 153, B13, S05, 1
B13, Trade, 107.767, 151, B13, S02, 1
B13, Trade, 110.733, 152, B13, S07, 1
B13, Trade, 114.333, 149, B13, S05, 1
B13, Trade, 120.183, 153, B13, S04, 1
B13, Trade, 135.517, 152, B13, S04, 1
B13, Trade, 143.233, 149, B13, S05, 1
B13, Trade, 148.950, 151, B13, S04, 1
B13, Trade, 157.783, 158, B13, S03, 1
B13, Trade, 168.117, 159, B13, S06, 1
B13, Trade, 171.533, 160, B13, S07, 1
B13, Trade, 174.167, 158, S12, B13, 1
B13, Trade, 183.967, 159, B13, S02, 1
B13, Trade, 193.317, 161, B13, S03, 1
B13, Trade, 195.917, 162, B13, S12, 1
B13, Trade, 199.383, 157, B13, S05, 1
B13, Trade, 207.417, 159, B13, S05, 1
B13, Trade, 219.283, 162, B13, S03, 1
B13, Trade, 226.217, 164, B13, S12, 1
B13, Trade, 235.983, 163, B13, S02, 1
B13, Trade, 257.433, 169, B13, S12, 1
B13, Trade, 281.617, 171, B13, S07, 1
B13, Trade, 284.567, 165, B13, S04, 1
B13, Trade, 291.150, 172, B13, S03, 1
B13, Trade, 298.150, 167, B13, S01, 1
B14, 11
B14, Trade, 244.383, 172, B14, S02, 1
B14, Trade, 246.417, 172, B14, S07, 1
B14, Trade, 254.200, 173, B14, S07, 1
B14, Trade, 256.133, 171, S01, B14, 1
B14, Trade, 258.483, 166, B14, S03, 1
B14, Trade, 263.850, 174, B14, S07, 1
B14, Trade, 270.017, 175, B14, S12, 1
B14, Trade, 275.133, 175, B14, S03, 1
B14, Trade, 277.200, 176, B14, S02, 1
B14, Trade, 290.183, 177, B14, S05, 1
B14, Trade, 295.500, 178, B14, S05, 1
B15, 2
B15, Trade, 76.850, 155, B15, S05, 1
B15, Trade, 129.450, 154, S12, B15, 1
B16, 57
B16, Trade, 2.450, 124, S07, B16, 1
B16, Trade, 9.033, 152, S15, B16, 1
B16, Trade, 14.967, 142, S06, B16, 1
B16, Trade, 17.067, 143, S12, B16, 1
B16, Trade, 21.733, 143, S12, B16, 1
B16, Trade, 30.867, 149, S00, B16, 1
B16, Trade, 32.850, 154, S15, B16, 1
B16, Trade, 36.783, 150, S13, B16, 1
B16, Trade, 40.800, 152, S14, B16, 1
B16, Trade, 49.083, 153, S14, B16, 1
B16, Trade, 54.150, 160, B16, S02, 1
B16, Trade, 59.883, 156, S14, B16, 1
B16, Trade, 63.517, 157, S13, B16, 1
B16, Trade, 71.017, 162, B16, S03, 1
B16, Trade, 75.483, 162, B16, S05, 1
B16, Trade, 78.883, 149, S12, B16, 1
B16, Trade, 84.183, 154, S08, B16, 1
B16, Trade, 88.917, 150, S00, B16, 1
B16, Trade, 92.100, 155, S00, B16, 1
B16, Trade, 104.733, 159, S00, B16, 1
B16, Trade, 112.183, 155, S10, B16, 1
B16, Trade, 117.883, 153, S00, B16, 1
B16, Trade, 120.117, 160, S14, B16, 1
B16, Trade, 126.317, 152, S08, B16, 1
B16, Trade, 130.683, 164, S15, B16, 1
B16, Trade, 134.900, 161, S14, B16, 1
B16, Trade, 136.300, 156, S08, B16, 1
B16, Trade, 142.983, 157, S00, B16, 1
B16, Trade, 146.600, 158, S13, B16, 1
B16, Trade, 156.283, 169, S15, B16, 1
B16, Trade, 160.083, 164, S00, B16, 1
B16, Trade, 164.867, 171, B16, S02, 1
B16, Trade, 169.733, 164, S08, B16, 1
B16, Trade, 175.483, 172, B16, S05, 1
B16, Trade, 182.433, 168, S13, B16, 1
B16, Trade, 187.733, 161, S08, B16, 1
B16, Trade, 189.600, 174, B16, S07, 1
B16, Trade, 195.350, 169, S08, B16, 1
B16, Trade, 202.517, 161, S12, B16, 1
B16, Trade, 205.333, 162, S08, B16, 1
B16, Trade, 208.483, 171, S15, B16, 1
B16, Trade, 214.733, 165, S00, B16, 1
B16, Trade, 218.667, 177, B16, S05, 1
B16, Trade, 224.517, 177, B16, S05, 1
B16, Trade, 228.117, 167, S13, B16, 1
B16, Trade, 236.633, 179, S14, B16, 1
B16, Trade, 244.583, 173, S11, B16, 1
B16, Trade, 249.417, 180, B16, S01, 1
B16, Trade, 255.150, 180, B16, S08, 1
B16, Trade, 257.383, 174, S08, B16, 1
B16, Trade, 268.550, 182, B16, S07, 1
B16, Trade, 273.050, 182, B16, S07, 1
B16, Trade, 275.367, 183, B16, S06, 1
B16, Trade, 278.583, 183, S15, B16, 1
B16, Trade, 282.717, 173, S08, B16, 1
B16, Trade, 289.467, 183, S08, B16, 1
B16, Trade, 296.700, 178, S13, B16, 1
B17, 41
B17, Trade, 8.450, 143, B17, S00, 1
B17, Trade, 12.900, 142, B17, S03, 1
B17, Trade, 17.617, 141, B17, S04, 1
B17, Trade, 23.717, 147, B17, S06, 1
B17, Trade, 28.017, 142, B17, S05, 1
B17, Trade, 42.683, 146, B17, S05, 1
B17, Trade, 46.417, 148, B17, S02, 1
