B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 1
B05, Trade, 2.483, 110, S03, B05, 1
B06, 0
B07, 0
B08, 5
B08, Trade, 14.483, 128, B08, S03, 1
B08, Trade, 72.517, 134, B08, S00, 1
B08, Trade, 86.167, 135, B08, S03, 1
B08, Trade, 102.133, 137, B08, S00, 1
B08, Trade, 209.200, 148, B08, S08, 1
B09, 0
B10, 7
B10, Trade, 85.850, 142, B10, S08, 1
B10, Trade, 101.850, 144, B10, S06, 1
B10, Trade, 113.083, 145, B10, S06, 1
B10, Trade, 136.650, 148, B10, S08, 1
B10, Trade, 159.333, 150, B10, S00, 1
B10, Trade, 167.733, 150, B10, S00, 1
B10, Trade, 194.317, 153, B10, S02, 1
B11, 1
B11, Trade, 298.667, 167, B11, S03, 1
B12, 25
B12, Trade, 6.967, 138, B12, S03, 1
B12, Trade, 13.567, 142, B12, S06, 1
B12, Trade, 16.667, 143, B12, S08, 1
B12, Trade, 36.467, 144, B12, S02, 1
B12, Trade, 55.717, 146, B12, S11, 1
B12, Trade, 85.367, 149, B12, S11, 1
B12, Trade, 87.267, 136, S08, B12, 1
B12, Trade, 95.217, 150, B12, S06, 1
B12, Trade, 96.717, 151, S09, B12, 1
B12, Trade, 118.083, 152, B12, S00, 1
B12, Trade, 120.650, 153, B12, S11, 1
B12, Trade, 127.450, 154, B12, S08, 1
B12, Trade, 142.783, 151, S10, B12, 1
B12, Trade, 167.467, 157, B12, S08, 1
B12, Trade, 170.617, 158, S09, B12, 1
B12, Trade, 178.433, 154, B12, S08, 1
B12, Trade, 186.333, 159, B12, S06, 1
B12, Trade, 190.283, 160, B12, S11, 1
B12, Trade, 201.817, 161, B12, S00, 1
B12, Trade, 227.133, 163, B12, S08, 1
B12, Trade, 230.567, 159, B12, S00, 1
B12, Trade, 234.267, 164, B12, S03, 1
B12, Trade, 239.583, 165, B12, S07, 1
B12, Trade, 290.417, 170, B12, S00, 1
B12, Trade, 297.683, 170, B12, S00, 1
B13, 4
B13, Trade, 89.367, 151, S10, B13, 1
B13, Trade, 141.367, 148, B13, S03, 1
B13, Trade, 214.350, 164, B13, S07, 1
B13, Trade, 239.067, 165, B13, S00, 1
B14, 53
B14, Trade, 1.217, 137, S11, B14, 1
B14, Trade, 11.583, 148, S07, B14, 1
