B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 3
B08, Trade, 2.717, 124, S07, B08, 1
B08, Trade, 23.600, 129, B08, S07, 1
B08, Trade, 239.433, 147, S01, B08, 1
B09, 4
B09, Trade, 22.817, 132, B09, S04, 1
B09, Trade, 54.917, 135, B09, S08, 1
B09, Trade, 63.450, 136, B09, S05, 1
B09, Trade, 181.317, 148, B09, S07, 1
B10, 0
B11, 10
B11, Trade, 3.883, 120, S00, B11, 1
B11, Trade, 37.500, 140, B11, S07, 1
B11, Trade, 54.817, 142, B11, S05, 1
B11, Trade, 69.183, 144, B11, S04, 1
B11, Trade, 86.867, 145, B11, S08, 1
B11, Trade, 164.083, 153, B11, S05, 1
B11, Trade, 237.233, 160, B11, S08, 1
B11, Trade, 241.383, 161, S02, B11, 1
B11, Trade, 298.367, 166, B11, S07, 1
B11, Trade, 299.917, 167, B11, S09, 1
B12, 1
B12, Trade, 239.233, 145, S06, B12, 1
B13, 0
B14, 4
B14, Trade, 244.550, 172, S14, B14, 1
B14, Trade, 253.250, 172, S00, B14, 1
B14, Trade, 280.017, 176, B14, S08, 1
B14, Trade, 297.550, 177, B14, S08, 1
B15, 11
B15, Trade, 242.450, 168, S13, B15, 1
B15, Trade, 244.050, 168, B15, S00, 1
B15, Trade, 250.900, 176, B15, S09, 1
B15, Trade, 259.650, 176, B15, S05, 1
B15, Trade, 260.583, 173, B15, S01, 1
B15, Trade, 267.800, 178, B15, S07, 1
B15, Trade, 276.167, 178, B15, S05, 1
B15, Trade, 279.950, 179, B15, S13, 1
B15, Trade, 288.900, 179, B15, S11, 1
B15, Trade, 296.933, 180, B15, S07, 1
B15, Trade, 299.833, 173, S00, B15, 1
B16, 9
B16, Trade, 7.483, 148, S14, B16, 1
B16, Trade, 20.283, 148, S01, B16, 1
B16, Trade, 47.683, 153, S14, B16, 1
B16, Trade, 77.583, 160, B16, S07, 1
B16, Trade, 125.500, 155, S02, B16, 1
B16, Trade, 149.783, 163, S14, B16, 1
B16, Trade, 157.233, 160, S13, B16, 1
B16, Trade, 214.117, 169, B16, S02, 1
B16, Trade, 238.750, 148, S07, B16, 1
B17, 46
B17, Trade, 9.450, 144, S10, B17, 1
