B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 1
B09, Trade, 1.583, 118, S00, B09, 1
B10, 0
B11, 1
B11, Trade, 247.650, 161, B11, S07, 1
B12, 2
B12, Trade, 247.050, 165, B12, S08, 1
B12, Trade, 249.200, 166, B12, S01, 1
B13, 2
B13, Trade, 249.067, 168, S00, B13, 1
B13, Trade, 289.167, 173, B13, S07, 1
B14, 21
B14, Trade, 5.000, 148, S04, B14, 1
B14, Trade, 40.100, 152, B14, S02, 1
B14, Trade, 85.917, 156, B14, S01, 1
B14, Trade, 99.917, 158, B14, S02, 1
B14, Trade, 132.567, 161, B14, S01, 1
B14, Trade, 146.300, 162, B14, S09, 1
B14, Trade, 151.883, 163, B14, S01, 1
B14, Trade, 164.533, 164, B14, S14, 1
B14, Trade, 173.983, 165, B14, S01, 1
B14, Trade, 176.500, 166, B14, S00, 1
B14, Trade, 207.633, 169, B14, S02, 1
B14, Trade, 214.300, 169, B14, S12, 1
B14, Trade, 238.483, 172, B14, S02, 1
B14, Trade, 246.417, 172, B14, S01, 1
B14, Trade, 252.383, 173, B14, S10, 1
B14, Trade, 265.417, 174, B14, S02, 1
B14, Trade, 275.500, 175, B14, S08, 1
B14, Trade, 279.650, 176, B14, S07, 1
B14, Trade, 286.983, 177, B14, S03, 1
B14, Trade, 291.100, 177, B14, S01, 1
B14, Trade, 297.633, 178, B14, S05, 1
B15, 10
B15, Trade, 102.067, 157, B15, S01, 1
B15, Trade, 134.200, 163, B15, S12, 1
B15, Trade, 208.533, 171, S04, B15, 1
B15, Trade, 212.667, 169, S04, B15, 1
B15, Trade, 235.367, 171, B15, S01, 1
B15, Trade, 240.783, 172, S12, B15, 1
B15, Trade, 250.067, 176, B15, S00, 1
B15, Trade, 260.717, 176, B15, S02, 1
B15, Trade, 291.200, 173, B15, S03, 1
B15, Trade, 295.250, 175, S04, B15, 1
B16, 45
B16, Trade, 6.483, 151, B16, S10, 1
B16, Trade, 7.267, 150, B16, S02, 1
B16, Trade, 16.650, 154, B16, S07, 1
B16, Trade, 25.267, 157, S10, B16, 1
B16, Trade, 39.017, 159, B16, S07, 1
B16, Trade, 50.317, 154, B16, S07, 1
B16, Trade, 54.700, 160, B16, S16, 1
B16, Trade, 60.850, 161, S16, B16, 1
B16, Trade, 64.583, 161, B16, S07, 1
B16, Trade, 69.033, 161, S04, B16, 1
B16, Trade, 77.600, 161, B16, S02, 1
B16, Trade, 81.000, 162, B16, S01, 1
B16, Trade, 89.367, 162, S13, B16, 1
B16, Trade, 98.000, 163, B16, S13, 1
B16, Trade, 104.250, 161, B16, S02, 1
B16, Trade, 112.567, 166, B16, S09, 1
B16, Trade, 118.833, 167, B16, S01, 1
B16, Trade, 128.633, 164, B16, S12, 1
B16, Trade, 135.083, 163, B16, S00, 1
B16, Trade, 142.083, 169, B16, S07, 1
B16, Trade, 146.000, 169, B16, S07, 1
B16, Trade, 148.950, 166, S14, B16, 1
B16, Trade, 155.950, 168, S10, B16, 1
B16, Trade, 156.467, 167, S13, B16, 1
B16, Trade, 168.000, 172, B16, S02, 1
B16, Trade, 175.700, 166, S10, B16, 1
B16, Trade, 191.633, 169, B16, S01, 1
B16, Trade, 193.833, 169, B16, S02, 1
B16, Trade, 199.900, 172, S14, B16, 1
B16, Trade, 209.133, 172, S12, B16, 1
B16, Trade, 212.317, 169, B16, S07, 1
B16, Trade, 218.800, 170, B16, S02, 1
B16, Trade, 227.050, 177, S16, B16, 1
B16, Trade, 231.267, 174, B16, S02, 1
B16, Trade, 236.050, 172, B16, S02, 1
B16, Trade, 241.100, 173, B16, S01, 1
B16, Trade, 245.567, 174, B16, S11, 1
B16, Trade, 255.883, 175, B16, S04, 1
B16, Trade, 258.633, 176, B16, S10, 1
B16, Trade, 269.867, 177, B16, S13, 1
B16, Trade, 276.583, 183, B16, S07, 1
B16, Trade, 283.950, 176, S14, B16, 1
B16, Trade, 287.583, 177, B16, S02, 1
B16, Trade, 292.283, 177, B16, S13, 1
B16, Trade, 296.200, 179, B16, S03, 1
B17, 40
B17, Trade, 2.500, 146, B17, S09, 1
B17, Trade, 12.917, 149, B17, S02, 1
B17, Trade, 14.783, 150, B17, S01, 1
B17, Trade, 38.967, 161, B17, S01, 1
B17, Trade, 46.267, 160, B17, S00, 1
B17, Trade, 51.183, 159, B17, S02, 1
B17, Trade, 67.717, 161, S14, B17, 1
B17, Trade, 85.183, 161, B17, S07, 1
B17, Trade, 88.667, 159, B17, S01, 1
B17, Trade, 93.083, 161, B17, S01, 1
B17, Trade, 108.533, 168, B17, S16, 1
B17, Trade, 113.133, 166, B17, S02, 1
B17, Trade, 119.883, 168, B17, S04, 1
B17, Trade, 125.383, 165, B17, S13, 1
B17, Trade, 127.683, 164, S10, B17, 1
B17, Trade, 134.583, 161, S14, B17, 1
B17, Trade, 139.000, 171, B17, S10, 1
B17, Trade, 143.483, 169, B17, S02, 1
B17, Trade, 156.733, 166, B17, S04, 1
B17, Trade, 164.317, 164, B17, S10, 1
B17, Trade, 172.300, 168, B17, S09, 1
B17, Trade, 179.433, 166, B17, S02, 1
B17, Trade, 181.667, 166, B17, S01, 1
