B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 1
B07, Trade, 1.533, 110, S03, B07, 1
B08, 1
B08, Trade, 164.333, 142, B08, S03, 1
B09, 0
B10, 4
B10, Trade, 102.700, 144, B10, S03, 1
B10, Trade, 118.767, 145, B10, S01, 1
B10, Trade, 141.633, 148, B10, S01, 1
B10, Trade, 292.800, 163, B10, S06, 1
B11, 0
B12, 13
B12, Trade, 10.400, 142, B12, S07, 1
B12, Trade, 61.033, 147, B12, S07, 1
B12, Trade, 88.133, 150, B12, S03, 1
B12, Trade, 102.533, 151, B12, S01, 1
B12, Trade, 117.333, 152, B12, S07, 1
B12, Trade, 131.167, 152, B12, S07, 1
B12, Trade, 140.950, 155, B12, S08, 1
B12, Trade, 151.417, 156, B12, S03, 1
B12, Trade, 217.650, 162, B12, S01, 1
B12, Trade, 241.083, 165, B12, S09, 1
B12, Trade, 263.750, 167, B12, S00, 1
B12, Trade, 291.083, 164, B12, S02, 1
B12, Trade, 297.067, 171, B12, S04, 1
B13, 0
B14, 35
B14, Trade, 2.417, 135, S06, B14, 1
B14, Trade, 6.683, 149, B14, S03, 1
B14, Trade, 13.233, 149, B14, S07, 1
B14, Trade, 26.283, 150, B14, S03, 1
B14, Trade, 33.400, 151, B14, S07, 1
B14, Trade, 42.583, 152, B14, S07, 1
B14, Trade, 60.433, 154, B14, S07, 1
B14, Trade, 69.700, 155, B14, S01, 1
B14, Trade, 75.600, 155, B14, S07, 1
B14, Trade, 80.633, 156, B14, S14, 1
B14, Trade, 82.200, 156, B14, S11, 1
B14, Trade, 87.850, 157, B14, S01, 1
B14, Trade, 101.900, 158, B14, S14, 1
B14, Trade, 131.100, 161, B14, S00, 1
B14, Trade, 140.250, 161, B14, S03, 1
B14, Trade, 141.300, 162, B14, S07, 1
B14, Trade, 151.267, 163, B14, S07, 1
B14, Trade, 153.350, 163, B14, S00, 1
B14, Trade, 164.167, 164, B14, S07, 1
B14, Trade, 170.283, 165, B14, S03, 1
B14, Trade, 174.900, 165, B14, S01, 1
B14, Trade, 181.450, 166, B14, S03, 1
B14, Trade, 194.767, 167, B14, S14, 1
B14, Trade, 201.817, 168, B14, S02, 1
B14, Trade, 211.100, 169, B14, S14, 1
B14, Trade, 217.283, 169, B14, S07, 1
B14, Trade, 234.383, 171, B14, S14, 1
B14, Trade, 242.417, 172, S14, B14, 1
B14, Trade, 251.517, 173, B14, S01, 1
B14, Trade, 256.533, 171, S04, B14, 1
B14, Trade, 260.783, 174, B14, S03, 1
B14, Trade, 268.433, 174, B14, S01, 1
B14, Trade, 275.217, 175, B14, S14, 1
B14, Trade, 290.617, 177, B14, S07, 1
B14, Trade, 295.950, 177, B14, S03, 1
B15, 42
B15, Trade, 3.850, 126, B15, S01, 1
B15, Trade, 5.800, 146, B15, S07, 1
B15, Trade, 18.483, 151, B15, S01, 1
B15, Trade, 25.700, 152, B15, S01, 1
B15, Trade, 32.683, 150, B15, S00, 1
B15, Trade, 38.033, 152, B15, S03, 1
B15, Trade, 38.450, 152, B15, S01, 1
B15, Trade, 46.450, 149, B15, S01, 1
B15, Trade, 52.017, 155, B15, S03, 1
B15, Trade, 58.983, 154, B15, S01, 1
B15, Trade, 64.333, 154, B15, S03, 1
B15, Trade, 69.383, 156, B15, S07, 1
B15, Trade, 80.817, 156, B15, S01, 1
B15, Trade, 84.117, 158, B15, S07, 1
B15, Trade, 101.267, 160, B15, S03, 1
B15, Trade, 108.433, 159, B15, S01, 1
B15, Trade, 114.067, 161, B15, S14, 1
B15, Trade, 123.317, 162, B15, S03, 1
B15, Trade, 128.050, 163, B15, S07, 1
B15, Trade, 140.083, 163, B15, S14, 1
B15, Trade, 142.283, 156, B15, S01, 1
B15, Trade, 150.200, 163, B15, S14, 1
B15, Trade, 161.700, 166, B15, S14, 1
B15, Trade, 175.083, 164, B15, S02, 1
B15, Trade, 181.700, 166, B15, S14, 1
B15, Trade, 184.683, 166, B15, S07, 1
B15, Trade, 194.383, 169, B15, S07, 1
B15, Trade, 201.033, 170, B15, S01, 1
B15, Trade, 208.450, 164, B15, S01, 1
B15, Trade, 216.900, 171, B15, S03, 1
B15, Trade, 223.967, 172, B15, S14, 1
B15, Trade, 233.850, 172, B15, S03, 1
B15, Trade, 240.583, 170, S08, B15, 1
B15, Trade, 247.100, 174, B15, S01, 1
B15, Trade, 252.650, 172, B15, S03, 1
B15, Trade, 255.000, 173, S14, B15, 1
B15, Trade, 262.967, 173, B15, S11, 1
B15, Trade, 278.183, 176, B15, S00, 1
B15, Trade, 283.033, 177, B15, S01, 1
B15, Trade, 283.867, 178, B15, S13, 1
B15, Trade, 292.467, 174, B15, S13, 1
B15, Trade, 298.417, 170, B15, S08, 1
B16, 12
B16, Trade, 240.233, 171, B16, S01, 1
B16, Trade, 243.350, 176, S13, B16, 1
B16, Trade, 250.117, 178, S00, B16, 1
B16, Trade, 257.667, 180, S13, B16, 1
B16, Trade, 260.483, 178, B16, S07, 1
B16, Trade, 267.583, 182, B16, S14, 1
B16, Trade, 275.567, 178, S05, B16, 1
B16, Trade, 282.367, 183, B16, S13, 1
B16, Trade, 286.267, 184, B16, S07, 1
B16, Trade, 289.717, 184, B16, S13, 1
B16, Trade, 294.817, 177, S14, B16, 1
B16, Trade, 297.850, 185, B16, S03, 1
B17, 5
B17, Trade, 27.150, 149, B17, S06, 1
B17, Trade, 45.983, 154, S05, B17, 1
B17, Trade, 92.633, 163, B17, S03, 1
B17, Trade, 112.950, 164, B17, S07, 1
B17, Trade, 161.250, 174, B17, S16, 1
B18, 48
B18, Trade, 8.783, 145, B18, S08, 1
B18, Trade, 15.767, 154, B18, S03, 1
B18, Trade, 17.567, 164, B18, S03, 1
B18, Trade, 27.283, 148, B18, S09, 1
B18, Trade, 32.850, 153, S12, B18, 1
B18, Trade, 41.633, 159, B18, S01, 1
B18, Trade, 48.617, 153, B18, S03, 1
B18, Trade, 55.267, 167, B18, S01, 1
B18, Trade, 57.833, 167, B18, S03, 1
B18, Trade, 66.750, 157, B18, S11, 1
B18, Trade, 70.933, 150, B18, S03, 1
B18, Trade, 74.100, 159, B18, S01, 1
B18, Trade, 86.083, 158, B18, S06, 1
B18, Trade, 91.350, 158, B18, S07, 1
B18, Trade, 96.433, 160, B18, S01, 1
B18, Trade, 99.567, 166, B18, S08, 1
B18, Trade, 104.883, 157, B18, S07, 1
B18, Trade, 111.217, 165, B18, S07, 1
B18, Trade, 112.683, 165, S12, B18, 1
B18, Trade, 118.450, 146, B18, S00, 1
