B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 2
B06, Trade, 76.900, 125, S05, B06, 1
B06, Trade, 136.933, 132, B06, S01, 1
B07, 0
B08, 13
B08, Trade, 4.500, 127, B08, S05, 1
B08, Trade, 33.800, 130, B08, S05, 1
B08, Trade, 52.100, 132, B08, S05, 1
B08, Trade, 75.867, 134, B08, S02, 1
B08, Trade, 102.467, 137, B08, S05, 1
B08, Trade, 136.733, 141, B08, S05, 1
B08, Trade, 157.983, 142, B08, S05, 1
B08, Trade, 162.450, 143, B08, S05, 1
B08, Trade, 180.450, 145, B08, S05, 1
B08, Trade, 188.250, 145, B08, S07, 1
B08, Trade, 192.183, 146, B08, S07, 1
B08, Trade, 197.933, 146, B08, S07, 1
B08, Trade, 230.133, 150, B08, S04, 1
B09, 1
B09, Trade, 4.883, 127, S06, B09, 1
B10, 1
B10, Trade, 140.183, 144, S00, B10, 1
B11, 4
B11, Trade, 252.917, 162, B11, S07, 1
B11, Trade, 266.333, 163, B11, S04, 1
B11, Trade, 276.683, 164, B11, S05, 1
B11, Trade, 296.050, 166, B11, S01, 1
B12, 2
B12, Trade, 88.667, 149, B12, S04, 1
B12, Trade, 187.367, 159, B12, S01, 1
B13, 42
B13, Trade, 19.500, 146, B13, S07, 1
B13, Trade, 24.750, 146, B13, S07, 1
B13, Trade, 29.917, 147, B13, S02, 1
B13, Trade, 34.883, 140, S11, B13, 1
B13, Trade, 41.133, 148, B13, S09, 1
B13, Trade, 47.633, 149, B13, S05, 1
B13, Trade, 53.800, 149, B13, S11, 1
B13, Trade, 56.800, 150, B13, S09, 1
B13, Trade, 66.567, 150, B13, S11, 1
B13, Trade, 70.567, 151, B13, S02, 1
B13, Trade, 75.283, 152, B13, S09, 1
B13, Trade, 88.083, 152, B13, S02, 1
B13, Trade, 90.350, 153, B13, S05, 1
B13, Trade, 93.500, 153, B13, S07, 1
B13, Trade, 100.367, 154, B13, S05, 1
B13, Trade, 104.633, 154, B13, S01, 1
B13, Trade, 112.733, 155, B13, S05, 1
B13, Trade, 120.183, 156, B13, S04, 1
B13, Trade, 123.567, 143, S01, B13, 1
B13, Trade, 130.500, 150, S03, B13, 1
B13, Trade, 137.183, 146, S04, B13, 1
