B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 1
B08, Trade, 67.017, 133, B08, S00, 1
B09, 0
B10, 1
B10, Trade, 294.767, 163, B10, S00, 1
B11, 1
B11, Trade, 113.517, 148, B11, S09, 1
B12, 20
B12, Trade, 1.050, 134, S06, B12, 1
B12, Trade, 38.900, 145, B12, S00, 1
B12, Trade, 54.217, 146, B12, S04, 1
B12, Trade, 57.067, 147, B12, S07, 1
B12, Trade, 66.950, 146, B12, S04, 1
B12, Trade, 96.483, 149, B12, S05, 1
B12, Trade, 129.083, 154, B12, S00, 1
B12, Trade, 154.650, 156, B12, S00, 1
B12, Trade, 189.033, 155, B12, S00, 1
B12, Trade, 191.483, 157, B12, S09, 1
B12, Trade, 208.467, 158, B12, S00, 1
B12, Trade, 230.217, 163, B12, S04, 1
B12, Trade, 232.333, 155, S09, B12, 1
B12, Trade, 264.600, 166, B12, S09, 1
B12, Trade, 265.933, 168, B12, S04, 1
B12, Trade, 268.133, 168, B12, S04, 1
B12, Trade, 275.533, 167, S10, B12, 1
B12, Trade, 282.667, 165, B12, S11, 1
B12, Trade, 294.617, 170, B12, S04, 1
B12, Trade, 299.033, 171, B12, S05, 1
B13, 2
B13, Trade, 66.767, 150, B13, S05, 1
B13, Trade, 169.933, 159, B13, S09, 1
B14, 27
B14, Trade, 31.933, 149, B14, S00, 1
B14, Trade, 36.600, 151, B14, S04, 1
B14, Trade, 43.400, 147, B14, S00, 1
B14, Trade, 60.717, 149, B14, S02, 1
B14, Trade, 85.217, 154, B14, S00, 1
B14, Trade, 90.617, 156, B14, S00, 1
B14, Trade, 98.117, 154, B14, S04, 1
B14, Trade, 108.583, 155, B14, S08, 1
B14, Trade, 116.033, 155, S05, B14, 1
B14, Trade, 127.417, 159, B14, S05, 1
B14, Trade, 137.450, 157, B14, S04, 1
B14, Trade, 166.233, 162, B14, S00, 1
B14, Trade, 174.383, 163, B14, S04, 1
B14, Trade, 176.967, 165, B14, S04, 1
B14, Trade, 185.750, 166, B14, S00, 1
B14, Trade, 199.800, 167, B14, S02, 1
B14, Trade, 207.083, 165, B14, S05, 1
B14, Trade, 222.850, 169, B14, S02, 1
B14, Trade, 227.083, 165, B14, S08, 1
B14, Trade, 234.617, 162, B14, S05, 1
B14, Trade, 239.783, 171, B14, S05, 1
B14, Trade, 243.817, 171, B14, S00, 1
B14, Trade, 250.983, 172, B14, S09, 1
B14, Trade, 259.883, 173, B14, S09, 1
B14, Trade, 272.600, 173, B14, S00, 1
B14, Trade, 274.250, 168, S08, B14, 1
B14, Trade, 298.833, 176, B14, S09, 1
B15, 53
B15, Trade, 2.000, 151, B15, S04, 1
B15, Trade, 14.850, 152, B15, S00, 1
B15, Trade, 19.467, 153, B15, S05, 1
B15, Trade, 25.583, 153, B15, S14, 1
B15, Trade, 26.717, 154, B15, S09, 1
B15, Trade, 35.017, 154, S15, B15, 1
B15, Trade, 36.350, 153, S14, B15, 1
B15, Trade, 45.517, 150, S02, B15, 1
B15, Trade, 46.950, 155, S15, B15, 1
