B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 5
B09, Trade, 6.933, 131, B09, S05, 1
B09, Trade, 22.100, 133, B09, S04, 1
B09, Trade, 93.533, 140, B09, S04, 1
B09, Trade, 183.533, 149, B09, S05, 1
B09, Trade, 209.883, 152, B09, S08, 1
B10, 0
B11, 1
B11, Trade, 189.100, 154, B11, S05, 1
B12, 0
B13, 1
B13, Trade, 17.317, 142, S12, B13, 1
B14, 3
B14, Trade, 255.283, 173, B14, S00, 1
B14, Trade, 264.383, 174, B14, S12, 1
B14, Trade, 294.467, 177, B14, S01, 1
B15, 4
B15, Trade, 22.817, 150, S14, B15, 1
B15, Trade, 55.433, 148, B15, S04, 1
B15, Trade, 167.233, 149, B15, S05, 1
B15, Trade, 189.083, 168, B15, S12, 1
B16, 45
B16, Trade, 4.083, 148, S14, B16, 1
B16, Trade, 10.867, 156, B16, S04, 1
B16, Trade, 13.417, 140, S06, B16, 1
B16, Trade, 17.633, 149, S14, B16, 1
B16, Trade, 25.633, 158, B16, S06, 1
B16, Trade, 31.900, 158, B16, S05, 1
B16, Trade, 55.233, 160, B16, S12, 1
B16, Trade, 60.067, 155, S09, B16, 1
B16, Trade, 65.400, 157, S11, B16, 1
B16, Trade, 70.433, 162, B16, S12, 1
B16, Trade, 84.617, 163, B16, S14, 1
B16, Trade, 88.717, 164, B16, S14, 1
B16, Trade, 96.317, 162, S11, B16, 1
B16, Trade, 112.967, 166, B16, S00, 1
B16, Trade, 125.100, 167, B16, S10, 1
B16, Trade, 128.517, 168, B16, S11, 1
B16, Trade, 132.333, 161, S07, B16, 1
B16, Trade, 137.550, 155, S12, B16, 1
B16, Trade, 143.000, 169, B16, S08, 1
B16, Trade, 149.517, 170, B16, S11, 1
B16, Trade, 160.800, 171, B16, S00, 1
B16, Trade, 167.467, 165, S14, B16, 1
B16, Trade, 169.250, 163, S11, B16, 1
B16, Trade, 174.750, 169, S07, B16, 1
B16, Trade, 177.067, 172, S06, B16, 1
B16, Trade, 183.133, 168, S06, B16, 1
B16, Trade, 189.967, 174, S07, B16, 1
B16, Trade, 195.783, 167, S09, B16, 1
B16, Trade, 201.817, 171, S07, B16, 1
B16, Trade, 207.183, 175, B16, S05, 1
B16, Trade, 209.817, 176, B16, S09, 1
B16, Trade, 215.150, 176, B16, S04, 1
B16, Trade, 217.083, 163, S12, B16, 1
B16, Trade, 223.750, 173, S15, B16, 1
B16, Trade, 231.117, 177, S07, B16, 1
B16, Trade, 235.050, 178, B16, S05, 1
B16, Trade, 241.550, 179, B16, S00, 1
B16, Trade, 247.700, 180, B16, S12, 1
B16, Trade, 250.650, 180, B16, S00, 1
B16, Trade, 253.667, 180, B16, S05, 1
B16, Trade, 263.067, 181, B16, S01, 1
B16, Trade, 282.150, 183, B16, S02, 1
B16, Trade, 285.067, 183, B16, S01, 1
B16, Trade, 290.933, 184, B16, S03, 1
B16, Trade, 293.800, 184, B16, S11, 1
B17, 48
B17, Trade, 8.233, 158, B17, S11, 1
B17, Trade, 12.983, 135, B17, S05, 1
B17, Trade, 16.817, 141, S07, B17, 1
B17, Trade, 23.867, 153, B17, S00, 1
