B00, 0
B01, 0
B02, 0
B03, 0
B04, 1
B04, Trade, 2.100, 113, S03, B04, 1
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 2
B11, Trade, 137.767, 147, B11, S07, 1
B11, Trade, 294.050, 154, B11, S04, 1
B12, 8
B12, Trade, 31.600, 143, B12, S07, 1
B12, Trade, 54.600, 145, B12, S03, 1
B12, Trade, 119.617, 151, B12, S00, 1
B12, Trade, 243.600, 164, B12, S00, 1
B12, Trade, 249.517, 165, B12, S03, 1
B12, Trade, 280.083, 168, B12, S00, 1
B12, Trade, 285.317, 164, B12, S07, 1
B12, Trade, 293.367, 169, B12, S11, 1
B13, 1
B13, Trade, 275.067, 170, B13, S03, 1
B14, 24
B14, Trade, 2.350, 140, S06, B14, 1
B14, Trade, 52.517, 153, B14, S12, 1
B14, Trade, 70.667, 155, B14, S07, 1
B14, Trade, 93.250, 157, B14, S03, 1
B14, Trade, 117.783, 159, B14, S04, 1
B14, Trade, 120.417, 160, S14, B14, 1
B14, Trade, 134.833, 161, B14, S12, 1
B14, Trade, 142.083, 162, B14, S12, 1
B14, Trade, 155.133, 163, B14, S03, 1
B14, Trade, 166.567, 164, B14, S07, 1
B14, Trade, 169.167, 165, S14, B14, 1
B14, Trade, 194.267, 167, B14, S04, 1
B14, Trade, 229.550, 171, B14, S00, 1
B14, Trade, 243.583, 172, B14, S07, 1
B14, Trade, 246.367, 172, B14, S08, 1
B14, Trade, 256.000, 174, B14, S01, 1
B14, Trade, 263.367, 174, B14, S03, 1
B14, Trade, 272.050, 175, B14, S07, 1
B14, Trade, 276.683, 176, B14, S12, 1
B14, Trade, 279.133, 175, S10, B14, 1
B14, Trade, 285.467, 176, S14, B14, 1
B14, Trade, 290.450, 177, B14, S07, 1
B14, Trade, 295.717, 177, B14, S03, 1
B14, Trade, 297.433, 178, B14, S00, 1
B15, 38
B15, Trade, 5.000, 149, B15, S02, 1
B15, Trade, 8.267, 151, B15, S07, 1
B15, Trade, 23.050, 153, B15, S07, 1
B15, Trade, 31.450, 154, B15, S04, 1
B15, Trade, 34.550, 153, S06, B15, 1
B15, Trade, 46.850, 156, B15, S12, 1
B15, Trade, 72.250, 158, B15, S03, 1
B15, Trade, 82.283, 159, B15, S12, 1
B15, Trade, 85.100, 158, B15, S02, 1
B15, Trade, 92.450, 160, B15, S07, 1
B15, Trade, 97.733, 161, B15, S07, 1
B15, Trade, 107.983, 162, B15, S00, 1
B15, Trade, 109.083, 162, B15, S12, 1
B15, Trade, 117.483, 162, B15, S03, 1
B15, Trade, 126.833, 163, B15, S12, 1
B15, Trade, 133.667, 162, B15, S07, 1
B15, Trade, 152.067, 166, B15, S14, 1
B15, Trade, 155.050, 164, S00, B15, 1
B15, Trade, 159.867, 167, B15, S10, 1
B15, Trade, 165.283, 167, B15, S03, 1
B15, Trade, 170.533, 158, B15, S03, 1
B15, Trade, 182.067, 169, B15, S03, 1
B15, Trade, 182.500, 169, B15, S07, 1
B15, Trade, 191.667, 170, B15, S03, 1
B15, Trade, 196.750, 167, B15, S03, 1
B15, Trade, 206.833, 171, B15, S04, 1
B15, Trade, 215.450, 172, B15, S00, 1
B15, Trade, 227.583, 173, B15, S07, 1
B15, Trade, 234.083, 174, B15, S07, 1
B15, Trade, 242.633, 173, B15, S10, 1
B15, Trade, 248.867, 171, B15, S00, 1
B15, Trade, 259.333, 173, B15, S08, 1
B15, Trade, 263.183, 177, B15, S06, 1
B15, Trade, 270.433, 175, B15, S11, 1
B15, Trade, 275.367, 168, B15, S00, 1
B15, Trade, 283.750, 170, S11, B15, 1
B15, Trade, 292.467, 171, B15, S05, 1
B15, Trade, 298.150, 179, B15, S03, 1
B16, 41
B16, Trade, 11.583, 152, B16, S03, 1
B16, Trade, 21.283, 154, B16, S07, 1
B16, Trade, 30.867, 157, B16, S10, 1
B16, Trade, 35.150, 153, B16, S12, 1
B16, Trade, 42.350, 156, B16, S12, 1
B16, Trade, 47.767, 156, B16, S07, 1
B16, Trade, 53.150, 152, B16, S00, 1
B16, Trade, 59.933, 157, B16, S12, 1
B16, Trade, 65.517, 159, B16, S03, 1
B16, Trade, 69.433, 161, B16, S04, 1
B16, Trade, 76.350, 158, B16, S12, 1
B16, Trade, 84.033, 161, B16, S03, 1
B16, Trade, 90.833, 163, B16, S03, 1
B16, Trade, 99.633, 161, B16, S03, 1
B16, Trade, 103.883, 162, B16, S07, 1
B16, Trade, 108.917, 162, B16, S07, 1
B16, Trade, 116.517, 163, B16, S12, 1
B16, Trade, 126.283, 164, B16, S03, 1
B16, Trade, 130.667, 162, B16, S03, 1
B16, Trade, 148.417, 166, B16, S03, 1
B16, Trade, 163.483, 168, B16, S07, 1
B16, Trade, 175.317, 166, B16, S03, 1
B16, Trade, 181.867, 169, B16, S00, 1
B16, Trade, 185.233, 170, B16, S10, 1
B16, Trade, 190.717, 173, S00, B16, 1
B16, Trade, 221.900, 175, B16, S07, 1
B16, Trade, 225.033, 175, B16, S14, 1
B16, Trade, 231.750, 175, B16, S12, 1
B16, Trade, 236.850, 175, B16, S12, 1
B16, Trade, 241.767, 177, B16, S11, 1
B16, Trade, 247.850, 174, B16, S06, 1
B16, Trade, 250.267, 167, B16, S07, 1
B16, Trade, 256.633, 173, B16, S07, 1
B16, Trade, 260.050, 172, B16, S01, 1
B16, Trade, 263.750, 178, S08, B16, 1
B16, Trade, 271.850, 176, B16, S05, 1
B16, Trade, 274.767, 181, B16, S12, 1
B16, Trade, 277.200, 175, B16, S08, 1
B16, Trade, 287.600, 180, B16, S01, 1
B16, Trade, 290.150, 178, B16, S12, 1
B16, Trade, 299.550, 179, B16, S08, 1
B17, 53
B17, Trade, 8.067, 150, B17, S12, 1
B17, Trade, 11.283, 152, B17, S12, 1
B17, Trade, 12.850, 152, B17, S07, 1
B17, Trade, 17.917, 156, B17, S12, 1
B17, Trade, 23.650, 153, S06, B17, 1
B17, Trade, 28.250, 156, B17, S12, 1
B17, Trade, 36.933, 155, B17, S07, 1
B17, Trade, 39.550, 159, S10, B17, 1
B17, Trade, 42.917, 158, S06, B17, 1
B17, Trade, 46.583, 157, B17, S03, 1
B17, Trade, 51.750, 158, S14, B17, 1
B17, Trade, 59.333, 158, B17, S10, 1
B17, Trade, 62.867, 161, B17, S07, 1
B17, Trade, 68.983, 165, B17, S03, 1
B17, Trade, 71.367, 157, B17, S00, 1
B17, Trade, 81.150, 161, S10, B17, 1
B17, Trade, 88.633, 165, B17, S07, 1
B17, Trade, 93.400, 150, B17, S12, 1
B17, Trade, 103.133, 162, B17, S03, 1
B17, Trade, 106.667, 164, B17, S03, 1
B17, Trade, 116.017, 167, B17, S12, 1
B17, Trade, 119.117, 152, B17, S07, 1
B17, Trade, 123.533, 164, S10, B17, 1
B17, Trade, 129.333, 163, S06, B17, 1
B17, Trade, 134.417, 163, B17, S10, 1
B17, Trade, 141.267, 172, B17, S12, 1
B17, Trade, 146.983, 169, B17, S12, 1
B17, Trade, 152.617, 167, S13, B17, 1
B17, Trade, 154.433, 165, B17, S12, 1
B17, Trade, 162.883, 173, S14, B17, 1
B17, Trade, 171.283, 158, B17, S07, 1
B17, Trade, 176.767, 169, B17, S03, 1
B17, Trade, 178.750, 172, B17, S10, 1
B17, Trade, 183.417, 173, B17, S12, 1
B17, Trade, 190.550, 171, B17, S14, 1
B17, Trade, 197.733, 173, B17, S07, 1
B17, Trade, 202.083, 177, B17, S07, 1
B17, Trade, 203.350, 177, B17, S16, 1
B17, Trade, 209.950, 178, S16, B17, 1
B17, Trade, 217.733, 176, B17, S12, 1
B17, Trade, 220.183, 177, B17, S03, 1
B17, Trade, 223.783, 175, B17, S12, 1
B17, Trade, 232.917, 176, B17, S06, 1
B17, Trade, 236.533, 176, B17, S04, 1
B17, Trade, 239.117, 178, B17, S00, 1
B17, Trade, 253.883, 175, B17, S07, 1
B17, Trade, 255.017, 174, B17, S05, 1
B17, Trade, 261.783, 178, S13, B17, 1
B17, Trade, 268.617, 176, S14, B17, 1
B17, Trade, 279.233, 169, S05, B17, 1
B17, Trade, 288.717, 180, B17, S05, 1
B17, Trade, 291.083, 167, B17, S08, 1
B17, Trade, 298.367, 180, S04, B17, 1
B18, 11
B18, Trade, 241.267, 178, B18, S05, 1
B18, Trade, 247.517, 173, S13, B18, 1
B18, Trade, 251.317, 179, S10, B18, 1
