B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 7
B10, Trade, 5.983, 133, B10, S02, 1
B10, Trade, 63.033, 138, B10, S02, 1
B10, Trade, 92.600, 142, B10, S02, 1
B10, Trade, 117.433, 144, B10, S09, 1
B10, Trade, 140.400, 147, B10, S02, 1
B10, Trade, 173.433, 149, B10, S02, 1
B10, Trade, 202.183, 152, B10, S09, 1
B11, 8
B11, Trade, 8.700, 138, B11, S09, 1
B11, Trade, 91.283, 146, B11, S10, 1
B11, Trade, 100.150, 146, B11, S02, 1
B11, Trade, 171.600, 154, B11, S02, 1
B11, Trade, 179.367, 155, B11, S09, 1
B11, Trade, 211.633, 158, B11, S09, 1
B11, Trade, 234.050, 160, B11, S09, 1
B11, Trade, 292.083, 166, B11, S02, 1
B12, 2
B12, Trade, 71.800, 148, B12, S09, 1
B12, Trade, 193.233, 159, B12, S09, 1
B13, 2
B13, Trade, 242.167, 168, B13, S09, 1
B13, Trade, 296.317, 173, B13, S09, 1
B14, 9
B14, Trade, 89.650, 148, B14, S02, 1
B14, Trade, 97.683, 146, S00, B14, 1
B14, Trade, 102.850, 152, S04, B14, 1
B14, Trade, 104.383, 152, S00, B14, 1
B14, Trade, 116.100, 151, B14, S02, 1
B14, Trade, 144.533, 159, S13, B14, 1
B14, Trade, 147.767, 161, B14, S12, 1
B14, Trade, 172.917, 158, S04, B14, 1
B14, Trade, 212.017, 162, S03, B14, 1
B15, 54
B15, Trade, 2.833, 151, B15, S04, 1
B15, Trade, 10.817, 143, S03, B15, 1
B15, Trade, 15.183, 152, B15, S09, 1
B15, Trade, 26.567, 153, B15, S02, 1
B15, Trade, 28.533, 152, S00, B15, 1
B15, Trade, 35.633, 151, S13, B15, 1
B15, Trade, 39.733, 155, S15, B15, 1
B15, Trade, 43.600, 155, B15, S01, 1
B15, Trade, 53.517, 156, B15, S15, 1
B15, Trade, 59.167, 153, S03, B15, 1
B15, Trade, 66.317, 151, S13, B15, 1
B15, Trade, 69.500, 148, S03, B15, 1
B15, Trade, 74.933, 151, S04, B15, 1
B15, Trade, 77.583, 158, S15, B15, 1
B15, Trade, 81.700, 154, S04, B15, 1
B15, Trade, 88.150, 160, B15, S13, 1
B15, Trade, 94.633, 152, S12, B15, 1
B15, Trade, 97.500, 145, S08, B15, 1
B15, Trade, 104.550, 153, S12, B15, 1
B15, Trade, 113.017, 159, S04, B15, 1
B15, Trade, 119.817, 156, S08, B15, 1
B15, Trade, 124.300, 156, S13, B15, 1
