B00, 0
B01, 0
B02, 1
B02, Trade, 1.950, 100, S00, B02, 1
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 4
B11, Trade, 140.967, 151, B11, S11, 1
B11, Trade, 175.167, 154, B11, S09, 1
B11, Trade, 196.083, 156, B11, S08, 1
B11, Trade, 279.517, 165, B11, S01, 1
B12, 13
B12, Trade, 66.817, 146, B12, S11, 1
B12, Trade, 76.517, 148, B12, S11, 1
B12, Trade, 105.417, 150, B12, S02, 1
B12, Trade, 115.267, 151, B12, S09, 1
B12, Trade, 127.067, 151, B12, S00, 1
B12, Trade, 135.217, 152, B12, S11, 1
B12, Trade, 141.717, 151, B12, S00, 1
B12, Trade, 174.150, 157, B12, S00, 1
B12, Trade, 177.350, 158, B12, S00, 1
B12, Trade, 195.300, 159, B12, S00, 1
B12, Trade, 268.050, 167, B12, S11, 1
B12, Trade, 280.450, 164, B12, S02, 1
B12, Trade, 294.983, 169, B12, S01, 1
B13, 33
B13, Trade, 4.533, 136, B13, S08, 1
B13, Trade, 12.317, 144, B13, S10, 1
B13, Trade, 23.800, 146, B13, S11, 1
B13, Trade, 25.700, 146, B13, S02, 1
B13, Trade, 27.433, 147, B13, S11, 1
B13, Trade, 33.067, 147, B13, S11, 1
B13, Trade, 41.633, 148, B13, S00, 1
B13, Trade, 52.533, 149, B13, S10, 1
B13, Trade, 69.683, 151, B13, S00, 1
B13, Trade, 73.800, 151, B13, S08, 1
B13, Trade, 87.550, 152, B13, S00, 1
B13, Trade, 103.950, 154, B13, S00, 1
B13, Trade, 112.733, 155, B13, S04, 1
B13, Trade, 119.583, 149, B13, S02, 1
B13, Trade, 123.417, 151, B13, S04, 1
B13, Trade, 127.433, 154, S12, B13, 1
B13, Trade, 135.300, 152, B13, S00, 1
B13, Trade, 143.400, 157, B13, S10, 1
B13, Trade, 171.733, 161, B13, S11, 1
B13, Trade, 174.117, 159, B13, S11, 1
B13, Trade, 179.850, 162, B13, S09, 1
B13, Trade, 200.383, 163, B13, S00, 1
B13, Trade, 219.700, 166, B13, S00, 1
B13, Trade, 230.683, 167, B13, S00, 1
B13, Trade, 234.000, 167, B13, S08, 1
B13, Trade, 242.367, 168, B13, S01, 1
B13, Trade, 252.367, 169, B13, S05, 1
B13, Trade, 264.183, 167, B13, S00, 1
B13, Trade, 269.867, 169, S03, B13, 1
B13, Trade, 275.717, 171, B13, S00, 1
B13, Trade, 290.883, 173, B13, S13, 1
B13, Trade, 293.650, 173, B13, S11, 1
B13, Trade, 298.467, 171, B13, S00, 1
B14, 0
B15, 55
B15, Trade, 4.683, 139, S04, B15, 1
B15, Trade, 9.117, 151, S06, B15, 1
B15, Trade, 10.967, 144, S04, B15, 1
B15, Trade, 16.717, 152, S15, B15, 1
B15, Trade, 26.350, 148, S04, B15, 1
B15, Trade, 33.983, 154, B15, S00, 1
B15, Trade, 38.400, 154, S06, B15, 1
B15, Trade, 41.033, 154, S03, B15, 1
B15, Trade, 55.383, 156, B15, S15, 1
B15, Trade, 57.700, 156, S12, B15, 1
B15, Trade, 66.167, 157, B15, S15, 1
B15, Trade, 70.283, 158, S10, B15, 1
B15, Trade, 74.083, 156, S03, B15, 1
B15, Trade, 76.350, 155, S07, B15, 1
B15, Trade, 85.567, 158, S06, B15, 1
B15, Trade, 97.700, 160, B15, S10, 1
B15, Trade, 99.667, 161, S07, B15, 1
B15, Trade, 106.083, 161, S15, B15, 1
B15, Trade, 110.800, 155, S03, B15, 1
B15, Trade, 115.100, 156, S07, B15, 1
B15, Trade, 116.833, 162, S15, B15, 1
B15, Trade, 124.667, 163, S15, B15, 1
B15, Trade, 128.833, 155, S03, B15, 1
B15, Trade, 135.617, 157, S10, B15, 1
B15, Trade, 140.500, 165, B15, S08, 1
B15, Trade, 146.300, 158, S07, B15, 1
B15, Trade, 155.700, 167, S03, B15, 1
B15, Trade, 159.333, 166, S10, B15, 1
B15, Trade, 165.533, 167, S07, B15, 1
B15, Trade, 169.283, 163, S12, B15, 1
B15, Trade, 173.633, 164, S03, B15, 1
B15, Trade, 181.333, 165, S06, B15, 1
B15, Trade, 183.350, 162, S10, B15, 1
B15, Trade, 190.333, 168, S04, B15, 1
B15, Trade, 194.783, 166, S06, B15, 1
B15, Trade, 200.800, 164, S04, B15, 1
B15, Trade, 204.983, 171, S15, B15, 1
B15, Trade, 208.433, 169, S12, B15, 1
B15, Trade, 218.033, 172, B15, S08, 1
B15, Trade, 221.517, 168, S04, B15, 1
B15, Trade, 222.867, 173, S15, B15, 1
B15, Trade, 230.333, 174, S12, B15, 1
B15, Trade, 232.917, 172, S10, B15, 1
B15, Trade, 242.617, 170, S03, B15, 1
B15, Trade, 249.333, 175, B15, S00, 1
B15, Trade, 251.750, 173, S03, B15, 1
B15, Trade, 256.400, 171, S05, B15, 1
B15, Trade, 257.650, 170, S04, B15, 1
B15, Trade, 264.100, 172, S07, B15, 1
B15, Trade, 269.417, 169, S12, B15, 1
B15, Trade, 278.133, 179, B15, S03, 1
B15, Trade, 283.117, 179, B15, S03, 1
B15, Trade, 289.633, 179, S15, B15, 1
B15, Trade, 296.700, 172, S12, B15, 1
B15, Trade, 298.483, 175, S03, B15, 1
B16, 6
B16, Trade, 48.133, 152, S07, B16, 1
