B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 0
B13, 1
B13, Trade, 190.833, 162, B13, S04, 1
B14, 16
B14, Trade, 34.200, 151, B14, S04, 1
B14, Trade, 63.283, 154, B14, S04, 1
B14, Trade, 82.933, 156, S10, B14, 1
B14, Trade, 105.000, 158, B14, S04, 1
B14, Trade, 114.000, 159, B14, S06, 1
B14, Trade, 116.100, 160, S09, B14, 1
B14, Trade, 147.050, 162, B14, S00, 1
B14, Trade, 152.700, 163, B14, S13, 1
B14, Trade, 190.433, 167, B14, S00, 1
B14, Trade, 201.200, 168, B14, S06, 1
B14, Trade, 213.933, 169, B14, S02, 1
B14, Trade, 217.233, 170, B14, S10, 1
B14, Trade, 220.133, 166, S03, B14, 1
B14, Trade, 223.133, 169, S03, B14, 1
B14, Trade, 229.417, 171, B14, S13, 1
B14, Trade, 273.733, 175, B14, S01, 1
B15, 32
B15, Trade, 13.350, 152, B15, S11, 1
B15, Trade, 26.567, 153, B15, S02, 1
B15, Trade, 30.300, 154, S15, B15, 1
B15, Trade, 31.967, 153, S14, B15, 1
B15, Trade, 40.750, 155, B15, S06, 1
B15, Trade, 60.017, 157, B15, S00, 1
B15, Trade, 68.117, 157, B15, S06, 1
B15, Trade, 79.417, 159, B15, S00, 1
B15, Trade, 83.883, 159, S15, B15, 1
B15, Trade, 106.917, 161, B15, S06, 1
B15, Trade, 112.850, 162, B15, S08, 1
B15, Trade, 117.667, 161, S14, B15, 1
B15, Trade, 143.217, 163, S09, B15, 1
B15, Trade, 150.283, 162, S02, B15, 1
B15, Trade, 154.867, 166, B15, S15, 1
B15, Trade, 191.167, 170, B15, S06, 1
B15, Trade, 195.850, 170, B15, S08, 1
B15, Trade, 199.367, 171, B15, S14, 1
B15, Trade, 211.100, 172, B15, S11, 1
B15, Trade, 214.950, 172, S09, B15, 1
B15, Trade, 225.183, 168, S08, B15, 1
B15, Trade, 226.850, 170, S14, B15, 1
B15, Trade, 235.900, 174, B15, S04, 1
B15, Trade, 238.817, 175, B15, S11, 1
B15, Trade, 248.117, 175, B15, S06, 1
B15, Trade, 251.250, 176, B15, S09, 1
B15, Trade, 258.883, 176, B15, S04, 1
B15, Trade, 263.400, 177, B15, S06, 1
B15, Trade, 270.417, 177, B15, S04, 1
B15, Trade, 273.633, 178, B15, S05, 1
B15, Trade, 290.517, 180, B15, S06, 1
B15, Trade, 299.550, 181, B15, S06, 1
B16, 52
B16, Trade, 5.217, 155, B16, S06, 1
B16, Trade, 8.283, 156, S03, B16, 1
B16, Trade, 11.933, 155, S03, B16, 1
B16, Trade, 20.333, 157, B16, S03, 1
B16, Trade, 23.233, 154, S02, B16, 1
B16, Trade, 27.117, 157, S10, B16, 1
B16, Trade, 35.233, 152, S10, B16, 1
B16, Trade, 48.617, 159, B16, S02, 1
B16, Trade, 50.250, 159, S08, B16, 1
B16, Trade, 54.217, 160, B16, S06, 1
B16, Trade, 56.733, 160, S11, B16, 1
B16, Trade, 61.817, 158, S02, B16, 1
B16, Trade, 70.250, 162, S09, B16, 1
B16, Trade, 74.200, 162, B16, S00, 1
B16, Trade, 78.583, 161, S13, B16, 1
B16, Trade, 82.600, 156, S14, B16, 1
B16, Trade, 103.400, 165, B16, S00, 1
B16, Trade, 107.700, 164, S10, B16, 1
B16, Trade, 112.067, 165, S03, B16, 1
B16, Trade, 117.467, 161, S08, B16, 1
B16, Trade, 125.933, 167, B16, S06, 1
B16, Trade, 138.200, 168, B16, S11, 1
B16, Trade, 141.150, 167, S13, B16, 1
B16, Trade, 145.000, 165, S15, B16, 1
B16, Trade, 149.433, 162, S14, B16, 1
B16, Trade, 165.583, 171, B16, S00, 1
B16, Trade, 169.667, 172, B16, S11, 1
B16, Trade, 176.233, 172, B16, S00, 1
B16, Trade, 177.383, 173, S03, B16, 1
B16, Trade, 185.700, 173, B16, S04, 1
B16, Trade, 190.183, 174, B16, S12, 1
B16, Trade, 195.367, 170, S15, B16, 1
