B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 0
B13, 2
B13, Trade, 82.617, 143, B13, S06, 1
B13, Trade, 295.817, 143, B13, S04, 1
B14, 8
B14, Trade, 3.567, 138, B14, S06, 1
B14, Trade, 82.167, 147, B14, S04, 1
B14, Trade, 99.067, 147, B14, S06, 1
B14, Trade, 169.517, 145, B14, S04, 1
B14, Trade, 215.150, 147, B14, S06, 1
B14, Trade, 251.000, 147, B14, S06, 1
B14, Trade, 283.250, 147, B14, S06, 1
B14, Trade, 289.267, 147, B14, S04, 1
B15, 7
B15, Trade, 241.533, 149, B15, S11, 1
B15, Trade, 250.433, 151, B15, S07, 1
B15, Trade, 261.367, 151, B15, S06, 1
B15, Trade, 274.333, 151, B15, S06, 1
B15, Trade, 275.033, 151, B15, S07, 1
B15, Trade, 280.950, 151, B15, S07, 1
B15, Trade, 292.783, 151, S15, B15, 1
B16, 3
B16, Trade, 135.517, 149, B16, S00, 1
B16, Trade, 241.200, 149, B16, S07, 1
B16, Trade, 263.633, 152, B16, S13, 1
B17, 50
B17, Trade, 13.217, 155, S01, B17, 1
B17, Trade, 19.433, 158, B17, S06, 1
B17, Trade, 24.950, 151, B17, S04, 1
B17, Trade, 30.250, 156, S03, B17, 1
B17, Trade, 35.800, 153, B17, S04, 1
B17, Trade, 40.900, 154, B17, S06, 1
B17, Trade, 44.850, 154, S09, B17, 1
B17, Trade, 53.083, 156, B17, S04, 1
B17, Trade, 54.967, 149, B17, S06, 1
B17, Trade, 58.450, 154, S03, B17, 1
B17, Trade, 64.950, 152, B17, S04, 1
B17, Trade, 69.117, 154, B17, S02, 1
B17, Trade, 78.283, 154, B17, S03, 1
B17, Trade, 87.033, 149, B17, S12, 1
B17, Trade, 94.050, 150, S03, B17, 1
B17, Trade, 97.750, 151, B17, S04, 1
B17, Trade, 102.283, 155, S02, B17, 1
B17, Trade, 109.150, 157, B17, S09, 1
B17, Trade, 113.500, 153, B17, S04, 1
B17, Trade, 119.717, 154, B17, S06, 1
B17, Trade, 123.717, 157, S02, B17, 1
B17, Trade, 132.083, 157, B17, S09, 1
B17, Trade, 135.383, 158, B17, S06, 1
B17, Trade, 143.917, 155, S11, B17, 1
B17, Trade, 150.833, 155, S01, B17, 1
B17, Trade, 152.150, 154, B17, S11, 1
B17, Trade, 161.033, 154, B17, S06, 1
B17, Trade, 167.733, 158, S17, B17, 1
B17, Trade, 171.833, 150, S09, B17, 1
B17, Trade, 178.017, 151, B17, S06, 1
B17, Trade, 185.350, 152, S02, B17, 1
B17, Trade, 189.133, 158, S17, B17, 1
B17, Trade, 195.833, 149, B17, S00, 1
B17, Trade, 198.950, 154, B17, S04, 1
B17, Trade, 211.483, 154, B17, S04, 1
B17, Trade, 214.900, 152, B17, S11, 1
B17, Trade, 226.833, 156, B17, S16, 1
