B00, 0
B01, 0
B02, 1
B02, Trade, 0.850, 101, B02, S00, 1
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 1
B08, Trade, 268.667, 127, B08, S00, 1
B09, 0
B10, 0
B11, 2
B11, Trade, 268.600, 137, B11, S02, 1
B11, Trade, 281.683, 137, B11, S02, 1
B12, 6
B12, Trade, 4.667, 141, B12, S07, 1
B12, Trade, 117.233, 141, B12, S01, 1
B12, Trade, 250.033, 141, B12, S02, 1
B12, Trade, 259.567, 141, B12, S00, 1
B12, Trade, 279.333, 141, B12, S02, 1
B12, Trade, 281.333, 141, S08, B12, 1
B13, 2
B13, Trade, 117.283, 135, B13, S00, 1
B13, Trade, 280.450, 138, B13, S00, 1
B14, 15
B14, Trade, 21.167, 148, B14, S06, 1
B14, Trade, 26.300, 148, B14, S02, 1
B14, Trade, 48.550, 148, B14, S07, 1
B14, Trade, 116.700, 148, B14, S07, 1
B14, Trade, 126.283, 148, B14, S11, 1
B14, Trade, 132.817, 148, B14, S07, 1
B14, Trade, 141.833, 148, B14, S07, 1
B14, Trade, 176.667, 148, B14, S07, 1
B14, Trade, 179.833, 148, B14, S00, 1
B14, Trade, 201.400, 148, B14, S07, 1
B14, Trade, 228.800, 148, B14, S02, 1
B14, Trade, 249.867, 148, B14, S14, 1
B14, Trade, 268.083, 148, B14, S07, 1
B14, Trade, 279.283, 148, B14, S14, 1
B14, Trade, 288.467, 148, B14, S11, 1
B15, 30
B15, Trade, 5.167, 151, B15, S01, 1
B15, Trade, 12.650, 151, B15, S00, 1
B15, Trade, 20.783, 151, B15, S01, 1
B15, Trade, 23.550, 151, B15, S00, 1
B15, Trade, 48.333, 151, B15, S02, 1
B15, Trade, 67.350, 151, B15, S11, 1
B15, Trade, 70.583, 151, B15, S07, 1
B15, Trade, 75.700, 151, B15, S11, 1
B15, Trade, 99.917, 151, B15, S02, 1
B15, Trade, 112.767, 151, B15, S02, 1
B15, Trade, 126.217, 151, B15, S07, 1
B15, Trade, 130.333, 151, B15, S09, 1
B15, Trade, 158.433, 151, B15, S07, 1
B15, Trade, 171.233, 151, B15, S02, 1
B15, Trade, 174.883, 151, B15, S02, 1
B15, Trade, 188.683, 151, B15, S07, 1
B15, Trade, 199.717, 151, B15, S00, 1
B15, Trade, 227.383, 151, B15, S06, 1
B15, Trade, 230.333, 151, B15, S00, 1
B15, Trade, 240.267, 151, B15, S11, 1
B15, Trade, 247.933, 151, B15, S00, 1
B15, Trade, 253.517, 151, B15, S00, 1
B15, Trade, 259.317, 151, B15, S07, 1
B15, Trade, 267.867, 151, B15, S01, 1
B15, Trade, 270.450, 149, S03, B15, 1
B15, Trade, 276.383, 151, B15, S14, 1
B15, Trade, 281.000, 144, S12, B15, 1
B15, Trade, 287.633, 151, B15, S06, 1
B15, Trade, 294.350, 151, B15, S14, 1
B15, Trade, 299.100, 151, B15, S06, 1
B16, 6
B16, Trade, 2.550, 140, B16, S02, 1
B16, Trade, 66.117, 153, B16, S07, 1
B16, Trade, 112.400, 153, S06, B16, 1
B16, Trade, 139.217, 152, B16, S11, 1
B16, Trade, 180.850, 154, B16, S01, 1
B16, Trade, 269.917, 153, B16, S10, 1
B17, 10
B17, Trade, 4.133, 153, S03, B17, 1
B17, Trade, 61.517, 156, B17, S06, 1
B17, Trade, 79.883, 155, S04, B17, 1
B17, Trade, 102.067, 153, B17, S02, 1
B17, Trade, 143.450, 155, S09, B17, 1
B17, Trade, 148.833, 158, S04, B17, 1
B17, Trade, 221.383, 155, B17, S02, 1
B17, Trade, 243.783, 153, S09, B17, 1
B17, Trade, 291.250, 152, B17, S00, 1
B17, Trade, 295.883, 154, B17, S06, 1
B18, 39
B18, Trade, 12.033, 157, B18, S06, 1
B18, Trade, 19.017, 159, B18, S03, 1
B18, Trade, 25.650, 153, B18, S06, 1
B18, Trade, 32.933, 158, B18, S06, 1
B18, Trade, 34.217, 157, S12, B18, 1
B18, Trade, 40.850, 160, B18, S15, 1
B18, Trade, 43.550, 155, B18, S07, 1
B18, Trade, 57.117, 151, B18, S00, 1
B18, Trade, 63.517, 156, B18, S00, 1
B18, Trade, 69.117, 152, B18, S00, 1
B18, Trade, 74.517, 151, B18, S07, 1
B18, Trade, 79.500, 153, B18, S02, 1
B18, Trade, 84.500, 161, B18, S02, 1
B18, Trade, 93.883, 159, B18, S01, 1
B18, Trade, 99.433, 157, B18, S07, 1
B18, Trade, 109.200, 152, B18, S02, 1
B18, Trade, 114.967, 150, B18, S01, 1
B18, Trade, 118.200, 140, B18, S02, 1
B18, Trade, 126.100, 161, B18, S01, 1
B18, Trade, 128.933, 149, B18, S02, 1
B18, Trade, 135.850, 155, B18, S00, 1
B18, Trade, 157.617, 156, B18, S03, 1
B18, Trade, 165.817, 155, B18, S02, 1
B18, Trade, 169.867, 156, B18, S12, 1
B18, Trade, 183.383, 157, B18, S00, 1
B18, Trade, 200.767, 154, S04, B18, 1
B18, Trade, 211.367, 155, S03, B18, 1
B18, Trade, 222.383, 153, B18, S02, 1
B18, Trade, 235.150, 152, B18, S06, 1
B18, Trade, 241.717, 152, B18, S01, 1
B18, Trade, 250.517, 144, S12, B18, 1
B18, Trade, 251.367, 141, B18, S07, 1
B18, Trade, 262.217, 148, B18, S00, 1
B18, Trade, 266.350, 153, B18, S05, 1
