B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 1
B11, Trade, 1.850, 113, S04, B11, 1
B12, 0
B13, 0
B14, 1
B14, Trade, 297.167, 147, B14, S06, 1
B15, 11
B15, Trade, 27.500, 151, B15, S04, 1
B15, Trade, 141.633, 151, B15, S12, 1
B15, Trade, 154.500, 142, B15, S05, 1
B15, Trade, 162.983, 151, B15, S06, 1
B15, Trade, 167.900, 151, B15, S04, 1
B15, Trade, 222.817, 151, B15, S06, 1
B15, Trade, 255.417, 151, B15, S01, 1
B15, Trade, 272.067, 151, B15, S01, 1
B15, Trade, 284.183, 151, B15, S04, 1
B15, Trade, 289.583, 151, B15, S06, 1
B15, Trade, 296.983, 151, B15, S01, 1
B16, 21
B16, Trade, 2.567, 116, S00, B16, 1
B16, Trade, 13.000, 154, B16, S06, 1
B16, Trade, 17.033, 153, B16, S06, 1
B16, Trade, 27.250, 154, B16, S06, 1
B16, Trade, 90.150, 154, B16, S05, 1
B16, Trade, 129.967, 154, B16, S06, 1
B16, Trade, 141.533, 154, B16, S06, 1
B16, Trade, 154.117, 154, B16, S04, 1
B16, Trade, 162.950, 154, B16, S04, 1
B16, Trade, 167.783, 154, B16, S14, 1
B16, Trade, 182.017, 154, B16, S05, 1
B16, Trade, 186.717, 154, B16, S02, 1
B16, Trade, 220.583, 154, B16, S05, 1
B16, Trade, 236.433, 154, B16, S12, 1
B16, Trade, 249.200, 153, B16, S12, 1
B16, Trade, 266.700, 153, B16, S09, 1
B16, Trade, 269.983, 154, B16, S09, 1
B16, Trade, 277.950, 153, B16, S15, 1
B16, Trade, 284.150, 154, B16, S15, 1
B16, Trade, 291.783, 153, B16, S04, 1
B16, Trade, 297.017, 151, B16, S09, 1
B17, 0
B18, 13
B18, Trade, 241.067, 162, B18, S18, 1
B18, Trade, 244.533, 158, B18, S01, 1
B18, Trade, 246.733, 157, B18, S06, 1
B18, Trade, 247.533, 157, S03, B18, 1
B18, Trade, 252.300, 154, B18, S03, 1
B18, Trade, 259.550, 157, S03, B18, 1
B18, Trade, 267.667, 160, B18, S13, 1
B18, Trade, 271.650, 152, S15, B18, 1
B18, Trade, 275.433, 147, B18, S02, 1
B18, Trade, 279.400, 162, B18, S09, 1
B18, Trade, 283.150, 159, S11, B18, 1
B18, Trade, 291.850, 154, S14, B18, 1
B18, Trade, 298.233, 149, S00, B18, 1
B19, 52
B19, Trade, 9.317, 159, B19, S02, 1
B19, Trade, 18.950, 157, B19, S16, 1
B19, Trade, 21.967, 160, B19, S04, 1
B19, Trade, 34.050, 161, B19, S06, 1
B19, Trade, 39.433, 165, B19, S11, 1
B19, Trade, 46.233, 165, B19, S18, 1
B19, Trade, 47.350, 165, B19, S19, 1
B19, Trade, 55.467, 162, S03, B19, 1
B19, Trade, 63.833, 160, B19, S02, 1
B19, Trade, 67.317, 160, B19, S02, 1
B19, Trade, 70.383, 165, B19, S03, 1
B19, Trade, 74.717, 164, B19, S18, 1
B19, Trade, 82.833, 165, B19, S19, 1
B19, Trade, 86.633, 164, B19, S07, 1
B19, Trade, 91.567, 156, B19, S02, 1
B19, Trade, 96.483, 162, B19, S11, 1
B19, Trade, 100.450, 163, B19, S11, 1
B19, Trade, 108.983, 164, B19, S04, 1
B19, Trade, 111.467, 163, B19, S02, 1
B19, Trade, 114.833, 165, S19, B19, 1
B19, Trade, 122.250, 160, B19, S05, 1
B19, Trade, 125.467, 160, B19, S02, 1
B19, Trade, 129.150, 159, S03, B19, 1
B19, Trade, 133.617, 156, B19, S05, 1
B19, Trade, 137.617, 157, B19, S10, 1
B19, Trade, 145.800, 154, B19, S04, 1
B19, Trade, 148.200, 155, B19, S09, 1
B19, Trade, 162.583, 160, S03, B19, 1
B19, Trade, 166.333, 165, B19, S18, 1
B19, Trade, 174.750, 162, B19, S06, 1
B19, Trade, 179.017, 165, B19, S02, 1
B19, Trade, 182.967, 164, B19, S00, 1
B19, Trade, 189.117, 157, B19, S04, 1
B19, Trade, 195.433, 158, B19, S12, 1
B19, Trade, 203.133, 161, B19, S12, 1
B19, Trade, 207.400, 159, B19, S02, 1
B19, Trade, 209.600, 162, S18, B19, 1
B19, Trade, 212.150, 163, S00, B19, 1
B19, Trade, 218.700, 165, B19, S09, 1
B19, Trade, 230.583, 159, B19, S12, 1
B19, Trade, 233.000, 161, B19, S07, 1
B19, Trade, 240.350, 164, B19, S01, 1
B19, Trade, 243.217, 160, B19, S02, 1
B19, Trade, 250.900, 153, B19, S00, 1
B19, Trade, 256.683, 151, B19, S09, 1
B19, Trade, 259.450, 156, S11, B19, 1
B19, Trade, 265.667, 155, B19, S07, 1
B19, Trade, 270.133, 152, B19, S05, 1
B19, Trade, 274.150, 149, B19, S13, 1
B19, Trade, 279.533, 162, B19, S04, 1
B19, Trade, 287.167, 154, B19, S02, 1
B19, Trade, 293.783, 154, B19, S15, 1
B20, 42
B20, Trade, 13.717, 155, B20, S05, 1
B20, Trade, 20.600, 159, B20, S02, 1
B20, Trade, 23.367, 159, B20, S09, 1
B20, Trade, 40.483, 165, B20, S04, 1
B20, Trade, 46.783, 166, B20, S04, 1
B20, Trade, 51.850, 160, B20, S11, 1
B20, Trade, 67.000, 161, B20, S11, 1
B20, Trade, 72.200, 163, B20, S04, 1
B20, Trade, 80.217, 165, B20, S09, 1
B20, Trade, 82.883, 163, B20, S06, 1
B20, Trade, 89.767, 164, B20, S04, 1
B20, Trade, 103.283, 163, B20, S00, 1
B20, Trade, 105.500, 160, B20, S06, 1
B20, Trade, 112.917, 162, B20, S12, 1
B20, Trade, 116.317, 165, S03, B20, 1
B20, Trade, 119.550, 162, S03, B20, 1
B20, Trade, 127.100, 157, B20, S09, 1
B20, Trade, 127.967, 158, B20, S11, 1
B20, Trade, 132.950, 156, B20, S04, 1
B20, Trade, 140.783, 156, B20, S09, 1
B20, Trade, 148.533, 156, B20, S06, 1
B20, Trade, 153.167, 159, B20, S11, 1
B20, Trade, 158.783, 155, B20, S14, 1
B20, Trade, 167.767, 164, B20, S16, 1
B20, Trade, 181.450, 164, B20, S00, 1
B20, Trade, 184.400, 162, B20, S09, 1
B20, Trade, 190.833, 156, B20, S02, 1
B20, Trade, 201.183, 159, B20, S06, 1
B20, Trade, 210.550, 161, B20, S07, 1
B20, Trade, 219.333, 164, B20, S18, 1
B20, Trade, 226.517, 155, B20, S12, 1
