B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 1
B12, Trade, 55.133, 139, S04, B12, 1
B13, 9
B13, Trade, 66.167, 137, B13, S08, 1
B13, Trade, 132.383, 144, B13, S07, 1
B13, Trade, 157.117, 144, B13, S05, 1
B13, Trade, 183.633, 144, B13, S11, 1
B13, Trade, 236.150, 144, B13, S07, 1
B13, Trade, 262.350, 144, B13, S03, 1
B13, Trade, 271.617, 144, B13, S10, 1
B13, Trade, 293.067, 142, B13, S01, 1
B13, Trade, 297.617, 144, B13, S03, 1
B14, 7
B14, Trade, 240.583, 146, B14, S10, 1
B14, Trade, 251.317, 148, B14, S07, 1
B14, Trade, 257.133, 148, S00, B14, 1
B14, Trade, 267.367, 148, B14, S10, 1
B14, Trade, 271.600, 148, B14, S01, 1
B14, Trade, 290.267, 148, B14, S08, 1
B14, Trade, 294.333, 148, B14, S01, 1
B15, 0
B16, 42
B16, Trade, 11.467, 155, B16, S16, 1
B16, Trade, 15.083, 152, S04, B16, 1
B16, Trade, 26.283, 153, B16, S15, 1
B16, Trade, 32.567, 149, B16, S00, 1
B16, Trade, 41.967, 155, B16, S07, 1
B16, Trade, 45.650, 147, B16, S08, 1
B16, Trade, 47.233, 153, B16, S04, 1
B16, Trade, 63.183, 152, B16, S11, 1
B16, Trade, 72.983, 142, B16, S11, 1
B16, Trade, 88.617, 152, B16, S08, 1
B16, Trade, 94.983, 153, B16, S07, 1
B16, Trade, 104.367, 146, B16, S07, 1
B16, Trade, 106.217, 149, B16, S08, 1
B16, Trade, 111.183, 155, B16, S08, 1
B16, Trade, 112.117, 154, B16, S07, 1
B16, Trade, 120.300, 155, B16, S14, 1
B16, Trade, 125.050, 152, B16, S14, 1
B16, Trade, 127.317, 153, B16, S14, 1
B16, Trade, 136.883, 153, B16, S12, 1
B16, Trade, 146.533, 153, B16, S09, 1
B16, Trade, 147.933, 155, B16, S07, 1
B16, Trade, 156.717, 145, B16, S09, 1
B16, Trade, 162.467, 154, S14, B16, 1
B16, Trade, 179.950, 155, B16, S07, 1
B16, Trade, 182.167, 151, B16, S12, 1
B16, Trade, 191.617, 149, B16, S07, 1
B16, Trade, 195.333, 155, B16, S16, 1
B16, Trade, 205.750, 155, B16, S11, 1
B16, Trade, 215.033, 151, B16, S05, 1
B16, Trade, 221.400, 155, B16, S11, 1
B16, Trade, 233.500, 155, S16, B16, 1
B16, Trade, 246.367, 154, B16, S09, 1
B16, Trade, 250.467, 150, B16, S04, 1
B16, Trade, 253.917, 146, B16, S04, 1
B16, Trade, 258.433, 150, B16, S08, 1
B16, Trade, 264.500, 146, B16, S08, 1
B16, Trade, 270.167, 155, B16, S13, 1
B16, Trade, 278.267, 153, B16, S07, 1
B16, Trade, 282.400, 153, B16, S13, 1
B16, Trade, 289.483, 151, B16, S13, 1
B16, Trade, 295.600, 151, B16, S10, 1
B16, Trade, 298.917, 152, B16, S02, 1
B17, 6
B17, Trade, 23.417, 151, B17, S05, 1
B17, Trade, 67.033, 154, B17, S09, 1
B17, Trade, 73.117, 147, S00, B17, 1
B17, Trade, 95.433, 154, S14, B17, 1
B17, Trade, 169.883, 148, B17, S05, 1
B17, Trade, 254.133, 147, S10, B17, 1
B18, 40
B18, Trade, 7.683, 157, B18, S11, 1
B18, Trade, 11.417, 158, B18, S09, 1
B18, Trade, 20.667, 153, B18, S04, 1
B18, Trade, 28.450, 149, B18, S08, 1
B18, Trade, 36.200, 150, B18, S12, 1
B18, Trade, 43.867, 155, B18, S05, 1
B18, Trade, 47.917, 152, B18, S12, 1
B18, Trade, 50.717, 152, B18, S00, 1
B18, Trade, 55.483, 142, S00, B18, 1
B18, Trade, 58.817, 150, B18, S05, 1
B18, Trade, 65.633, 153, B18, S12, 1
B18, Trade, 67.433, 151, B18, S14, 1
B18, Trade, 86.800, 152, B18, S00, 1
B18, Trade, 91.017, 151, B18, S08, 1
B18, Trade, 96.117, 150, B18, S12, 1
B18, Trade, 103.050, 149, B18, S02, 1
B18, Trade, 112.500, 153, B18, S09, 1
B18, Trade, 122.117, 152, B18, S05, 1
B18, Trade, 137.833, 149, B18, S07, 1
B18, Trade, 153.717, 157, B18, S07, 1
B18, Trade, 156.200, 156, S02, B18, 1
B18, Trade, 165.050, 148, S09, B18, 1
B18, Trade, 169.767, 150, B18, S04, 1
B18, Trade, 174.600, 149, B18, S12, 1
B18, Trade, 181.133, 150, B18, S05, 1
B18, Trade, 207.533, 153, B18, S14, 1
B18, Trade, 211.467, 150, S00, B18, 1
B18, Trade, 214.683, 150, B18, S08, 1
B18, Trade, 221.983, 153, B18, S07, 1
B18, Trade, 240.933, 149, B18, S01, 1
B18, Trade, 248.017, 154, B18, S13, 1
B18, Trade, 250.250, 151, B18, S13, 1
B18, Trade, 256.800, 147, B18, S10, 1
B18, Trade, 262.200, 149, B18, S01, 1
B18, Trade, 271.283, 154, B18, S03, 1
B18, Trade, 275.850, 153, B18, S01, 1
