B00, 0
B01, 0
B02, 0
B03, 0
B04, 1
B04, Trade, 1.700, 106, S02, B04, 1
B05, 0
B06, 0
B07, 0
B08, 0
B09, 1
B09, Trade, 158.367, 130, B09, S02, 1
B10, 4
B10, Trade, 2.517, 111, S00, B10, 1
B10, Trade, 118.867, 133, B10, S09, 1
B10, Trade, 157.233, 133, B10, S06, 1
B10, Trade, 192.117, 133, B10, S06, 1
B11, 0
B12, 19
B12, Trade, 2.733, 134, S04, B12, 1
B12, Trade, 6.733, 141, B12, S09, 1
B12, Trade, 35.450, 141, B12, S02, 1
B12, Trade, 37.650, 141, B12, S09, 1
B12, Trade, 61.583, 141, B12, S09, 1
B12, Trade, 71.983, 141, B12, S01, 1
B12, Trade, 79.467, 141, B12, S02, 1
B12, Trade, 117.867, 141, B12, S03, 1
B12, Trade, 126.850, 141, B12, S02, 1
B12, Trade, 155.583, 141, B12, S09, 1
B12, Trade, 176.950, 141, B12, S06, 1
B12, Trade, 190.883, 141, B12, S09, 1
B12, Trade, 213.150, 141, B12, S09, 1
B12, Trade, 238.617, 141, B12, S09, 1
B12, Trade, 251.100, 141, B12, S05, 1
B12, Trade, 266.733, 141, B12, S11, 1
B12, Trade, 279.100, 141, B12, S09, 1
B12, Trade, 291.333, 141, B12, S09, 1
B12, Trade, 297.483, 141, B12, S02, 1
B13, 8
B13, Trade, 246.367, 144, B13, S09, 1
B13, Trade, 250.917, 144, B13, S09, 1
B13, Trade, 254.333, 144, B13, S02, 1
B13, Trade, 268.017, 144, B13, S02, 1
B13, Trade, 277.900, 144, B13, S02, 1
B13, Trade, 279.783, 144, B13, S11, 1
B13, Trade, 286.450, 144, B13, S02, 1
B13, Trade, 290.400, 144, B13, S13, 1
B14, 41
B14, Trade, 3.833, 131, S09, B14, 1
B14, Trade, 35.333, 148, B14, S06, 1
B14, Trade, 46.417, 148, B14, S05, 1
B14, Trade, 57.367, 148, B14, S03, 1
B14, Trade, 61.083, 148, B14, S07, 1
B14, Trade, 64.483, 141, B14, S02, 1
B14, Trade, 71.417, 143, B14, S05, 1
B14, Trade, 73.467, 145, B14, S02, 1
B14, Trade, 77.933, 148, B14, S03, 1
B14, Trade, 95.217, 148, B14, S06, 1
B14, Trade, 97.817, 148, B14, S06, 1
B14, Trade, 105.867, 145, B14, S03, 1
B14, Trade, 108.133, 146, B14, S08, 1
B14, Trade, 116.100, 147, B14, S01, 1
B14, Trade, 129.133, 148, B14, S09, 1
B14, Trade, 136.183, 147, B14, S06, 1
B14, Trade, 140.550, 147, B14, S02, 1
B14, Trade, 148.283, 148, B14, S06, 1
B14, Trade, 150.383, 144, S08, B14, 1
B14, Trade, 155.950, 136, B14, S05, 1
B14, Trade, 160.317, 142, B14, S06, 1
B14, Trade, 167.650, 148, B14, S08, 1
B14, Trade, 174.333, 148, B14, S08, 1
B14, Trade, 198.967, 148, B14, S09, 1
B14, Trade, 204.533, 148, B14, S05, 1
B14, Trade, 210.217, 148, B14, S06, 1
B14, Trade, 214.333, 143, B14, S03, 1
B14, Trade, 223.467, 148, B14, S02, 1
B14, Trade, 224.450, 148, B14, S08, 1
B14, Trade, 231.983, 148, B14, S09, 1
B14, Trade, 238.550, 143, B14, S02, 1
B14, Trade, 246.167, 148, B14, S06, 1
B14, Trade, 246.750, 143, B14, S03, 1
B14, Trade, 255.817, 147, B14, S13, 1
B14, Trade, 260.883, 148, B14, S09, 1
B14, Trade, 263.883, 148, B14, S14, 1
B14, Trade, 274.350, 146, B14, S12, 1
B14, Trade, 277.367, 146, B14, S05, 1
B14, Trade, 287.000, 143, S03, B14, 1
B14, Trade, 288.683, 148, B14, S07, 1
B14, Trade, 298.633, 143, B14, S09, 1
B15, 45
B15, Trade, 20.750, 151, B15, S06, 1
B15, Trade, 25.833, 151, B15, S07, 1
B15, Trade, 36.033, 148, B15, S05, 1
B15, Trade, 41.850, 151, B15, S10, 1
B15, Trade, 50.517, 151, B15, S06, 1
B15, Trade, 55.633, 149, B15, S06, 1
B15, Trade, 59.133, 149, B15, S10, 1
B15, Trade, 62.050, 151, B15, S02, 1
B15, Trade, 71.683, 142, B15, S07, 1
B15, Trade, 82.300, 149, B15, S02, 1
B15, Trade, 86.350, 151, B15, S09, 1
B15, Trade, 94.783, 151, B15, S09, 1
B15, Trade, 108.567, 144, B15, S02, 1
B15, Trade, 111.317, 148, B15, S00, 1
B15, Trade, 114.483, 146, B15, S05, 1
B15, Trade, 120.500, 138, B15, S02, 1
B15, Trade, 122.883, 150, B15, S05, 1
B15, Trade, 131.483, 149, B15, S01, 1
B15, Trade, 135.600, 147, B15, S09, 1
B15, Trade, 142.783, 150, B15, S06, 1
B15, Trade, 150.550, 143, B15, S04, 1
B15, Trade, 153.967, 143, B15, S07, 1
B15, Trade, 162.767, 148, B15, S09, 1
B15, Trade, 166.950, 149, B15, S06, 1
B15, Trade, 173.967, 150, B15, S10, 1
B15, Trade, 180.833, 151, S04, B15, 1
B15, Trade, 185.967, 151, B15, S09, 1
B15, Trade, 189.867, 151, B15, S01, 1
B15, Trade, 195.850, 149, B15, S02, 1
B15, Trade, 201.567, 151, B15, S06, 1
B15, Trade, 206.550, 148, B15, S02, 1
B15, Trade, 213.133, 144, B15, S02, 1
B15, Trade, 217.700, 144, B15, S06, 1
B15, Trade, 225.600, 142, B15, S06, 1
B15, Trade, 229.950, 151, B15, S05, 1
B15, Trade, 236.667, 151, B15, S08, 1
B15, Trade, 242.633, 151, B15, S14, 1
B15, Trade, 245.467, 150, B15, S05, 1
B15, Trade, 250.300, 150, B15, S14, 1
B15, Trade, 256.583, 148, S04, B15, 1
B15, Trade, 262.717, 149, B15, S09, 1
B15, Trade, 268.517, 147, B15, S05, 1
B15, Trade, 275.467, 146, B15, S03, 1
B15, Trade, 278.117, 144, S13, B15, 1
B15, Trade, 284.867, 149, B15, S06, 1
B16, 12
B16, Trade, 10.083, 150, B16, S02, 1
B16, Trade, 26.950, 155, B16, S01, 1
B16, Trade, 63.917, 145, S01, B16, 1
B16, Trade, 70.883, 144, S04, B16, 1
B16, Trade, 108.983, 148, S00, B16, 1
B16, Trade, 127.317, 150, S10, B16, 1
B16, Trade, 138.850, 151, S04, B16, 1
B16, Trade, 161.717, 153, S08, B16, 1
B16, Trade, 176.383, 148, B16, S03, 1
B16, Trade, 214.883, 142, B16, S06, 1
B16, Trade, 233.150, 149, B16, S02, 1
B16, Trade, 276.733, 147, B16, S09, 1
B17, 7
B17, Trade, 65.633, 147, B17, S09, 1
B17, Trade, 106.033, 143, B17, S05, 1
B17, Trade, 208.367, 151, S08, B17, 1
B17, Trade, 250.867, 147, S11, B17, 1
B17, Trade, 253.317, 149, S04, B17, 1
B17, Trade, 290.333, 146, B17, S05, 1
B17, Trade, 295.700, 137, B17, S11, 1
B18, 23
B18, Trade, 4.633, 140, S07, B18, 1
B18, Trade, 34.217, 151, S01, B18, 1
B18, Trade, 44.283, 153, S00, B18, 1
B18, Trade, 59.450, 150, S08, B18, 1
B18, Trade, 119.500, 138, S01, B18, 1
B18, Trade, 132.900, 149, S04, B18, 1
B18, Trade, 143.883, 155, S01, B18, 1
B18, Trade, 156.033, 143, S00, B18, 1
B18, Trade, 161.633, 150, B18, S04, 1
B18, Trade, 162.883, 154, S01, B18, 1
B18, Trade, 169.383, 149, S00, B18, 1
B18, Trade, 177.583, 138, B18, S06, 1
B18, Trade, 179.517, 154, B18, S09, 1
B18, Trade, 195.283, 154, S04, B18, 1
B18, Trade, 242.033, 152, B18, S01, 1
B18, Trade, 246.317, 149, S13, B18, 1
B18, Trade, 253.133, 146, S01, B18, 1
B18, Trade, 257.583, 158, B18, S11, 1
B18, Trade, 273.467, 148, S01, B18, 1
B18, Trade, 286.733, 151, S15, B18, 1
B18, Trade, 291.917, 149, S00, B18, 1
B18, Trade, 297.133, 144, S13, B18, 1
B18, Trade, 299.800, 147, S04, B18, 1
B19, 17
B19, Trade, 15.433, 154, B19, S08, 1
B19, Trade, 32.800, 155, S16, B19, 1
B19, Trade, 43.350, 154, S04, B19, 1
B19, Trade, 48.050, 152, B19, S02, 1
B19, Trade, 54.517, 150, S08, B19, 1
B19, Trade, 72.750, 141, S00, B19, 1
B19, Trade, 77.533, 152, B19, S06, 1
B19, Trade, 99.367, 157, S00, B19, 1
B19, Trade, 102.467, 155, B19, S10, 1
B19, Trade, 130.567, 148, B19, S06, 1
