B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 1
B06, Trade, 1.600, 103, S01, B06, 1
B07, 2
B07, Trade, 62.217, 123, B07, S01, 1
B07, Trade, 296.000, 122, B07, S01, 1
B08, 2
B08, Trade, 43.950, 124, B08, S01, 1
B08, Trade, 87.067, 124, B08, S01, 1
B09, 0
B10, 1
B10, Trade, 295.500, 134, B10, S07, 1
B11, 1
B11, Trade, 295.217, 137, B11, S02, 1
B12, 15
B12, Trade, 10.500, 140, B12, S02, 1
B12, Trade, 14.450, 140, B12, S01, 1
B12, Trade, 18.150, 140, B12, S01, 1
B12, Trade, 57.083, 140, B12, S01, 1
B12, Trade, 69.950, 140, B12, S02, 1
B12, Trade, 82.917, 140, B12, S02, 1
B12, Trade, 85.167, 139, B12, S01, 1
B12, Trade, 88.650, 134, S10, B12, 1
B12, Trade, 97.383, 140, B12, S10, 1
B12, Trade, 115.117, 140, B12, S07, 1
B12, Trade, 138.500, 140, B12, S01, 1
B12, Trade, 199.083, 140, B12, S10, 1
B12, Trade, 236.633, 140, B12, S01, 1
B12, Trade, 285.733, 140, B12, S02, 1
B12, Trade, 295.150, 140, B12, S05, 1
B13, 7
B13, Trade, 247.533, 144, B13, S12, 1
B13, Trade, 258.167, 143, B13, S09, 1
B13, Trade, 266.483, 144, B13, S01, 1
B13, Trade, 276.317, 144, B13, S01, 1
B13, Trade, 284.183, 144, B13, S01, 1
B13, Trade, 286.100, 141, S12, B13, 1
B13, Trade, 290.033, 144, B13, S12, 1
B14, 9
B14, Trade, 5.000, 120, S06, B14, 1
B14, Trade, 64.333, 140, S08, B14, 1
B14, Trade, 76.200, 145, S04, B14, 1
B14, Trade, 99.750, 141, S11, B14, 1
B14, Trade, 106.233, 147, S03, B14, 1
B14, Trade, 132.383, 146, B14, S01, 1
B14, Trade, 171.733, 144, B14, S11, 1
B14, Trade, 261.900, 147, S08, B14, 1
B14, Trade, 276.167, 145, B14, S09, 1
B15, 46
B15, Trade, 13.250, 145, S03, B15, 1
B15, Trade, 16.617, 143, B15, S03, 1
B15, Trade, 24.183, 141, B15, S01, 1
B15, Trade, 28.483, 144, S06, B15, 1
B15, Trade, 31.933, 146, B15, S01, 1
B15, Trade, 39.533, 147, S10, B15, 1
B15, Trade, 55.933, 150, B15, S01, 1
B15, Trade, 60.250, 140, B15, S02, 1
B15, Trade, 64.633, 142, S03, B15, 1
B15, Trade, 69.333, 147, S10, B15, 1
B15, Trade, 74.950, 137, B15, S01, 1
B15, Trade, 78.600, 143, B15, S01, 1
B15, Trade, 89.917, 135, S03, B15, 1
B15, Trade, 95.483, 148, B15, S04, 1
B15, Trade, 98.283, 138, B15, S10, 1
B15, Trade, 105.383, 148, B15, S00, 1
B15, Trade, 112.617, 149, B15, S02, 1
B15, Trade, 125.450, 143, S11, B15, 1
B15, Trade, 130.333, 143, B15, S02, 1
B15, Trade, 134.633, 147, B15, S08, 1
B15, Trade, 140.500, 147, B15, S06, 1
B15, Trade, 144.700, 124, B15, S01, 1
B15, Trade, 151.733, 151, B15, S04, 1
B15, Trade, 162.750, 146, B15, S01, 1
B15, Trade, 167.617, 147, S06, B15, 1
B15, Trade, 174.950, 147, B15, S06, 1
B15, Trade, 179.600, 149, B15, S02, 1
B15, Trade, 186.100, 150, S08, B15, 1
B15, Trade, 196.067, 142, B15, S01, 1
B15, Trade, 203.433, 151, B15, S00, 1
B15, Trade, 213.133, 151, B15, S02, 1
B15, Trade, 215.100, 142, B15, S01, 1
B15, Trade, 222.633, 149, B15, S06, 1
B15, Trade, 227.583, 149, B15, S01, 1
B15, Trade, 234.417, 151, B15, S14, 1
B15, Trade, 244.450, 145, B15, S01, 1
B15, Trade, 251.900, 144, B15, S12, 1
B15, Trade, 256.617, 146, B15, S01, 1
B15, Trade, 259.500, 145, B15, S03, 1
B15, Trade, 262.133, 144, B15, S09, 1
B15, Trade, 269.317, 140, B15, S01, 1
B15, Trade, 277.200, 148, S04, B15, 1
B15, Trade, 279.083, 151, B15, S04, 1
B15, Trade, 287.083, 142, B15, S09, 1
B15, Trade, 292.167, 144, B15, S09, 1
B15, Trade, 299.383, 151, B15, S12, 1
B16, 11
B16, Trade, 8.717, 142, S11, B16, 1
B16, Trade, 84.300, 142, S00, B16, 1
B16, Trade, 107.900, 151, S15, B16, 1
B16, Trade, 118.233, 148, S14, B16, 1
B16, Trade, 123.033, 146, S00, B16, 1
B16, Trade, 157.250, 144, S04, B16, 1
B16, Trade, 171.283, 137, S07, B16, 1
B16, Trade, 242.800, 155, S09, B16, 1
B16, Trade, 250.217, 150, B16, S04, 1
B16, Trade, 252.233, 151, S15, B16, 1
B16, Trade, 287.350, 145, S04, B16, 1
B17, 24
B17, Trade, 9.667, 143, B17, S00, 1
B17, Trade, 15.117, 145, S10, B17, 1
B17, Trade, 19.150, 147, S10, B17, 1
B17, Trade, 23.133, 147, S04, B17, 1
B17, Trade, 28.850, 145, S07, B17, 1
B17, Trade, 45.467, 143, S08, B17, 1
B17, Trade, 107.450, 147, S11, B17, 1
B17, Trade, 126.733, 144, S04, B17, 1
B17, Trade, 128.767, 148, S14, B17, 1
B17, Trade, 142.467, 136, S06, B17, 1
B17, Trade, 151.817, 156, S08, B17, 1
B17, Trade, 156.800, 143, S03, B17, 1
B17, Trade, 170.283, 151, S15, B17, 1
B17, Trade, 186.367, 150, B17, S14, 1
B17, Trade, 197.250, 144, S08, B17, 1
B17, Trade, 202.767, 151, S15, B17, 1
B17, Trade, 215.950, 153, S03, B17, 1
B17, Trade, 237.333, 148, S14, B17, 1
B17, Trade, 248.700, 145, S00, B17, 1
B17, Trade, 250.650, 145, S09, B17, 1
B17, Trade, 257.467, 148, B17, S00, 1
B17, Trade, 276.550, 150, S00, B17, 1
