B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 1
B05, Trade, 149.350, 117, B05, S03, 1
B06, 0
B07, 3
B07, Trade, 38.183, 124, B07, S03, 1
B07, Trade, 125.333, 124, B07, S00, 1
B07, Trade, 148.600, 124, B07, S06, 1
B08, 5
B08, Trade, 42.733, 123, B08, S06, 1
B08, Trade, 96.750, 126, B08, S01, 1
B08, Trade, 108.333, 125, B08, S00, 1
B08, Trade, 126.733, 122, B08, S06, 1
B08, Trade, 147.600, 126, B08, S01, 1
B09, 0
B10, 0
B11, 21
B11, Trade, 6.817, 127, B11, S06, 1
B11, Trade, 11.400, 135, B11, S06, 1
B11, Trade, 21.567, 135, B11, S06, 1
B11, Trade, 26.133, 135, B11, S03, 1
B11, Trade, 41.650, 135, B11, S01, 1
B11, Trade, 60.883, 136, B11, S00, 1
B11, Trade, 68.517, 136, B11, S01, 1
B11, Trade, 96.400, 136, B11, S03, 1
B11, Trade, 113.250, 136, B11, S01, 1
B11, Trade, 120.133, 136, B11, S00, 1
B11, Trade, 126.617, 135, B11, S00, 1
B11, Trade, 139.350, 136, B11, S06, 1
B11, Trade, 146.483, 135, B11, S06, 1
B11, Trade, 174.683, 136, B11, S01, 1
B11, Trade, 177.917, 135, B11, S03, 1
B11, Trade, 186.233, 136, B11, S03, 1
B11, Trade, 195.917, 135, B11, S03, 1
B11, Trade, 233.517, 136, B11, S03, 1
B11, Trade, 235.283, 136, B11, S00, 1
B11, Trade, 263.383, 136, B11, S06, 1
B11, Trade, 273.917, 136, B11, S06, 1
B12, 5
B12, Trade, 22.500, 133, B12, S03, 1
B12, Trade, 146.800, 130, B12, S00, 1
B12, Trade, 193.517, 132, B12, S01, 1
B12, Trade, 212.717, 138, B12, S00, 1
B12, Trade, 267.200, 141, B12, S01, 1
B13, 4
B13, Trade, 257.117, 144, B13, S00, 1
B13, Trade, 258.850, 144, S02, B13, 1
B13, Trade, 263.867, 138, B13, S01, 1
B13, Trade, 273.300, 144, B13, S01, 1
B14, 8
B14, Trade, 244.300, 148, B14, S03, 1
B14, Trade, 248.783, 148, B14, S03, 1
B14, Trade, 254.283, 147, S12, B14, 1
B14, Trade, 261.350, 145, S08, B14, 1
B14, Trade, 273.217, 148, B14, S03, 1
B14, Trade, 283.333, 148, B14, S03, 1
B14, Trade, 285.767, 148, B14, S09, 1
B14, Trade, 290.700, 148, B14, S09, 1
B15, 10
B15, Trade, 241.783, 150, B15, S06, 1
B15, Trade, 245.733, 151, B15, S02, 1
B15, Trade, 250.817, 151, S10, B15, 1
B15, Trade, 256.883, 146, S11, B15, 1
B15, Trade, 266.367, 143, B15, S09, 1
B15, Trade, 267.867, 147, B15, S09, 1
B15, Trade, 275.667, 148, S14, B15, 1
B15, Trade, 278.800, 151, B15, S06, 1
B15, Trade, 285.683, 150, S12, B15, 1
B15, Trade, 289.933, 151, B15, S01, 1
B16, 52
B16, Trade, 5.833, 147, S12, B16, 1
B16, Trade, 10.717, 147, S12, B16, 1
B16, Trade, 16.567, 155, B16, S07, 1
B16, Trade, 20.283, 155, B16, S01, 1
B16, Trade, 23.217, 155, B16, S02, 1
B16, Trade, 28.383, 155, B16, S13, 1
B16, Trade, 35.100, 149, S14, B16, 1
B16, Trade, 41.117, 155, B16, S03, 1
B16, Trade, 44.667, 137, S05, B16, 1
B16, Trade, 50.983, 146, S12, B16, 1
B16, Trade, 60.767, 155, B16, S03, 1
B16, Trade, 61.917, 155, B16, S00, 1
B16, Trade, 68.550, 146, S11, B16, 1
B16, Trade, 76.683, 154, S02, B16, 1
B16, Trade, 79.300, 151, S14, B16, 1
B16, Trade, 83.833, 155, B16, S14, 1
B16, Trade, 89.450, 151, S14, B16, 1
B16, Trade, 94.483, 148, S02, B16, 1
B16, Trade, 97.867, 153, S12, B16, 1
B16, Trade, 104.317, 155, B16, S15, 1
B16, Trade, 111.067, 155, B16, S14, 1
B16, Trade, 116.133, 155, B16, S03, 1
B16, Trade, 117.200, 155, B16, S10, 1
B16, Trade, 123.617, 151, S15, B16, 1
B16, Trade, 129.833, 146, S10, B16, 1
B16, Trade, 136.633, 148, S14, B16, 1
B16, Trade, 138.200, 148, S05, B16, 1
B16, Trade, 145.350, 153, S11, B16, 1
B16, Trade, 151.983, 142, S10, B16, 1
B16, Trade, 152.350, 145, S05, B16, 1
B16, Trade, 161.050, 146, S05, B16, 1
B16, Trade, 170.133, 155, B16, S00, 1
B16, Trade, 175.917, 150, S14, B16, 1
B16, Trade, 186.533, 155, B16, S15, 1
B16, Trade, 187.483, 152, S05, B16, 1
B16, Trade, 198.417, 149, S14, B16, 1
