B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 1
B10, Trade, 1.300, 121, S00, B10, 1
B11, 0
B12, 4
B12, Trade, 46.817, 141, B12, S08, 1
B12, Trade, 257.600, 141, B12, S01, 1
B12, Trade, 281.433, 141, B12, S01, 1
B12, Trade, 294.500, 141, B12, S03, 1
B13, 21
B13, Trade, 36.083, 144, B13, S08, 1
B13, Trade, 40.767, 144, B13, S07, 1
B13, Trade, 54.083, 144, B13, S02, 1
B13, Trade, 61.333, 144, S06, B13, 1
B13, Trade, 115.233, 144, B13, S12, 1
B13, Trade, 123.483, 144, B13, S02, 1
B13, Trade, 128.617, 144, B13, S12, 1
B13, Trade, 142.800, 144, B13, S09, 1
B13, Trade, 153.417, 144, S09, B13, 1
B13, Trade, 164.483, 144, B13, S12, 1
B13, Trade, 167.967, 144, B13, S10, 1
B13, Trade, 173.617, 144, B13, S00, 1
B13, Trade, 180.967, 144, B13, S10, 1
B13, Trade, 204.383, 144, B13, S07, 1
B13, Trade, 250.333, 144, S11, B13, 1
B13, Trade, 255.283, 144, B13, S07, 1
B13, Trade, 267.767, 144, B13, S10, 1
B13, Trade, 275.167, 144, B13, S08, 1
B13, Trade, 283.267, 144, B13, S06, 1
B13, Trade, 287.433, 144, B13, S08, 1
B13, Trade, 289.300, 144, B13, S08, 1
B14, 49
B14, Trade, 13.633, 148, B14, S14, 1
B14, Trade, 14.367, 145, B14, S05, 1
B14, Trade, 17.383, 147, S11, B14, 1
B14, Trade, 28.150, 148, B14, S14, 1
B14, Trade, 30.917, 147, B14, S07, 1
B14, Trade, 35.800, 145, B14, S02, 1
B14, Trade, 44.233, 148, S09, B14, 1
B14, Trade, 45.583, 148, B14, S05, 1
B14, Trade, 50.133, 148, S14, B14, 1
B14, Trade, 59.067, 145, B14, S12, 1
B14, Trade, 63.450, 146, S12, B14, 1
B14, Trade, 68.617, 148, S14, B14, 1
B14, Trade, 74.683, 146, S07, B14, 1
B14, Trade, 78.783, 146, S07, B14, 1
B14, Trade, 95.583, 146, B14, S04, 1
B14, Trade, 100.383, 148, B14, S04, 1
B14, Trade, 103.783, 146, S00, B14, 1
B14, Trade, 110.883, 148, B14, S02, 1
B14, Trade, 113.467, 148, S14, B14, 1
B14, Trade, 118.133, 142, B14, S07, 1
B14, Trade, 123.717, 146, S11, B14, 1
B14, Trade, 128.817, 143, B14, S06, 1
B14, Trade, 135.467, 146, B14, S07, 1
B14, Trade, 138.300, 144, S02, B14, 1
B14, Trade, 146.767, 144, B14, S10, 1
B14, Trade, 150.300, 144, B14, S08, 1
B14, Trade, 162.283, 148, B14, S08, 1
B14, Trade, 169.350, 146, S00, B14, 1
B14, Trade, 173.600, 145, S02, B14, 1
B14, Trade, 180.050, 148, S07, B14, 1
B14, Trade, 185.817, 148, S11, B14, 1
B14, Trade, 189.717, 148, B14, S12, 1
B14, Trade, 196.133, 148, S02, B14, 1
B14, Trade, 199.417, 146, S11, B14, 1
B14, Trade, 207.017, 148, B14, S07, 1
B14, Trade, 209.883, 148, B14, S11, 1
B14, Trade, 215.000, 148, S12, B14, 1
B14, Trade, 227.567, 148, B14, S14, 1
B14, Trade, 230.983, 147, B14, S12, 1
B14, Trade, 238.667, 147, B14, S04, 1
B14, Trade, 239.683, 146, S09, B14, 1
B14, Trade, 248.000, 145, B14, S03, 1
B14, Trade, 253.300, 143, B14, S03, 1
B14, Trade, 261.650, 145, B14, S12, 1
B14, Trade, 264.683, 148, B14, S14, 1
B14, Trade, 274.367, 148, B14, S04, 1
B14, Trade, 282.217, 143, B14, S12, 1
B14, Trade, 284.950, 144, B14, S03, 1
B14, Trade, 291.783, 145, B14, S03, 1
B15, 14
B15, Trade, 2.033, 124, S05, B15, 1
B15, Trade, 21.750, 151, B15, S10, 1
B15, Trade, 43.650, 148, S14, B15, 1
B15, Trade, 54.200, 145, S12, B15, 1
B15, Trade, 103.367, 146, S09, B15, 1
B15, Trade, 111.550, 149, S11, B15, 1
B15, Trade, 115.317, 145, S06, B15, 1
B15, Trade, 143.467, 147, S11, B15, 1
B15, Trade, 148.900, 147, S02, B15, 1
B15, Trade, 169.900, 145, S11, B15, 1
B15, Trade, 180.583, 148, S14, B15, 1
B15, Trade, 193.367, 147, S00, B15, 1
B15, Trade, 268.033, 142, B15, S03, 1
B15, Trade, 290.233, 145, S11, B15, 1
B16, 2
B16, Trade, 145.283, 146, S07, B16, 1
B16, Trade, 201.150, 148, S14, B16, 1
B17, 53
B17, Trade, 6.000, 145, B17, S08, 1
B17, Trade, 14.633, 145, B17, S02, 1
B17, Trade, 21.400, 152, B17, S05, 1
B17, Trade, 23.867, 150, B17, S07, 1
B17, Trade, 27.400, 149, S02, B17, 1
B17, Trade, 34.350, 145, B17, S05, 1
B17, Trade, 39.667, 146, B17, S07, 1
B17, Trade, 42.867, 146, S00, B17, 1
B17, Trade, 50.617, 148, B17, S02, 1
B17, Trade, 52.050, 147, B17, S07, 1
B17, Trade, 60.250, 144, B17, S08, 1
B17, Trade, 66.167, 147, S09, B17, 1
B17, Trade, 69.767, 149, S06, B17, 1
B17, Trade, 75.333, 146, B17, S00, 1
B17, Trade, 80.317, 147, S12, B17, 1
B17, Trade, 84.283, 148, S00, B17, 1
B17, Trade, 88.467, 147, B17, S12, 1
B17, Trade, 95.933, 146, B17, S13, 1
B17, Trade, 98.033, 151, B17, S09, 1
B17, Trade, 106.717, 147, S06, B17, 1
B17, Trade, 116.617, 143, B17, S02, 1
B17, Trade, 121.483, 145, B17, S10, 1
B17, Trade, 123.500, 145, S07, B17, 1
B17, Trade, 134.400, 145, B17, S08, 1
B17, Trade, 141.067, 145, S09, B17, 1
B17, Trade, 146.450, 144, B17, S00, 1
B17, Trade, 154.050, 142, B17, S00, 1
B17, Trade, 160.167, 151, B17, S14, 1
B17, Trade, 163.150, 151, S00, B17, 1
B17, Trade, 170.350, 146, B17, S06, 1
B17, Trade, 176.867, 146, S07, B17, 1
B17, Trade, 181.633, 144, B17, S04, 1
B17, Trade, 186.717, 148, B17, S02, 1
B17, Trade, 190.967, 148, B17, S10, 1
B17, Trade, 192.867, 146, B17, S06, 1
B17, Trade, 201.117, 147, B17, S09, 1
B17, Trade, 206.300, 149, B17, S11, 1
B17, Trade, 213.983, 148, B17, S05, 1
B17, Trade, 215.117, 149, S00, B17, 1
B17, Trade, 222.517, 148, B17, S11, 1
B17, Trade, 226.400, 148, B17, S05, 1
B17, Trade, 232.133, 148, B17, S14, 1
B17, Trade, 238.467, 148, S02, B17, 1
B17, Trade, 240.933, 153, B17, S14, 1
B17, Trade, 242.250, 152, B17, S00, 1
B17, Trade, 249.717, 144, S06, B17, 1
B17, Trade, 256.200, 143, B17, S02, 1
B17, Trade, 265.483, 149, B17, S06, 1
B17, Trade, 270.067, 147, B17, S00, 1
B17, Trade, 274.450, 148, B17, S12, 1
