B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 5
B08, Trade, 28.367, 119, B08, S01, 1
B08, Trade, 190.383, 127, B08, S02, 1
B08, Trade, 204.133, 127, B08, S07, 1
B08, Trade, 215.467, 127, B08, S08, 1
B08, Trade, 224.983, 127, B08, S07, 1
B09, 0
B10, 11
B10, Trade, 7.117, 134, B10, S08, 1
B10, Trade, 20.083, 134, B10, S10, 1
B10, Trade, 22.983, 134, B10, S01, 1
B10, Trade, 28.233, 134, B10, S10, 1
B10, Trade, 70.067, 134, B10, S01, 1
B10, Trade, 72.717, 127, S08, B10, 1
B10, Trade, 90.650, 134, B10, S07, 1
B10, Trade, 173.667, 134, B10, S08, 1
B10, Trade, 188.133, 134, B10, S08, 1
B10, Trade, 203.350, 134, B10, S08, 1
B10, Trade, 230.467, 134, B10, S10, 1
B11, 25
B11, Trade, 5.950, 137, B11, S11, 1
B11, Trade, 15.167, 137, B11, S01, 1
B11, Trade, 19.717, 135, B11, S07, 1
B11, Trade, 27.467, 137, B11, S07, 1
B11, Trade, 45.833, 137, B11, S08, 1
B11, Trade, 51.600, 137, B11, S08, 1
B11, Trade, 69.633, 137, B11, S02, 1
B11, Trade, 86.967, 128, B11, S08, 1
B11, Trade, 94.800, 136, S06, B11, 1
B11, Trade, 113.383, 137, B11, S10, 1
B11, Trade, 121.617, 137, B11, S07, 1
B11, Trade, 140.583, 137, B11, S07, 1
B11, Trade, 154.000, 137, B11, S08, 1
B11, Trade, 157.117, 137, B11, S08, 1
B11, Trade, 165.783, 137, B11, S10, 1
B11, Trade, 173.317, 137, B11, S10, 1
B11, Trade, 182.717, 137, B11, S08, 1
B11, Trade, 184.933, 129, B11, S07, 1
B11, Trade, 213.900, 137, B11, S07, 1
B11, Trade, 226.800, 137, B11, S10, 1
B11, Trade, 232.700, 137, B11, S08, 1
B11, Trade, 249.250, 137, B11, S10, 1
B11, Trade, 261.100, 137, B11, S10, 1
B11, Trade, 284.150, 137, B11, S01, 1
B11, Trade, 298.533, 136, B11, S10, 1
B12, 7
B12, Trade, 245.267, 141, B12, S11, 1
B12, Trade, 259.617, 141, B12, S01, 1
B12, Trade, 270.200, 141, B12, S12, 1
B12, Trade, 283.750, 141, B12, S05, 1
B12, Trade, 287.950, 141, B12, S11, 1
B12, Trade, 292.517, 141, B12, S01, 1
B12, Trade, 297.767, 141, B12, S05, 1
B13, 45
B13, Trade, 6.900, 139, B13, S10, 1
B13, Trade, 13.917, 143, B13, S11, 1
B13, Trade, 19.683, 137, B13, S08, 1
B13, Trade, 24.967, 142, B13, S10, 1
B13, Trade, 34.283, 141, B13, S08, 1
B13, Trade, 45.783, 142, B13, S11, 1
B13, Trade, 49.083, 140, B13, S11, 1
B13, Trade, 55.350, 143, B13, S07, 1
B13, Trade, 58.200, 142, B13, S11, 1
B13, Trade, 69.350, 143, B13, S11, 1
B13, Trade, 72.450, 136, B13, S07, 1
B13, Trade, 77.167, 142, B13, S09, 1
B13, Trade, 84.133, 140, B13, S07, 1
B13, Trade, 93.517, 134, B13, S08, 1
B13, Trade, 101.417, 142, B13, S07, 1
B13, Trade, 103.083, 142, B13, S07, 1
B13, Trade, 111.183, 142, B13, S07, 1
B13, Trade, 117.500, 142, B13, S10, 1
B13, Trade, 123.133, 134, B13, S07, 1
B13, Trade, 128.317, 140, B13, S11, 1
B13, Trade, 134.183, 143, B13, S10, 1
B13, Trade, 137.100, 139, B13, S10, 1
B13, Trade, 146.083, 142, B13, S10, 1
B13, Trade, 151.050, 143, B13, S10, 1
B13, Trade, 154.817, 139, B13, S01, 1
B13, Trade, 162.133, 143, B13, S08, 1
B13, Trade, 181.933, 143, B13, S07, 1
B13, Trade, 184.633, 136, S02, B13, 1
B13, Trade, 196.650, 139, B13, S07, 1
B13, Trade, 201.483, 141, B13, S01, 1
B13, Trade, 206.833, 140, B13, S11, 1
B13, Trade, 221.000, 143, B13, S07, 1
B13, Trade, 227.717, 137, B13, S11, 1
B13, Trade, 236.067, 142, B13, S07, 1
B13, Trade, 244.817, 143, B13, S10, 1
B13, Trade, 247.517, 143, B13, S01, 1
B13, Trade, 252.450, 143, B13, S10, 1
B13, Trade, 257.350, 143, B13, S08, 1
B13, Trade, 260.433, 142, B13, S11, 1
B13, Trade, 267.200, 143, B13, S07, 1
B13, Trade, 275.367, 142, B13, S10, 1
B13, Trade, 277.950, 143, B13, S11, 1
B13, Trade, 287.417, 143, B13, S07, 1
B13, Trade, 292.067, 143, B13, S05, 1
B13, Trade, 297.083, 143, B13, S12, 1
B14, 7
B14, Trade, 23.467, 137, S11, B14, 1
B14, Trade, 59.583, 144, S03, B14, 1
B14, Trade, 168.150, 129, B14, S07, 1
B14, Trade, 183.633, 143, B14, S01, 1
B14, Trade, 190.233, 131, S00, B14, 1
B14, Trade, 208.467, 146, B14, S10, 1
B14, Trade, 225.500, 138, B14, S02, 1
B15, 41
B15, Trade, 4.333, 146, B15, S10, 1
B15, Trade, 14.850, 142, S09, B15, 1
B15, Trade, 22.017, 149, B15, S02, 1
B15, Trade, 27.400, 141, B15, S12, 1
B15, Trade, 34.167, 149, B15, S10, 1
B15, Trade, 40.200, 148, B15, S00, 1
B15, Trade, 45.617, 141, B15, S07, 1
B15, Trade, 49.017, 140, B15, S01, 1
B15, Trade, 57.117, 144, B15, S08, 1
B15, Trade, 69.017, 149, B15, S07, 1
B15, Trade, 82.483, 150, B15, S10, 1
B15, Trade, 86.733, 145, B15, S01, 1
B15, Trade, 93.817, 134, B15, S00, 1
