B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 3
B11, Trade, 259.150, 137, B11, S06, 1
B11, Trade, 275.667, 137, B11, S04, 1
B11, Trade, 298.917, 137, B11, S02, 1
B12, 5
B12, Trade, 57.683, 140, B12, S06, 1
B12, Trade, 203.983, 140, B12, S06, 1
B12, Trade, 257.200, 140, B12, S01, 1
B12, Trade, 275.233, 140, B12, S02, 1
B12, Trade, 297.633, 140, B12, S01, 1
B13, 11
B13, Trade, 32.033, 143, B13, S01, 1
B13, Trade, 42.450, 143, B13, S03, 1
B13, Trade, 101.167, 143, B13, S01, 1
B13, Trade, 116.383, 143, B13, S08, 1
B13, Trade, 237.550, 143, B13, S04, 1
B13, Trade, 252.233, 143, B13, S04, 1
B13, Trade, 261.550, 135, S00, B13, 1
B13, Trade, 267.450, 143, B13, S03, 1
B13, Trade, 272.867, 143, B13, S06, 1
B13, Trade, 288.417, 142, B13, S05, 1
B13, Trade, 296.733, 142, B13, S02, 1
B14, 36
B14, Trade, 3.983, 147, S07, B14, 1
B14, Trade, 10.017, 148, B14, S01, 1
B14, Trade, 13.433, 148, B14, S01, 1
B14, Trade, 23.700, 148, B14, S08, 1
B14, Trade, 33.083, 148, B14, S13, 1
B14, Trade, 35.767, 146, S11, B14, 1
B14, Trade, 43.617, 148, B14, S01, 1
B14, Trade, 53.217, 148, B14, S08, 1
B14, Trade, 60.350, 148, B14, S01, 1
B14, Trade, 64.867, 148, B14, S06, 1
B14, Trade, 67.983, 148, B14, S14, 1
B14, Trade, 75.267, 148, B14, S06, 1
B14, Trade, 78.967, 148, B14, S06, 1
B14, Trade, 84.700, 148, B14, S06, 1
B14, Trade, 100.150, 148, B14, S06, 1
B14, Trade, 104.667, 144, S13, B14, 1
B14, Trade, 115.667, 148, B14, S06, 1
B14, Trade, 116.933, 148, S07, B14, 1
B14, Trade, 131.650, 148, B14, S07, 1
B14, Trade, 150.833, 148, B14, S04, 1
B14, Trade, 159.633, 148, B14, S07, 1
B14, Trade, 166.800, 148, B14, S06, 1
B14, Trade, 197.383, 148, B14, S01, 1
B14, Trade, 210.683, 148, B14, S01, 1
B14, Trade, 220.717, 148, B14, S06, 1
B14, Trade, 241.583, 148, B14, S06, 1
B14, Trade, 251.300, 148, B14, S01, 1
B14, Trade, 251.783, 148, B14, S14, 1
B14, Trade, 258.833, 148, B14, S07, 1
B14, Trade, 266.250, 148, B14, S01, 1
B14, Trade, 271.383, 148, B14, S01, 1
B14, Trade, 276.100, 148, S11, B14, 1
B14, Trade, 276.733, 148, S09, B14, 1
B14, Trade, 286.433, 148, B14, S00, 1
B14, Trade, 295.917, 148, B14, S06, 1
B14, Trade, 298.383, 146, S13, B14, 1
B15, 45
B15, Trade, 11.083, 150, S09, B15, 1
B15, Trade, 24.133, 144, B15, S01, 1
B15, Trade, 27.167, 150, S14, B15, 1
B15, Trade, 33.533, 141, S12, B15, 1
B15, Trade, 36.783, 149, B15, S13, 1
B15, Trade, 48.383, 149, B15, S01, 1
B15, Trade, 52.850, 151, B15, S01, 1
B15, Trade, 56.233, 151, B15, S06, 1
B15, Trade, 61.383, 150, S14, B15, 1
B15, Trade, 69.617, 145, B15, S01, 1
B15, Trade, 74.667, 150, B15, S08, 1
B15, Trade, 77.283, 149, B15, S01, 1
B15, Trade, 83.833, 148, S07, B15, 1
B15, Trade, 89.033, 150, S09, B15, 1
B15, Trade, 92.900, 151, B15, S03, 1
B15, Trade, 97.967, 151, B15, S12, 1
B15, Trade, 105.983, 145, B15, S11, 1
B15, Trade, 110.717, 151, B15, S01, 1
B15, Trade, 113.650, 151, B15, S09, 1
B15, Trade, 121.433, 146, B15, S11, 1
B15, Trade, 125.450, 145, B15, S12, 1
B15, Trade, 128.583, 151, B15, S06, 1
B15, Trade, 137.383, 150, B15, S03, 1
B15, Trade, 150.400, 151, B15, S08, 1
B15, Trade, 158.617, 149, B15, S10, 1
B15, Trade, 160.767, 148, S14, B15, 1
B15, Trade, 171.633, 151, B15, S01, 1
B15, Trade, 174.383, 151, B15, S10, 1
B15, Trade, 182.483, 151, B15, S12, 1
B15, Trade, 184.483, 151, B15, S06, 1
B15, Trade, 190.150, 151, B15, S07, 1
B15, Trade, 202.433, 142, B15, S03, 1
B15, Trade, 210.183, 151, B15, S08, 1
B15, Trade, 218.083, 151, B15, S14, 1
B15, Trade, 236.133, 151, B15, S06, 1
B15, Trade, 241.200, 149, B15, S01, 1
B15, Trade, 245.767, 148, B15, S05, 1
B15, Trade, 249.917, 151, B15, S15, 1
B15, Trade, 255.317, 149, B15, S07, 1
B15, Trade, 263.733, 151, B15, S03, 1
B15, Trade, 271.167, 151, S15, B15, 1
B15, Trade, 280.000, 146, B15, S01, 1
B15, Trade, 285.383, 151, B15, S06, 1
B15, Trade, 290.833, 140, B15, S02, 1
B15, Trade, 294.900, 149, B15, S05, 1
B16, 15
B16, Trade, 63.267, 151, B16, S11, 1
B16, Trade, 78.033, 151, S11, B16, 1
B16, Trade, 79.100, 149, S07, B16, 1
B16, Trade, 94.283, 153, B16, S10, 1
B16, Trade, 105.700, 146, B16, S12, 1
B16, Trade, 128.000, 146, B16, S01, 1
B16, Trade, 187.317, 153, S11, B16, 1
B16, Trade, 198.433, 148, S07, B16, 1
B16, Trade, 205.217, 147, S11, B16, 1
B16, Trade, 242.667, 152, S02, B16, 1
B16, Trade, 267.167, 151, B16, S02, 1
B16, Trade, 271.983, 147, B16, S00, 1
B16, Trade, 279.867, 150, B16, S00, 1
B16, Trade, 292.683, 143, B16, S06, 1
B16, Trade, 298.900, 144, B16, S00, 1
B17, 7
B17, Trade, 25.433, 151, S07, B17, 1
B17, Trade, 90.000, 152, S13, B17, 1
B17, Trade, 145.183, 154, B17, S06, 1
B17, Trade, 151.550, 147, B17, S06, 1
B17, Trade, 165.450, 152, B17, S13, 1
B17, Trade, 242.067, 150, S13, B17, 1
B17, Trade, 286.517, 144, B17, S05, 1
B18, 12
B18, Trade, 240.300, 151, S07, B18, 1
B18, Trade, 243.083, 151, B18, S15, 1
B18, Trade, 251.217, 150, S07, B18, 1
B18, Trade, 257.600, 148, S09, B18, 1
B18, Trade, 263.067, 154, B18, S13, 1
B18, Trade, 264.617, 151, S15, B18, 1
B18, Trade, 268.033, 152, S02, B18, 1
B18, Trade, 275.767, 140, S05, B18, 1
B18, Trade, 282.717, 155, S16, B18, 1
B18, Trade, 287.233, 149, S11, B18, 1
B18, Trade, 289.400, 151, S15, B18, 1
B18, Trade, 295.517, 162, B18, S09, 1
B19, 19
B19, Trade, 6.217, 155, S16, B19, 1
B19, Trade, 17.133, 152, S11, B19, 1
B19, Trade, 48.233, 151, S14, B19, 1
B19, Trade, 69.867, 148, S07, B19, 1
B19, Trade, 80.500, 148, S13, B19, 1
B19, Trade, 102.117, 151, B19, S11, 1
B19, Trade, 115.783, 150, S14, B19, 1
B19, Trade, 133.850, 158, S17, B19, 1
B19, Trade, 139.167, 157, B19, S01, 1
B19, Trade, 152.717, 151, S07, B19, 1
B19, Trade, 181.167, 155, S16, B19, 1
B19, Trade, 192.917, 148, B19, S01, 1
B19, Trade, 199.517, 143, B19, S08, 1
B19, Trade, 226.533, 158, S14, B19, 1
B19, Trade, 248.017, 158, S08, B19, 1
B19, Trade, 252.033, 149, S05, B19, 1
B19, Trade, 261.817, 146, S13, B19, 1
B19, Trade, 274.483, 147, S13, B19, 1
B19, Trade, 282.467, 149, S09, B19, 1
B20, 12
B20, Trade, 240.517, 150, B20, S00, 1
B20, Trade, 244.317, 146, B20, S03, 1
B20, Trade, 246.850, 148, B20, S06, 1
B20, Trade, 253.583, 147, S11, B20, 1
B20, Trade, 258.367, 150, B20, S03, 1
B20, Trade, 264.983, 154, B20, S09, 1
B20, Trade, 271.733, 148, S05, B20, 1
B20, Trade, 272.400, 148, S14, B20, 1
B20, Trade, 279.417, 153, B20, S15, 1
B20, Trade, 283.800, 158, S17, B20, 1
B20, Trade, 290.183, 148, S11, B20, 1
B20, Trade, 292.283, 149, S13, B20, 1
B21, 13
B21, Trade, 240.100, 150, S14, B21, 1
B21, Trade, 241.467, 149, S02, B21, 1
B21, Trade, 245.033, 151, S09, B21, 1
B21, Trade, 252.917, 144, S05, B21, 1
B21, Trade, 257.317, 143, S02, B21, 1
B21, Trade, 260.167, 140, B21, S01, 1
B21, Trade, 266.033, 153, B21, S05, 1
B21, Trade, 269.933, 151, S11, B21, 1
B21, Trade, 277.133, 151, S07, B21, 1
B21, Trade, 280.133, 151, S13, B21, 1
B21, Trade, 281.700, 149, S07, B21, 1
B21, Trade, 288.383, 148, S14, B21, 1
B21, Trade, 294.917, 155, S16, B21, 1
B22, 53
B22, Trade, 5.633, 146, B22, S06, 1
B22, Trade, 12.933, 151, S13, B22, 1
B22, Trade, 18.617, 152, B22, S07, 1
B22, Trade, 22.733, 156, S14, B22, 1
B22, Trade, 28.917, 151, B22, S06, 1
B22, Trade, 38.567, 149, B22, S06, 1
B22, Trade, 47.017, 152, B22, S08, 1
B22, Trade, 50.517, 153, B22, S06, 1
B22, Trade, 55.517, 154, S11, B22, 1
B22, Trade, 59.067, 149, B22, S04, 1
B22, Trade, 61.700, 150, B22, S09, 1
B22, Trade, 68.417, 149, S11, B22, 1
B22, Trade, 73.817, 144, B22, S01, 1
B22, Trade, 77.967, 149, B22, S14, 1
B22, Trade, 87.150, 149, B22, S07, 1
B22, Trade, 91.150, 152, B22, S08, 1
B22, Trade, 94.083, 155, S14, B22, 1
B22, Trade, 100.083, 151, S07, B22, 1
B22, Trade, 106.633, 146, S09, B22, 1
B22, Trade, 114.917, 150, B22, S12, 1
B22, Trade, 118.167, 146, B22, S01, 1
B22, Trade, 124.283, 144, B22, S01, 1
B22, Trade, 130.267, 151, S14, B22, 1
B22, Trade, 136.867, 152, B22, S01, 1
B22, Trade, 141.083, 154, B22, S07, 1
B22, Trade, 144.317, 152, B22, S01, 1
B22, Trade, 152.583, 145, B22, S01, 1
B22, Trade, 154.483, 149, B22, S06, 1
B22, Trade, 160.983, 148, S13, B22, 1
B22, Trade, 165.217, 151, S09, B22, 1
B22, Trade, 170.733, 152, B22, S03, 1
B22, Trade, 175.233, 150, B22, S01, 1
B22, Trade, 176.250, 149, B22, S08, 1
B22, Trade, 181.983, 152, B22, S01, 1
B22, Trade, 192.133, 151, S13, B22, 1
B22, Trade, 201.467, 146, S07, B22, 1
B22, Trade, 207.683, 152, B22, S10, 1
B22, Trade, 212.817, 150, S07, B22, 1
B22, Trade, 217.117, 152, B22, S11, 1
B22, Trade, 223.517, 152, S03, B22, 1
B22, Trade, 229.083, 152, B22, S06, 1
B22, Trade, 233.917, 153, B22, S14, 1
B22, Trade, 240.000, 149, B22, S05, 1
B22, Trade, 249.067, 151, S11, B22, 1
B22, Trade, 254.933, 151, B22, S13, 1
B22, Trade, 261.350, 133, B22, S02, 1
B22, Trade, 263.800, 151, B22, S11, 1
B22, Trade, 269.617, 150, S07, B22, 1
B22, Trade, 278.250, 151, B22, S05, 1
B22, Trade, 281.817, 149, S14, B22, 1
B22, Trade, 285.667, 150, B22, S08, 1
B22, Trade, 289.200, 138, B22, S01, 1
