B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 1
B10, Trade, 166.833, 133, B10, S01, 1
B11, 1
B11, Trade, 289.317, 137, B11, S01, 1
B12, 5
B12, Trade, 30.533, 141, B12, S08, 1
B12, Trade, 63.617, 141, B12, S11, 1
B12, Trade, 122.800, 141, B12, S10, 1
B12, Trade, 130.767, 141, B12, S01, 1
B12, Trade, 297.550, 141, B12, S12, 1
B13, 17
B13, Trade, 27.683, 144, B13, S10, 1
B13, Trade, 55.567, 144, B13, S01, 1
B13, Trade, 60.867, 144, B13, S12, 1
B13, Trade, 99.200, 144, B13, S05, 1
B13, Trade, 108.300, 144, B13, S01, 1
B13, Trade, 142.600, 144, B13, S01, 1
B13, Trade, 148.467, 144, B13, S07, 1
B13, Trade, 153.683, 144, B13, S06, 1
B13, Trade, 210.117, 144, B13, S01, 1
B13, Trade, 215.517, 144, B13, S12, 1
B13, Trade, 219.367, 144, B13, S07, 1
B13, Trade, 256.817, 144, B13, S07, 1
B13, Trade, 273.850, 144, B13, S06, 1
B13, Trade, 281.067, 144, B13, S00, 1
B13, Trade, 287.683, 144, B13, S01, 1
B13, Trade, 296.217, 144, B13, S01, 1
B13, Trade, 299.117, 144, S04, B13, 1
B14, 0
B15, 6
B15, Trade, 4.500, 149, B15, S01, 1
B15, Trade, 34.017, 139, S03, B15, 1
B15, Trade, 65.383, 151, S15, B15, 1
B15, Trade, 92.150, 148, B15, S01, 1
B15, Trade, 138.283, 145, B15, S01, 1
B15, Trade, 199.433, 150, B15, S09, 1
B16, 38
B16, Trade, 7.017, 152, B16, S04, 1
B16, Trade, 12.517, 151, B16, S02, 1
B16, Trade, 19.417, 148, B16, S07, 1
B16, Trade, 24.950, 147, S11, B16, 1
B16, Trade, 36.683, 150, B16, S09, 1
B16, Trade, 41.400, 148, B16, S05, 1
B16, Trade, 54.800, 150, B16, S05, 1
B16, Trade, 60.550, 150, B16, S08, 1
B16, Trade, 63.133, 147, B16, S06, 1
B16, Trade, 71.217, 146, B16, S12, 1
B16, Trade, 75.017, 147, B16, S12, 1
B16, Trade, 79.667, 148, B16, S02, 1
B16, Trade, 86.200, 151, B16, S15, 1
B16, Trade, 94.450, 151, B16, S12, 1
B16, Trade, 111.383, 143, B16, S07, 1
B16, Trade, 126.317, 147, B16, S12, 1
B16, Trade, 130.450, 143, S05, B16, 1
B16, Trade, 134.517, 146, B16, S12, 1
B16, Trade, 158.017, 145, B16, S11, 1
B16, Trade, 163.683, 150, B16, S02, 1
B16, Trade, 166.383, 146, B16, S10, 1
B16, Trade, 174.233, 152, B16, S15, 1
B16, Trade, 182.650, 145, B16, S07, 1
B16, Trade, 191.617, 147, B16, S01, 1
B16, Trade, 199.050, 149, B16, S11, 1
B16, Trade, 199.667, 150, S12, B16, 1
B16, Trade, 203.467, 152, B16, S10, 1
B16, Trade, 213.033, 151, B16, S01, 1
