B00, 0
B01, 1
B01, Trade, 1.167, 100, S00, B01, 1
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 1
B09, Trade, 244.867, 131, B09, S00, 1
B10, 0
B11, 0
B12, 0
B13, 3
B13, Trade, 242.767, 133, B13, S00, 1
B13, Trade, 280.950, 144, B13, S05, 1
B13, Trade, 286.550, 144, B13, S03, 1
B14, 8
B14, Trade, 89.367, 148, B14, S00, 1
B14, Trade, 141.500, 148, B14, S00, 1
B14, Trade, 241.250, 148, B14, S03, 1
B14, Trade, 246.200, 135, S08, B14, 1
B14, Trade, 249.967, 148, S09, B14, 1
B14, Trade, 273.350, 148, B14, S08, 1
B14, Trade, 280.283, 148, B14, S10, 1
B14, Trade, 286.350, 148, B14, S05, 1
B15, 10
B15, Trade, 243.733, 128, S04, B15, 1
B15, Trade, 249.683, 143, B15, S08, 1
B15, Trade, 251.783, 150, S11, B15, 1
B15, Trade, 257.750, 151, B15, S02, 1
B15, Trade, 266.400, 151, B15, S02, 1
B15, Trade, 270.417, 151, B15, S10, 1
B15, Trade, 277.083, 151, B15, S10, 1
B15, Trade, 285.200, 151, B15, S15, 1
B15, Trade, 288.667, 151, S15, B15, 1
B15, Trade, 294.383, 151, B15, S07, 1
B16, 37
B16, Trade, 4.383, 151, B16, S01, 1
B16, Trade, 8.117, 155, B16, S10, 1
B16, Trade, 11.367, 155, B16, S00, 1
B16, Trade, 27.900, 154, B16, S00, 1
B16, Trade, 30.233, 153, B16, S06, 1
B16, Trade, 33.017, 155, B16, S02, 1
B16, Trade, 40.700, 155, B16, S16, 1
B16, Trade, 48.500, 155, B16, S12, 1
B16, Trade, 56.150, 155, B16, S13, 1
B16, Trade, 60.333, 155, S11, B16, 1
B16, Trade, 73.467, 155, B16, S10, 1
B16, Trade, 91.850, 154, B16, S08, 1
B16, Trade, 94.483, 155, B16, S02, 1
B16, Trade, 98.583, 149, B16, S00, 1
B16, Trade, 110.733, 155, B16, S03, 1
B16, Trade, 132.883, 155, B16, S10, 1
B16, Trade, 137.800, 155, B16, S10, 1
B16, Trade, 144.633, 154, B16, S10, 1
B16, Trade, 150.283, 155, B16, S13, 1
B16, Trade, 162.817, 155, B16, S16, 1
B16, Trade, 169.183, 154, B16, S03, 1
B16, Trade, 177.533, 155, B16, S10, 1
B16, Trade, 188.100, 150, B16, S00, 1
B16, Trade, 198.683, 149, B16, S00, 1
B16, Trade, 203.817, 155, B16, S02, 1
B16, Trade, 212.267, 155, B16, S09, 1
B16, Trade, 216.517, 152, B16, S00, 1
B16, Trade, 241.233, 149, B16, S10, 1
B16, Trade, 250.683, 145, B16, S03, 1
B16, Trade, 256.883, 155, B16, S04, 1
B16, Trade, 262.283, 154, B16, S03, 1
B16, Trade, 265.800, 153, B16, S10, 1
B16, Trade, 267.383, 148, S05, B16, 1
B16, Trade, 276.767, 155, B16, S15, 1
B16, Trade, 279.983, 150, B16, S12, 1
B16, Trade, 292.600, 155, B16, S02, 1
B16, Trade, 299.333, 151, B16, S15, 1
B17, 55
B17, Trade, 6.800, 158, B17, S17, 1
B17, Trade, 8.400, 155, S01, B17, 1
B17, Trade, 14.150, 158, B17, S08, 1
B17, Trade, 18.817, 158, B17, S16, 1
B17, Trade, 22.100, 156, S16, B17, 1
B17, Trade, 27.400, 157, S09, B17, 1
B17, Trade, 31.067, 155, S16, B17, 1
B17, Trade, 37.083, 157, S11, B17, 1
B17, Trade, 44.100, 157, S09, B17, 1
