B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 1
B07, Trade, 4.550, 121, S02, B07, 1
B08, 0
B09, 0
B10, 0
B11, 4
B11, Trade, 4.333, 120, S03, B11, 1
B11, Trade, 7.583, 137, S11, B11, 1
B11, Trade, 103.350, 137, B11, S08, 1
B11, Trade, 296.200, 137, B11, S01, 1
B12, 5
B12, Trade, 1.800, 135, S09, B12, 1
B12, Trade, 8.533, 141, B12, S08, 1
B12, Trade, 103.200, 141, B12, S01, 1
B12, Trade, 290.050, 141, B12, S05, 1
B12, Trade, 294.200, 141, B12, S04, 1
B13, 0
B14, 2
B14, Trade, 202.267, 146, B14, S00, 1
B14, Trade, 216.733, 147, S03, B14, 1
B15, 5
B15, Trade, 168.750, 144, S00, B15, 1
B15, Trade, 190.933, 150, S14, B15, 1
B15, Trade, 242.367, 149, B15, S05, 1
B15, Trade, 280.750, 146, B15, S04, 1
B15, Trade, 298.667, 149, S09, B15, 1
B16, 53
B16, Trade, 9.750, 139, B16, S01, 1
B16, Trade, 14.933, 147, B16, S09, 1
B16, Trade, 17.300, 148, S11, B16, 1
B16, Trade, 23.733, 149, S03, B16, 1
B16, Trade, 27.783, 148, S07, B16, 1
B16, Trade, 32.250, 149, S03, B16, 1
B16, Trade, 35.400, 151, B16, S11, 1
B16, Trade, 42.517, 155, B16, S08, 1
B16, Trade, 47.333, 149, B16, S01, 1
B16, Trade, 54.333, 149, S07, B16, 1
B16, Trade, 58.617, 149, S14, B16, 1
B16, Trade, 64.817, 150, S11, B16, 1
B16, Trade, 69.800, 151, B16, S00, 1
B16, Trade, 72.050, 150, B16, S08, 1
B16, Trade, 81.417, 151, S09, B16, 1
B16, Trade, 86.350, 149, B16, S08, 1
B16, Trade, 88.300, 148, S09, B16, 1
B16, Trade, 92.700, 150, S07, B16, 1
B16, Trade, 98.933, 153, B16, S09, 1
B16, Trade, 106.517, 148, S09, B16, 1
B16, Trade, 112.133, 148, B16, S01, 1
B16, Trade, 115.750, 147, S07, B16, 1
B16, Trade, 120.200, 150, S14, B16, 1
B16, Trade, 125.400, 152, S07, B16, 1
B16, Trade, 129.117, 151, S15, B16, 1
B16, Trade, 137.617, 154, S14, B16, 1
B16, Trade, 140.367, 155, B16, S15, 1
B16, Trade, 143.433, 155, B16, S09, 1
B16, Trade, 153.917, 154, S14, B16, 1
B16, Trade, 154.633, 154, S07, B16, 1
B16, Trade, 159.550, 155, B16, S01, 1
B16, Trade, 169.467, 146, S02, B16, 1
B16, Trade, 179.567, 150, B16, S09, 1
B16, Trade, 187.250, 149, S03, B16, 1
B16, Trade, 190.133, 150, S07, B16, 1
B16, Trade, 193.033, 148, S14, B16, 1
B16, Trade, 200.600, 146, B16, S08, 1
B16, Trade, 206.667, 148, B16, S11, 1
B16, Trade, 209.317, 149, S02, B16, 1
B16, Trade, 214.367, 149, S02, B16, 1
B16, Trade, 220.950, 146, B16, S01, 1
B16, Trade, 222.567, 146, B16, S09, 1
B16, Trade, 231.300, 148, S02, B16, 1
B16, Trade, 237.633, 151, S15, B16, 1
B16, Trade, 239.850, 151, S07, B16, 1
B16, Trade, 246.550, 152, B16, S08, 1
B16, Trade, 255.400, 155, B16, S15, 1
B16, Trade, 261.867, 149, S02, B16, 1
B16, Trade, 272.167, 155, B16, S11, 1
B16, Trade, 274.283, 155, B16, S04, 1
B16, Trade, 282.283, 148, B16, S02, 1
B16, Trade, 288.017, 150, S03, B16, 1
B16, Trade, 298.583, 141, B16, S06, 1
B17, 37
B17, Trade, 20.017, 147, B17, S00, 1
B17, Trade, 21.633, 146, B17, S01, 1
B17, Trade, 28.867, 147, B17, S01, 1
B17, Trade, 42.617, 154, B17, S01, 1
B17, Trade, 48.250, 148, S02, B17, 1
B17, Trade, 53.467, 147, B17, S00, 1
B17, Trade, 62.850, 150, B17, S01, 1
B17, Trade, 77.383, 152, B17, S08, 1
B17, Trade, 82.683, 150, S03, B17, 1
B17, Trade, 95.850, 152, B17, S11, 1
B17, Trade, 101.283, 150, B17, S01, 1
B17, Trade, 109.367, 146, B17, S07, 1
B17, Trade, 115.133, 146, B17, S09, 1
B17, Trade, 127.533, 149, B17, S14, 1
B17, Trade, 131.867, 149, B17, S00, 1
B17, Trade, 139.433, 154, B17, S00, 1
B17, Trade, 150.600, 154, B17, S08, 1
B17, Trade, 168.033, 148, B17, S14, 1
B17, Trade, 174.317, 157, S03, B17, 1
B17, Trade, 179.467, 150, S07, B17, 1
B17, Trade, 186.733, 148, B17, S14, 1
B17, Trade, 196.400, 147, B17, S08, 1
B17, Trade, 207.617, 148, B17, S01, 1
B17, Trade, 214.383, 145, B17, S10, 1
B17, Trade, 222.800, 145, B17, S00, 1
B17, Trade, 226.933, 143, B17, S08, 1
B17, Trade, 236.250, 147, B17, S08, 1
B17, Trade, 244.400, 149, B17, S08, 1
B17, Trade, 247.917, 150, B17, S06, 1
B17, Trade, 256.200, 154, B17, S08, 1
B17, Trade, 261.133, 147, B17, S04, 1
B17, Trade, 267.633, 157, B17, S01, 1
B17, Trade, 272.800, 155, B17, S05, 1
B17, Trade, 277.983, 152, B17, S06, 1
B17, Trade, 289.583, 147, B17, S04, 1
B17, Trade, 291.800, 141, B17, S01, 1
B17, Trade, 298.850, 141, B17, S05, 1
B18, 35
B18, Trade, 26.083, 147, B18, S11, 1
B18, Trade, 39.617, 154, B18, S09, 1
B18, Trade, 44.050, 153, B18, S15, 1
B18, Trade, 62.100, 150, B18, S09, 1
B18, Trade, 70.900, 151, B18, S09, 1
B18, Trade, 86.617, 148, B18, S01, 1
B18, Trade, 93.617, 149, B18, S01, 1
B18, Trade, 100.817, 151, B18, S10, 1
B18, Trade, 101.233, 152, B18, S14, 1
B18, Trade, 114.200, 147, B18, S01, 1
B18, Trade, 120.233, 149, B18, S01, 1
B18, Trade, 132.267, 148, B18, S01, 1
B18, Trade, 136.700, 151, B18, S15, 1
B18, Trade, 147.717, 152, B18, S08, 1
B18, Trade, 152.133, 153, B18, S15, 1
B18, Trade, 159.717, 153, B18, S08, 1
B18, Trade, 166.783, 151, S02, B18, 1
B18, Trade, 176.333, 160, B18, S08, 1
B18, Trade, 179.983, 150, B18, S01, 1
B18, Trade, 189.033, 149, B18, S10, 1
B18, Trade, 197.017, 146, S03, B18, 1
B18, Trade, 205.233, 149, B18, S03, 1
B18, Trade, 215.767, 146, B18, S01, 1
B18, Trade, 219.900, 145, B18, S08, 1
B18, Trade, 241.383, 148, B18, S01, 1
B18, Trade, 244.767, 149, B18, S01, 1
B18, Trade, 255.283, 155, B18, S12, 1
B18, Trade, 256.567, 154, B18, S15, 1
B18, Trade, 264.350, 161, B18, S05, 1
B18, Trade, 269.717, 156, B18, S04, 1
B18, Trade, 273.750, 155, B18, S08, 1
B18, Trade, 275.150, 153, B18, S15, 1
B18, Trade, 278.450, 149, B18, S07, 1
B18, Trade, 286.400, 149, B18, S01, 1
B18, Trade, 295.250, 141, B18, S08, 1
B19, 34
B19, Trade, 11.667, 146, B19, S01, 1
B19, Trade, 39.800, 154, B19, S14, 1
B19, Trade, 44.900, 151, B19, S08, 1
B19, Trade, 49.767, 148, B19, S03, 1
B19, Trade, 56.567, 149, B19, S09, 1
B19, Trade, 64.050, 150, B19, S00, 1
B19, Trade, 76.217, 154, S09, B19, 1
B19, Trade, 81.567, 150, B19, S07, 1
B19, Trade, 87.950, 147, B19, S10, 1
B19, Trade, 96.000, 152, B19, S08, 1
B19, Trade, 100.167, 152, B19, S08, 1
B19, Trade, 103.900, 143, B19, S00, 1
B19, Trade, 114.183, 148, S03, B19, 1
B19, Trade, 117.417, 148, B19, S00, 1
B19, Trade, 130.917, 152, B19, S07, 1
B19, Trade, 140.817, 154, B19, S14, 1
B19, Trade, 145.950, 153, B19, S03, 1
B19, Trade, 148.067, 152, B19, S13, 1
B19, Trade, 160.483, 152, B19, S15, 1
B19, Trade, 166.800, 150, B19, S08, 1
B19, Trade, 177.883, 159, B19, S09, 1
B19, Trade, 182.083, 148, B19, S00, 1
B19, Trade, 191.367, 148, B19, S03, 1
B19, Trade, 202.733, 145, B19, S01, 1
B19, Trade, 216.317, 146, B19, S09, 1
B19, Trade, 224.533, 145, B19, S10, 1
B19, Trade, 233.283, 148, S14, B19, 1
B19, Trade, 240.233, 148, B19, S12, 1
B19, Trade, 241.850, 147, B19, S04, 1
B19, Trade, 257.117, 152, S02, B19, 1
B19, Trade, 266.533, 160, B19, S01, 1
B19, Trade, 277.483, 152, B19, S05, 1
B19, Trade, 288.867, 149, B19, S06, 1
B19, Trade, 294.600, 141, B19, S05, 1
B20, 54
B20, Trade, 6.567, 127, B20, S01, 1
B20, Trade, 10.117, 141, B20, S10, 1
B20, Trade, 15.583, 148, B20, S07, 1
B20, Trade, 18.317, 148, S14, B20, 1
B20, Trade, 25.183, 148, S14, B20, 1
B20, Trade, 27.883, 146, B20, S08, 1
B20, Trade, 36.200, 153, B20, S08, 1
B20, Trade, 39.533, 155, B20, S01, 1
B20, Trade, 42.917, 155, B20, S09, 1
B20, Trade, 50.267, 148, S14, B20, 1
B20, Trade, 55.683, 150, S03, B20, 1
B20, Trade, 58.317, 148, S03, B20, 1
B20, Trade, 65.017, 150, S02, B20, 1
B20, Trade, 68.100, 150, S02, B20, 1
B20, Trade, 74.333, 155, S11, B20, 1
B20, Trade, 78.350, 152, B20, S01, 1
B20, Trade, 86.100, 149, S11, B20, 1
B20, Trade, 94.283, 153, B20, S00, 1
B20, Trade, 101.767, 152, B20, S15, 1
B20, Trade, 107.833, 147, B20, S08, 1
B20, Trade, 114.867, 147, S11, B20, 1
B20, Trade, 120.667, 149, S07, B20, 1
B20, Trade, 124.483, 151, B20, S15, 1
B20, Trade, 130.100, 153, B20, S02, 1
B20, Trade, 134.333, 152, S07, B20, 1
B20, Trade, 138.200, 155, B20, S02, 1
B20, Trade, 143.883, 154, B20, S15, 1
B20, Trade, 149.300, 154, B20, S01, 1
B20, Trade, 155.250, 154, B20, S00, 1
B20, Trade, 158.517, 156, S11, B20, 1
B20, Trade, 164.800, 153, B20, S01, 1
B20, Trade, 169.383, 145, B20, S09, 1
B20, Trade, 175.933, 162, S11, B20, 1
B20, Trade, 177.367, 159, B20, S14, 1
B20, Trade, 183.350, 149, B20, S01, 1
B20, Trade, 189.500, 149, B20, S01, 1
B20, Trade, 194.950, 150, S02, B20, 1
B20, Trade, 200.700, 147, S03, B20, 1
B20, Trade, 205.017, 150, S14, B20, 1
B20, Trade, 208.400, 148, B20, S03, 1
B20, Trade, 212.100, 147, B20, S09, 1
B20, Trade, 223.233, 145, B20, S08, 1
B20, Trade, 223.983, 148, S02, B20, 1
B20, Trade, 233.033, 148, S03, B20, 1
B20, Trade, 236.567, 147, B20, S08, 1
B20, Trade, 243.150, 150, S02, B20, 1
B20, Trade, 250.850, 156, B20, S15, 1
B20, Trade, 253.583, 156, B20, S01, 1
B20, Trade, 259.450, 150, S12, B20, 1
B20, Trade, 265.017, 161, B20, S04, 1
B20, Trade, 270.200, 156, B20, S00, 1
B20, Trade, 272.450, 156, S02, B20, 1
B20, Trade, 285.467, 150, S11, B20, 1
B20, Trade, 293.217, 144, S03, B20, 1
B21, 12
B21, Trade, 244.317, 152, S04, B21, 1
B21, Trade, 247.033, 151, B21, S05, 1
B21, Trade, 250.250, 162, S18, B21, 1
B21, Trade, 255.817, 155, S05, B21, 1
B21, Trade, 258.867, 151, B21, S08, 1
B21, Trade, 266.600, 163, S17, B21, 1
B21, Trade, 272.283, 158, S03, B21, 1
B21, Trade, 274.817, 156, S06, B21, 1
B21, Trade, 279.817, 148, B21, S01, 1
B21, Trade, 284.583, 149, S09, B21, 1
B21, Trade, 288.533, 158, S17, B21, 1
B21, Trade, 295.717, 151, S15, B21, 1
B22, 12
B22, Trade, 240.867, 150, B22, S12, 1
B22, Trade, 244.483, 151, S15, B22, 1
B22, Trade, 250.383, 160, B22, S17, 1
B22, Trade, 256.333, 155, S06, B22, 1
B22, Trade, 263.567, 170, S09, B22, 1
B22, Trade, 266.983, 164, S03, B22, 1
B22, Trade, 268.500, 159, S14, B22, 1
B22, Trade, 277.333, 157, S14, B22, 1
B22, Trade, 281.067, 147, S03, B22, 1
B22, Trade, 283.317, 151, S15, B22, 1
B22, Trade, 288.367, 151, S11, B22, 1
B22, Trade, 292.783, 142, S07, B22, 1
B23, 39
B23, Trade, 7.050, 130, B23, S02, 1
B23, Trade, 17.550, 147, B23, S03, 1
B23, Trade, 21.517, 146, B23, S08, 1
B23, Trade, 32.550, 148, B23, S01, 1
B23, Trade, 33.867, 148, B23, S07, 1
B23, Trade, 43.933, 154, B23, S03, 1
B23, Trade, 60.200, 150, B23, S01, 1
B23, Trade, 67.100, 149, B23, S13, 1
B23, Trade, 75.617, 154, B23, S08, 1
B23, Trade, 84.383, 149, B23, S14, 1
B23, Trade, 91.117, 148, B23, S08, 1
B23, Trade, 106.483, 147, B23, S03, 1
B23, Trade, 119.683, 149, B23, S08, 1
B23, Trade, 124.417, 151, B23, S02, 1
B23, Trade, 131.767, 152, B23, S11, 1
B23, Trade, 133.850, 150, B23, S08, 1
B23, Trade, 141.467, 154, B23, S09, 1
B23, Trade, 145.100, 153, B23, S00, 1
B23, Trade, 151.933, 154, B23, S09, 1
B23, Trade, 165.633, 151, B23, S15, 1
B23, Trade, 170.467, 147, B23, S07, 1
B23, Trade, 178.017, 157, B23, S00, 1
B23, Trade, 184.900, 149, B23, S08, 1
B23, Trade, 189.267, 149, B23, S09, 1
B23, Trade, 195.133, 148, B23, S01, 1
B23, Trade, 206.600, 149, B23, S01, 1
B23, Trade, 213.700, 147, B23, S08, 1
B23, Trade, 217.933, 146, B23, S09, 1
B23, Trade, 229.767, 146, B23, S09, 1
B23, Trade, 234.817, 147, B23, S01, 1
B23, Trade, 241.633, 148, B23, S09, 1
B23, Trade, 246.983, 151, B23, S12, 1
B23, Trade, 256.317, 154, B23, S04, 1
B23, Trade, 260.417, 147, B23, S06, 1
B23, Trade, 264.383, 160, B23, S08, 1
B23, Trade, 270.333, 155, B23, S05, 1
B23, Trade, 276.667, 153, B23, S12, 1
B23, Trade, 286.533, 148, B23, S04, 1
B23, Trade, 293.433, 140, B23, S06, 1
B24, 57
B24, Trade, 4.750, 127, S08, B24, 1
B24, Trade, 11.450, 147, S09, B24, 1
B24, Trade, 12.533, 148, S03, B24, 1
B24, Trade, 20.900, 149, S03, B24, 1
B24, Trade, 23.033, 148, S14, B24, 1
B24, Trade, 26.650, 151, S15, B24, 1
B24, Trade, 33.600, 149, S02, B24, 1
B24, Trade, 41.133, 157, S03, B24, 1
B24, Trade, 44.333, 158, S02, B24, 1
B24, Trade, 48.317, 149, S07, B24, 1
B24, Trade, 51.583, 149, S11, B24, 1
B24, Trade, 59.067, 151, S11, B24, 1
B24, Trade, 61.183, 152, S02, B24, 1
B24, Trade, 68.967, 151, S07, B24, 1
B24, Trade, 72.900, 155, S03, B24, 1
B24, Trade, 77.967, 154, S03, B24, 1
B24, Trade, 89.233, 148, S03, B24, 1
B24, Trade, 91.650, 151, S15, B24, 1
B24, Trade, 95.333, 153, S03, B24, 1
B24, Trade, 96.300, 158, S14, B24, 1
B24, Trade, 102.650, 152, S07, B24, 1
B24, Trade, 112.900, 149, S02, B24, 1
B24, Trade, 120.367, 150, S02, B24, 1
B24, Trade, 123.300, 150, S09, B24, 1
B24, Trade, 126.633, 156, S14, B24, 1
B24, Trade, 134.517, 158, S17, B24, 1
B24, Trade, 142.133, 155, S11, B24, 1
B24, Trade, 146.817, 154, S11, B24, 1
B24, Trade, 148.083, 157, S11, B24, 1
B24, Trade, 155.300, 158, S17, B24, 1
B24, Trade, 160.933, 155, S14, B24, 1
B24, Trade, 162.450, 155, S14, B24, 1
B24, Trade, 166.450, 153, S03, B24, 1
B24, Trade, 174.483, 167, S19, B24, 1
B24, Trade, 179.617, 151, S03, B24, 1
B24, Trade, 184.150, 150, S11, B24, 1
B24, Trade, 191.483, 150, S07, B24, 1
B24, Trade, 201.633, 148, S14, B24, 1
B24, Trade, 203.900, 148, S02, B24, 1
B24, Trade, 210.300, 149, S07, B24, 1
B24, Trade, 213.667, 149, S11, B24, 1
B24, Trade, 219.617, 149, S11, B24, 1
B24, Trade, 224.550, 148, S14, B24, 1
B24, Trade, 231.250, 148, S14, B24, 1
B24, Trade, 236.917, 149, S11, B24, 1
B24, Trade, 239.133, 150, S14, B24, 1
B24, Trade, 243.250, 158, S17, B24, 1
B24, Trade, 248.533, 151, S14, B24, 1
B24, Trade, 252.800, 160, S03, B24, 1
B24, Trade, 262.050, 178, S14, B24, 1
B24, Trade, 262.767, 171, S06, B24, 1
B24, Trade, 267.517, 163, S07, B24, 1
B24, Trade, 272.633, 159, S07, B24, 1
