B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 1
B06, Trade, 1.783, 106, S02, B06, 1
B07, 0
B08, 0
B09, 0
B10, 1
B10, Trade, 95.600, 134, B10, S08, 1
B11, 0
B12, 0
B13, 4
B13, Trade, 13.950, 141, B13, S07, 1
B13, Trade, 87.967, 143, B13, S08, 1
B13, Trade, 107.467, 143, B13, S07, 1
B13, Trade, 231.250, 143, B13, S08, 1
B14, 22
B14, Trade, 9.800, 148, B14, S02, 1
B14, Trade, 14.867, 147, B14, S01, 1
B14, Trade, 33.467, 148, B14, S08, 1
B14, Trade, 60.750, 148, B14, S07, 1
B14, Trade, 64.617, 146, B14, S02, 1
B14, Trade, 70.933, 148, B14, S14, 1
B14, Trade, 92.567, 146, B14, S00, 1
B14, Trade, 104.083, 148, B14, S02, 1
B14, Trade, 110.883, 148, B14, S02, 1
B14, Trade, 113.400, 138, B14, S02, 1
B14, Trade, 122.367, 147, S00, B14, 1
B14, Trade, 146.350, 148, B14, S08, 1
B14, Trade, 154.117, 147, B14, S08, 1
B14, Trade, 158.950, 148, S11, B14, 1
B14, Trade, 167.483, 148, B14, S02, 1
B14, Trade, 189.767, 148, S14, B14, 1
B14, Trade, 191.217, 147, B14, S02, 1
B14, Trade, 210.483, 148, B14, S08, 1
B14, Trade, 227.250, 148, B14, S02, 1
B14, Trade, 230.800, 147, B14, S05, 1
B14, Trade, 255.350, 148, B14, S02, 1
B14, Trade, 296.217, 148, B14, S02, 1
B15, 3
B15, Trade, 255.100, 151, B15, S04, 1
B15, Trade, 271.250, 151, B15, S02, 1
B15, Trade, 286.017, 151, B15, S02, 1
B16, 47
B16, Trade, 4.333, 155, B16, S08, 1
B16, Trade, 8.433, 155, B16, S08, 1
B16, Trade, 11.183, 154, S14, B16, 1
B16, Trade, 20.600, 152, S13, B16, 1
B16, Trade, 25.133, 155, S11, B16, 1
B16, Trade, 30.883, 152, S06, B16, 1
B16, Trade, 39.400, 155, B16, S08, 1
B16, Trade, 47.000, 153, S13, B16, 1
B16, Trade, 50.733, 154, S00, B16, 1
B16, Trade, 54.767, 155, B16, S01, 1
B16, Trade, 58.317, 150, S11, B16, 1
B16, Trade, 62.950, 150, S00, B16, 1
B16, Trade, 66.717, 147, S06, B16, 1
B16, Trade, 74.350, 151, S06, B16, 1
B16, Trade, 77.350, 155, B16, S08, 1
B16, Trade, 82.150, 155, B16, S13, 1
B16, Trade, 90.250, 149, S06, B16, 1
B16, Trade, 95.733, 151, S10, B16, 1
B16, Trade, 104.650, 155, B16, S08, 1
B16, Trade, 109.500, 150, S06, B16, 1
B16, Trade, 115.500, 144, S06, B16, 1
B16, Trade, 123.600, 155, B16, S02, 1
B16, Trade, 129.600, 150, S14, B16, 1
B16, Trade, 138.283, 155, B16, S01, 1
B16, Trade, 140.933, 155, B16, S08, 1
B16, Trade, 145.700, 154, S00, B16, 1
B16, Trade, 147.917, 149, S14, B16, 1
B16, Trade, 153.383, 150, S11, B16, 1
B16, Trade, 156.650, 148, S14, B16, 1
B16, Trade, 177.900, 155, B16, S14, 1
B16, Trade, 185.683, 155, B16, S14, 1
B16, Trade, 189.967, 148, S00, B16, 1
B16, Trade, 194.350, 151, S06, B16, 1
B16, Trade, 199.817, 150, S13, B16, 1
B16, Trade, 206.333, 155, B16, S02, 1
B16, Trade, 211.250, 154, S14, B16, 1
B16, Trade, 214.317, 152, S13, B16, 1
B16, Trade, 220.950, 155, B16, S13, 1
B16, Trade, 224.283, 155, B16, S08, 1
B16, Trade, 229.217, 154, S00, B16, 1
B16, Trade, 232.667, 147, S11, B16, 1
B16, Trade, 242.600, 155, B16, S05, 1
B16, Trade, 253.617, 155, B16, S08, 1
B16, Trade, 259.983, 155, B16, S08, 1
B16, Trade, 271.233, 155, B16, S03, 1
B16, Trade, 277.933, 155, B16, S07, 1
B16, Trade, 285.117, 153, S05, B16, 1
B17, 12
B17, Trade, 241.833, 156, B17, S01, 1
B17, Trade, 243.583, 156, S11, B17, 1
B17, Trade, 250.333, 158, B17, S03, 1
B17, Trade, 254.583, 154, S13, B17, 1
B17, Trade, 256.783, 155, S06, B17, 1
B17, Trade, 267.450, 158, B17, S03, 1
B17, Trade, 272.467, 157, S11, B17, 1
B17, Trade, 277.633, 158, B17, S14, 1
B17, Trade, 280.067, 158, B17, S16, 1
B17, Trade, 290.467, 158, B17, S02, 1
B17, Trade, 292.700, 158, S17, B17, 1
B17, Trade, 299.600, 158, B17, S08, 1
B18, 6
B18, Trade, 21.300, 155, S06, B18, 1
B18, Trade, 35.817, 151, S13, B18, 1
B18, Trade, 68.950, 152, S06, B18, 1
B18, Trade, 182.283, 157, B18, S01, 1
B18, Trade, 194.667, 141, B18, S02, 1
B18, Trade, 199.283, 153, S14, B18, 1
B19, 13
B19, Trade, 7.567, 162, S18, B19, 1
B19, Trade, 27.867, 156, S05, B19, 1
B19, Trade, 37.300, 150, S11, B19, 1
B19, Trade, 75.367, 164, B19, S18, 1
B19, Trade, 89.833, 149, S00, B19, 1
B19, Trade, 95.250, 154, S06, B19, 1
B19, Trade, 105.767, 157, S14, B19, 1
B19, Trade, 115.267, 143, S00, B19, 1
B19, Trade, 151.433, 139, B19, S07, 1
B19, Trade, 226.483, 155, S13, B19, 1
B19, Trade, 233.033, 158, B19, S02, 1
B19, Trade, 280.050, 161, S05, B19, 1
B19, Trade, 294.350, 159, S00, B19, 1
B20, 48
B20, Trade, 6.367, 155, B20, S06, 1
B20, Trade, 15.650, 148, B20, S08, 1
B20, Trade, 19.517, 150, B20, S02, 1
B20, Trade, 22.767, 152, S05, B20, 1
B20, Trade, 25.917, 153, B20, S08, 1
B20, Trade, 34.900, 150, B20, S11, 1
B20, Trade, 35.783, 150, S05, B20, 1
B20, Trade, 47.233, 153, B20, S02, 1
B20, Trade, 60.833, 145, B20, S08, 1
B20, Trade, 65.083, 148, S14, B20, 1
B20, Trade, 70.800, 149, S11, B20, 1
B20, Trade, 77.200, 156, B20, S15, 1
B20, Trade, 77.717, 154, B20, S01, 1
B20, Trade, 81.233, 156, B20, S02, 1
B20, Trade, 92.300, 147, S05, B20, 1
B20, Trade, 99.600, 157, S13, B20, 1
B20, Trade, 105.667, 156, S16, B20, 1
B20, Trade, 111.900, 139, B20, S08, 1
B20, Trade, 119.850, 144, S11, B20, 1
B20, Trade, 130.667, 150, B20, S06, 1
B20, Trade, 134.867, 162, B20, S08, 1
B20, Trade, 140.900, 156, B20, S14, 1
B20, Trade, 154.400, 144, B20, S02, 1
B20, Trade, 160.250, 147, B20, S02, 1
B20, Trade, 166.100, 158, B20, S08, 1
B20, Trade, 171.133, 161, S00, B20, 1
B20, Trade, 174.900, 157, B20, S01, 1
B20, Trade, 179.500, 155, B20, S08, 1
B20, Trade, 186.133, 152, B20, S08, 1
B20, Trade, 189.783, 146, B20, S08, 1
B20, Trade, 193.833, 150, S05, B20, 1
B20, Trade, 204.517, 162, S18, B20, 1
B20, Trade, 208.950, 150, B20, S12, 1
B20, Trade, 213.150, 151, B20, S05, 1
B20, Trade, 220.450, 156, B20, S10, 1
B20, Trade, 223.083, 156, S14, B20, 1
B20, Trade, 235.383, 154, S14, B20, 1
B20, Trade, 241.083, 151, B20, S02, 1
B20, Trade, 243.983, 157, S14, B20, 1
B20, Trade, 247.833, 155, B20, S02, 1
B20, Trade, 258.383, 158, S11, B20, 1
B20, Trade, 268.617, 157, B20, S14, 1
B20, Trade, 271.050, 159, S06, B20, 1
B20, Trade, 273.467, 160, B20, S08, 1
B20, Trade, 281.633, 155, B20, S10, 1
B20, Trade, 285.633, 154, S14, B20, 1
B20, Trade, 291.250, 157, S12, B20, 1
B20, Trade, 298.650, 157, B20, S02, 1
B21, 45
B21, Trade, 1.850, 111, S00, B21, 1
B21, Trade, 18.883, 151, B21, S12, 1
B21, Trade, 20.517, 151, B21, S05, 1
B21, Trade, 24.367, 152, B21, S00, 1
B21, Trade, 40.050, 154, B21, S02, 1
B21, Trade, 41.217, 152, B21, S08, 1
B21, Trade, 44.967, 153, B21, S02, 1
B21, Trade, 60.500, 149, B21, S02, 1
B21, Trade, 68.817, 147, S01, B21, 1
B21, Trade, 74.533, 148, B21, S08, 1
B21, Trade, 86.467, 156, B21, S09, 1
B21, Trade, 91.017, 147, B21, S02, 1
B21, Trade, 96.517, 146, B21, S02, 1
B21, Trade, 103.117, 156, B21, S14, 1
B21, Trade, 109.083, 149, B21, S14, 1
B21, Trade, 120.350, 143, B21, S02, 1
B21, Trade, 124.450, 154, B21, S08, 1
B21, Trade, 131.967, 155, B21, S00, 1
B21, Trade, 138.267, 161, B21, S02, 1
B21, Trade, 138.817, 156, B21, S10, 1
B21, Trade, 143.783, 154, B21, S11, 1
B21, Trade, 153.933, 148, B21, S13, 1
B21, Trade, 158.800, 148, S14, B21, 1
B21, Trade, 161.900, 165, B21, S07, 1
B21, Trade, 172.900, 156, B21, S02, 1
B21, Trade, 177.317, 155, B21, S08, 1
B21, Trade, 184.967, 157, B21, S05, 1
B21, Trade, 195.067, 144, B21, S01, 1
B21, Trade, 203.867, 161, B21, S07, 1
B21, Trade, 211.683, 148, B21, S02, 1
B21, Trade, 217.433, 148, B21, S08, 1
B21, Trade, 221.550, 156, S06, B21, 1
B21, Trade, 228.967, 150, B21, S08, 1
B21, Trade, 238.367, 154, B21, S01, 1
B21, Trade, 240.733, 151, B21, S08, 1
B21, Trade, 246.533, 153, B21, S08, 1
B21, Trade, 250.883, 156, B21, S12, 1
B21, Trade, 253.133, 158, B21, S05, 1
B21, Trade, 260.183, 155, B21, S01, 1
B21, Trade, 265.683, 163, B21, S02, 1
B21, Trade, 270.383, 156, B21, S12, 1
B21, Trade, 276.183, 159, B21, S04, 1
B21, Trade, 280.767, 156, B21, S04, 1
B21, Trade, 287.217, 150, B21, S08, 1
B21, Trade, 294.600, 157, B21, S03, 1
B22, 50
B22, Trade, 5.650, 156, S05, B22, 1
B22, Trade, 7.100, 156, B22, S13, 1
B22, Trade, 13.383, 142, B22, S02, 1
B22, Trade, 17.350, 151, B22, S00, 1
B22, Trade, 25.300, 152, B22, S08, 1
B22, Trade, 29.033, 153, B22, S02, 1
B22, Trade, 37.167, 150, S14, B22, 1
B22, Trade, 41.483, 149, B22, S10, 1
B22, Trade, 48.083, 154, B22, S05, 1
B22, Trade, 56.317, 146, B22, S08, 1
B22, Trade, 66.933, 147, S00, B22, 1
B22, Trade, 69.783, 148, B22, S02, 1
B22, Trade, 73.483, 149, B22, S11, 1
B22, Trade, 79.983, 157, B22, S01, 1
B22, Trade, 85.000, 157, B22, S05, 1
B22, Trade, 94.450, 156, B22, S14, 1
B22, Trade, 100.650, 157, B22, S08, 1
B22, Trade, 101.567, 157, B22, S01, 1
B22, Trade, 109.833, 149, B22, S01, 1
B22, Trade, 116.617, 144, S00, B22, 1
B22, Trade, 119.817, 144, S13, B22, 1
B22, Trade, 126.417, 156, S05, B22, 1
B22, Trade, 129.850, 150, S11, B22, 1
B22, Trade, 136.983, 163, S12, B22, 1
B22, Trade, 142.500, 153, B22, S05, 1
B22, Trade, 149.200, 149, B22, S02, 1
B22, Trade, 153.183, 149, B22, S13, 1
B22, Trade, 162.800, 163, B22, S02, 1
B22, Trade, 167.933, 145, B22, S08, 1
B22, Trade, 176.833, 158, S00, B22, 1
B22, Trade, 181.167, 158, S05, B22, 1
B22, Trade, 194.233, 150, B22, S11, 1
B22, Trade, 197.983, 138, B22, S08, 1
B22, Trade, 203.133, 161, B22, S06, 1
B22, Trade, 206.067, 156, B22, S08, 1
B22, Trade, 215.283, 149, B22, S08, 1
B22, Trade, 216.617, 151, S05, B22, 1
B22, Trade, 222.567, 156, S05, B22, 1
B22, Trade, 237.717, 155, B22, S06, 1
B22, Trade, 244.450, 156, B22, S04, 1
B22, Trade, 248.267, 154, B22, S09, 1
B22, Trade, 258.583, 157, B22, S02, 1
B22, Trade, 260.600, 157, S03, B22, 1
B22, Trade, 264.067, 162, B22, S08, 1
B22, Trade, 268.583, 158, B22, S11, 1
B22, Trade, 274.550, 160, B22, S02, 1
B22, Trade, 276.967, 159, B22, S03, 1
B22, Trade, 287.367, 151, B22, S12, 1
B22, Trade, 289.217, 154, B22, S04, 1
B22, Trade, 292.900, 157, B22, S08, 1
B23, 12
B23, Trade, 240.700, 152, S14, B23, 1
B23, Trade, 245.450, 159, B23, S03, 1
B23, Trade, 250.600, 160, S11, B23, 1
B23, Trade, 255.983, 151, B23, S03, 1
B23, Trade, 263.233, 163, B23, S04, 1
B23, Trade, 263.833, 165, S13, B23, 1
B23, Trade, 269.267, 160, B23, S08, 1
B23, Trade, 276.983, 161, S11, B23, 1
B23, Trade, 281.650, 159, S13, B23, 1
B23, Trade, 283.600, 155, S11, B23, 1
B23, Trade, 288.067, 162, S18, B23, 1
B23, Trade, 295.317, 160, S11, B23, 1
B24, 49
B24, Trade, 8.917, 163, S14, B24, 1
B24, Trade, 14.033, 153, S00, B24, 1
B24, Trade, 18.567, 154, S06, B24, 1
B24, Trade, 25.933, 160, S12, B24, 1
B24, Trade, 34.767, 151, S05, B24, 1
B24, Trade, 36.400, 151, S00, B24, 1
B24, Trade, 44.500, 156, S06, B24, 1
B24, Trade, 53.067, 157, S14, B24, 1
B24, Trade, 57.117, 150, S00, B24, 1
B24, Trade, 65.167, 147, S05, B24, 1
B24, Trade, 70.367, 151, S13, B24, 1
B24, Trade, 74.767, 165, S19, B24, 1
B24, Trade, 78.217, 160, S05, B24, 1
B24, Trade, 84.417, 158, S16, B24, 1
B24, Trade, 88.933, 149, S13, B24, 1
B24, Trade, 100.533, 162, S18, B24, 1
B24, Trade, 105.800, 162, S18, B24, 1
B24, Trade, 112.733, 142, S11, B24, 1
B24, Trade, 119.033, 144, S05, B24, 1
B24, Trade, 123.050, 162, S18, B24, 1
B24, Trade, 126.967, 156, S13, B24, 1
B24, Trade, 133.617, 167, S16, B24, 1
B24, Trade, 140.750, 156, S13, B24, 1
B24, Trade, 144.417, 154, S05, B24, 1
B24, Trade, 154.233, 149, S05, B24, 1
B24, Trade, 160.950, 178, B24, S06, 1
B24, Trade, 165.683, 162, S18, B24, 1
B24, Trade, 168.033, 161, S11, B24, 1
B24, Trade, 177.883, 157, S13, B24, 1
B24, Trade, 185.917, 157, S13, B24, 1
B24, Trade, 192.500, 150, S00, B24, 1
B24, Trade, 201.683, 159, S13, B24, 1
B24, Trade, 205.667, 161, S05, B24, 1
B24, Trade, 207.267, 158, S00, B24, 1
B24, Trade, 211.800, 154, S11, B24, 1
B24, Trade, 218.567, 158, S07, B24, 1
B24, Trade, 223.233, 159, S11, B24, 1
B24, Trade, 229.117, 153, S13, B24, 1
B24, Trade, 234.867, 153, S05, B24, 1
B24, Trade, 240.050, 152, S13, B24, 1
B24, Trade, 245.717, 165, S19, B24, 1
B24, Trade, 249.367, 162, S00, B24, 1
B24, Trade, 257.283, 156, S00, B24, 1
B24, Trade, 262.033, 165, S19, B24, 1
B24, Trade, 270.483, 158, S13, B24, 1
B24, Trade, 280.217, 159, B24, S08, 1
B24, Trade, 284.467, 154, S13, B24, 1
B24, Trade, 287.683, 154, S14, B24, 1
B24, Trade, 293.700, 160, S13, B24, 1
B25, 11
B25, Trade, 243.633, 156, S06, B25, 1
B25, Trade, 250.033, 160, S13, B25, 1
B25, Trade, 256.067, 154, S14, B25, 1
B25, Trade, 261.250, 157, S00, B25, 1
B25, Trade, 267.083, 162, S05, B25, 1
B25, Trade, 273.233, 163, S18, B25, 1
B25, Trade, 279.367, 161, S00, B25, 1
B25, Trade, 287.017, 153, S06, B25, 1
B25, Trade, 289.250, 159, S11, B25, 1
B25, Trade, 294.733, 161, S14, B25, 1
B25, Trade, 299.550, 160, S11, B25, 1
B26, 33
B26, Trade, 3.283, 159, S10, B26, 1
B26, Trade, 10.900, 156, S05, B26, 1
B26, Trade, 13.783, 151, S13, B26, 1
B26, Trade, 21.233, 152, S11, B26, 1
B26, Trade, 30.583, 153, S11, B26, 1
B26, Trade, 42.867, 155, S14, B26, 1
B26, Trade, 49.467, 155, S14, B26, 1
