B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 0
B13, 3
B13, Trade, 1.733, 122, S03, B13, 1
B13, Trade, 16.933, 143, B13, S01, 1
B13, Trade, 182.833, 143, B13, S01, 1
B14, 4
B14, Trade, 251.800, 148, B14, S05, 1
B14, Trade, 270.967, 148, B14, S10, 1
B14, Trade, 282.067, 148, B14, S11, 1
B14, Trade, 288.400, 148, B14, S01, 1
B15, 17
B15, Trade, 10.117, 147, B15, S10, 1
B15, Trade, 12.800, 146, B15, S12, 1
B15, Trade, 48.083, 150, B15, S02, 1
B15, Trade, 57.633, 150, B15, S01, 1
B15, Trade, 66.067, 150, B15, S01, 1
B15, Trade, 73.883, 150, B15, S10, 1
B15, Trade, 101.783, 150, B15, S02, 1
B15, Trade, 108.900, 150, B15, S01, 1
B15, Trade, 131.233, 150, B15, S02, 1
B15, Trade, 143.750, 150, B15, S12, 1
B15, Trade, 153.017, 150, B15, S11, 1
B15, Trade, 174.250, 150, B15, S05, 1
B15, Trade, 202.433, 150, B15, S10, 1
B15, Trade, 213.433, 149, B15, S03, 1
B15, Trade, 223.917, 150, B15, S10, 1
B15, Trade, 250.467, 147, B15, S10, 1
B15, Trade, 287.783, 148, B15, S10, 1
B16, 28
B16, Trade, 6.283, 151, B16, S01, 1
B16, Trade, 16.467, 152, B16, S03, 1
B16, Trade, 48.050, 154, B16, S05, 1
B16, Trade, 55.833, 153, B16, S10, 1
B16, Trade, 64.000, 151, B16, S05, 1
B16, Trade, 74.700, 150, B16, S00, 1
B16, Trade, 83.000, 153, B16, S01, 1
B16, Trade, 97.350, 154, B16, S05, 1
B16, Trade, 100.633, 153, B16, S05, 1
B16, Trade, 116.600, 154, B16, S10, 1
B16, Trade, 132.050, 148, B16, S03, 1
B16, Trade, 140.800, 152, B16, S02, 1
B16, Trade, 152.100, 154, B16, S10, 1
B16, Trade, 154.983, 146, B16, S02, 1
B16, Trade, 159.500, 154, B16, S02, 1
B16, Trade, 167.283, 153, B16, S10, 1
B16, Trade, 190.033, 153, B16, S01, 1
B16, Trade, 192.400, 151, B16, S02, 1
B16, Trade, 200.250, 152, B16, S05, 1
B16, Trade, 237.983, 154, B16, S10, 1
B16, Trade, 244.167, 154, B16, S02, 1
B16, Trade, 257.883, 153, B16, S03, 1
B16, Trade, 266.383, 151, B16, S10, 1
B16, Trade, 270.233, 149, B16, S07, 1
B16, Trade, 274.467, 147, B16, S03, 1
B16, Trade, 281.967, 151, B16, S01, 1
B16, Trade, 287.217, 154, B16, S02, 1
B16, Trade, 297.583, 152, B16, S03, 1
B17, 45
B17, Trade, 3.233, 141, B17, S02, 1
B17, Trade, 10.100, 151, B17, S02, 1
B17, Trade, 16.450, 154, B17, S00, 1
B17, Trade, 22.800, 152, S09, B17, 1
B17, Trade, 27.700, 158, B17, S10, 1
B17, Trade, 34.683, 157, B17, S01, 1
B17, Trade, 46.683, 158, B17, S10, 1
B17, Trade, 50.817, 154, B17, S02, 1
B17, Trade, 54.700, 158, S08, B17, 1
B17, Trade, 60.133, 148, B17, S01, 1
B17, Trade, 66.750, 151, B17, S10, 1
B17, Trade, 71.233, 152, B17, S11, 1
B17, Trade, 78.733, 157, S14, B17, 1
B17, Trade, 81.400, 157, S00, B17, 1
B17, Trade, 97.150, 158, B17, S11, 1
B17, Trade, 100.883, 151, B17, S01, 1
B17, Trade, 105.583, 157, B17, S00, 1
B17, Trade, 110.667, 155, B17, S10, 1
B17, Trade, 114.167, 158, B17, S13, 1
B17, Trade, 121.167, 158, B17, S02, 1
B17, Trade, 124.317, 155, B17, S05, 1
B17, Trade, 128.433, 158, B17, S09, 1
B17, Trade, 135.267, 148, B17, S10, 1
B17, Trade, 142.550, 153, S14, B17, 1
B17, Trade, 145.783, 157, B17, S10, 1
B17, Trade, 154.250, 145, B17, S01, 1
B17, Trade, 158.450, 155, S09, B17, 1
B17, Trade, 163.000, 151, B17, S06, 1
B17, Trade, 166.900, 158, B17, S01, 1
B17, Trade, 174.167, 151, B17, S02, 1
B17, Trade, 192.350, 156, B17, S10, 1
B17, Trade, 201.700, 152, B17, S02, 1
B17, Trade, 209.083, 158, B17, S12, 1
B17, Trade, 217.217, 158, S09, B17, 1
B17, Trade, 218.233, 156, B17, S11, 1
B17, Trade, 234.950, 158, B17, S02, 1
B17, Trade, 236.450, 158, B17, S13, 1
B17, Trade, 241.667, 155, B17, S06, 1
B17, Trade, 247.267, 155, B17, S09, 1
B17, Trade, 254.817, 153, S07, B17, 1
B17, Trade, 257.667, 158, S17, B17, 1
B17, Trade, 268.850, 150, B17, S02, 1
B17, Trade, 280.450, 151, B17, S12, 1
B17, Trade, 285.950, 152, B17, S10, 1
B17, Trade, 293.033, 151, B17, S10, 1
B18, 57
B18, Trade, 4.700, 162, B18, S06, 1
B18, Trade, 8.283, 161, S04, B18, 1
B18, Trade, 12.117, 161, S14, B18, 1
B18, Trade, 20.233, 156, S09, B18, 1
B18, Trade, 23.233, 158, S17, B18, 1
B18, Trade, 29.017, 162, S14, B18, 1
B18, Trade, 31.650, 162, B18, S12, 1
B18, Trade, 44.717, 162, B18, S10, 1
B18, Trade, 45.400, 160, S00, B18, 1
B18, Trade, 54.217, 157, S00, B18, 1
B18, Trade, 55.900, 158, S17, B18, 1
B18, Trade, 67.017, 158, S17, B18, 1
B18, Trade, 69.183, 153, S06, B18, 1
B18, Trade, 74.967, 151, S08, B18, 1
B18, Trade, 77.033, 154, S12, B18, 1
B18, Trade, 84.117, 162, B18, S17, 1
B18, Trade, 93.950, 162, B18, S10, 1
B18, Trade, 97.800, 162, B18, S00, 1
B18, Trade, 105.000, 157, S14, B18, 1
B18, Trade, 107.683, 160, S04, B18, 1
B18, Trade, 115.217, 161, S00, B18, 1
B18, Trade, 119.067, 160, S17, B18, 1
B18, Trade, 127.033, 160, S00, B18, 1
B18, Trade, 136.250, 154, S09, B18, 1
B18, Trade, 139.067, 153, S08, B18, 1
B18, Trade, 144.783, 162, B18, S01, 1
B18, Trade, 149.183, 159, S04, B18, 1
B18, Trade, 152.583, 162, B18, S17, 1
B18, Trade, 156.583, 157, S08, B18, 1
B18, Trade, 161.067, 158, S17, B18, 1
B18, Trade, 167.550, 161, S08, B18, 1
B18, Trade, 173.167, 162, B18, S08, 1
B18, Trade, 176.900, 162, B18, S11, 1
B18, Trade, 182.233, 161, S04, B18, 1
B18, Trade, 189.167, 161, S04, B18, 1
B18, Trade, 195.567, 156, S08, B18, 1
B18, Trade, 198.183, 157, S08, B18, 1
B18, Trade, 207.017, 161, S08, B18, 1
B18, Trade, 210.283, 162, B18, S10, 1
B18, Trade, 211.583, 162, S08, B18, 1
B18, Trade, 217.100, 159, S17, B18, 1
B18, Trade, 223.117, 158, S00, B18, 1
B18, Trade, 230.033, 162, B18, S05, 1
B18, Trade, 232.400, 162, B18, S01, 1
B18, Trade, 240.300, 157, S14, B18, 1
B18, Trade, 243.933, 156, S08, B18, 1
B18, Trade, 248.917, 155, S04, B18, 1
B18, Trade, 253.333, 153, S00, B18, 1
B18, Trade, 260.900, 157, S14, B18, 1
B18, Trade, 263.217, 162, B18, S01, 1
B18, Trade, 268.567, 162, B18, S06, 1
B18, Trade, 274.500, 151, S04, B18, 1
B18, Trade, 281.767, 162, S18, B18, 1
B18, Trade, 286.617, 155, S04, B18, 1
B18, Trade, 291.750, 162, B18, S02, 1
B18, Trade, 295.150, 161, S04, B18, 1
B18, Trade, 297.050, 154, S00, B18, 1
B19, 58
B19, Trade, 4.800, 165, S19, B19, 1
B19, Trade, 8.983, 163, S00, B19, 1
B19, Trade, 11.233, 159, S08, B19, 1
B19, Trade, 17.200, 152, S04, B19, 1
B19, Trade, 24.883, 165, B19, S14, 1
B19, Trade, 29.133, 163, S17, B19, 1
B19, Trade, 36.067, 162, S14, B19, 1
B19, Trade, 38.733, 165, S13, B19, 1
B19, Trade, 41.583, 165, S09, B19, 1
B19, Trade, 47.833, 162, S09, B19, 1
B19, Trade, 51.100, 159, S04, B19, 1
B19, Trade, 58.417, 157, S04, B19, 1
B19, Trade, 62.750, 154, S08, B19, 1
B19, Trade, 70.967, 157, S00, B19, 1
B19, Trade, 74.283, 151, S09, B19, 1
B19, Trade, 77.317, 163, S05, B19, 1
B19, Trade, 84.517, 165, S19, B19, 1
B19, Trade, 89.167, 160, S14, B19, 1
B19, Trade, 92.550, 161, S04, B19, 1
B19, Trade, 101.683, 157, S09, B19, 1
B19, Trade, 105.100, 157, S08, B19, 1
B19, Trade, 112.083, 165, B19, S10, 1
B19, Trade, 116.350, 162, S04, B19, 1
B19, Trade, 117.600, 162, S14, B19, 1
B19, Trade, 125.367, 157, S04, B19, 1
B19, Trade, 133.200, 148, S13, B19, 1
B19, Trade, 135.483, 155, S08, B19, 1
B19, Trade, 143.200, 165, B19, S17, 1
B19, Trade, 146.283, 159, S14, B19, 1
B19, Trade, 149.167, 158, S00, B19, 1
B19, Trade, 152.500, 164, S00, B19, 1
B19, Trade, 158.517, 157, S08, B19, 1
B19, Trade, 169.983, 157, S08, B19, 1
B19, Trade, 173.967, 165, B19, S14, 1
B19, Trade, 179.283, 163, S08, B19, 1
B19, Trade, 185.050, 165, B19, S14, 1
B19, Trade, 186.617, 163, S00, B19, 1
