B00, 0
B01, 0
B02, 0
B03, 0
B04, 1
B04, Trade, 1.800, 113, B04, S01, 1
B05, 0
B06, 0
B07, 0
B08, 0
B09, 2
B09, Trade, 290.400, 128, B09, S04, 1
B09, Trade, 294.400, 129, B09, S05, 1
B10, 0
B11, 2
B11, Trade, 287.967, 136, B11, S04, 1
B11, Trade, 291.967, 133, B11, S01, 1
B12, 12
B12, Trade, 2.250, 131, S09, B12, 1
B12, Trade, 48.950, 141, B12, S08, 1
B12, Trade, 104.650, 141, B12, S05, 1
B12, Trade, 193.150, 141, B12, S05, 1
B12, Trade, 210.817, 141, B12, S01, 1
B12, Trade, 233.117, 141, B12, S09, 1
B12, Trade, 245.133, 141, B12, S05, 1
B12, Trade, 256.250, 141, B12, S05, 1
B12, Trade, 261.333, 141, B12, S01, 1
B12, Trade, 286.617, 141, B12, S02, 1
B12, Trade, 291.033, 136, S00, B12, 1
B12, Trade, 296.567, 137, S11, B12, 1
B13, 14
B13, Trade, 45.467, 144, B13, S05, 1
B13, Trade, 101.867, 143, B13, S01, 1
B13, Trade, 136.050, 144, B13, S06, 1
B13, Trade, 141.517, 144, B13, S05, 1
B13, Trade, 161.283, 138, B13, S09, 1
B13, Trade, 198.200, 144, B13, S05, 1
B13, Trade, 205.200, 144, B13, S05, 1
B13, Trade, 207.300, 143, B13, S09, 1
B13, Trade, 252.150, 143, S12, B13, 1
B13, Trade, 255.017, 142, B13, S11, 1
B13, Trade, 270.550, 144, B13, S11, 1
B13, Trade, 281.433, 144, B13, S10, 1
B13, Trade, 287.533, 141, B13, S10, 1
B13, Trade, 297.183, 138, B13, S10, 1
B14, 3
B14, Trade, 72.133, 148, B14, S09, 1
B14, Trade, 86.650, 145, B14, S01, 1
B14, Trade, 173.633, 146, B14, S09, 1
B15, 18
B15, Trade, 23.167, 145, B15, S06, 1
B15, Trade, 36.217, 145, B15, S05, 1
B15, Trade, 70.200, 146, B15, S08, 1
B15, Trade, 101.417, 148, B15, S09, 1
B15, Trade, 111.117, 148, B15, S05, 1
B15, Trade, 121.283, 147, B15, S06, 1
B15, Trade, 159.767, 148, B15, S01, 1
B15, Trade, 191.133, 146, B15, S05, 1
B15, Trade, 205.983, 142, B15, S09, 1
B15, Trade, 218.533, 148, B15, S09, 1
B15, Trade, 233.217, 139, B15, S05, 1
B15, Trade, 244.983, 144, B15, S01, 1
B15, Trade, 247.617, 148, B15, S04, 1
B15, Trade, 264.817, 148, B15, S04, 1
B15, Trade, 270.233, 148, B15, S06, 1
B15, Trade, 280.100, 148, B15, S04, 1
B15, Trade, 286.300, 148, B15, S06, 1
B15, Trade, 297.917, 136, B15, S06, 1
B16, 15
B16, Trade, 26.000, 150, S00, B16, 1
B16, Trade, 34.467, 148, B16, S06, 1
B16, Trade, 78.817, 151, B16, S05, 1
B16, Trade, 89.217, 151, S03, B16, 1
B16, Trade, 107.517, 147, S07, B16, 1
B16, Trade, 124.350, 150, B16, S05, 1
B16, Trade, 132.300, 149, S07, B16, 1
B16, Trade, 138.467, 146, B16, S06, 1
B16, Trade, 152.867, 149, B16, S01, 1
B16, Trade, 173.267, 151, S15, B16, 1
B16, Trade, 249.500, 139, B16, S06, 1
B16, Trade, 252.867, 147, S00, B16, 1
B16, Trade, 261.733, 145, S04, B16, 1
B16, Trade, 262.550, 151, S15, B16, 1
B16, Trade, 278.783, 155, B16, S05, 1
B17, 53
B17, Trade, 4.183, 145, B17, S06, 1
B17, Trade, 9.050, 147, B17, S09, 1
B17, Trade, 16.283, 152, S14, B17, 1
B17, Trade, 24.917, 148, B17, S05, 1
B17, Trade, 33.183, 157, B17, S14, 1
B17, Trade, 35.250, 155, S07, B17, 1
B17, Trade, 40.400, 154, S15, B17, 1
B17, Trade, 46.433, 142, B17, S01, 1
B17, Trade, 52.267, 149, B17, S09, 1
B17, Trade, 55.567, 151, B17, S05, 1
B17, Trade, 60.667, 148, B17, S01, 1
B17, Trade, 64.583, 150, S03, B17, 1
B17, Trade, 69.267, 150, B17, S03, 1
B17, Trade, 71.650, 145, B17, S05, 1
B17, Trade, 77.350, 150, S03, B17, 1
B17, Trade, 87.300, 147, B17, S05, 1
B17, Trade, 91.233, 152, B17, S09, 1
B17, Trade, 97.883, 153, B17, S14, 1
B17, Trade, 110.067, 155, B17, S01, 1
B17, Trade, 113.633, 152, B17, S05, 1
B17, Trade, 120.883, 149, B17, S09, 1
B17, Trade, 122.567, 146, B17, S09, 1
B17, Trade, 130.067, 148, B17, S05, 1
B17, Trade, 135.400, 150, B17, S14, 1
B17, Trade, 147.650, 158, B17, S13, 1
B17, Trade, 152.050, 158, B17, S05, 1
B17, Trade, 156.117, 154, B17, S06, 1
B17, Trade, 159.267, 155, S00, B17, 1
B17, Trade, 163.317, 151, B17, S01, 1
B17, Trade, 170.367, 146, B17, S01, 1
B17, Trade, 175.267, 147, B17, S06, 1
B17, Trade, 182.000, 151, B17, S09, 1
B17, Trade, 186.133, 158, B17, S05, 1
B17, Trade, 189.900, 156, B17, S14, 1
B17, Trade, 199.150, 142, B17, S06, 1
B17, Trade, 204.600, 145, B17, S01, 1
B17, Trade, 213.717, 153, S00, B17, 1
B17, Trade, 222.100, 152, S03, B17, 1
B17, Trade, 223.500, 153, B17, S09, 1
B17, Trade, 232.183, 147, B17, S06, 1
B17, Trade, 235.450, 145, B17, S01, 1
B17, Trade, 247.150, 150, B17, S09, 1
B17, Trade, 248.183, 145, B17, S11, 1
B17, Trade, 255.250, 145, S03, B17, 1
B17, Trade, 259.300, 146, B17, S13, 1
B17, Trade, 266.167, 145, B17, S10, 1
B17, Trade, 273.217, 151, B17, S12, 1
B17, Trade, 276.483, 154, B17, S02, 1
B17, Trade, 279.350, 155, B17, S09, 1
B17, Trade, 287.683, 141, B17, S05, 1
B17, Trade, 290.833, 128, B17, S06, 1
B17, Trade, 298.583, 136, B17, S01, 1
B17, Trade, 299.367, 136, B17, S10, 1
B18, 57
B18, Trade, 2.017, 118, S03, B18, 1
B18, Trade, 8.350, 160, S07, B18, 1
B18, Trade, 13.017, 161, S17, B18, 1
B18, Trade, 17.233, 152, S15, B18, 1
B18, Trade, 27.350, 148, S14, B18, 1
B18, Trade, 31.400, 158, S17, B18, 1
B18, Trade, 35.400, 155, S00, B18, 1
B18, Trade, 38.617, 153, S03, B18, 1
B18, Trade, 43.083, 156, S03, B18, 1
B18, Trade, 49.433, 149, S00, B18, 1
B18, Trade, 51.167, 149, S00, B18, 1
B18, Trade, 60.383, 160, S07, B18, 1
B18, Trade, 64.850, 151, S15, B18, 1
B18, Trade, 70.467, 152, S15, B18, 1
B18, Trade, 74.817, 151, S07, B18, 1
B18, Trade, 78.017, 150, S07, B18, 1
B18, Trade, 84.117, 152, S07, B18, 1
B18, Trade, 89.933, 151, S00, B18, 1
B18, Trade, 91.900, 158, S17, B18, 1
B18, Trade, 99.817, 154, S15, B18, 1
B18, Trade, 106.800, 145, S00, B18, 1
B18, Trade, 110.733, 158, S14, B18, 1
B18, Trade, 115.250, 156, S15, B18, 1
B18, Trade, 119.917, 159, S17, B18, 1
B18, Trade, 125.433, 151, S15, B18, 1
B18, Trade, 129.600, 151, S00, B18, 1
B18, Trade, 133.200, 160, S17, B18, 1
B18, Trade, 139.350, 149, S00, B18, 1
B18, Trade, 142.717, 151, S15, B18, 1
B18, Trade, 150.267, 162, B18, S14, 1
B18, Trade, 156.000, 156, S07, B18, 1
B18, Trade, 161.683, 156, S14, B18, 1
B18, Trade, 164.417, 154, S15, B18, 1
B18, Trade, 171.783, 150, S14, B18, 1
B18, Trade, 179.483, 152, S00, B18, 1
B18, Trade, 185.017, 162, B18, S01, 1
B18, Trade, 192.667, 154, S03, B18, 1
B18, Trade, 199.000, 151, S15, B18, 1
B18, Trade, 207.167, 148, S07, B18, 1
B18, Trade, 209.533, 148, S14, B18, 1
B18, Trade, 211.733, 152, S15, B18, 1
B18, Trade, 220.450, 150, S00, B18, 1
B18, Trade, 225.017, 156, S03, B18, 1
B18, Trade, 230.050, 150, S14, B18, 1
B18, Trade, 235.033, 148, S07, B18, 1
B18, Trade, 242.283, 162, B18, S14, 1
B18, Trade, 246.383, 153, S00, B18, 1
B18, Trade, 249.283, 147, S10, B18, 1
B18, Trade, 252.183, 146, S04, B18, 1
B18, Trade, 257.517, 162, S10, B18, 1
B18, Trade, 266.833, 148, S12, B18, 1
