B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 1
B08, Trade, 2.150, 123, S03, B08, 1
B09, 4
B09, Trade, 5.750, 130, B09, S07, 1
B09, Trade, 117.917, 131, B09, S07, 1
B09, Trade, 163.967, 131, B09, S01, 1
B09, Trade, 278.050, 131, B09, S07, 1
B10, 0
B11, 0
B12, 4
B12, Trade, 247.700, 141, B12, S08, 1
B12, Trade, 251.183, 133, S03, B12, 1
B12, Trade, 274.783, 141, B12, S01, 1
B12, Trade, 282.567, 141, B12, S12, 1
B13, 8
B13, Trade, 245.183, 144, B13, S05, 1
B13, Trade, 252.533, 136, S03, B13, 1
B13, Trade, 261.050, 144, B13, S08, 1
B13, Trade, 272.267, 144, B13, S02, 1
B13, Trade, 274.600, 144, B13, S12, 1
B13, Trade, 279.800, 137, B13, S11, 1
B13, Trade, 283.550, 143, S04, B13, 1
B13, Trade, 295.067, 144, B13, S02, 1
B14, 45
B14, Trade, 4.100, 123, B14, S01, 1
B14, Trade, 7.533, 137, B14, S00, 1
B14, Trade, 15.183, 148, B14, S03, 1
B14, Trade, 18.033, 148, B14, S07, 1
B14, Trade, 23.367, 148, B14, S07, 1
B14, Trade, 30.533, 148, B14, S07, 1
B14, Trade, 35.233, 146, B14, S05, 1
B14, Trade, 39.517, 148, B14, S01, 1
B14, Trade, 42.900, 132, B14, S07, 1
B14, Trade, 48.400, 147, B14, S07, 1
B14, Trade, 59.283, 145, B14, S01, 1
B14, Trade, 69.083, 148, B14, S07, 1
B14, Trade, 71.017, 148, B14, S13, 1
B14, Trade, 77.850, 144, S13, B14, 1
B14, Trade, 93.133, 141, B14, S07, 1
B14, Trade, 96.933, 144, B14, S04, 1
B14, Trade, 100.917, 148, B14, S01, 1
B14, Trade, 104.900, 148, B14, S11, 1
B14, Trade, 114.200, 144, B14, S05, 1
B14, Trade, 123.650, 136, B14, S01, 1
B14, Trade, 127.900, 147, B14, S07, 1
