B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 1
B09, Trade, 3.150, 103, S01, B09, 1
B10, 4
B10, Trade, 133.500, 134, B10, S02, 1
B10, Trade, 160.450, 134, B10, S07, 1
B10, Trade, 225.950, 134, B10, S07, 1
B10, Trade, 273.083, 134, B10, S07, 1
B11, 11
B11, Trade, 42.167, 137, B11, S07, 1
B11, Trade, 85.333, 137, B11, S01, 1
B11, Trade, 89.467, 137, B11, S01, 1
B11, Trade, 135.567, 132, B11, S07, 1
B11, Trade, 178.367, 137, B11, S02, 1
B11, Trade, 187.217, 137, B11, S01, 1
B11, Trade, 191.233, 137, B11, S01, 1
B11, Trade, 201.933, 137, B11, S07, 1
B11, Trade, 231.567, 137, B11, S01, 1
B11, Trade, 239.800, 137, B11, S02, 1
B11, Trade, 250.950, 137, B11, S00, 1
B12, 36
B12, Trade, 7.000, 141, B12, S08, 1
B12, Trade, 12.817, 141, B12, S01, 1
B12, Trade, 25.717, 141, B12, S01, 1
B12, Trade, 29.283, 139, B12, S07, 1
B12, Trade, 36.300, 141, B12, S07, 1
B12, Trade, 44.517, 141, B12, S01, 1
B12, Trade, 52.817, 141, B12, S02, 1
B12, Trade, 58.333, 141, B12, S01, 1
B12, Trade, 63.667, 141, B12, S03, 1
B12, Trade, 70.867, 141, B12, S08, 1
B12, Trade, 88.833, 141, B12, S02, 1
B12, Trade, 91.150, 138, B12, S01, 1
B12, Trade, 92.950, 141, B12, S08, 1
B12, Trade, 99.950, 141, B12, S07, 1
B12, Trade, 104.350, 139, B12, S07, 1
B12, Trade, 121.150, 141, B12, S02, 1
B12, Trade, 132.867, 141, B12, S01, 1
B12, Trade, 137.733, 138, S04, B12, 1
B12, Trade, 142.750, 140, B12, S02, 1
B12, Trade, 145.550, 141, B12, S01, 1
B12, Trade, 154.133, 141, B12, S03, 1
B12, Trade, 158.717, 141, B12, S09, 1
B12, Trade, 162.067, 138, B12, S08, 1
B12, Trade, 169.967, 141, B12, S08, 1
B12, Trade, 174.967, 138, B12, S02, 1
B12, Trade, 177.900, 140, B12, S08, 1
B12, Trade, 187.067, 138, B12, S07, 1
B12, Trade, 194.350, 138, B12, S02, 1
B12, Trade, 199.783, 141, B12, S08, 1
B12, Trade, 220.667, 141, B12, S07, 1
B12, Trade, 222.833, 141, B12, S02, 1
B12, Trade, 237.133, 141, B12, S07, 1
B12, Trade, 253.733, 141, B12, S09, 1
B12, Trade, 272.417, 141, B12, S01, 1
B12, Trade, 289.267, 141, B12, S08, 1
B12, Trade, 295.900, 141, B12, S06, 1
B13, 41
B13, Trade, 10.233, 142, B13, S02, 1
B13, Trade, 18.017, 142, B13, S01, 1
B13, Trade, 22.233, 143, B13, S12, 1
B13, Trade, 25.800, 140, B13, S07, 1
B13, Trade, 26.850, 140, B13, S08, 1
B13, Trade, 37.117, 141, B13, S02, 1
B13, Trade, 41.767, 142, B13, S02, 1
B13, Trade, 49.733, 143, B13, S03, 1
B13, Trade, 53.683, 141, B13, S08, 1
B13, Trade, 63.933, 141, B13, S07, 1
B13, Trade, 68.983, 142, B13, S02, 1
B13, Trade, 72.133, 140, B13, S03, 1
B13, Trade, 79.650, 141, B13, S08, 1
B13, Trade, 84.633, 140, B13, S08, 1
B13, Trade, 94.300, 140, B13, S02, 1
B13, Trade, 99.933, 142, B13, S02, 1
B13, Trade, 106.450, 143, B13, S12, 1
B13, Trade, 111.267, 143, B13, S03, 1
B13, Trade, 113.150, 142, B13, S01, 1
B13, Trade, 127.700, 143, B13, S08, 1
B13, Trade, 135.033, 136, B13, S08, 1
B13, Trade, 141.783, 141, B13, S02, 1
B13, Trade, 148.900, 143, B13, S02, 1
B13, Trade, 152.117, 139, B13, S01, 1
B13, Trade, 158.233, 142, B13, S08, 1
B13, Trade, 164.200, 140, B13, S02, 1
B13, Trade, 170.933, 138, B13, S02, 1
B13, Trade, 176.667, 139, B13, S01, 1
B13, Trade, 185.983, 142, B13, S02, 1
B13, Trade, 194.467, 137, B13, S01, 1
B13, Trade, 198.517, 140, B13, S07, 1
B13, Trade, 210.050, 142, B13, S08, 1
B13, Trade, 220.117, 143, B13, S08, 1
B13, Trade, 228.633, 142, B13, S07, 1
B13, Trade, 231.450, 141, B13, S08, 1
B13, Trade, 239.467, 138, B13, S08, 1
B13, Trade, 246.700, 143, B13, S07, 1
B13, Trade, 265.567, 143, B13, S07, 1
B13, Trade, 269.217, 143, B13, S10, 1
B13, Trade, 272.917, 140, B13, S06, 1
B13, Trade, 287.483, 143, B13, S01, 1
B14, 22
B14, Trade, 20.333, 148, B14, S13, 1
B14, Trade, 34.033, 138, B14, S01, 1
B14, Trade, 41.317, 147, B14, S03, 1
B14, Trade, 47.383, 145, S00, B14, 1
B14, Trade, 62.150, 144, S09, B14, 1
B14, Trade, 71.833, 143, B14, S07, 1
B14, Trade, 77.967, 142, B14, S00, 1
B14, Trade, 89.667, 135, B14, S07, 1
B14, Trade, 104.883, 146, S11, B14, 1
B14, Trade, 112.983, 146, B14, S07, 1
B14, Trade, 116.917, 146, B14, S08, 1
B14, Trade, 130.450, 148, B14, S01, 1
B14, Trade, 141.450, 142, B14, S08, 1
B14, Trade, 151.383, 140, S03, B14, 1
B14, Trade, 164.183, 145, B14, S07, 1
B14, Trade, 188.217, 144, B14, S02, 1
B14, Trade, 204.067, 145, B14, S08, 1
B14, Trade, 220.567, 147, B14, S02, 1
B14, Trade, 250.150, 140, B14, S07, 1
B14, Trade, 252.400, 145, S06, B14, 1
B14, Trade, 255.167, 146, B14, S07, 1
B14, Trade, 288.950, 148, B14, S01, 1
B15, 3
B15, Trade, 55.417, 142, B15, S07, 1
B15, Trade, 104.900, 143, B15, S01, 1
B15, Trade, 183.100, 146, B15, S13, 1
B16, 12
B16, Trade, 240.550, 143, S11, B16, 1
B16, Trade, 243.533, 148, B16, S02, 1
B16, Trade, 251.417, 137, B16, S02, 1
B16, Trade, 254.967, 148, S14, B16, 1
B16, Trade, 263.300, 155, B16, S08, 1
B16, Trade, 270.450, 146, B16, S01, 1
B16, Trade, 275.183, 146, B16, S12, 1
B16, Trade, 278.267, 146, S09, B16, 1
B16, Trade, 284.183, 155, B16, S08, 1
B16, Trade, 288.150, 155, B16, S07, 1
