B00, 0
B01, 0
B02, 1
B02, Trade, 183.100, 305, B02, S26, 1
B03, 1
B03, Trade, 124.900, 300, S00, B03, 1
B04, 2
B04, Trade, 125.567, 306, S01, B04, 1
B04, Trade, 182.983, 313, B04, S24, 1
B05, 1
B05, Trade, 123.033, 201, S26, B05, 1
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 1
B11, Trade, 122.717, 184, S21, B11, 1
B12, 3
B12, Trade, 126.700, 336, B12, S05, 1
B12, Trade, 181.833, 340, B12, S05, 1
B12, Trade, 298.783, 169, B12, S05, 1
B13, 5
B13, Trade, 80.533, 152, B13, S01, 1
B13, Trade, 127.283, 342, S00, B13, 1
B13, Trade, 268.267, 170, B13, S02, 1
B13, Trade, 274.000, 171, B13, S10, 1
B13, Trade, 298.367, 173, B13, S01, 1
B14, 8
B14, Trade, 257.733, 173, B14, S00, 1
B14, Trade, 260.517, 172, S05, B14, 1
B14, Trade, 270.683, 169, S06, B14, 1
B14, Trade, 276.150, 175, S14, B14, 1
B14, Trade, 281.933, 176, B14, S02, 1
B14, Trade, 286.867, 177, B14, S14, 1
B14, Trade, 292.450, 177, B14, S06, 1
B14, Trade, 297.333, 178, B14, S07, 1
B15, 24
B15, Trade, 21.600, 153, B15, S05, 1
B15, Trade, 26.883, 153, B15, S04, 1
B15, Trade, 45.367, 155, B15, S03, 1
B15, Trade, 80.100, 159, B15, S00, 1
B15, Trade, 85.767, 159, B15, S04, 1
B15, Trade, 122.833, 194, S24, B15, 1
B15, Trade, 129.333, 344, S13, B15, 1
B15, Trade, 138.317, 351, B15, S03, 1
B15, Trade, 143.400, 351, B15, S04, 1
B15, Trade, 149.700, 351, B15, S05, 1
B15, Trade, 159.717, 351, B15, S01, 1
B15, Trade, 165.733, 344, S13, B15, 1
B15, Trade, 169.883, 347, S11, B15, 1
B15, Trade, 177.433, 351, B15, S01, 1
B15, Trade, 196.567, 170, B15, S01, 1
B15, Trade, 248.933, 176, B15, S00, 1
B15, Trade, 251.800, 176, B15, S09, 1
B15, Trade, 257.217, 176, B15, S02, 1
B15, Trade, 259.633, 177, B15, S07, 1
B15, Trade, 265.083, 177, B15, S06, 1
B15, Trade, 268.917, 175, S14, B15, 1
B15, Trade, 275.983, 173, S13, B15, 1
B15, Trade, 284.333, 179, B15, S14, 1
B15, Trade, 294.633, 180, B15, S04, 1
B16, 4
B16, Trade, 183.967, 316, B16, S13, 1
B16, Trade, 240.083, 178, B16, S13, 1
B16, Trade, 277.417, 182, B16, S10, 1
B16, Trade, 289.033, 182, B16, S11, 1
B17, 4
B17, Trade, 126.133, 335, S08, B17, 1
B17, Trade, 183.533, 223, B17, S11, 1
B17, Trade, 279.683, 185, S11, B17, 1
B17, Trade, 288.617, 181, S00, B17, 1
B18, 46
B18, Trade, 4.733, 162, B18, S01, 1
B18, Trade, 11.017, 160, S13, B18, 1
B18, Trade, 17.300, 160, B18, S16, 1
B18, Trade, 30.167, 156, B18, S00, 1
B18, Trade, 32.700, 158, B18, S11, 1
B18, Trade, 37.833, 162, S17, B18, 1
B18, Trade, 44.300, 159, S16, B18, 1
B18, Trade, 52.767, 161, B18, S16, 1
B18, Trade, 58.283, 161, S13, B18, 1
B18, Trade, 64.933, 162, S12, B18, 1
B18, Trade, 67.367, 162, S13, B18, 1
B18, Trade, 76.283, 162, B18, S05, 1
B18, Trade, 84.583, 162, S11, B18, 1
B18, Trade, 87.717, 163, B18, S00, 1
B18, Trade, 100.800, 172, B18, S05, 1
B18, Trade, 102.533, 172, B18, S16, 1
B18, Trade, 109.783, 173, B18, S03, 1
B18, Trade, 113.850, 173, B18, S16, 1
B18, Trade, 128.450, 341, B18, S01, 1
B18, Trade, 134.150, 354, B18, S00, 1
B18, Trade, 142.333, 352, B18, S12, 1
B18, Trade, 151.933, 352, S00, B18, 1
B18, Trade, 154.500, 355, S16, B18, 1
B18, Trade, 160.483, 354, B18, S04, 1
B18, Trade, 161.750, 354, B18, S05, 1
