B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 1
B05, Trade, 123.950, 203, S05, B05, 1
B06, 1
B06, Trade, 123.817, 205, S23, B06, 1
B07, 1
B07, Trade, 184.150, 301, B07, S19, 1
B08, 2
B08, Trade, 122.333, 164, B08, S13, 1
B08, Trade, 183.250, 327, B08, S29, 1
B09, 2
B09, Trade, 123.100, 194, S24, B09, 1
B09, Trade, 182.300, 330, B09, S17, 1
B10, 2
B10, Trade, 124.200, 320, S06, B10, 1
B10, Trade, 183.100, 331, B10, S20, 1
B11, 0
B12, 8
B12, Trade, 4.633, 129, B12, S02, 1
B12, Trade, 10.033, 138, B12, S09, 1
B12, Trade, 87.833, 150, B12, S12, 1
B12, Trade, 132.233, 341, B12, S08, 1
B12, Trade, 147.050, 341, B12, S01, 1
B12, Trade, 182.283, 341, B12, S21, 1
B12, Trade, 196.033, 160, B12, S08, 1
B12, Trade, 277.283, 168, B12, S02, 1
B13, 24
B13, Trade, 3.783, 135, S05, B13, 1
B13, Trade, 6.850, 141, S12, B13, 1
B13, Trade, 18.383, 146, B13, S01, 1
B13, Trade, 49.233, 149, B13, S12, 1
B13, Trade, 56.300, 149, B13, S08, 1
B13, Trade, 61.150, 150, B13, S09, 1
B13, Trade, 66.217, 150, B13, S02, 1
B13, Trade, 70.217, 151, B13, S12, 1
B13, Trade, 87.267, 152, B13, S09, 1
B13, Trade, 95.467, 153, B13, S12, 1
B13, Trade, 98.017, 154, B13, S01, 1
B13, Trade, 112.333, 155, B13, S02, 1
B13, Trade, 123.050, 192, S07, B13, 1
B13, Trade, 128.817, 344, S01, B13, 1
B13, Trade, 134.650, 335, S02, B13, 1
B13, Trade, 141.567, 344, B13, S08, 1
B13, Trade, 149.433, 344, B13, S04, 1
B13, Trade, 154.650, 344, B13, S01, 1
B13, Trade, 170.367, 344, B13, S02, 1
B13, Trade, 181.550, 344, B13, S01, 1
B13, Trade, 236.033, 167, B13, S09, 1
B13, Trade, 274.600, 171, B13, S01, 1
B13, Trade, 287.800, 172, B13, S03, 1
B13, Trade, 293.033, 171, S00, B13, 1
B14, 5
B14, Trade, 27.400, 150, B14, S08, 1
B14, Trade, 100.033, 157, B14, S08, 1
B14, Trade, 121.867, 178, S19, B14, 1
B14, Trade, 183.583, 296, B14, S26, 1
B14, Trade, 296.850, 174, B14, S10, 1
B15, 38
B15, Trade, 21.433, 151, B15, S08, 1
B15, Trade, 30.617, 152, B15, S12, 1
B15, Trade, 47.350, 153, B15, S02, 1
B15, Trade, 48.883, 153, B15, S08, 1
B15, Trade, 53.950, 154, B15, S12, 1
B15, Trade, 62.600, 154, B15, S08, 1
B15, Trade, 69.233, 153, B15, S05, 1
B15, Trade, 82.117, 154, B15, S12, 1
B15, Trade, 86.917, 158, B15, S02, 1
B15, Trade, 88.050, 151, B15, S01, 1
B15, Trade, 95.333, 157, B15, S01, 1
B15, Trade, 108.050, 157, B15, S08, 1
B15, Trade, 113.667, 155, B15, S09, 1
B15, Trade, 119.083, 160, B15, S12, 1
B15, Trade, 121.433, 170, S17, B15, 1
B15, Trade, 133.317, 342, B15, S12, 1
B15, Trade, 144.400, 347, B15, S02, 1
B15, Trade, 150.117, 340, B15, S08, 1
B15, Trade, 152.133, 349, B15, S08, 1
B15, Trade, 160.917, 350, B15, S09, 1
B15, Trade, 166.517, 343, B15, S08, 1
B15, Trade, 177.517, 345, B15, S12, 1
B15, Trade, 189.883, 166, B15, S01, 1
B15, Trade, 195.400, 166, B15, S02, 1
B15, Trade, 199.683, 167, B15, S12, 1
B15, Trade, 203.017, 168, B15, S12, 1
B15, Trade, 219.150, 168, B15, S08, 1
B15, Trade, 228.900, 170, B15, S08, 1
B15, Trade, 236.367, 168, B15, S01, 1
B15, Trade, 246.983, 170, B15, S12, 1
B15, Trade, 253.117, 171, B15, S12, 1
B15, Trade, 261.717, 176, B15, S12, 1
B15, Trade, 263.067, 174, B15, S08, 1
B15, Trade, 275.667, 171, B15, S12, 1
B15, Trade, 283.467, 177, B15, S08, 1
B15, Trade, 287.067, 176, B15, S12, 1
B15, Trade, 289.800, 173, B15, S01, 1
B15, Trade, 299.800, 178, B15, S10, 1
B16, 11
B16, Trade, 10.167, 145, S04, B16, 1
B16, Trade, 50.383, 157, B16, S14, 1
B16, Trade, 59.467, 157, S04, B16, 1
B16, Trade, 120.833, 166, S15, B16, 1
B16, Trade, 150.300, 347, S05, B16, 1
B16, Trade, 183.600, 266, B16, S08, 1
B16, Trade, 210.483, 174, B16, S08, 1
B16, Trade, 218.683, 170, B16, S02, 1
B16, Trade, 238.850, 170, B16, S12, 1
B16, Trade, 255.500, 179, S10, B16, 1
B16, Trade, 287.850, 162, B16, S08, 1
B17, 37
B17, Trade, 17.867, 151, B17, S12, 1
B17, Trade, 19.667, 153, B17, S02, 1
B17, Trade, 28.267, 153, B17, S01, 1
B17, Trade, 33.250, 151, B17, S09, 1
B17, Trade, 44.717, 161, B17, S12, 1
B17, Trade, 51.167, 156, B17, S01, 1
B17, Trade, 56.067, 153, B17, S01, 1
B17, Trade, 65.267, 153, S06, B17, 1
B17, Trade, 66.917, 153, B17, S08, 1
B17, Trade, 80.467, 158, B17, S12, 1
B17, Trade, 83.100, 156, B17, S08, 1
B17, Trade, 97.200, 158, B17, S12, 1
B17, Trade, 102.000, 158, B17, S12, 1
B17, Trade, 106.900, 159, B17, S02, 1
B17, Trade, 115.550, 159, B17, S08, 1
B17, Trade, 125.200, 335, S07, B17, 1
B17, Trade, 127.800, 340, S06, B17, 1
B17, Trade, 146.567, 344, B17, S12, 1
B17, Trade, 153.283, 347, B17, S12, 1
B17, Trade, 165.783, 346, B17, S02, 1
B17, Trade, 171.017, 343, B17, S08, 1
B17, Trade, 181.733, 344, B17, S02, 1
B17, Trade, 189.567, 175, B17, S09, 1
B17, Trade, 203.100, 167, B17, S02, 1
B17, Trade, 207.850, 167, B17, S12, 1
B17, Trade, 213.717, 168, B17, S12, 1
B17, Trade, 223.533, 172, B17, S12, 1
B17, Trade, 226.733, 180, B17, S08, 1
B17, Trade, 232.917, 176, B17, S02, 1
B17, Trade, 235.883, 176, B17, S12, 1
B17, Trade, 246.683, 173, B17, S10, 1
B17, Trade, 256.867, 175, B17, S02, 1
B17, Trade, 260.333, 181, B17, S12, 1
B17, Trade, 265.067, 177, B17, S06, 1
B17, Trade, 267.917, 179, B17, S08, 1
B17, Trade, 276.267, 175, B17, S09, 1
B17, Trade, 296.583, 176, B17, S12, 1
B18, 12
B18, Trade, 241.533, 182, S04, B18, 1
B18, Trade, 245.950, 174, B18, S02, 1
B18, Trade, 248.583, 179, S16, B18, 1
B18, Trade, 255.650, 183, S17, B18, 1
B18, Trade, 261.100, 185, B18, S17, 1
B18, Trade, 264.733, 179, B18, S02, 1
B18, Trade, 271.033, 177, B18, S12, 1
B18, Trade, 276.683, 173, B18, S08, 1
