B00, 0
B01, 2
B01, Trade, 122.483, 180, S18, B01, 1
B01, Trade, 183.983, 273, B01, S00, 1
B02, 0
B03, 2
B03, Trade, 121.117, 176, S14, B03, 1
B03, Trade, 183.700, 307, B03, S15, 1
B04, 0
B05, 1
B05, Trade, 123.300, 205, S27, B05, 1
B06, 0
B07, 0
B08, 0
B09, 1
B09, Trade, 121.783, 180, S05, B09, 1
B10, 2
B10, Trade, 122.933, 182, S04, B10, 1
B10, Trade, 183.683, 333, B10, S23, 1
B11, 3
B11, Trade, 94.117, 146, B11, S00, 1
B11, Trade, 125.250, 337, B11, S10, 1
B11, Trade, 183.667, 337, B11, S01, 1
B12, 1
B12, Trade, 282.917, 169, B12, S11, 1
B13, 13
B13, Trade, 5.233, 144, B13, S03, 1
B13, Trade, 7.917, 143, B13, S11, 1
B13, Trade, 40.767, 148, B13, S00, 1
B13, Trade, 80.450, 152, B13, S11, 1
B13, Trade, 83.150, 152, B13, S11, 1
B13, Trade, 93.783, 153, B13, S10, 1
B13, Trade, 128.933, 342, B13, S11, 1
B13, Trade, 141.717, 344, B13, S11, 1
B13, Trade, 169.067, 344, B13, S01, 1
B13, Trade, 171.600, 340, B13, S01, 1
B13, Trade, 182.917, 344, B13, S28, 1
B13, Trade, 245.233, 168, B13, S01, 1
B13, Trade, 268.217, 170, B13, S11, 1
B14, 2
B14, Trade, 126.633, 336, S09, B14, 1
B14, Trade, 184.133, 239, B14, S25, 1
B15, 17
B15, Trade, 8.817, 145, S06, B15, 1
B15, Trade, 62.383, 157, B15, S11, 1
B15, Trade, 92.217, 160, B15, S11, 1
B15, Trade, 129.617, 338, B15, S01, 1
B15, Trade, 132.033, 347, B15, S09, 1
B15, Trade, 135.500, 349, B15, S00, 1
B15, Trade, 141.217, 351, B15, S10, 1
B15, Trade, 159.117, 346, B15, S09, 1
B15, Trade, 169.050, 351, B15, S10, 1
B15, Trade, 246.867, 172, B15, S11, 1
B15, Trade, 257.883, 176, B15, S11, 1
B15, Trade, 262.417, 177, B15, S09, 1
B15, Trade, 267.717, 178, B15, S02, 1
B15, Trade, 282.700, 179, B15, S02, 1
B15, Trade, 286.617, 178, B15, S07, 1
B15, Trade, 291.000, 180, B15, S08, 1
B15, Trade, 296.800, 179, B15, S07, 1
B16, 33
B16, Trade, 4.000, 155, B16, S11, 1
B16, Trade, 10.433, 152, S14, B16, 1
B16, Trade, 18.900, 157, B16, S05, 1
B16, Trade, 26.983, 158, B16, S11, 1
B16, Trade, 35.367, 158, B16, S10, 1
B16, Trade, 42.117, 149, S06, B16, 1
B16, Trade, 53.850, 160, B16, S15, 1
B16, Trade, 80.300, 163, B16, S15, 1
B16, Trade, 88.200, 164, B16, S09, 1
B16, Trade, 109.900, 166, B16, S11, 1
B16, Trade, 125.600, 349, S14, B16, 1
B16, Trade, 129.817, 351, S15, B16, 1
B16, Trade, 138.583, 355, B16, S01, 1
B16, Trade, 141.067, 353, S04, B16, 1
B16, Trade, 142.050, 352, S14, B16, 1
B16, Trade, 156.433, 355, B16, S00, 1
B16, Trade, 160.200, 355, B16, S15, 1
B16, Trade, 167.717, 355, B16, S09, 1
B16, Trade, 173.167, 355, B16, S00, 1
B16, Trade, 197.417, 174, B16, S11, 1
B16, Trade, 202.450, 175, B16, S15, 1
B16, Trade, 240.250, 179, B16, S04, 1
B16, Trade, 245.517, 175, S15, B16, 1
B16, Trade, 250.450, 172, S07, B16, 1
B16, Trade, 260.533, 181, B16, S07, 1
B16, Trade, 266.867, 181, B16, S00, 1
B16, Trade, 269.333, 182, S03, B16, 1
B16, Trade, 275.650, 182, B16, S01, 1
B16, Trade, 279.467, 183, B16, S15, 1
B16, Trade, 285.233, 178, S10, B16, 1
B16, Trade, 290.767, 184, B16, S11, 1
B16, Trade, 297.033, 181, S15, B16, 1
B16, Trade, 299.150, 185, B16, S15, 1
B17, 41
B17, Trade, 1.017, 158, B17, S06, 1
B17, Trade, 9.233, 149, S14, B17, 1
B17, Trade, 17.733, 160, B17, S11, 1
B17, Trade, 24.767, 159, S06, B17, 1
B17, Trade, 27.700, 161, B17, S10, 1
B17, Trade, 34.583, 161, B17, S11, 1
B17, Trade, 44.733, 162, B17, S14, 1
B17, Trade, 53.233, 163, B17, S11, 1
B17, Trade, 56.433, 164, B17, S15, 1
B17, Trade, 80.267, 166, B17, S09, 1
B17, Trade, 87.033, 166, B17, S15, 1
B17, Trade, 93.333, 166, S06, B17, 1
B17, Trade, 100.400, 168, B17, S11, 1
B17, Trade, 108.783, 169, B17, S15, 1
B17, Trade, 115.567, 170, S06, B17, 1
B17, Trade, 121.350, 178, S19, B17, 1
B17, Trade, 132.117, 352, S03, B17, 1
B17, Trade, 134.983, 349, S05, B17, 1
B17, Trade, 138.500, 358, B17, S09, 1
B17, Trade, 145.900, 358, B17, S11, 1
B17, Trade, 150.950, 358, B17, S04, 1
B17, Trade, 155.983, 358, S06, B17, 1
B17, Trade, 158.133, 346, S00, B17, 1
B17, Trade, 162.967, 354, S06, B17, 1
B17, Trade, 171.550, 354, S14, B17, 1
B17, Trade, 173.417, 356, S06, B17, 1
B17, Trade, 182.483, 358, B17, S10, 1
B17, Trade, 195.833, 177, B17, S09, 1
B17, Trade, 207.717, 178, B17, S00, 1
B17, Trade, 213.517, 179, B17, S00, 1
B17, Trade, 227.217, 180, B17, S00, 1
B17, Trade, 240.717, 172, S02, B17, 1
B17, Trade, 242.083, 177, S05, B17, 1
B17, Trade, 247.467, 174, S02, B17, 1
B17, Trade, 254.183, 183, B17, S08, 1
B17, Trade, 261.883, 184, B17, S06, 1
B17, Trade, 275.400, 185, B17, S00, 1
B17, Trade, 280.450, 186, B17, S01, 1
B17, Trade, 285.950, 182, S03, B17, 1
B17, Trade, 289.817, 187, B17, S02, 1
B17, Trade, 294.567, 178, S04, B17, 1
B18, 38
B18, Trade, 13.500, 159, B18, S09, 1
B18, Trade, 18.917, 156, B18, S15, 1
B18, Trade, 33.750, 163, S04, B18, 1
B18, Trade, 36.933, 160, B18, S01, 1
B18, Trade, 49.883, 166, B18, S11, 1
B18, Trade, 58.067, 162, B18, S09, 1
B18, Trade, 62.250, 163, B18, S00, 1
B18, Trade, 67.850, 166, S03, B18, 1
B18, Trade, 71.350, 168, B18, S04, 1
B18, Trade, 76.583, 166, B18, S04, 1
B18, Trade, 83.083, 169, B18, S10, 1
B18, Trade, 87.050, 167, S04, B18, 1
B18, Trade, 97.817, 166, B18, S01, 1
B18, Trade, 101.267, 167, B18, S09, 1
B18, Trade, 107.433, 168, B18, S04, 1
B18, Trade, 113.900, 170, B18, S11, 1
B18, Trade, 119.200, 173, B18, S11, 1
B18, Trade, 123.333, 216, S13, B18, 1
B18, Trade, 135.867, 351, S13, B18, 1
B18, Trade, 152.983, 359, B18, S11, 1
B18, Trade, 157.550, 358, B18, S10, 1
B18, Trade, 163.900, 356, B18, S15, 1
B18, Trade, 166.917, 355, B18, S11, 1
B18, Trade, 178.933, 361, B18, S15, 1
B18, Trade, 201.617, 179, B18, S15, 1
B18, Trade, 209.800, 179, B18, S11, 1
B18, Trade, 214.117, 178, B18, S09, 1
B18, Trade, 220.283, 181, B18, S00, 1
B18, Trade, 234.567, 184, B18, S00, 1
B18, Trade, 236.383, 184, B18, S11, 1
B18, Trade, 244.983, 176, S07, B18, 1
B18, Trade, 251.133, 171, B18, S11, 1
B18, Trade, 254.033, 180, B18, S15, 1
B18, Trade, 266.050, 187, S02, B18, 1
B18, Trade, 269.800, 179, B18, S15, 1
B18, Trade, 275.717, 180, B18, S11, 1
B18, Trade, 282.533, 181, B18, S07, 1
B18, Trade, 287.433, 178, B18, S01, 1
B19, 12
B19, Trade, 241.500, 176, B19, S07, 1
B19, Trade, 242.167, 178, B19, S06, 1
B19, Trade, 250.217, 174, S14, B19, 1
B19, Trade, 254.200, 184, S05, B19, 1
B19, Trade, 261.233, 185, S05, B19, 1
B19, Trade, 263.800, 184, S17, B19, 1
B19, Trade, 272.983, 185, S17, B19, 1
B19, Trade, 274.450, 189, S18, B19, 1
B19, Trade, 278.917, 190, S06, B19, 1
B19, Trade, 284.633, 182, S04, B19, 1
B19, Trade, 291.517, 186, S06, B19, 1
B19, Trade, 295.683, 187, S17, B19, 1
B20, 54
B20, Trade, 2.850, 168, B20, S01, 1
B20, Trade, 9.533, 150, S04, B20, 1
B20, Trade, 15.183, 159, S14, B20, 1
B20, Trade, 19.483, 160, S06, B20, 1
B20, Trade, 21.650, 158, S03, B20, 1
B20, Trade, 29.750, 168, S19, B20, 1
B20, Trade, 31.417, 163, S06, B20, 1
B20, Trade, 41.667, 143, S09, B20, 1
B20, Trade, 47.100, 167, S18, B20, 1
