B00, 1
B00, Trade, 182.500, 215, B00, S18, 1
B01, 0
B02, 0
B03, 1
B03, Trade, 182.433, 310, B03, S14, 1
B04, 0
B05, 2
B05, Trade, 124.000, 212, S29, B05, 1
B05, Trade, 182.417, 317, B05, S10, 1
B06, 1
B06, Trade, 122.000, 179, S06, B06, 1
B07, 2
B07, Trade, 125.600, 310, S03, B07, 1
B07, Trade, 181.983, 322, B07, S20, 1
B08, 2
B08, Trade, 124.167, 230, S20, B08, 1
B08, Trade, 182.700, 213, B08, S09, 1
B09, 0
B10, 2
B10, Trade, 118.083, 140, B10, S08, 1
B10, Trade, 184.483, 195, B10, S04, 1
B11, 1
B11, Trade, 277.100, 164, B11, S05, 1
B12, 0
B13, 14
B13, Trade, 7.183, 134, B13, S04, 1
B13, Trade, 13.400, 144, B13, S03, 1
B13, Trade, 68.833, 150, B13, S04, 1
B13, Trade, 98.150, 153, B13, S02, 1
B13, Trade, 110.417, 153, B13, S03, 1
B13, Trade, 123.517, 198, S25, B13, 1
B13, Trade, 162.550, 340, B13, S06, 1
B13, Trade, 165.017, 340, B13, S03, 1
B13, Trade, 177.833, 343, B13, S03, 1
B13, Trade, 195.350, 159, B13, S03, 1
B13, Trade, 221.233, 165, B13, S08, 1
B13, Trade, 242.400, 167, B13, S09, 1
B13, Trade, 275.250, 170, B13, S03, 1
B13, Trade, 281.217, 171, B13, S08, 1
B14, 19
B14, Trade, 18.633, 149, B14, S03, 1
B14, Trade, 29.483, 148, B14, S04, 1
B14, Trade, 64.450, 152, B14, S02, 1
B14, Trade, 117.533, 159, B14, S10, 1
B14, Trade, 125.833, 327, S08, B14, 1
B14, Trade, 130.717, 345, B14, S02, 1
B14, Trade, 142.967, 347, B14, S03, 1
B14, Trade, 161.500, 340, B14, S08, 1
B14, Trade, 164.117, 343, B14, S06, 1
B14, Trade, 177.567, 345, B14, S04, 1
B14, Trade, 178.867, 346, B14, S10, 1
B14, Trade, 238.517, 171, B14, S06, 1
B14, Trade, 253.417, 172, B14, S03, 1
B14, Trade, 261.117, 173, B14, S03, 1
B14, Trade, 271.833, 174, B14, S11, 1
B14, Trade, 273.133, 174, B14, S13, 1
B14, Trade, 280.733, 175, B14, S04, 1
B14, Trade, 292.083, 176, B14, S08, 1
B14, Trade, 299.300, 176, B14, S05, 1
B15, 39
B15, Trade, 4.450, 127, S08, B15, 1
B15, Trade, 9.483, 150, S00, B15, 1
B15, Trade, 13.333, 152, B15, S02, 1
B15, Trade, 27.317, 154, B15, S07, 1
B15, Trade, 35.400, 154, B15, S02, 1
B15, Trade, 42.033, 155, B15, S06, 1
B15, Trade, 46.000, 155, B15, S03, 1
B15, Trade, 61.933, 157, B15, S08, 1
B15, Trade, 70.883, 158, B15, S03, 1
B15, Trade, 74.683, 158, B15, S07, 1
B15, Trade, 94.317, 160, B15, S03, 1
B15, Trade, 107.267, 161, B15, S00, 1
B15, Trade, 112.967, 162, B15, S08, 1
B15, Trade, 118.367, 163, B15, S03, 1
B15, Trade, 122.283, 175, S18, B15, 1
B15, Trade, 129.400, 351, B15, S10, 1
B15, Trade, 141.983, 351, B15, S04, 1
B15, Trade, 145.150, 351, S00, B15, 1
B15, Trade, 152.667, 350, S01, B15, 1
B15, Trade, 158.417, 351, B15, S03, 1
B15, Trade, 167.550, 351, S00, B15, 1
B15, Trade, 176.300, 351, B15, S03, 1
B15, Trade, 177.083, 351, B15, S07, 1
B15, Trade, 195.200, 170, B15, S04, 1
B15, Trade, 207.550, 171, B15, S04, 1
B15, Trade, 212.867, 172, B15, S04, 1
B15, Trade, 236.317, 174, B15, S04, 1
B15, Trade, 240.767, 175, B15, S05, 1
B15, Trade, 246.967, 176, S13, B15, 1
B15, Trade, 253.233, 176, B15, S06, 1
B15, Trade, 259.650, 176, B15, S08, 1
B15, Trade, 262.300, 177, B15, S03, 1
B15, Trade, 263.900, 177, B15, S08, 1
B15, Trade, 272.817, 176, S09, B15, 1
B15, Trade, 276.633, 171, S09, B15, 1
B15, Trade, 284.683, 179, B15, S13, 1
B15, Trade, 287.017, 180, B15, S13, 1
B15, Trade, 291.767, 180, B15, S05, 1
B15, Trade, 298.100, 181, B15, S04, 1
B16, 49
B16, Trade, 8.467, 151, S01, B16, 1
B16, Trade, 8.850, 148, S09, B16, 1
B16, Trade, 12.033, 152, S15, B16, 1
B16, Trade, 22.817, 157, B16, S09, 1
B16, Trade, 26.567, 158, B16, S03, 1
B16, Trade, 33.550, 158, B16, S15, 1
B16, Trade, 38.150, 155, S15, B16, 1
B16, Trade, 47.933, 159, B16, S04, 1
B16, Trade, 58.317, 161, B16, S03, 1
B16, Trade, 67.567, 162, B16, S07, 1
B16, Trade, 76.950, 163, B16, S04, 1
B16, Trade, 81.100, 163, B16, S08, 1
B16, Trade, 88.483, 164, B16, S00, 1
B16, Trade, 91.333, 164, B16, S06, 1
B16, Trade, 100.667, 165, B16, S08, 1
B16, Trade, 103.933, 165, S06, B16, 1
B16, Trade, 110.300, 166, B16, S04, 1
B16, Trade, 112.533, 166, S00, B16, 1
B16, Trade, 121.100, 164, S00, B16, 1
B16, Trade, 123.600, 205, S27, B16, 1
B16, Trade, 131.917, 355, B16, S06, 1
B16, Trade, 138.517, 355, B16, S10, 1
B16, Trade, 140.667, 355, B16, S08, 1
B16, Trade, 147.783, 354, S15, B16, 1
B16, Trade, 151.133, 350, S01, B16, 1
B16, Trade, 156.750, 355, B16, S06, 1
B16, Trade, 160.167, 352, S09, B16, 1
B16, Trade, 166.017, 343, S00, B16, 1
B16, Trade, 175.783, 355, B16, S04, 1
B16, Trade, 176.683, 355, B16, S06, 1
B16, Trade, 192.900, 174, B16, S08, 1
B16, Trade, 201.817, 175, B16, S03, 1
B16, Trade, 211.650, 176, B16, S10, 1
B16, Trade, 213.633, 176, B16, S08, 1
B16, Trade, 221.083, 177, B16, S03, 1
B16, Trade, 225.133, 177, B16, S03, 1
B16, Trade, 235.783, 178, B16, S03, 1
B16, Trade, 239.200, 179, S01, B16, 1
B16, Trade, 247.467, 177, S15, B16, 1
B16, Trade, 249.917, 180, S16, B16, 1
B16, Trade, 256.000, 181, S05, B16, 1
B16, Trade, 261.750, 181, B16, S12, 1
B16, Trade, 266.217, 181, S16, B16, 1
