B00, 0
B01, 1
B01, Trade, 183.800, 303, B01, S21, 1
B02, 0
B03, 2
B03, Trade, 1.433, 110, S03, B03, 1
B03, Trade, 183.167, 310, B03, S10, 1
B04, 1
B04, Trade, 182.800, 312, B04, S24, 1
B05, 0
B06, 0
B07, 1
B07, Trade, 182.783, 324, B07, S17, 1
B08, 0
B09, 2
B09, Trade, 135.633, 331, B09, S06, 1
B09, Trade, 182.500, 331, B09, S28, 1
B10, 9
B10, Trade, 5.333, 134, B10, S03, 1
B10, Trade, 12.533, 135, B10, S05, 1
B10, Trade, 120.883, 146, B10, S06, 1
B10, Trade, 126.683, 334, B10, S02, 1
B10, Trade, 137.883, 334, B10, S03, 1
B10, Trade, 143.700, 334, B10, S03, 1
B10, Trade, 149.617, 334, B10, S03, 1
B10, Trade, 182.033, 334, B10, S06, 1
B10, Trade, 200.617, 154, B10, S03, 1
B11, 15
B11, Trade, 3.267, 136, S06, B11, 1
B11, Trade, 55.133, 142, B11, S05, 1
B11, Trade, 75.700, 144, B11, S06, 1
B11, Trade, 104.383, 147, B11, S06, 1
B11, Trade, 119.233, 148, B11, S03, 1
B11, Trade, 126.300, 335, B11, S03, 1
B11, Trade, 130.950, 337, B11, S06, 1
B11, Trade, 132.300, 337, B11, S00, 1
B11, Trade, 142.500, 337, B11, S06, 1
B11, Trade, 152.650, 336, B11, S05, 1
B11, Trade, 162.167, 337, B11, S10, 1
B11, Trade, 171.367, 337, B11, S00, 1
B11, Trade, 181.733, 337, B11, S03, 1
B11, Trade, 200.367, 157, B11, S10, 1
B11, Trade, 262.033, 163, B11, S00, 1
B12, 28
B12, Trade, 27.383, 141, B12, S06, 1
B12, Trade, 32.233, 142, B12, S06, 1
B12, Trade, 51.117, 145, B12, S06, 1
B12, Trade, 54.233, 145, B12, S06, 1
B12, Trade, 67.683, 146, B12, S06, 1
B12, Trade, 76.417, 143, B12, S03, 1
B12, Trade, 90.200, 149, B12, S03, 1
B12, Trade, 96.283, 147, B12, S00, 1
B12, Trade, 104.950, 148, B12, S00, 1
B12, Trade, 115.750, 150, B12, S03, 1
B12, Trade, 123.850, 201, S26, B12, 1
