B00, 0
B01, 0
B02, 0
B03, 0
B04, 1
B04, Trade, 184.017, 313, B04, S19, 1
B05, 1
B05, Trade, 183.767, 316, B05, S24, 1
B06, 0
B07, 1
B07, Trade, 121.800, 177, S19, B07, 1
B08, 0
B09, 1
B09, Trade, 22.967, 126, B09, S02, 1
B10, 1
B10, Trade, 184.950, 264, B10, S28, 1
B11, 0
B12, 10
B12, Trade, 5.083, 141, B12, S05, 1
B12, Trade, 22.933, 143, B12, S00, 1
B12, Trade, 52.667, 146, B12, S05, 1
B12, Trade, 62.767, 147, B12, S05, 1
B12, Trade, 122.600, 195, S24, B12, 1
B12, Trade, 165.567, 341, B12, S10, 1
B12, Trade, 176.783, 341, B12, S05, 1
B12, Trade, 182.683, 341, B12, S15, 1
B12, Trade, 266.283, 167, B12, S10, 1
B12, Trade, 276.083, 166, S03, B12, 1
B13, 2
B13, Trade, 262.850, 170, B13, S03, 1
B13, Trade, 278.433, 171, B13, S10, 1
B14, 21
B14, Trade, 3.400, 128, S02, B14, 1
B14, Trade, 13.467, 149, B14, S10, 1
B14, Trade, 37.917, 151, B14, S03, 1
B14, Trade, 51.583, 151, S08, B14, 1
B14, Trade, 60.117, 154, B14, S06, 1
B14, Trade, 123.783, 264, S12, B14, 1
B14, Trade, 127.000, 334, S10, B14, 1
B14, Trade, 132.367, 348, B14, S14, 1
B14, Trade, 138.617, 348, B14, S03, 1
B14, Trade, 148.867, 348, B14, S04, 1
B14, Trade, 156.083, 348, B14, S02, 1
B14, Trade, 161.017, 348, B14, S10, 1
B14, Trade, 167.433, 348, S06, B14, 1
B14, Trade, 170.483, 346, S06, B14, 1
B14, Trade, 177.367, 348, B14, S12, 1
B14, Trade, 182.250, 348, B14, S18, 1
B14, Trade, 253.550, 173, B14, S05, 1
B14, Trade, 255.783, 174, B14, S06, 1
B14, Trade, 266.350, 172, S03, B14, 1
B14, Trade, 270.533, 175, B14, S05, 1
B14, Trade, 274.567, 175, B14, S05, 1
B15, 26
B15, Trade, 8.333, 143, B15, S10, 1
B15, Trade, 25.767, 152, B15, S05, 1
B15, Trade, 31.500, 153, B15, S00, 1
B15, Trade, 35.700, 153, B15, S02, 1
B15, Trade, 42.467, 153, B15, S05, 1
B15, Trade, 51.200, 154, B15, S12, 1
B15, Trade, 54.617, 149, B15, S03, 1
B15, Trade, 59.317, 151, B15, S05, 1
B15, Trade, 107.600, 161, B15, S10, 1
B15, Trade, 122.283, 187, S22, B15, 1
B15, Trade, 144.383, 349, B15, S02, 1
B15, Trade, 148.133, 348, S06, B15, 1
B15, Trade, 154.483, 343, B15, S10, 1
B15, Trade, 163.500, 349, B15, S03, 1
B15, Trade, 173.383, 349, B15, S13, 1
B15, Trade, 199.750, 169, B15, S10, 1
B15, Trade, 217.517, 171, B15, S05, 1
B15, Trade, 233.183, 173, B15, S03, 1
B15, Trade, 241.000, 173, B15, S09, 1
B15, Trade, 247.633, 174, B15, S05, 1
B15, Trade, 254.200, 172, B15, S10, 1
B15, Trade, 259.967, 171, B15, S03, 1
B15, Trade, 265.583, 167, B15, S05, 1
B15, Trade, 274.467, 177, B15, S09, 1
B15, Trade, 287.017, 178, B15, S09, 1
B15, Trade, 298.133, 179, B15, S00, 1
B16, 11
B16, Trade, 240.733, 176, B16, S04, 1
B16, Trade, 243.050, 175, S13, B16, 1
B16, Trade, 250.050, 180, S16, B16, 1
B16, Trade, 257.217, 179, S13, B16, 1
B16, Trade, 263.467, 171, B16, S00, 1
B16, Trade, 272.167, 179, S14, B16, 1
B16, Trade, 277.683, 181, S07, B16, 1
B16, Trade, 279.800, 183, B16, S09, 1
B16, Trade, 284.900, 183, B16, S09, 1
B16, Trade, 296.450, 184, B16, S09, 1
B16, Trade, 299.467, 184, S06, B16, 1
B17, 47
B17, Trade, 6.517, 143, B17, S04, 1
B17, Trade, 11.950, 159, B17, S13, 1
B17, Trade, 16.133, 158, B17, S10, 1
B17, Trade, 25.033, 153, B17, S10, 1
B17, Trade, 31.383, 154, B17, S05, 1
B17, Trade, 34.533, 154, B17, S10, 1
B17, Trade, 42.283, 154, B17, S10, 1
B17, Trade, 50.650, 163, B17, S02, 1
B17, Trade, 61.400, 149, B17, S03, 1
B17, Trade, 69.867, 162, B17, S14, 1
B17, Trade, 78.833, 160, B17, S07, 1
B17, Trade, 84.417, 161, B17, S10, 1
B17, Trade, 89.667, 161, B17, S10, 1
B17, Trade, 93.000, 160, B17, S03, 1
B17, Trade, 101.267, 166, B17, S10, 1
B17, Trade, 104.400, 165, B17, S13, 1
B17, Trade, 117.700, 169, B17, S00, 1
B17, Trade, 119.767, 168, B17, S05, 1
B17, Trade, 125.683, 314, S00, B17, 1
B17, Trade, 131.233, 342, B17, S04, 1
B17, Trade, 134.783, 348, S04, B17, 1
B17, Trade, 139.850, 351, B17, S07, 1
B17, Trade, 146.267, 351, S07, B17, 1
B17, Trade, 153.900, 348, B17, S03, 1
B17, Trade, 160.650, 352, S04, B17, 1
B17, Trade, 168.300, 348, B17, S10, 1
B17, Trade, 175.183, 348, B17, S00, 1
B17, Trade, 180.550, 353, B17, S12, 1
B17, Trade, 198.650, 177, B17, S12, 1
B17, Trade, 210.083, 176, B17, S00, 1
B17, Trade, 216.967, 180, S04, B17, 1
B17, Trade, 222.533, 180, B17, S07, 1
B17, Trade, 225.250, 176, B17, S03, 1
B17, Trade, 232.050, 181, B17, S05, 1
B17, Trade, 233.633, 180, B17, S07, 1
B17, Trade, 240.150, 176, S13, B17, 1
B17, Trade, 242.950, 173, B17, S12, 1
B17, Trade, 252.850, 176, B17, S00, 1
B17, Trade, 257.233, 175, B17, S08, 1
B17, Trade, 261.250, 175, B17, S13, 1
B17, Trade, 262.583, 176, S14, B17, 1
B17, Trade, 270.850, 176, S11, B17, 1
B17, Trade, 277.167, 177, B17, S06, 1
B17, Trade, 281.200, 185, B17, S04, 1
B17, Trade, 291.483, 185, S16, B17, 1
B17, Trade, 293.417, 185, B17, S03, 1
B17, Trade, 297.783, 180, B17, S01, 1
B18, 14
B18, Trade, 1.917, 128, S04, B18, 1
B18, Trade, 15.033, 157, B18, S05, 1
B18, Trade, 39.817, 159, S04, B18, 1
B18, Trade, 97.217, 163, S13, B18, 1
B18, Trade, 105.683, 165, B18, S07, 1
B18, Trade, 122.667, 215, S02, B18, 1
B18, Trade, 130.250, 344, S13, B18, 1
B18, Trade, 184.033, 217, B18, S06, 1
B18, Trade, 197.700, 180, S07, B18, 1
B18, Trade, 198.117, 181, S04, B18, 1
B18, Trade, 264.450, 176, S07, B18, 1
B18, Trade, 271.867, 179, S07, B18, 1
B18, Trade, 285.300, 187, S14, B18, 1
B18, Trade, 288.367, 186, B18, S11, 1
B19, 15
B19, Trade, 9.850, 159, B19, S06, 1
B19, Trade, 38.150, 161, S06, B19, 1
B19, Trade, 45.283, 158, S14, B19, 1
B19, Trade, 69.667, 162, S16, B19, 1
B19, Trade, 102.750, 172, S18, B19, 1
B19, Trade, 121.267, 169, S06, B19, 1
B19, Trade, 141.450, 349, S13, B19, 1
B19, Trade, 144.133, 360, S16, B19, 1
B19, Trade, 204.933, 176, S04, B19, 1
B19, Trade, 230.650, 179, B19, S00, 1
B19, Trade, 246.350, 175, S09, B19, 1
B19, Trade, 266.400, 172, S04, B19, 1
B19, Trade, 272.750, 189, S18, B19, 1
B19, Trade, 278.000, 178, B19, S01, 1
B19, Trade, 286.400, 188, S13, B19, 1
B20, 48
B20, Trade, 4.417, 131, B20, S06, 1
B20, Trade, 10.933, 159, B20, S06, 1
B20, Trade, 21.017, 159, B20, S07, 1
B20, Trade, 24.733, 153, B20, S00, 1
B20, Trade, 27.717, 154, B20, S03, 1
B20, Trade, 34.450, 154, B20, S05, 1
B20, Trade, 39.283, 152, B20, S10, 1
B20, Trade, 43.533, 156, B20, S07, 1
B20, Trade, 50.317, 164, B20, S03, 1
B20, Trade, 64.900, 156, B20, S00, 1
B20, Trade, 68.300, 163, S14, B20, 1
B20, Trade, 73.150, 160, B20, S12, 1
B20, Trade, 77.117, 163, B20, S16, 1
B20, Trade, 89.033, 162, S06, B20, 1
B20, Trade, 93.983, 162, S06, B20, 1
B20, Trade, 96.500, 159, B20, S03, 1
B20, Trade, 106.600, 165, B20, S13, 1
B20, Trade, 111.883, 155, B20, S05, 1
B20, Trade, 114.350, 164, B20, S10, 1
B20, Trade, 120.533, 167, B20, S00, 1
B20, Trade, 131.667, 343, S07, B20, 1
B20, Trade, 135.633, 350, B20, S03, 1
B20, Trade, 144.233, 350, B20, S05, 1
B20, Trade, 146.467, 351, B20, S10, 1
B20, Trade, 151.517, 346, B20, S10, 1
B20, Trade, 157.083, 350, B20, S00, 1
B20, Trade, 160.733, 350, B20, S12, 1
B20, Trade, 172.250, 345, B20, S00, 1
B20, Trade, 181.517, 355, B20, S22, 1
B20, Trade, 186.933, 186, B20, S05, 1
B20, Trade, 191.550, 179, B20, S07, 1
B20, Trade, 195.383, 178, B20, S10, 1
B20, Trade, 201.633, 176, B20, S10, 1
B20, Trade, 205.600, 176, B20, S00, 1
B20, Trade, 212.217, 178, S16, B20, 1
B20, Trade, 216.267, 179, S07, B20, 1
B20, Trade, 220.533, 179, B20, S00, 1
B20, Trade, 227.850, 178, B20, S05, 1
B20, Trade, 239.283, 175, B20, S05, 1
B20, Trade, 248.850, 173, B20, S00, 1
B20, Trade, 252.483, 176, B20, S09, 1
B20, Trade, 262.067, 175, B20, S01, 1
B20, Trade, 273.767, 179, B20, S01, 1
B20, Trade, 283.100, 191, B20, S06, 1
B20, Trade, 286.633, 184, B20, S05, 1
B20, Trade, 290.800, 185, B20, S05, 1
B20, Trade, 293.250, 187, B20, S07, 1
B20, Trade, 299.933, 180, B20, S11, 1
B21, 12
B21, Trade, 240.567, 175, S11, B21, 1
B21, Trade, 243.517, 176, S04, B21, 1
B21, Trade, 249.750, 177, B21, S04, 1
B21, Trade, 256.550, 178, B21, S11, 1
B21, Trade, 261.467, 174, B21, S11, 1
B21, Trade, 263.867, 172, S11, B21, 1
B21, Trade, 271.133, 180, B21, S06, 1
B21, Trade, 278.050, 182, S16, B21, 1
B21, Trade, 284.033, 189, S07, B21, 1
B21, Trade, 290.117, 186, S13, B21, 1
B21, Trade, 296.517, 191, S06, B21, 1
B21, Trade, 299.850, 185, S16, B21, 1
B22, 22
B22, Trade, 33.483, 155, S04, B22, 1
B22, Trade, 43.083, 159, S16, B22, 1
B22, Trade, 60.067, 155, S07, B22, 1
B22, Trade, 68.000, 168, S02, B22, 1
B22, Trade, 98.600, 164, S04, B22, 1
B22, Trade, 107.467, 166, S16, B22, 1
B22, Trade, 113.967, 164, S13, B22, 1
B22, Trade, 121.333, 174, S18, B22, 1
B22, Trade, 130.150, 334, S03, B22, 1
B22, Trade, 136.300, 351, S06, B22, 1
B22, Trade, 180.917, 356, S08, B22, 1
B22, Trade, 200.767, 175, S13, B22, 1
B22, Trade, 210.650, 179, S07, B22, 1
B22, Trade, 213.583, 180, S14, B22, 1
B22, Trade, 218.150, 190, S20, B22, 1
B22, Trade, 234.300, 185, S18, B22, 1
B22, Trade, 238.750, 181, S14, B22, 1
B22, Trade, 249.250, 176, S07, B22, 1
B22, Trade, 252.650, 178, S07, B22, 1
B22, Trade, 264.300, 174, S06, B22, 1
B22, Trade, 276.367, 169, S04, B22, 1
B22, Trade, 297.817, 189, S07, B22, 1
B23, 35
B23, Trade, 4.267, 134, S10, B23, 1
B23, Trade, 14.483, 157, B23, S02, 1
B23, Trade, 21.383, 158, B23, S02, 1
B23, Trade, 28.717, 151, B23, S10, 1
B23, Trade, 42.117, 157, B23, S08, 1
B23, Trade, 49.783, 165, B23, S13, 1
B23, Trade, 56.400, 151, B23, S10, 1
B23, Trade, 58.900, 153, B23, S02, 1
B23, Trade, 75.950, 159, B23, S10, 1
B23, Trade, 79.600, 159, B23, S05, 1
B23, Trade, 90.667, 160, B23, S05, 1
B23, Trade, 97.033, 159, B23, S05, 1
B23, Trade, 103.733, 165, B23, S05, 1
B23, Trade, 107.433, 164, B23, S03, 1
B23, Trade, 118.867, 169, B23, S10, 1
B23, Trade, 124.333, 314, S08, B23, 1
B23, Trade, 137.483, 350, B23, S05, 1
B23, Trade, 148.067, 343, B23, S00, 1
B23, Trade, 156.583, 346, B23, S05, 1
B23, Trade, 161.483, 347, B23, S03, 1
B23, Trade, 176.617, 347, B23, S03, 1
B23, Trade, 182.050, 348, B23, S10, 1
B23, Trade, 192.167, 177, B23, S05, 1
B23, Trade, 209.717, 178, B23, S05, 1
B23, Trade, 216.283, 178, B23, S08, 1
B23, Trade, 223.867, 177, B23, S05, 1
B23, Trade, 234.033, 178, B23, S12, 1
B23, Trade, 245.050, 174, B23, S03, 1
B23, Trade, 248.933, 172, B23, S03, 1
B23, Trade, 255.467, 172, S04, B23, 1
B23, Trade, 264.233, 170, B23, S09, 1
B23, Trade, 274.433, 179, B23, S13, 1
B23, Trade, 283.117, 190, B23, S12, 1
B23, Trade, 285.067, 185, B23, S10, 1
B23, Trade, 296.467, 184, B23, S11, 1
B24, 50
B24, Trade, 11.150, 158, B24, S03, 1
B24, Trade, 19.100, 160, B24, S05, 1
B24, Trade, 19.833, 160, S16, B24, 1
B24, Trade, 22.450, 156, B24, S07, 1
B24, Trade, 31.483, 154, B24, S12, 1
B24, Trade, 37.100, 152, B24, S05, 1
B24, Trade, 42.067, 158, B24, S03, 1
B24, Trade, 50.300, 165, B24, S10, 1
B24, Trade, 52.150, 152, B24, S10, 1
B24, Trade, 59.617, 150, B24, S00, 1
B24, Trade, 65.950, 156, B24, S10, 1
B24, Trade, 72.483, 161, B24, S10, 1
B24, Trade, 74.483, 162, B24, S05, 1
B24, Trade, 78.350, 160, B24, S10, 1
B24, Trade, 83.400, 157, B24, S05, 1
B24, Trade, 92.017, 161, B24, S05, 1
B24, Trade, 95.367, 159, B24, S07, 1
B24, Trade, 105.767, 165, B24, S10, 1
B24, Trade, 110.417, 158, B24, S00, 1
B24, Trade, 116.000, 170, S06, B24, 1
B24, Trade, 122.950, 304, S03, B24, 1
B24, Trade, 131.767, 342, B24, S10, 1
B24, Trade, 148.633, 343, B24, S05, 1
B24, Trade, 153.233, 348, B24, S05, 1
B24, Trade, 158.417, 352, S12, B24, 1
B24, Trade, 163.967, 342, B24, S05, 1
B24, Trade, 175.100, 350, B24, S05, 1
B24, Trade, 181.683, 353, B24, S14, 1
B24, Trade, 186.883, 195, B24, S04, 1
B24, Trade, 190.417, 180, B24, S16, 1
B24, Trade, 198.033, 177, B24, S05, 1
B24, Trade, 201.050, 174, B24, S03, 1
B24, Trade, 209.433, 180, B24, S10, 1
B24, Trade, 217.217, 180, S13, B24, 1
B24, Trade, 222.933, 179, B24, S15, 1
B24, Trade, 226.050, 175, B24, S12, 1
B24, Trade, 229.817, 178, B24, S10, 1
B24, Trade, 235.633, 177, B24, S10, 1
B24, Trade, 241.017, 173, B24, S01, 1
B24, Trade, 248.050, 173, B24, S10, 1
B24, Trade, 250.783, 178, B24, S02, 1
B24, Trade, 257.167, 178, B24, S10, 1
B24, Trade, 262.533, 175, B24, S13, 1
B24, Trade, 274.100, 179, B24, S11, 1
B24, Trade, 276.517, 164, B24, S00, 1
B24, Trade, 283.083, 192, B24, S03, 1
B24, Trade, 284.417, 187, B24, S11, 1
B24, Trade, 288.750, 182, B24, S01, 1
B24, Trade, 297.367, 181, B24, S08, 1
B24, Trade, 299.683, 181, B24, S10, 1
B25, 23
B25, Trade, 13.667, 158, B25, S04, 1
B25, Trade, 29.550, 156, S07, B25, 1
B25, Trade, 47.550, 167, S18, B25, 1
B25, Trade, 62.183, 167, S16, B25, 1
B25, Trade, 69.483, 162, S13, B25, 1
B25, Trade, 76.783, 162, S14, B25, 1
B25, Trade, 78.233, 161, S13, B25, 1
B25, Trade, 89.833, 164, S04, B25, 1
B25, Trade, 111.083, 165, S06, B25, 1
B25, Trade, 115.017, 176, S19, B25, 1
B25, Trade, 118.017, 174, S14, B25, 1
B25, Trade, 122.067, 180, S20, B25, 1
B25, Trade, 131.800, 344, S13, B25, 1
B25, Trade, 159.167, 355, S16, B25, 1
B25, Trade, 175.883, 350, S04, B25, 1
B25, Trade, 179.317, 355, S16, B25, 1
B25, Trade, 186.767, 197, B25, S10, 1
B25, Trade, 230.450, 187, S16, B25, 1
B25, Trade, 237.867, 182, S16, B25, 1
B25, Trade, 242.800, 175, S07, B25, 1
B25, Trade, 251.983, 176, S01, B25, 1
B25, Trade, 258.850, 179, S09, B25, 1
B25, Trade, 265.350, 175, S14, B25, 1
B26, 56
B26, Trade, 2.833, 133, S07, B26, 1
B26, Trade, 8.783, 161, S14, B26, 1
B26, Trade, 12.317, 160, S16, B26, 1
B26, Trade, 16.600, 160, S14, B26, 1
B26, Trade, 21.433, 160, S06, B26, 1
B26, Trade, 25.533, 158, S16, B26, 1
B26, Trade, 35.950, 157, S13, B26, 1
B26, Trade, 39.633, 158, S07, B26, 1
B26, Trade, 44.900, 157, S13, B26, 1
B26, Trade, 46.867, 163, S15, B26, 1
B26, Trade, 56.567, 155, S07, B26, 1
B26, Trade, 63.233, 157, S04, B26, 1
B26, Trade, 70.500, 169, S18, B26, 1
B26, Trade, 75.017, 162, S07, B26, 1
B26, Trade, 79.317, 161, S04, B26, 1
