B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 2
B08, Trade, 121.817, 174, S18, B08, 1
B08, Trade, 182.750, 327, B08, S24, 1
B09, 1
B09, Trade, 297.667, 160, B09, S06, 1
B10, 2
B10, Trade, 123.583, 187, S22, B10, 1
B10, Trade, 184.050, 216, B10, S11, 1
B11, 3
B11, Trade, 125.650, 336, B11, S00, 1
B11, Trade, 183.983, 331, B11, S07, 1
B11, Trade, 297.650, 166, B11, S05, 1
B12, 7
B12, Trade, 51.383, 146, B12, S01, 1
B12, Trade, 74.283, 148, B12, S00, 1
B12, Trade, 127.117, 318, B12, S00, 1
B12, Trade, 182.650, 341, B12, S22, 1
B12, Trade, 272.600, 168, B12, S02, 1
B12, Trade, 278.800, 168, B12, S00, 1
B12, Trade, 299.117, 171, B12, S00, 1
B13, 11
B13, Trade, 74.267, 150, B13, S04, 1
B13, Trade, 121.883, 178, S19, B13, 1
B13, Trade, 148.217, 343, B13, S00, 1
B13, Trade, 155.300, 343, B13, S00, 1
B13, Trade, 157.017, 342, S02, B13, 1
B13, Trade, 182.517, 343, B13, S00, 1
B13, Trade, 190.233, 161, B13, S10, 1
B13, Trade, 247.600, 167, B13, S08, 1
B13, Trade, 263.217, 169, B13, S00, 1
B13, Trade, 272.050, 170, B13, S00, 1
B13, Trade, 296.883, 172, B13, S05, 1
B14, 23
B14, Trade, 35.467, 151, B14, S08, 1
B14, Trade, 47.567, 152, B14, S04, 1
B14, Trade, 50.783, 149, B14, S00, 1
B14, Trade, 84.333, 153, B14, S00, 1
B14, Trade, 108.833, 159, B14, S00, 1
B14, Trade, 129.050, 346, B14, S12, 1
B14, Trade, 141.117, 348, B14, S00, 1
B14, Trade, 143.983, 347, B14, S00, 1
B14, Trade, 148.717, 344, B14, S04, 1
B14, Trade, 154.900, 344, B14, S10, 1
B14, Trade, 163.367, 348, B14, S00, 1
B14, Trade, 169.650, 348, B14, S12, 1
B14, Trade, 176.133, 347, B14, S00, 1
B14, Trade, 179.700, 348, B14, S00, 1
B14, Trade, 203.567, 168, B14, S00, 1
B14, Trade, 240.700, 172, B14, S09, 1
B14, Trade, 247.233, 173, B14, S03, 1
B14, Trade, 257.850, 173, B14, S09, 1
B14, Trade, 259.417, 171, B14, S05, 1
B14, Trade, 269.050, 175, B14, S03, 1
B14, Trade, 273.517, 168, B14, S09, 1
B14, Trade, 277.300, 175, B14, S03, 1
B14, Trade, 295.283, 172, B14, S03, 1
B15, 49
B15, Trade, 3.517, 151, B15, S00, 1
B15, Trade, 8.683, 152, B15, S08, 1
B15, Trade, 15.467, 152, B15, S00, 1
B15, Trade, 21.517, 153, B15, S04, 1
B15, Trade, 28.300, 153, B15, S00, 1
B15, Trade, 33.233, 154, B15, S01, 1
B15, Trade, 33.733, 154, B15, S15, 1
B15, Trade, 41.050, 155, B15, S15, 1
B15, Trade, 49.217, 156, S15, B15, 1
B15, Trade, 57.817, 157, S15, B15, 1
B15, Trade, 62.050, 157, B15, S00, 1
B15, Trade, 70.683, 158, B15, S00, 1
B15, Trade, 77.383, 158, B15, S08, 1
B15, Trade, 82.717, 159, B15, S15, 1
B15, Trade, 91.000, 160, B15, S13, 1
B15, Trade, 95.600, 160, B15, S15, 1
B15, Trade, 100.133, 161, B15, S10, 1
B15, Trade, 103.850, 161, B15, S15, 1
B15, Trade, 111.567, 162, B15, S00, 1
B15, Trade, 119.883, 163, B15, S00, 1
B15, Trade, 125.133, 241, S21, B15, 1
B15, Trade, 131.950, 351, B15, S01, 1
B15, Trade, 135.050, 351, B15, S00, 1
B15, Trade, 140.250, 351, B15, S01, 1
B15, Trade, 146.433, 351, S15, B15, 1
B15, Trade, 147.250, 351, B15, S15, 1
B15, Trade, 151.817, 351, S15, B15, 1
B15, Trade, 160.600, 351, B15, S15, 1
B15, Trade, 169.317, 351, S15, B15, 1
B15, Trade, 175.800, 349, S14, B15, 1
B15, Trade, 181.617, 351, B15, S08, 1
B15, Trade, 190.333, 170, B15, S08, 1
B15, Trade, 194.967, 170, B15, S14, 1
B15, Trade, 202.900, 171, B15, S01, 1
B15, Trade, 208.800, 172, B15, S04, 1
B15, Trade, 214.567, 172, B15, S00, 1
B15, Trade, 220.567, 173, B15, S10, 1
B15, Trade, 225.917, 173, S13, B15, 1
