B00, 0
B01, 0
B02, 0
B03, 0
B04, 1
B04, Trade, 123.667, 248, S12, B04, 1
B05, 2
B05, Trade, 1.067, 106, S02, B05, 1
B05, Trade, 124.517, 317, B05, S00, 1
B06, 1
B06, Trade, 185.350, 272, B06, S06, 1
B07, 0
B08, 0
B09, 0
B10, 5
B10, Trade, 0.983, 134, B10, S05, 1
B10, Trade, 125.500, 320, S06, B10, 1
B10, Trade, 149.150, 334, B10, S04, 1
B10, Trade, 153.583, 334, B10, S00, 1
B10, Trade, 155.400, 334, B10, S01, 1
B11, 18
B11, Trade, 21.317, 139, B11, S02, 1
B11, Trade, 38.350, 140, B11, S06, 1
B11, Trade, 58.300, 143, B11, S02, 1
B11, Trade, 119.067, 148, B11, S05, 1
B11, Trade, 122.700, 180, S20, B11, 1
B11, Trade, 143.717, 337, B11, S06, 1
B11, Trade, 145.783, 336, S08, B11, 1
B11, Trade, 155.567, 337, B11, S02, 1
B11, Trade, 167.583, 337, B11, S04, 1
B11, Trade, 172.050, 337, B11, S05, 1
B11, Trade, 184.967, 337, B11, S17, 1
B11, Trade, 198.100, 156, B11, S02, 1
B11, Trade, 204.267, 157, B11, S02, 1
B11, Trade, 210.817, 158, B11, S06, 1
B11, Trade, 219.650, 159, B11, S05, 1
B11, Trade, 228.467, 160, B11, S06, 1
B11, Trade, 263.267, 163, B11, S02, 1
B11, Trade, 288.150, 165, B11, S02, 1
B12, 1
B12, Trade, 123.633, 222, S23, B12, 1
B13, 5
B13, Trade, 262.983, 170, B13, S06, 1
B13, Trade, 275.717, 171, B13, S02, 1
B13, Trade, 280.867, 172, B13, S05, 1
B13, Trade, 288.050, 173, B13, S10, 1
B13, Trade, 294.583, 173, B13, S09, 1
B14, 3
B14, Trade, 114.917, 150, B14, S05, 1
B14, Trade, 119.133, 159, S03, B14, 1
B14, Trade, 184.400, 342, B14, S07, 1
B15, 2
B15, Trade, 122.500, 175, S08, B15, 1
B15, Trade, 184.983, 292, B15, S05, 1
B16, 44
B16, Trade, 9.533, 147, B16, S05, 1
B16, Trade, 19.500, 150, B16, S06, 1
B16, Trade, 22.700, 144, B16, S05, 1
B16, Trade, 27.000, 156, B16, S03, 1
B16, Trade, 41.717, 159, B16, S05, 1
B16, Trade, 45.833, 151, B16, S07, 1
B16, Trade, 55.267, 159, S08, B16, 1
B16, Trade, 63.567, 158, B16, S06, 1
B16, Trade, 69.267, 162, S01, B16, 1
B16, Trade, 73.817, 147, B16, S05, 1
B16, Trade, 82.300, 160, B16, S00, 1
B16, Trade, 85.850, 147, B16, S04, 1
B16, Trade, 91.483, 151, B16, S02, 1
B16, Trade, 94.850, 154, B16, S04, 1
B16, Trade, 100.150, 157, B16, S02, 1
B16, Trade, 106.833, 165, B16, S00, 1
B16, Trade, 107.517, 148, B16, S05, 1
B16, Trade, 114.583, 166, S03, B16, 1
B16, Trade, 129.833, 355, B16, S05, 1
B16, Trade, 133.833, 353, B16, S04, 1
B16, Trade, 136.417, 347, B16, S00, 1
B16, Trade, 140.100, 339, B16, S04, 1
B16, Trade, 150.400, 335, B16, S00, 1
B16, Trade, 156.417, 332, B16, S06, 1
B16, Trade, 161.817, 344, B16, S06, 1
B16, Trade, 165.033, 339, B16, S04, 1
B16, Trade, 170.717, 346, B16, S01, 1
B16, Trade, 176.250, 338, B16, S06, 1
B16, Trade, 181.217, 338, B16, S05, 1
B16, Trade, 196.533, 174, B16, S02, 1
B16, Trade, 200.000, 168, B16, S00, 1
B16, Trade, 210.133, 176, B16, S16, 1
B16, Trade, 219.500, 177, B16, S06, 1
B16, Trade, 233.300, 175, S03, B16, 1
B16, Trade, 241.133, 175, B16, S06, 1
B16, Trade, 243.617, 176, S10, B16, 1
B16, Trade, 251.633, 180, B16, S05, 1
B16, Trade, 258.533, 175, S07, B16, 1
B16, Trade, 267.533, 174, B16, S09, 1
B16, Trade, 275.017, 182, B16, S05, 1
B16, Trade, 282.600, 172, B16, S05, 1
B16, Trade, 287.517, 175, S13, B16, 1
B16, Trade, 297.417, 178, B16, S00, 1
B16, Trade, 298.817, 180, B16, S06, 1
B17, 12
B17, Trade, 241.900, 178, S15, B17, 1
B17, Trade, 246.083, 176, S15, B17, 1
B17, Trade, 250.717, 176, S15, B17, 1
B17, Trade, 255.333, 173, B17, S10, 1
B17, Trade, 259.783, 176, S01, B17, 1
B17, Trade, 263.783, 172, B17, S05, 1
B17, Trade, 270.033, 185, S17, B17, 1
B17, Trade, 274.950, 184, S08, B17, 1
B17, Trade, 281.267, 178, S07, B17, 1
B17, Trade, 283.383, 169, S09, B17, 1
B17, Trade, 289.050, 177, S03, B17, 1
B17, Trade, 297.067, 182, S08, B17, 1
B18, 13
B18, Trade, 16.433, 153, S03, B18, 1
B18, Trade, 27.783, 154, B18, S05, 1
B18, Trade, 31.800, 153, B18, S06, 1
B18, Trade, 51.100, 160, S16, B18, 1
B18, Trade, 74.633, 155, B18, S06, 1
B18, Trade, 123.833, 313, S04, B18, 1
B18, Trade, 156.900, 338, S03, B18, 1
B18, Trade, 211.383, 177, S01, B18, 1
B18, Trade, 245.233, 177, S14, B18, 1
B18, Trade, 250.100, 175, S01, B18, 1
B18, Trade, 266.250, 175, S03, B18, 1
B18, Trade, 272.683, 177, B18, S04, 1
B18, Trade, 278.500, 173, B18, S04, 1
B19, 36
B19, Trade, 7.900, 164, B19, S08, 1
B19, Trade, 10.083, 158, S07, B19, 1
B19, Trade, 16.117, 150, B19, S00, 1
B19, Trade, 30.200, 156, B19, S14, 1
B19, Trade, 36.400, 168, B19, S02, 1
B19, Trade, 46.600, 152, B19, S06, 1
B19, Trade, 57.433, 157, B19, S03, 1
B19, Trade, 71.483, 166, B19, S00, 1
B19, Trade, 78.650, 157, B19, S00, 1
B19, Trade, 82.350, 159, B19, S05, 1
B19, Trade, 92.833, 151, B19, S02, 1
B19, Trade, 97.517, 162, S01, B19, 1
B19, Trade, 100.750, 159, B19, S05, 1
B19, Trade, 106.067, 173, B19, S04, 1
B19, Trade, 116.733, 160, B19, S06, 1
B19, Trade, 125.933, 354, B19, S05, 1
B19, Trade, 130.233, 355, B19, S01, 1
B19, Trade, 135.167, 353, B19, S05, 1
B19, Trade, 144.667, 334, B19, S05, 1
B19, Trade, 183.483, 341, B19, S25, 1
B19, Trade, 188.083, 183, B19, S05, 1
B19, Trade, 192.917, 181, B19, S04, 1
B19, Trade, 196.033, 175, B19, S13, 1
B19, Trade, 202.317, 182, S08, B19, 1
B19, Trade, 214.433, 182, B19, S04, 1
B19, Trade, 221.833, 177, B19, S04, 1
B19, Trade, 224.667, 163, S01, B19, 1
B19, Trade, 233.467, 174, B19, S05, 1
B19, Trade, 235.900, 167, S03, B19, 1
B19, Trade, 243.750, 176, B19, S02, 1
B19, Trade, 253.200, 180, B19, S10, 1
B19, Trade, 262.483, 175, B19, S00, 1
B19, Trade, 271.083, 186, B19, S06, 1
B19, Trade, 274.917, 182, B19, S10, 1
B19, Trade, 278.183, 176, B19, S02, 1
B19, Trade, 289.667, 172, B19, S05, 1
B20, 57
B20, Trade, 6.917, 168, B20, S06, 1
B20, Trade, 8.383, 165, S01, B20, 1
B20, Trade, 15.317, 154, S07, B20, 1
B20, Trade, 19.883, 155, S08, B20, 1
B20, Trade, 25.217, 150, S08, B20, 1
B20, Trade, 30.133, 158, S16, B20, 1
B20, Trade, 34.117, 171, B20, S04, 1
B20, Trade, 39.000, 170, S07, B20, 1
B20, Trade, 45.100, 151, S01, B20, 1
B20, Trade, 50.117, 157, S03, B20, 1
B20, Trade, 50.933, 157, S07, B20, 1
B20, Trade, 57.167, 160, S07, B20, 1
B20, Trade, 61.383, 162, S16, B20, 1
B20, Trade, 67.867, 163, S07, B20, 1
B20, Trade, 74.000, 160, S03, B20, 1
B20, Trade, 82.833, 166, S17, B20, 1
B20, Trade, 88.033, 155, S01, B20, 1
B20, Trade, 91.917, 154, S07, B20, 1
B20, Trade, 101.550, 163, S03, B20, 1
B20, Trade, 104.300, 173, S07, B20, 1
B20, Trade, 107.833, 175, S19, B20, 1
B20, Trade, 113.317, 166, S08, B20, 1
B20, Trade, 120.667, 177, S16, B20, 1
B20, Trade, 125.833, 327, S08, B20, 1
B20, Trade, 128.267, 358, S08, B20, 1
B20, Trade, 134.500, 354, S07, B20, 1
B20, Trade, 138.417, 353, S14, B20, 1
B20, Trade, 143.400, 338, S07, B20, 1
B20, Trade, 146.133, 337, S01, B20, 1
B20, Trade, 154.383, 335, S08, B20, 1
B20, Trade, 156.950, 355, S16, B20, 1
B20, Trade, 163.167, 341, S08, B20, 1
B20, Trade, 166.433, 363, S16, B20, 1
B20, Trade, 176.717, 355, S16, B20, 1
B20, Trade, 178.000, 346, S07, B20, 1
B20, Trade, 188.000, 186, B20, S02, 1
B20, Trade, 190.417, 187, B20, S16, 1
B20, Trade, 195.117, 179, S03, B20, 1
B20, Trade, 201.333, 180, S07, B20, 1
B20, Trade, 203.917, 188, B20, S00, 1
B20, Trade, 207.200, 184, S17, B20, 1
