B00, 1
B00, Trade, 122.950, 187, S22, B00, 1
B01, 2
B01, Trade, 121.350, 174, S18, B01, 1
B01, Trade, 182.667, 212, B01, S15, 1
B02, 1
B02, Trade, 182.600, 304, B02, S03, 1
B03, 0
B04, 1
B04, Trade, 182.400, 313, B04, S21, 1
B05, 0
B06, 0
B07, 1
B07, Trade, 122.917, 183, S07, B07, 1
B08, 0
B09, 0
B10, 1
B10, Trade, 182.133, 334, B10, S22, 1
B11, 2
B11, Trade, 124.350, 276, S08, B11, 1
B11, Trade, 182.167, 331, B11, S19, 1
B12, 9
B12, Trade, 4.200, 140, S07, B12, 1
B12, Trade, 17.867, 142, B12, S03, 1
B12, Trade, 44.183, 145, B12, S03, 1
B12, Trade, 112.183, 152, B12, S04, 1
B12, Trade, 122.933, 184, S21, B12, 1
B12, Trade, 181.367, 341, B12, S04, 1
B12, Trade, 184.683, 159, B12, S10, 1
B12, Trade, 287.567, 170, B12, S03, 1
B12, Trade, 291.800, 168, S02, B12, 1
B13, 3
B13, Trade, 3.700, 135, S06, B13, 1
B13, Trade, 121.550, 177, S19, B13, 1
B13, Trade, 184.317, 203, S04, B13, 1
B14, 28
B14, Trade, 6.100, 140, B14, S04, 1
B14, Trade, 8.917, 146, S09, B14, 1
B14, Trade, 16.750, 150, B14, S06, 1
B14, Trade, 26.200, 151, S07, B14, 1
B14, Trade, 28.317, 151, B14, S03, 1
B14, Trade, 41.900, 152, B14, S01, 1
B14, Trade, 56.817, 154, B14, S03, 1
B14, Trade, 82.383, 156, B14, S03, 1
B14, Trade, 95.633, 157, B14, S11, 1
B14, Trade, 103.817, 158, B14, S09, 1
B14, Trade, 108.650, 158, B14, S11, 1
B14, Trade, 127.533, 342, B14, S11, 1
B14, Trade, 135.367, 348, B14, S03, 1
B14, Trade, 142.383, 348, B14, S04, 1
B14, Trade, 154.917, 348, B14, S03, 1
B14, Trade, 159.200, 348, B14, S03, 1
B14, Trade, 165.417, 348, S13, B14, 1
B14, Trade, 172.183, 339, B14, S00, 1
B14, Trade, 175.117, 345, B14, S11, 1
B14, Trade, 177.150, 348, B14, S00, 1
B14, Trade, 203.900, 168, B14, S12, 1
B14, Trade, 212.700, 163, B14, S04, 1
B14, Trade, 245.833, 172, B14, S00, 1
B14, Trade, 253.767, 173, B14, S11, 1
B14, Trade, 278.100, 175, B14, S11, 1
B14, Trade, 286.450, 176, B14, S03, 1
B14, Trade, 290.117, 164, S07, B14, 1
B14, Trade, 296.633, 174, B14, S05, 1
B15, 23
B15, Trade, 19.617, 147, B15, S12, 1
B15, Trade, 28.567, 152, B15, S11, 1
B15, Trade, 38.217, 153, B15, S11, 1
B15, Trade, 60.317, 156, B15, S03, 1
B15, Trade, 90.700, 159, B15, S03, 1
B15, Trade, 104.600, 159, B15, S01, 1
B15, Trade, 112.050, 157, S02, B15, 1
B15, Trade, 124.133, 237, S12, B15, 1
B15, Trade, 130.383, 348, B15, S00, 1
B15, Trade, 136.600, 346, B15, S00, 1
B15, Trade, 160.800, 349, B15, S11, 1
B15, Trade, 168.450, 345, B15, S06, 1
B15, Trade, 177.350, 349, B15, S01, 1
B15, Trade, 191.733, 169, B15, S01, 1
B15, Trade, 200.967, 170, B15, S03, 1
B15, Trade, 208.467, 171, B15, S03, 1
B15, Trade, 222.817, 172, B15, S07, 1
B15, Trade, 225.017, 172, B15, S11, 1
B15, Trade, 245.400, 174, B15, S13, 1
B15, Trade, 257.083, 175, B15, S03, 1
B15, Trade, 277.917, 177, B15, S01, 1
B15, Trade, 280.450, 177, B15, S03, 1
B15, Trade, 288.717, 172, B15, S05, 1
B16, 9
B16, Trade, 3.617, 134, S09, B16, 1
B16, Trade, 55.767, 157, S02, B16, 1
B16, Trade, 67.983, 160, S15, B16, 1
B16, Trade, 102.417, 159, S10, B16, 1
