B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 1
B05, Trade, 184.433, 317, B05, S19, 1
B06, 2
B06, Trade, 122.667, 180, S20, B06, 1
B06, Trade, 183.867, 320, B06, S20, 1
B07, 2
B07, Trade, 124.950, 323, B07, S19, 1
B07, Trade, 183.667, 323, B07, S25, 1
B08, 1
B08, Trade, 122.683, 192, S23, B08, 1
B09, 3
B09, Trade, 124.217, 327, S08, B09, 1
B09, Trade, 126.667, 327, S04, B09, 1
B09, Trade, 183.567, 331, B09, S16, 1
B10, 0
B11, 1
B11, Trade, 297.667, 161, S09, B11, 1
B12, 10
B12, Trade, 102.850, 151, B12, S10, 1
B12, Trade, 132.217, 339, S04, B12, 1
B12, Trade, 139.967, 341, B12, S04, 1
B12, Trade, 143.150, 338, B12, S08, 1
B12, Trade, 154.250, 341, B12, S05, 1
B12, Trade, 181.383, 341, B12, S08, 1
B12, Trade, 254.350, 166, B12, S05, 1
B12, Trade, 263.400, 167, B12, S02, 1
B12, Trade, 289.333, 170, S09, B12, 1
B12, Trade, 294.867, 170, B12, S06, 1
B13, 14
B13, Trade, 25.417, 144, B13, S05, 1
B13, Trade, 101.433, 153, B13, S08, 1
B13, Trade, 104.133, 151, B13, S05, 1
B13, Trade, 122.600, 174, S05, B13, 1
B13, Trade, 154.950, 343, B13, S10, 1
B13, Trade, 162.800, 342, B13, S08, 1
B13, Trade, 174.400, 343, B13, S10, 1
B13, Trade, 182.067, 334, B13, S15, 1
B13, Trade, 186.733, 161, B13, S10, 1
B13, Trade, 253.417, 168, B13, S08, 1
B13, Trade, 262.533, 168, B13, S03, 1
B13, Trade, 288.333, 172, B13, S03, 1
B13, Trade, 294.483, 172, B13, S08, 1
B13, Trade, 299.633, 173, B13, S03, 1
B14, 9
B14, Trade, 240.767, 172, B14, S06, 1
B14, Trade, 246.950, 171, S06, B14, 1
B14, Trade, 249.400, 173, B14, S09, 1
B14, Trade, 254.933, 159, B14, S10, 1
B14, Trade, 262.833, 170, S00, B14, 1
B14, Trade, 278.467, 176, B14, S08, 1
B14, Trade, 286.333, 177, B14, S08, 1
B14, Trade, 291.683, 177, B14, S11, 1
B14, Trade, 297.450, 177, B14, S00, 1
B15, 1
B15, Trade, 185.367, 176, S17, B15, 1
B16, 57
B16, Trade, 1.300, 117, S05, B16, 1
B16, Trade, 6.883, 155, S16, B16, 1
B16, Trade, 15.450, 156, B16, S08, 1
B16, Trade, 17.200, 157, B16, S14, 1
B16, Trade, 21.033, 157, B16, S04, 1
B16, Trade, 27.433, 151, S12, B16, 1
B16, Trade, 31.900, 158, S16, B16, 1
B16, Trade, 40.467, 153, S04, B16, 1
B16, Trade, 43.200, 151, S02, B16, 1
B16, Trade, 47.000, 159, S16, B16, 1
B16, Trade, 56.583, 160, S16, B16, 1
B16, Trade, 57.050, 160, S13, B16, 1
B16, Trade, 62.583, 161, S04, B16, 1
B16, Trade, 69.883, 157, S04, B16, 1
B16, Trade, 75.917, 162, S14, B16, 1
B16, Trade, 78.800, 162, S02, B16, 1
B16, Trade, 82.483, 161, S12, B16, 1
B16, Trade, 90.383, 157, S02, B16, 1
B16, Trade, 93.550, 164, S16, B16, 1
B16, Trade, 98.650, 165, S16, B16, 1
B16, Trade, 103.533, 161, S02, B16, 1
B16, Trade, 114.167, 166, S16, B16, 1
B16, Trade, 125.900, 321, S02, B16, 1
B16, Trade, 127.850, 332, S02, B16, 1
B16, Trade, 133.167, 341, S12, B16, 1
B16, Trade, 138.600, 344, S13, B16, 1
B16, Trade, 145.600, 343, S02, B16, 1
B16, Trade, 150.017, 348, S02, B16, 1
B16, Trade, 157.200, 346, S13, B16, 1
B16, Trade, 159.917, 349, S14, B16, 1
B16, Trade, 163.717, 355, B16, S16, 1
B16, Trade, 167.300, 354, S12, B16, 1
B16, Trade, 173.167, 348, S04, B16, 1
B16, Trade, 181.450, 334, S10, B16, 1
B16, Trade, 186.483, 174, B16, S12, 1
B16, Trade, 190.617, 174, B16, S07, 1
B16, Trade, 196.767, 169, S13, B16, 1
B16, Trade, 201.617, 171, S04, B16, 1
B16, Trade, 204.383, 171, S14, B16, 1
B16, Trade, 209.467, 173, S13, B16, 1
B16, Trade, 217.700, 176, S14, B16, 1
B16, Trade, 220.100, 177, S04, B16, 1
B16, Trade, 226.400, 172, S02, B16, 1
B16, Trade, 234.700, 171, S04, B16, 1
B16, Trade, 241.750, 170, S02, B16, 1
B16, Trade, 243.917, 179, S16, B16, 1
B16, Trade, 250.467, 174, S07, B16, 1
B16, Trade, 251.467, 177, S03, B16, 1
B16, Trade, 259.567, 181, S16, B16, 1
B16, Trade, 266.967, 175, S09, B16, 1
B16, Trade, 272.550, 182, B16, S00, 1
B16, Trade, 275.367, 182, B16, S09, 1
B16, Trade, 280.317, 183, B16, S00, 1
B16, Trade, 285.867, 184, B16, S12, 1
B16, Trade, 289.800, 184, S16, B16, 1
B16, Trade, 297.417, 184, B16, S02, 1
B16, Trade, 299.617, 185, B16, S00, 1
B17, 33
B17, Trade, 11.333, 157, B17, S08, 1
B17, Trade, 22.567, 154, B17, S12, 1
B17, Trade, 39.317, 153, B17, S08, 1
B17, Trade, 55.550, 152, B17, S05, 1
B17, Trade, 60.283, 156, B17, S08, 1
B17, Trade, 64.950, 160, B17, S10, 1
B17, Trade, 69.300, 157, S13, B17, 1
B17, Trade, 76.367, 152, B17, S07, 1
B17, Trade, 84.817, 161, S13, B17, 1
B17, Trade, 87.133, 163, B17, S08, 1
B17, Trade, 101.033, 160, B17, S07, 1
