B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 1
B09, Trade, 183.983, 239, B09, S07, 1
B10, 0
B11, 0
B12, 0
B13, 4
B13, Trade, 5.100, 144, B13, S12, 1
B13, Trade, 119.600, 156, B13, S05, 1
B13, Trade, 139.633, 334, S08, B13, 1
B13, Trade, 183.500, 344, B13, S05, 1
B14, 5
B14, Trade, 4.483, 148, B14, S03, 1
B14, Trade, 115.600, 159, B14, S02, 1
B14, Trade, 124.400, 326, S04, B14, 1
B14, Trade, 138.050, 348, B14, S03, 1
B14, Trade, 183.067, 348, B14, S25, 1
B15, 12
B15, Trade, 15.117, 152, B15, S12, 1
B15, Trade, 58.433, 157, B15, S03, 1
B15, Trade, 105.950, 161, B15, S05, 1
B15, Trade, 115.017, 162, B15, S05, 1
B15, Trade, 137.067, 350, S10, B15, 1
B15, Trade, 140.967, 343, B15, S11, 1
B15, Trade, 170.767, 351, B15, S12, 1
B15, Trade, 172.900, 351, B15, S03, 1
B15, Trade, 207.167, 171, B15, S03, 1
B15, Trade, 248.300, 176, B15, S07, 1
B15, Trade, 275.317, 178, B15, S12, 1
B15, Trade, 282.100, 179, B15, S07, 1
B16, 20
B16, Trade, 6.900, 156, B16, S06, 1
B16, Trade, 55.517, 160, B16, S12, 1
B16, Trade, 102.633, 165, B16, S03, 1
B16, Trade, 107.167, 166, B16, S03, 1
B16, Trade, 115.867, 164, S10, B16, 1
B16, Trade, 125.733, 355, B16, S03, 1
B16, Trade, 138.300, 350, S06, B16, 1
B16, Trade, 144.650, 354, S10, B16, 1
B16, Trade, 147.783, 355, B16, S03, 1
B16, Trade, 159.783, 355, B16, S12, 1
B16, Trade, 166.500, 355, B16, S07, 1
B16, Trade, 175.600, 355, B16, S07, 1
B16, Trade, 181.833, 355, B16, S14, 1
B16, Trade, 198.267, 175, B16, S12, 1
B16, Trade, 206.917, 175, B16, S12, 1
B16, Trade, 207.750, 162, S12, B16, 1
B16, Trade, 248.283, 180, B16, S00, 1
B16, Trade, 281.650, 183, B16, S05, 1
B16, Trade, 287.450, 182, S06, B16, 1
B16, Trade, 296.067, 184, S14, B16, 1
B17, 37
B17, Trade, 4.317, 146, S08, B17, 1
B17, Trade, 14.817, 159, B17, S05, 1
B17, Trade, 20.117, 159, B17, S03, 1
B17, Trade, 27.167, 160, B17, S00, 1
B17, Trade, 33.100, 161, B17, S05, 1
B17, Trade, 39.700, 162, B17, S00, 1
B17, Trade, 54.467, 163, B17, S05, 1
B17, Trade, 60.450, 163, S08, B17, 1
B17, Trade, 89.883, 167, B17, S03, 1
B17, Trade, 101.683, 168, B17, S12, 1
B17, Trade, 105.550, 167, B17, S04, 1
B17, Trade, 106.783, 167, S10, B17, 1
B17, Trade, 116.467, 164, B17, S00, 1
B17, Trade, 118.450, 165, B17, S03, 1
B17, Trade, 125.933, 353, B17, S04, 1
B17, Trade, 130.383, 358, B17, S05, 1
B17, Trade, 136.133, 352, S11, B17, 1
B17, Trade, 145.450, 354, B17, S12, 1
B17, Trade, 149.183, 356, S02, B17, 1
B17, Trade, 152.500, 355, B17, S00, 1
