B00, 0
B01, 0
B02, 1
B02, Trade, 122.067, 177, S19, B02, 1
B03, 0
B04, 0
B05, 0
B06, 1
B06, Trade, 184.317, 221, B06, S04, 1
B07, 2
B07, Trade, 121.750, 169, S14, B07, 1
B07, Trade, 182.400, 324, B07, S28, 1
B08, 1
B08, Trade, 124.267, 313, S04, B08, 1
B09, 1
B09, Trade, 122.567, 177, S02, B09, 1
B10, 2
B10, Trade, 124.650, 334, B10, S03, 1
B10, Trade, 164.383, 334, B10, S00, 1
B11, 0
B12, 5
B12, Trade, 2.850, 119, S03, B12, 1
B12, Trade, 122.767, 187, S22, B12, 1
B12, Trade, 145.717, 341, B12, S06, 1
B12, Trade, 164.117, 341, B12, S12, 1
B12, Trade, 249.550, 165, S11, B12, 1
B13, 12
B13, Trade, 11.000, 144, B13, S00, 1
B13, Trade, 36.517, 146, B13, S01, 1
B13, Trade, 92.417, 152, B13, S09, 1
B13, Trade, 125.467, 333, S06, B13, 1
B13, Trade, 144.583, 337, B13, S03, 1
B13, Trade, 152.017, 343, B13, S04, 1
B13, Trade, 163.867, 343, B13, S09, 1
B13, Trade, 249.583, 166, S12, B13, 1
B13, Trade, 254.300, 166, S00, B13, 1
B13, Trade, 259.933, 168, B13, S00, 1
B13, Trade, 267.833, 169, B13, S00, 1
B13, Trade, 291.917, 171, B13, S00, 1
B14, 30
B14, Trade, 9.000, 149, B14, S04, 1
B14, Trade, 11.700, 144, B14, S09, 1
B14, Trade, 16.783, 147, B14, S13, 1
B14, Trade, 36.333, 151, B14, S12, 1
B14, Trade, 50.450, 153, B14, S12, 1
B14, Trade, 55.100, 153, B14, S12, 1
B14, Trade, 65.767, 154, B14, S04, 1
B14, Trade, 68.833, 152, B14, S00, 1
B14, Trade, 76.317, 155, B14, S09, 1
B14, Trade, 87.250, 157, B14, S13, 1
B14, Trade, 95.033, 156, B14, S12, 1
B14, Trade, 104.483, 158, B14, S09, 1
B14, Trade, 115.333, 159, B14, S02, 1
B14, Trade, 141.667, 348, B14, S00, 1
B14, Trade, 144.817, 335, B14, S04, 1
B14, Trade, 151.383, 348, B14, S00, 1
B14, Trade, 158.200, 348, B14, S12, 1
B14, Trade, 162.617, 348, B14, S04, 1
B14, Trade, 166.183, 344, B14, S04, 1
B14, Trade, 171.233, 348, B14, S02, 1
B14, Trade, 181.933, 348, B14, S06, 1
B14, Trade, 187.233, 167, B14, S12, 1
B14, Trade, 223.833, 170, B14, S12, 1
B14, Trade, 227.350, 170, B14, S11, 1
B14, Trade, 236.783, 171, B14, S00, 1
B14, Trade, 253.917, 173, B14, S04, 1
B14, Trade, 258.100, 168, S05, B14, 1
B14, Trade, 276.967, 176, B14, S13, 1
B14, Trade, 283.217, 175, S05, B14, 1
B14, Trade, 288.083, 171, B14, S04, 1
B15, 1
B15, Trade, 182.200, 324, B15, S18, 1
B16, 12
B16, Trade, 240.200, 175, S08, B16, 1
B16, Trade, 244.350, 179, S08, B16, 1
B16, Trade, 247.250, 179, S06, B16, 1
B16, Trade, 257.917, 171, B16, S08, 1
B16, Trade, 261.967, 174, S14, B16, 1
B16, Trade, 268.200, 172, S09, B16, 1
B16, Trade, 272.200, 182, B16, S15, 1
B16, Trade, 275.267, 182, S06, B16, 1
B16, Trade, 278.150, 182, S14, B16, 1
B16, Trade, 285.283, 177, S03, B16, 1
B16, Trade, 293.100, 184, S16, B16, 1
B16, Trade, 297.550, 181, S15, B16, 1
B17, 50
B17, Trade, 7.533, 150, B17, S03, 1
B17, Trade, 16.033, 146, B17, S04, 1
B17, Trade, 18.850, 153, S14, B17, 1
B17, Trade, 25.683, 151, S14, B17, 1
B17, Trade, 33.967, 156, S03, B17, 1
B17, Trade, 38.533, 154, B17, S01, 1
B17, Trade, 45.050, 157, B17, S15, 1
B17, Trade, 47.600, 160, S03, B17, 1
B17, Trade, 56.767, 156, B17, S04, 1
B17, Trade, 60.883, 157, B17, S13, 1
B17, Trade, 63.450, 158, B17, S13, 1
B17, Trade, 70.833, 161, S11, B17, 1
B17, Trade, 74.317, 164, B17, S12, 1
B17, Trade, 81.367, 162, B17, S14, 1
B17, Trade, 86.900, 152, B17, S01, 1
B17, Trade, 97.083, 161, B17, S14, 1
B17, Trade, 100.250, 161, B17, S09, 1
B17, Trade, 106.083, 161, B17, S12, 1
B17, Trade, 110.667, 160, B17, S04, 1
B17, Trade, 120.017, 166, B17, S12, 1
B17, Trade, 129.067, 351, B17, S13, 1
B17, Trade, 135.883, 350, B17, S12, 1
B17, Trade, 140.467, 355, B17, S04, 1
B17, Trade, 148.300, 349, B17, S12, 1
B17, Trade, 155.900, 349, B17, S06, 1
B17, Trade, 161.033, 348, B17, S00, 1
B17, Trade, 166.867, 345, B17, S13, 1
B17, Trade, 171.417, 348, B17, S13, 1
B17, Trade, 174.400, 348, B17, S12, 1
B17, Trade, 181.283, 350, B17, S27, 1
B17, Trade, 188.733, 177, B17, S00, 1
B17, Trade, 196.417, 177, B17, S11, 1
B17, Trade, 201.650, 177, S14, B17, 1
B17, Trade, 207.100, 171, B17, S13, 1
B17, Trade, 213.400, 176, S11, B17, 1
B17, Trade, 214.400, 175, B17, S14, 1
B17, Trade, 218.633, 173, B17, S04, 1
B17, Trade, 226.533, 171, B17, S04, 1
B17, Trade, 227.733, 172, S06, B17, 1
