B00, 0
B01, 0
B02, 0
B03, 1
B03, Trade, 121.933, 176, S02, B03, 1
B04, 0
B05, 0
B06, 1
B06, Trade, 123.067, 194, S24, B06, 1
B07, 1
B07, Trade, 184.067, 324, B07, S24, 1
B08, 2
B08, Trade, 121.983, 178, S11, B08, 1
B08, Trade, 183.817, 324, B08, S28, 1
B09, 0
B10, 1
B10, Trade, 123.117, 208, S28, B10, 1
B11, 1
B11, Trade, 183.550, 329, B11, S00, 1
B12, 5
B12, Trade, 43.833, 145, B12, S06, 1
B12, Trade, 78.883, 149, B12, S00, 1
B12, Trade, 126.083, 323, S05, B12, 1
B12, Trade, 183.417, 341, B12, S15, 1
B12, Trade, 290.817, 170, B12, S10, 1
B13, 0
B14, 4
B14, Trade, 247.883, 173, B14, S00, 1
B14, Trade, 267.383, 174, B14, S05, 1
B14, Trade, 291.567, 176, B14, S09, 1
B14, Trade, 293.017, 175, S10, B14, 1
B15, 6
B15, Trade, 245.150, 175, B15, S02, 1
B15, Trade, 250.533, 173, S02, B15, 1
B15, Trade, 268.417, 169, S07, B15, 1
B15, Trade, 273.117, 178, S15, B15, 1
B15, Trade, 288.267, 179, B15, S08, 1
B15, Trade, 290.167, 179, S02, B15, 1
B16, 24
B16, Trade, 5.317, 155, B16, S15, 1
B16, Trade, 10.883, 156, B16, S11, 1
B16, Trade, 12.633, 156, S05, B16, 1
B16, Trade, 40.917, 159, B16, S05, 1
B16, Trade, 103.200, 165, B16, S03, 1
B16, Trade, 124.083, 314, S04, B16, 1
B16, Trade, 128.067, 353, S15, B16, 1
B16, Trade, 136.517, 352, S06, B16, 1
B16, Trade, 148.800, 355, B16, S00, 1
B16, Trade, 177.650, 355, S16, B16, 1
B16, Trade, 209.483, 176, B16, S00, 1
B16, Trade, 223.417, 177, B16, S13, 1
B16, Trade, 232.067, 178, B16, S00, 1
B16, Trade, 242.000, 179, B16, S13, 1
B16, Trade, 244.083, 177, S04, B16, 1
B16, Trade, 250.617, 174, S04, B16, 1
B16, Trade, 258.967, 180, B16, S08, 1
B16, Trade, 262.383, 181, B16, S10, 1
B16, Trade, 266.217, 182, S02, B16, 1
B16, Trade, 267.533, 175, S09, B16, 1
B16, Trade, 276.450, 183, B16, S14, 1
B16, Trade, 277.533, 183, B16, S10, 1
B16, Trade, 285.917, 183, B16, S10, 1
B16, Trade, 289.817, 178, S05, B16, 1
B17, 26
B17, Trade, 12.567, 156, B17, S15, 1
