Trd, 000002.233, 156
Trd, 000004.050, 137
Trd, 000004.750, 146
Trd, 000004.800, 145
Trd, 000004.900, 144
Trd, 000005.433, 147
Trd, 000005.550, 148
Trd, 000005.667, 134
Trd, 000006.167, 142
Trd, 000006.633, 140
Trd, 000007.067, 145
Trd, 000009.300, 149
Trd, 000009.817, 152
Trd, 000010.867, 149
Trd, 000011.917, 145
Trd, 000012.417, 144
Trd, 000012.517, 147
Trd, 000012.650, 148
Trd, 000013.267, 148
Trd, 000015.067, 146
Trd, 000015.267, 145
Trd, 000015.400, 150
Trd, 000015.450, 151
Trd, 000016.433, 150
Trd, 000017.700, 151
Trd, 000017.917, 157
Trd, 000019.467, 160
Trd, 000019.917, 148
Trd, 000020.283, 149
Trd, 000020.817, 156
Trd, 000020.850, 150
Trd, 000022.117, 157
Trd, 000022.483, 156
Trd, 000023.100, 152
Trd, 000023.433, 155
Trd, 000024.200, 151
Trd, 000025.033, 150
Trd, 000025.483, 150
Trd, 000025.933, 154
Trd, 000026.800, 144
Trd, 000027.050, 143
Trd, 000027.417, 155
Trd, 000027.800, 150
Trd, 000028.617, 150
Trd, 000028.767, 157
Trd, 000029.433, 150
Trd, 000031.217, 158
Trd, 000031.983, 155
Trd, 000032.083, 152
Trd, 000033.117, 153
Trd, 000033.550, 155
Trd, 000034.133, 153
Trd, 000034.683, 153
Trd, 000035.283, 154
Trd, 000035.333, 155
Trd, 000035.700, 158
Trd, 000036.017, 152
Trd, 000036.483, 157
Trd, 000036.983, 153
Trd, 000037.717, 152
Trd, 000038.000, 152
Trd, 000038.383, 141
Trd, 000038.817, 153
Trd, 000039.567, 151
Trd, 000040.000, 154
Trd, 000042.217, 153
Trd, 000043.233, 153
Trd, 000043.883, 154
Trd, 000044.150, 154
Trd, 000044.617, 155
Trd, 000044.683, 153
Trd, 000044.767, 152
Trd, 000044.867, 151
Trd, 000045.583, 163
Trd, 000046.817, 151
Trd, 000047.117, 150
Trd, 000047.700, 154
Trd, 000048.317, 149
Trd, 000049.350, 152
Trd, 000049.533, 153
Trd, 000050.200, 151
Trd, 000050.250, 153
Trd, 000050.783, 150
Trd, 000051.583, 153
Trd, 000051.667, 152
Trd, 000051.967, 153
Trd, 000052.567, 153
Trd, 000053.283, 150
Trd, 000054.017, 155
Trd, 000054.633, 154
Trd, 000054.667, 156
Trd, 000054.967, 160
Trd, 000055.150, 153
Trd, 000055.983, 160
Trd, 000057.567, 155
Trd, 000058.833, 154
Trd, 000059.267, 154
Trd, 000059.350, 155
Trd, 000059.533, 163
Trd, 000060.133, 161
Trd, 000060.433, 160
Trd, 000061.717, 161
Trd, 000062.450, 159
Trd, 000062.533, 161
Trd, 000062.983, 161
Trd, 000063.600, 161
Trd, 000064.200, 160
Trd, 000064.633, 160
Trd, 000064.950, 159
Trd, 000066.083, 161
Trd, 000066.133, 160
Trd, 000067.183, 159
Trd, 000067.500, 159
Trd, 000067.783, 158
Trd, 000068.333, 157
Trd, 000069.083, 155
Trd, 000069.150, 156
Trd, 000069.383, 154
Trd, 000069.767, 158
Trd, 000070.033, 157
Trd, 000070.650, 158
Trd, 000071.467, 161
Trd, 000072.783, 159
Trd, 000073.200, 156
Trd, 000073.450, 162
Trd, 000074.300, 158
Trd, 000074.567, 157
Trd, 000074.933, 156
Trd, 000075.217, 155
Trd, 000075.883, 155
Trd, 000076.417, 156
Trd, 000077.983, 157
Trd, 000078.367, 162
Trd, 000078.767, 163
Trd, 000079.867, 156
Trd, 000080.367, 161
Trd, 000080.400, 155
Trd, 000080.750, 155
Trd, 000080.883, 161
Trd, 000082.300, 157
Trd, 000082.767, 156
Trd, 000084.433, 156
Trd, 000084.550, 158
Trd, 000086.167, 156
Trd, 000086.450, 157
Trd, 000086.717, 157
Trd, 000087.667, 160
Trd, 000087.800, 157
Trd, 000088.050, 163
Trd, 000088.383, 158
Trd, 000089.450, 155
Trd, 000090.817, 164
Trd, 000090.850, 164
Trd, 000091.017, 154
Trd, 000091.450, 146
Trd, 000091.683, 146
Trd, 000093.033, 150
Trd, 000094.267, 157
