B00, 0
B01, 0
B02, 0
B03, 2
B03, Trade, 122.000, 175, S02, B03, 1
B03, Trade, 183.500, 276, B03, S13, 1
B04, 1
B04, Trade, 121.350, 173, S07, B04, 1
B05, 0
B06, 1
B06, Trade, 182.817, 320, B06, S18, 1
B07, 2
B07, Trade, 124.317, 208, S28, B07, 1
B07, Trade, 181.300, 321, B07, S19, 1
B08, 0
B09, 0
B10, 0
B11, 2
B11, Trade, 123.450, 194, S24, B11, 1
B11, Trade, 298.433, 167, B11, S03, 1
B12, 8
B12, Trade, 33.167, 143, B12, S06, 1
B12, Trade, 122.917, 177, S19, B12, 1
B12, Trade, 182.450, 331, B12, S15, 1
B12, Trade, 194.333, 158, B12, S01, 1
B12, Trade, 231.333, 163, B12, S02, 1
B12, Trade, 256.000, 164, B12, S06, 1
B12, Trade, 280.450, 168, B12, S06, 1
B12, Trade, 298.400, 168, B12, S09, 1
B13, 2
B13, Trade, 1.300, 108, S00, B13, 1
B13, Trade, 257.217, 167, S08, B13, 1
B14, 3
B14, Trade, 37.750, 150, B14, S02, 1
B14, Trade, 73.767, 153, B14, S06, 1
B14, Trade, 277.917, 173, B14, S05, 1
B15, 1
B15, Trade, 182.917, 234, B15, S04, 1
B16, 34
B16, Trade, 18.533, 154, B16, S15, 1
B16, Trade, 27.450, 155, S13, B16, 1
B16, Trade, 35.333, 156, B16, S12, 1
B16, Trade, 53.050, 158, B16, S15, 1
B16, Trade, 58.750, 159, B16, S11, 1
B16, Trade, 61.600, 160, B16, S06, 1
B16, Trade, 71.567, 161, B16, S15, 1
B16, Trade, 73.683, 158, S15, B16, 1
B16, Trade, 82.017, 161, B16, S07, 1
B16, Trade, 85.567, 160, B16, S06, 1
B16, Trade, 98.250, 163, B16, S00, 1
B16, Trade, 100.267, 161, S15, B16, 1
B16, Trade, 102.083, 161, B16, S15, 1
B16, Trade, 119.833, 166, S04, B16, 1
B16, Trade, 127.000, 341, S12, B16, 1
B16, Trade, 134.967, 354, B16, S11, 1
B16, Trade, 140.150, 350, B16, S06, 1
B16, Trade, 148.650, 349, B16, S00, 1
B16, Trade, 150.733, 345, B16, S02, 1
B16, Trade, 166.017, 348, B16, S06, 1
B16, Trade, 167.833, 349, B16, S01, 1
B16, Trade, 182.800, 338, B16, S05, 1
B16, Trade, 191.283, 173, B16, S01, 1
B16, Trade, 197.600, 170, B16, S02, 1
B16, Trade, 216.150, 175, B16, S06, 1
B16, Trade, 227.867, 177, B16, S15, 1
B16, Trade, 248.333, 178, B16, S08, 1
B16, Trade, 250.917, 176, B16, S06, 1
B16, Trade, 254.533, 172, B16, S09, 1
B16, Trade, 273.533, 180, B16, S08, 1
B16, Trade, 283.433, 172, S08, B16, 1
B16, Trade, 290.967, 179, B16, S12, 1
B16, Trade, 296.433, 182, B16, S01, 1
B16, Trade, 297.967, 181, B16, S15, 1
B17, 45
B17, Trade, 8.217, 157, S04, B17, 1
B17, Trade, 16.617, 155, B17, S15, 1
B17, Trade, 23.883, 159, B17, S02, 1
B17, Trade, 30.783, 158, B17, S04, 1
B17, Trade, 31.900, 159, B17, S06, 1
B17, Trade, 39.733, 153, B17, S00, 1
B17, Trade, 46.200, 157, B17, S01, 1
B17, Trade, 51.683, 162, S04, B17, 1
B17, Trade, 56.633, 163, B17, S07, 1
B17, Trade, 58.717, 160, B17, S15, 1
B17, Trade, 62.867, 164, B17, S02, 1
B17, Trade, 69.817, 165, B17, S16, 1
B17, Trade, 75.350, 162, S16, B17, 1
B17, Trade, 80.167, 164, B17, S06, 1
B17, Trade, 82.883, 163, B17, S00, 1
B17, Trade, 91.217, 165, B17, S15, 1
B17, Trade, 92.583, 167, B17, S02, 1
B17, Trade, 111.767, 165, B17, S06, 1
B17, Trade, 115.050, 168, B17, S01, 1
B17, Trade, 128.717, 352, B17, S02, 1
B17, Trade, 134.417, 358, B17, S00, 1
B17, Trade, 138.367, 353, B17, S12, 1
B17, Trade, 147.533, 353, B17, S04, 1
B17, Trade, 154.650, 348, S04, B17, 1
B17, Trade, 159.733, 350, B17, S11, 1
B17, Trade, 172.750, 340, B17, S01, 1
B17, Trade, 194.117, 173, B17, S06, 1
B17, Trade, 201.667, 171, B17, S06, 1
B17, Trade, 206.400, 176, B17, S15, 1
B17, Trade, 207.983, 179, B17, S16, 1
B17, Trade, 216.017, 179, B17, S01, 1
B17, Trade, 220.667, 176, B17, S02, 1
B17, Trade, 223.467, 177, B17, S16, 1
B17, Trade, 229.967, 179, B17, S13, 1
B17, Trade, 235.017, 177, S05, B17, 1
B17, Trade, 243.433, 182, B17, S06, 1
B17, Trade, 246.950, 182, B17, S11, 1
B17, Trade, 251.500, 176, B17, S08, 1
B17, Trade, 254.450, 173, S13, B17, 1
B17, Trade, 257.817, 168, B17, S05, 1
B17, Trade, 265.500, 177, B17, S03, 1
B17, Trade, 270.533, 181, B17, S08, 1
B17, Trade, 277.667, 175, S13, B17, 1
B17, Trade, 283.283, 178, B17, S06, 1
B17, Trade, 295.900, 183, B17, S08, 1
B18, 12
B18, Trade, 242.633, 186, B18, S04, 1
B18, Trade, 248.167, 179, S14, B18, 1
B18, Trade, 250.350, 177, S13, B18, 1
B18, Trade, 255.317, 175, B18, S03, 1
B18, Trade, 260.967, 173, S03, B18, 1
B18, Trade, 263.117, 176, S12, B18, 1
B18, Trade, 271.000, 187, S04, B18, 1
B18, Trade, 278.850, 185, S17, B18, 1
B18, Trade, 283.867, 161, S09, B18, 1
B18, Trade, 291.050, 180, S15, B18, 1
B18, Trade, 293.000, 184, S13, B18, 1
B18, Trade, 297.883, 184, S04, B18, 1
B19, 15
B19, Trade, 10.150, 157, S12, B19, 1
B19, Trade, 49.617, 159, S13, B19, 1
B19, Trade, 55.317, 169, S12, B19, 1
B19, Trade, 83.317, 164, S04, B19, 1
B19, Trade, 118.217, 171, B19, S13, 1
