B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 1
B05, Trade, 246.367, 112, B05, S00, 1
B06, 0
B07, 1
B07, Trade, 162.933, 119, B07, S00, 1
B08, 1
B08, Trade, 166.417, 127, B08, S01, 1
B09, 0
B10, 1
B10, Trade, 35.600, 126, B10, S01, 1
B11, 1
B11, Trade, 45.383, 132, S01, B11, 1
B12, 5
B12, Trade, 9.233, 138, S08, B12, 1
B12, Trade, 16.000, 133, B12, S08, 1
B12, Trade, 85.833, 136, B12, S08, 1
B12, Trade, 248.133, 131, B12, S01, 1
B12, Trade, 263.133, 136, B12, S00, 1
B13, 4
B13, Trade, 67.417, 137, S11, B13, 1
B13, Trade, 91.067, 131, B13, S01, 1
B13, Trade, 251.317, 116, B13, S00, 1
B13, Trade, 293.217, 131, B13, S08, 1
B14, 0
B15, 7
B15, Trade, 23.750, 131, B15, S02, 1
B15, Trade, 53.417, 139, B15, S01, 1
B15, Trade, 62.617, 139, B15, S01, 1
B15, Trade, 123.433, 139, B15, S08, 1
B15, Trade, 180.433, 136, B15, S01, 1
B15, Trade, 200.083, 139, B15, S06, 1
B15, Trade, 282.483, 140, B15, S10, 1
B16, 11
B16, Trade, 65.233, 149, S12, B16, 1
B16, Trade, 130.167, 144, B16, S01, 1
B16, Trade, 141.667, 147, S06, B16, 1
B16, Trade, 156.133, 137, S08, B16, 1
B16, Trade, 215.517, 137, B16, S04, 1
B16, Trade, 231.483, 127, S08, B16, 1
B16, Trade, 243.033, 137, S11, B16, 1
B16, Trade, 252.450, 139, S01, B16, 1
B16, Trade, 276.217, 152, B16, S01, 1
B16, Trade, 279.083, 150, S03, B16, 1
B16, Trade, 282.150, 144, B16, S00, 1
B17, 1
B17, Trade, 215.450, 141, S06, B17, 1
B18, 12
B18, Trade, 65.067, 148, S11, B18, 1
B18, Trade, 72.733, 152, S01, B18, 1
B18, Trade, 80.617, 154, B18, S08, 1
B18, Trade, 110.533, 148, S11, B18, 1
B18, Trade, 112.667, 159, B18, S00, 1
B18, Trade, 210.283, 143, B18, S05, 1
B18, Trade, 225.633, 143, B18, S06, 1
B18, Trade, 231.017, 142, B18, S08, 1
B18, Trade, 245.100, 145, S00, B18, 1
B18, Trade, 249.633, 137, S11, B18, 1
B18, Trade, 283.150, 156, B18, S08, 1
B18, Trade, 296.817, 142, B18, S08, 1
B19, 9
B19, Trade, 6.300, 127, S00, B19, 1
B19, Trade, 32.783, 157, B19, S10, 1
B19, Trade, 124.150, 157, B19, S12, 1
B19, Trade, 137.900, 142, B19, S08, 1
B19, Trade, 184.550, 144, B19, S01, 1
B19, Trade, 188.300, 153, B19, S12, 1
B19, Trade, 213.483, 149, S00, B19, 1
B19, Trade, 226.483, 151, B19, S12, 1
B19, Trade, 275.100, 139, B19, S00, 1
B20, 39
B20, Trade, 5.250, 123, S01, B20, 1
B20, Trade, 18.233, 158, S11, B20, 1
B20, Trade, 32.417, 160, S11, B20, 1
B20, Trade, 36.600, 154, S14, B20, 1
B20, Trade, 51.400, 164, B20, S08, 1
B20, Trade, 56.550, 154, B20, S06, 1
B20, Trade, 63.933, 161, S03, B20, 1
B20, Trade, 71.183, 153, S08, B20, 1
B20, Trade, 82.000, 150, S11, B20, 1
B20, Trade, 89.350, 162, S03, B20, 1
B20, Trade, 91.350, 130, B20, S02, 1
B20, Trade, 98.217, 153, S12, B20, 1
B20, Trade, 104.533, 160, B20, S08, 1
B20, Trade, 106.633, 160, S12, B20, 1
B20, Trade, 112.133, 161, B20, S08, 1
B20, Trade, 116.083, 141, B20, S01, 1
B20, Trade, 123.183, 163, S11, B20, 1
B20, Trade, 127.033, 155, S15, B20, 1
B20, Trade, 133.733, 163, B20, S02, 1
B20, Trade, 141.817, 154, S11, B20, 1
B20, Trade, 147.533, 158, S05, B20, 1
B20, Trade, 153.217, 153, B20, S06, 1
B20, Trade, 158.017, 150, B20, S01, 1
B20, Trade, 163.567, 143, S03, B20, 1
B20, Trade, 170.300, 150, B20, S00, 1
B20, Trade, 180.750, 158, S02, B20, 1
B20, Trade, 192.783, 154, S06, B20, 1
B20, Trade, 198.800, 158, B20, S08, 1
B20, Trade, 210.850, 155, S06, B20, 1
B20, Trade, 216.483, 147, B20, S08, 1
B20, Trade, 244.883, 140, S03, B20, 1
B20, Trade, 248.567, 136, S03, B20, 1
B20, Trade, 259.433, 161, B20, S06, 1
B20, Trade, 261.750, 156, S10, B20, 1
B20, Trade, 269.850, 141, B20, S00, 1
B20, Trade, 272.950, 130, S08, B20, 1
B20, Trade, 279.267, 147, B20, S04, 1
B20, Trade, 286.167, 156, S14, B20, 1
B20, Trade, 298.250, 164, B20, S01, 1
B21, 13
B21, Trade, 24.400, 157, S11, B21, 1
B21, Trade, 36.100, 138, S08, B21, 1
B21, Trade, 55.633, 167, B21, S08, 1
B21, Trade, 75.167, 144, B21, S00, 1
B21, Trade, 106.533, 126, S06, B21, 1
B21, Trade, 147.550, 146, B21, S08, 1
B21, Trade, 180.667, 145, S11, B21, 1
B21, Trade, 192.967, 139, B21, S08, 1
B21, Trade, 208.650, 150, B21, S02, 1
B21, Trade, 214.600, 155, B21, S01, 1
B21, Trade, 222.567, 144, B21, S01, 1
B21, Trade, 263.017, 152, B21, S08, 1
B21, Trade, 290.767, 143, B21, S10, 1
B22, 11
B22, Trade, 11.217, 136, B22, S08, 1
B22, Trade, 35.767, 144, B22, S06, 1
B22, Trade, 58.917, 147, B22, S00, 1
B22, Trade, 134.900, 142, S12, B22, 1
B22, Trade, 172.267, 162, B22, S01, 1
B22, Trade, 176.433, 129, B22, S06, 1
B22, Trade, 190.333, 161, S01, B22, 1
B22, Trade, 199.067, 162, S00, B22, 1
B22, Trade, 202.267, 143, B22, S08, 1
B22, Trade, 250.767, 151, S06, B22, 1
B22, Trade, 285.083, 132, S06, B22, 1
B23, 32
B23, Trade, 7.783, 135, S03, B23, 1
B23, Trade, 12.667, 162, B23, S06, 1
B23, Trade, 26.833, 150, B23, S01, 1
B23, Trade, 45.067, 143, B23, S04, 1
B23, Trade, 52.800, 164, B23, S15, 1
B23, Trade, 62.083, 158, S14, B23, 1
B23, Trade, 66.083, 145, B23, S08, 1
B23, Trade, 76.183, 145, S10, B23, 1
B23, Trade, 82.317, 152, S15, B23, 1
B23, Trade, 92.517, 158, B23, S14, 1
B23, Trade, 96.350, 177, B23, S20, 1
B23, Trade, 102.950, 153, S03, B23, 1
B23, Trade, 109.417, 148, S08, B23, 1
B23, Trade, 115.000, 152, S02, B23, 1
B23, Trade, 124.000, 160, S02, B23, 1
B23, Trade, 139.517, 143, B23, S01, 1
B23, Trade, 142.033, 152, B23, S08, 1
B23, Trade, 148.633, 162, S00, B23, 1
B23, Trade, 156.150, 152, S00, B23, 1
B23, Trade, 170.183, 166, B23, S06, 1
B23, Trade, 181.367, 118, S00, B23, 1
B23, Trade, 189.650, 160, B23, S08, 1
B23, Trade, 204.317, 161, S10, B23, 1
B23, Trade, 206.683, 151, B23, S08, 1
B23, Trade, 211.950, 132, B23, S08, 1
B23, Trade, 219.183, 167, S11, B23, 1
B23, Trade, 227.950, 156, B23, S02, 1
B23, Trade, 232.067, 156, S11, B23, 1
B23, Trade, 251.767, 143, S12, B23, 1
B23, Trade, 259.883, 152, B23, S00, 1
B23, Trade, 262.850, 160, S03, B23, 1
B23, Trade, 288.150, 152, B23, S02, 1
B24, 24
B24, Trade, 14.250, 159, B24, S04, 1
B24, Trade, 40.733, 178, B24, S06, 1
B24, Trade, 49.700, 143, S09, B24, 1
B24, Trade, 63.000, 157, B24, S15, 1
B24, Trade, 66.617, 162, B24, S06, 1
B24, Trade, 91.783, 149, B24, S00, 1
B24, Trade, 102.917, 151, S01, B24, 1
B24, Trade, 112.200, 146, B24, S01, 1
B24, Trade, 116.467, 176, B24, S20, 1
B24, Trade, 158.650, 163, B24, S13, 1
B24, Trade, 180.033, 148, B24, S08, 1
B24, Trade, 188.517, 151, B24, S15, 1
B24, Trade, 192.117, 160, B24, S01, 1
B24, Trade, 203.550, 150, S11, B24, 1
B24, Trade, 210.767, 154, S11, B24, 1
B24, Trade, 216.983, 154, B24, S06, 1
B24, Trade, 228.100, 154, B24, S00, 1
B24, Trade, 263.850, 155, S01, B24, 1
B24, Trade, 268.250, 165, S11, B24, 1
B24, Trade, 271.550, 124, B24, S02, 1
B24, Trade, 280.033, 165, B24, S08, 1
B24, Trade, 283.783, 164, S03, B24, 1
B24, Trade, 292.600, 133, B24, S01, 1
B24, Trade, 297.200, 159, B24, S02, 1
B25, 13
B25, Trade, 75.850, 158, B25, S06, 1
B25, Trade, 85.683, 174, B25, S10, 1
B25, Trade, 127.417, 152, B25, S00, 1
B25, Trade, 137.250, 149, S12, B25, 1
B25, Trade, 146.817, 148, S04, B25, 1
B25, Trade, 222.000, 131, S08, B25, 1
B25, Trade, 229.617, 156, B25, S06, 1
B25, Trade, 234.500, 167, S12, B25, 1
B25, Trade, 245.333, 151, S04, B25, 1
B25, Trade, 254.933, 183, B25, S08, 1
B25, Trade, 269.383, 141, B25, S08, 1
B25, Trade, 287.450, 150, S08, B25, 1
B25, Trade, 295.083, 182, S15, B25, 1
B26, 19
B26, Trade, 9.650, 134, B26, S04, 1
B26, Trade, 20.667, 151, B26, S08, 1
B26, Trade, 34.167, 154, S08, B26, 1
B26, Trade, 61.750, 150, B26, S08, 1
B26, Trade, 67.683, 139, S00, B26, 1
B26, Trade, 81.333, 153, B26, S12, 1
B26, Trade, 88.633, 149, B26, S06, 1
B26, Trade, 96.483, 150, S01, B26, 1
B26, Trade, 107.850, 176, B26, S00, 1
B26, Trade, 131.317, 142, B26, S08, 1
B26, Trade, 151.383, 161, S08, B26, 1
B26, Trade, 163.967, 133, B26, S06, 1
B26, Trade, 174.200, 151, B26, S00, 1
B26, Trade, 211.650, 163, B26, S10, 1
B26, Trade, 224.150, 146, B26, S00, 1
B26, Trade, 244.617, 138, S08, B26, 1
B26, Trade, 249.700, 142, S12, B26, 1
B26, Trade, 277.767, 147, S11, B26, 1
B26, Trade, 287.733, 154, B26, S06, 1
B27, 47
B27, Trade, 5.783, 140, S11, B27, 1
B27, Trade, 11.433, 170, B27, S00, 1
B27, Trade, 19.683, 155, S12, B27, 1
B27, Trade, 21.750, 150, S12, B27, 1
B27, Trade, 27.683, 149, B27, S08, 1
B27, Trade, 30.783, 185, S24, B27, 1
B27, Trade, 39.367, 162, B27, S10, 1
B27, Trade, 43.817, 163, B27, S15, 1
B27, Trade, 47.167, 175, S11, B27, 1
B27, Trade, 56.383, 170, B27, S05, 1
B27, Trade, 71.367, 188, S20, B27, 1
B27, Trade, 76.467, 146, S05, B27, 1
B27, Trade, 88.283, 155, S11, B27, 1
B27, Trade, 92.133, 156, S08, B27, 1
B27, Trade, 96.283, 157, B27, S08, 1
B27, Trade, 108.017, 152, B27, S01, 1
B27, Trade, 111.133, 193, B27, S25, 1
B27, Trade, 121.083, 156, S05, B27, 1
B27, Trade, 126.450, 168, S11, B27, 1
B27, Trade, 133.033, 160, B27, S01, 1
B27, Trade, 140.667, 172, S11, B27, 1
B27, Trade, 142.567, 152, S01, B27, 1
B27, Trade, 148.000, 168, S01, B27, 1
B27, Trade, 154.350, 163, S11, B27, 1
B27, Trade, 157.983, 160, B27, S06, 1
B27, Trade, 161.967, 140, S11, B27, 1
B27, Trade, 167.033, 186, S08, B27, 1
B27, Trade, 177.267, 147, S09, B27, 1
B27, Trade, 181.483, 149, S08, B27, 1
B27, Trade, 187.050, 186, S20, B27, 1
B27, Trade, 194.167, 159, S11, B27, 1
B27, Trade, 197.633, 164, B27, S04, 1
B27, Trade, 205.883, 146, S04, B27, 1
B27, Trade, 207.450, 170, B27, S00, 1
B27, Trade, 211.700, 171, S20, B27, 1
B27, Trade, 216.550, 152, S03, B27, 1
B27, Trade, 223.783, 149, S03, B27, 1
B27, Trade, 227.117, 165, S11, B27, 1
B27, Trade, 233.300, 152, S03, B27, 1
B27, Trade, 237.383, 130, S03, B27, 1
B27, Trade, 263.067, 149, S12, B27, 1
B27, Trade, 269.467, 156, S06, B27, 1
B27, Trade, 273.883, 137, S11, B27, 1
B27, Trade, 282.917, 168, S11, B27, 1
B27, Trade, 290.117, 178, S11, B27, 1
B27, Trade, 292.917, 155, S06, B27, 1
B27, Trade, 296.700, 170, S20, B27, 1
B28, 56
B28, Trade, 7.517, 133, S06, B28, 1
B28, Trade, 18.250, 160, S01, B28, 1
B28, Trade, 20.467, 179, S21, B28, 1
B28, Trade, 25.283, 186, S25, B28, 1
B28, Trade, 34.383, 156, S03, B28, 1
B28, Trade, 38.633, 184, S00, B28, 1
B28, Trade, 42.933, 182, B28, S21, 1
B28, Trade, 47.617, 176, S06, B28, 1
B28, Trade, 52.167, 165, S11, B28, 1
B28, Trade, 56.183, 172, B28, S01, 1
B28, Trade, 63.917, 159, S06, B28, 1
B28, Trade, 66.017, 166, S04, B28, 1
B28, Trade, 71.950, 183, B28, S10, 1
B28, Trade, 76.033, 172, B28, S08, 1
B28, Trade, 88.483, 159, S00, B28, 1
B28, Trade, 91.400, 176, S11, B28, 1
B28, Trade, 99.533, 173, B28, S11, 1
B28, Trade, 101.817, 183, S24, B28, 1
B28, Trade, 108.417, 180, S04, B28, 1
B28, Trade, 111.783, 164, S16, B28, 1
B28, Trade, 118.067, 167, B28, S08, 1
B28, Trade, 121.333, 182, B28, S00, 1
B28, Trade, 126.733, 169, S08, B28, 1
B28, Trade, 132.950, 181, S00, B28, 1
B28, Trade, 136.650, 169, S00, B28, 1
B28, Trade, 142.300, 156, S03, B28, 1
B28, Trade, 146.850, 150, S03, B28, 1
B28, Trade, 151.600, 163, S05, B28, 1
B28, Trade, 156.200, 152, S03, B28, 1
B28, Trade, 161.000, 195, B28, S08, 1
B28, Trade, 168.900, 171, S11, B28, 1
B28, Trade, 171.067, 156, S08, B28, 1
B28, Trade, 178.033, 163, S15, B28, 1
B28, Trade, 184.717, 148, S03, B28, 1
