B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 1
B08, Trade, 156.133, 126, B08, S01, 1
B09, 0
B10, 1
B10, Trade, 50.033, 130, B10, S06, 1
B11, 1
B11, Trade, 206.267, 110, B11, S01, 1
B12, 2
B12, Trade, 58.567, 140, B12, S01, 1
B12, Trade, 236.450, 136, S08, B12, 1
B13, 5
B13, Trade, 5.883, 120, S06, B13, 1
B13, Trade, 25.367, 120, B13, S01, 1
B13, Trade, 187.067, 125, S01, B13, 1
B13, Trade, 274.983, 135, B13, S06, 1
B13, Trade, 282.000, 134, B13, S06, 1
B14, 3
B14, Trade, 122.833, 141, B14, S01, 1
B14, Trade, 197.900, 132, B14, S02, 1
B14, Trade, 266.817, 128, S06, B14, 1
B15, 5
B15, Trade, 61.717, 151, B15, S06, 1
B15, Trade, 134.467, 142, B15, S00, 1
B15, Trade, 190.067, 143, B15, S10, 1
B15, Trade, 213.250, 149, B15, S02, 1
B15, Trade, 281.767, 147, B15, S02, 1
B16, 3
B16, Trade, 60.817, 129, B16, S08, 1
B16, Trade, 116.033, 145, B16, S01, 1
B16, Trade, 252.067, 129, B16, S02, 1
B17, 16
B17, Trade, 10.150, 153, B17, S01, 1
B17, Trade, 35.517, 156, B17, S08, 1
B17, Trade, 55.800, 141, B17, S06, 1
B17, Trade, 71.550, 145, B17, S08, 1
B17, Trade, 82.800, 145, B17, S01, 1
B17, Trade, 111.233, 131, S08, B17, 1
B17, Trade, 146.467, 136, S02, B17, 1
B17, Trade, 161.500, 158, B17, S01, 1
B17, Trade, 176.217, 121, S02, B17, 1
B17, Trade, 182.767, 156, B17, S08, 1
B17, Trade, 194.500, 158, B17, S05, 1
B17, Trade, 218.683, 158, B17, S02, 1
B17, Trade, 232.167, 156, B17, S08, 1
B17, Trade, 259.833, 148, B17, S06, 1
B17, Trade, 262.900, 136, S04, B17, 1
B17, Trade, 266.450, 105, S01, B17, 1
B18, 52
B18, Trade, 5.450, 107, S02, B18, 1
B18, Trade, 11.317, 159, B18, S06, 1
B18, Trade, 15.467, 162, B18, S02, 1
B18, Trade, 20.583, 160, B18, S02, 1
B18, Trade, 26.033, 157, B18, S11, 1
B18, Trade, 30.650, 151, B18, S02, 1
B18, Trade, 35.283, 158, S11, B18, 1
B18, Trade, 40.567, 158, B18, S01, 1
B18, Trade, 45.500, 142, B18, S01, 1
B18, Trade, 53.283, 159, B18, S00, 1
B18, Trade, 56.583, 152, B18, S02, 1
B18, Trade, 64.150, 159, B18, S05, 1
B18, Trade, 66.417, 152, B18, S01, 1
B18, Trade, 73.317, 148, S06, B18, 1
B18, Trade, 76.167, 154, B18, S08, 1
B18, Trade, 80.950, 143, S02, B18, 1
B18, Trade, 86.583, 162, B18, S02, 1
B18, Trade, 92.617, 155, S01, B18, 1
B18, Trade, 96.417, 147, S04, B18, 1
B18, Trade, 102.600, 156, B18, S02, 1
B18, Trade, 116.900, 152, S08, B18, 1
B18, Trade, 122.317, 147, B18, S08, 1
B18, Trade, 127.400, 161, B18, S00, 1
B18, Trade, 131.217, 162, B18, S08, 1
