B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 2
B10, Trade, 6.367, 120, S06, B10, 1
B10, Trade, 232.583, 133, B10, S05, 1
B11, 0
B12, 0
B13, 6
B13, Trade, 24.017, 134, B13, S05, 1
B13, Trade, 85.717, 144, B13, S06, 1
B13, Trade, 108.183, 142, B13, S11, 1
B13, Trade, 124.517, 130, B13, S00, 1
B13, Trade, 178.500, 142, B13, S03, 1
B13, Trade, 207.950, 139, S06, B13, 1
B14, 0
B15, 7
B15, Trade, 6.717, 150, B15, S03, 1
B15, Trade, 39.250, 147, B15, S11, 1
B15, Trade, 55.367, 134, B15, S04, 1
B15, Trade, 104.033, 141, B15, S03, 1
B15, Trade, 106.883, 151, B15, S09, 1
B15, Trade, 124.350, 137, B15, S09, 1
B15, Trade, 222.417, 136, B15, S01, 1
B16, 21
B16, Trade, 17.100, 149, S06, B16, 1
B16, Trade, 25.617, 151, S09, B16, 1
B16, Trade, 35.317, 133, S06, B16, 1
B16, Trade, 51.517, 154, B16, S04, 1
B16, Trade, 63.850, 146, S11, B16, 1
B16, Trade, 66.117, 142, S09, B16, 1
B16, Trade, 79.833, 140, B16, S05, 1
B16, Trade, 84.133, 149, B16, S03, 1
B16, Trade, 95.983, 149, B16, S05, 1
B16, Trade, 108.550, 152, B16, S01, 1
B16, Trade, 116.550, 153, B16, S09, 1
B16, Trade, 133.533, 128, B16, S03, 1
B16, Trade, 157.433, 152, B16, S05, 1
B16, Trade, 192.950, 155, B16, S09, 1
B16, Trade, 207.633, 145, B16, S09, 1
B16, Trade, 211.917, 148, B16, S09, 1
B16, Trade, 228.750, 143, B16, S01, 1
B16, Trade, 257.800, 145, B16, S03, 1
B16, Trade, 269.917, 147, B16, S05, 1
B16, Trade, 272.000, 153, B16, S06, 1
B16, Trade, 296.883, 133, B16, S09, 1
B17, 1
B17, Trade, 109.800, 141, S05, B17, 1
B18, 2
B18, Trade, 170.367, 138, B18, S05, 1
B18, Trade, 276.250, 142, B18, S00, 1
B19, 25
B19, Trade, 17.200, 135, S10, B19, 1
B19, Trade, 25.733, 158, B19, S04, 1
B19, Trade, 52.750, 156, B19, S02, 1
B19, Trade, 55.717, 151, S09, B19, 1
B19, Trade, 60.417, 154, B19, S05, 1
B19, Trade, 77.633, 155, B19, S07, 1
B19, Trade, 90.883, 155, B19, S09, 1
B19, Trade, 100.367, 164, S16, B19, 1
B19, Trade, 106.250, 131, B19, S06, 1
B19, Trade, 111.083, 132, S07, B19, 1
B19, Trade, 128.967, 158, B19, S07, 1
B19, Trade, 134.250, 159, S08, B19, 1
B19, Trade, 137.100, 162, B19, S11, 1
B19, Trade, 151.967, 157, B19, S09, 1
B19, Trade, 199.350, 164, B19, S11, 1
B19, Trade, 201.650, 131, S03, B19, 1
B19, Trade, 213.633, 137, B19, S04, 1
B19, Trade, 216.467, 142, S09, B19, 1
B19, Trade, 228.350, 155, B19, S05, 1
B19, Trade, 235.450, 148, B19, S04, 1
B19, Trade, 239.050, 165, S00, B19, 1
B19, Trade, 243.733, 152, B19, S05, 1
B19, Trade, 247.067, 159, B19, S10, 1
B19, Trade, 264.767, 161, B19, S10, 1
B19, Trade, 282.050, 123, S06, B19, 1
B20, 10
B20, Trade, 5.767, 137, S09, B20, 1
B20, Trade, 46.483, 159, B20, S09, 1
B20, Trade, 95.350, 167, B20, S05, 1
B20, Trade, 158.633, 148, B20, S09, 1
B20, Trade, 167.817, 147, B20, S04, 1
B20, Trade, 181.133, 137, S09, B20, 1
B20, Trade, 205.467, 152, B20, S01, 1
B20, Trade, 217.283, 145, B20, S05, 1
B20, Trade, 246.400, 158, B20, S09, 1
B20, Trade, 273.617, 143, S09, B20, 1
B21, 58
B21, Trade, 5.533, 139, S08, B21, 1
B21, Trade, 14.500, 170, B21, S03, 1
B21, Trade, 16.317, 153, S00, B21, 1
B21, Trade, 22.250, 166, B21, S02, 1
B21, Trade, 26.767, 171, B21, S03, 1
B21, Trade, 30.950, 163, B21, S04, 1
B21, Trade, 38.683, 172, B21, S09, 1
B21, Trade, 41.133, 171, B21, S06, 1
B21, Trade, 45.733, 162, S10, B21, 1
B21, Trade, 51.950, 160, S07, B21, 1
B21, Trade, 56.567, 169, B21, S06, 1
B21, Trade, 61.567, 139, S09, B21, 1
B21, Trade, 66.067, 165, B21, S11, 1
B21, Trade, 73.117, 172, B21, S11, 1
B21, Trade, 76.717, 168, B21, S09, 1
B21, Trade, 81.500, 171, B21, S05, 1
B21, Trade, 85.883, 149, B21, S11, 1
B21, Trade, 90.867, 170, B21, S06, 1
B21, Trade, 100.983, 137, S09, B21, 1
B21, Trade, 106.900, 164, S03, B21, 1
B21, Trade, 112.283, 168, B21, S06, 1
B21, Trade, 116.533, 168, B21, S05, 1
B21, Trade, 121.517, 171, B21, S10, 1
B21, Trade, 126.933, 168, B21, S09, 1
B21, Trade, 131.300, 170, B21, S04, 1
B21, Trade, 136.950, 171, B21, S03, 1
B21, Trade, 141.833, 168, S12, B21, 1
B21, Trade, 146.000, 138, S05, B21, 1
B21, Trade, 153.883, 169, B21, S10, 1
B21, Trade, 157.050, 161, S17, B21, 1
B21, Trade, 165.817, 172, B21, S17, 1
B21, Trade, 169.450, 146, S09, B21, 1
B21, Trade, 172.567, 169, S12, B21, 1
B21, Trade, 176.417, 171, B21, S10, 1
B21, Trade, 184.267, 169, B21, S06, 1
B21, Trade, 189.817, 168, B21, S06, 1
B21, Trade, 191.233, 152, B21, S06, 1
B21, Trade, 198.250, 172, B21, S05, 1
B21, Trade, 201.367, 168, B21, S06, 1
B21, Trade, 206.767, 170, S15, B21, 1
B21, Trade, 212.050, 169, B21, S00, 1
B21, Trade, 216.883, 165, B21, S03, 1
B21, Trade, 222.167, 156, S09, B21, 1
B21, Trade, 226.417, 171, B21, S06, 1
B21, Trade, 231.317, 139, S11, B21, 1
B21, Trade, 236.750, 172, B21, S16, 1
B21, Trade, 242.633, 165, B21, S06, 1
B21, Trade, 246.900, 170, B21, S05, 1
B21, Trade, 252.283, 169, B21, S03, 1
B21, Trade, 259.700, 162, S04, B21, 1
B21, Trade, 263.317, 170, B21, S05, 1
B21, Trade, 270.300, 166, S17, B21, 1
B21, Trade, 271.433, 133, S05, B21, 1
B21, Trade, 277.133, 163, B21, S06, 1
B21, Trade, 282.917, 167, B21, S07, 1
B21, Trade, 286.733, 168, S01, B21, 1
B21, Trade, 294.467, 168, B21, S04, 1
B21, Trade, 297.683, 170, S15, B21, 1
B22, 14
B22, Trade, 12.950, 169, B22, S07, 1
B22, Trade, 31.083, 163, B22, S09, 1
B22, Trade, 47.950, 167, B22, S02, 1
B22, Trade, 69.400, 157, B22, S03, 1
B22, Trade, 71.133, 142, B22, S06, 1
B22, Trade, 111.467, 157, B22, S05, 1
B22, Trade, 145.300, 159, B22, S08, 1
B22, Trade, 147.567, 126, S06, B22, 1
B22, Trade, 161.633, 132, S09, B22, 1
B22, Trade, 174.567, 160, B22, S07, 1
B22, Trade, 222.050, 128, S06, B22, 1
B22, Trade, 230.417, 166, B22, S00, 1
B22, Trade, 249.117, 164, B22, S01, 1
B22, Trade, 297.983, 141, B22, S03, 1
B23, 16
B23, Trade, 14.883, 151, B23, S05, 1
B23, Trade, 18.783, 165, B23, S05, 1
B23, Trade, 88.983, 151, B23, S05, 1
B23, Trade, 104.200, 140, B23, S04, 1
B23, Trade, 145.350, 150, B23, S00, 1
B23, Trade, 154.383, 147, B23, S07, 1
B23, Trade, 186.700, 161, B23, S05, 1
B23, Trade, 193.617, 146, B23, S07, 1
B23, Trade, 208.100, 134, B23, S04, 1
B23, Trade, 212.083, 153, B23, S03, 1
B23, Trade, 239.017, 157, B23, S09, 1
B23, Trade, 267.583, 155, B23, S11, 1
B23, Trade, 278.383, 153, B23, S03, 1
B23, Trade, 286.117, 145, B23, S11, 1
B23, Trade, 287.617, 139, B23, S06, 1
B23, Trade, 299.150, 132, B23, S05, 1
B24, 36
B24, Trade, 8.650, 164, S14, B24, 1
B24, Trade, 10.633, 158, B24, S09, 1
B24, Trade, 18.033, 150, B24, S09, 1
B24, Trade, 20.983, 173, B24, S07, 1
B24, Trade, 40.967, 176, B24, S10, 1
B24, Trade, 48.483, 169, B24, S05, 1
B24, Trade, 52.717, 161, S03, B24, 1
B24, Trade, 59.950, 168, S03, B24, 1
B24, Trade, 61.917, 159, S06, B24, 1
B24, Trade, 70.883, 148, S09, B24, 1
B24, Trade, 78.250, 166, S06, B24, 1
B24, Trade, 82.167, 172, B24, S09, 1
B24, Trade, 95.100, 164, S00, B24, 1
B24, Trade, 101.783, 171, S05, B24, 1
B24, Trade, 113.350, 179, B24, S04, 1
B24, Trade, 118.083, 178, S04, B24, 1
B24, Trade, 128.500, 150, B24, S05, 1
B24, Trade, 131.750, 152, B24, S09, 1
B24, Trade, 138.883, 164, B24, S00, 1
B24, Trade, 150.650, 157, S01, B24, 1
B24, Trade, 163.783, 174, B24, S05, 1
B24, Trade, 167.733, 157, S00, B24, 1
B24, Trade, 172.200, 142, S06, B24, 1
B24, Trade, 183.700, 174, S05, B24, 1
B24, Trade, 186.683, 177, B24, S09, 1
B24, Trade, 197.267, 159, B24, S06, 1
B24, Trade, 201.117, 182, B24, S09, 1
B24, Trade, 235.600, 162, B24, S03, 1
B24, Trade, 241.867, 134, S09, B24, 1
B24, Trade, 247.767, 180, B24, S07, 1
B24, Trade, 263.767, 159, B24, S07, 1
B24, Trade, 267.417, 165, B24, S09, 1
B24, Trade, 271.833, 156, S04, B24, 1
B24, Trade, 282.383, 165, S12, B24, 1
B24, Trade, 288.883, 165, S07, B24, 1
B24, Trade, 292.367, 154, B24, S06, 1
B25, 21
B25, Trade, 6.833, 141, B25, S05, 1
B25, Trade, 13.717, 163, B25, S10, 1
B25, Trade, 22.933, 151, B25, S11, 1
B25, Trade, 26.000, 136, B25, S06, 1
B25, Trade, 36.450, 157, B25, S03, 1
B25, Trade, 41.950, 159, B25, S05, 1
B25, Trade, 79.533, 147, B25, S03, 1
B25, Trade, 84.083, 161, B25, S00, 1
B25, Trade, 98.817, 160, B25, S10, 1
B25, Trade, 121.550, 160, B25, S06, 1
B25, Trade, 127.017, 163, B25, S04, 1
B25, Trade, 136.667, 174, B25, S06, 1
B25, Trade, 155.550, 148, B25, S11, 1
B25, Trade, 218.200, 161, B25, S10, 1
B25, Trade, 226.683, 163, B25, S09, 1
B25, Trade, 235.000, 163, B25, S06, 1
B25, Trade, 239.900, 147, B25, S01, 1
B25, Trade, 257.367, 153, B25, S06, 1
B25, Trade, 263.333, 159, B25, S01, 1
B25, Trade, 277.050, 173, B25, S09, 1
B25, Trade, 284.733, 148, B25, S05, 1
B26, 53
B26, Trade, 5.117, 137, S11, B26, 1
B26, Trade, 10.583, 176, B26, S06, 1
B26, Trade, 22.533, 159, B26, S10, 1
B26, Trade, 28.467, 146, B26, S10, 1
B26, Trade, 31.967, 165, B26, S03, 1
B26, Trade, 35.950, 173, B26, S02, 1
B26, Trade, 40.867, 180, B26, S09, 1
B26, Trade, 45.333, 145, S06, B26, 1
B26, Trade, 52.050, 175, B26, S00, 1
B26, Trade, 56.017, 169, S15, B26, 1
B26, Trade, 62.550, 171, S15, B26, 1
B26, Trade, 71.700, 149, S10, B26, 1
B26, Trade, 76.850, 187, B26, S11, 1
B26, Trade, 80.733, 178, B26, S10, 1
B26, Trade, 86.467, 185, B26, S09, 1
B26, Trade, 91.900, 164, B26, S03, 1
B26, Trade, 98.067, 182, B26, S06, 1
B26, Trade, 102.717, 188, B26, S16, 1
B26, Trade, 114.733, 177, S17, B26, 1
B26, Trade, 116.733, 186, S11, B26, 1
B26, Trade, 121.850, 167, B26, S05, 1
B26, Trade, 129.450, 183, S17, B26, 1
B26, Trade, 134.983, 137, B26, S06, 1
B26, Trade, 136.167, 186, B26, S05, 1
B26, Trade, 141.583, 147, S09, B26, 1
B26, Trade, 148.033, 138, S09, B26, 1
B26, Trade, 151.400, 163, B26, S06, 1
B26, Trade, 158.700, 168, S01, B26, 1
B26, Trade, 161.200, 139, S00, B26, 1
B26, Trade, 171.500, 160, S09, B26, 1
B26, Trade, 176.250, 184, B26, S05, 1
B26, Trade, 181.667, 182, B26, S10, 1
B26, Trade, 194.717, 158, S01, B26, 1
B26, Trade, 196.333, 145, B26, S09, 1
B26, Trade, 202.383, 160, S02, B26, 1
B26, Trade, 206.333, 138, S03, B26, 1
B26, Trade, 211.883, 149, B26, S06, 1
B26, Trade, 220.650, 187, B26, S00, 1
B26, Trade, 222.767, 151, S05, B26, 1
B26, Trade, 229.733, 151, S11, B26, 1
B26, Trade, 232.183, 160, B26, S09, 1
B26, Trade, 237.683, 168, B26, S04, 1
B26, Trade, 246.117, 159, S01, B26, 1
B26, Trade, 250.033, 178, B26, S03, 1
B26, Trade, 253.700, 163, B26, S09, 1
B26, Trade, 256.917, 170, B26, S01, 1
B26, Trade, 261.983, 137, B26, S09, 1
B26, Trade, 268.083, 143, B26, S04, 1
B26, Trade, 272.300, 149, S10, B26, 1
B26, Trade, 279.867, 180, S05, B26, 1
B26, Trade, 288.500, 146, B26, S05, 1
B26, Trade, 291.650, 145, S09, B26, 1
B26, Trade, 297.867, 175, B26, S06, 1
B27, 34
B27, Trade, 9.133, 165, S19, B27, 1
B27, Trade, 20.717, 192, B27, S06, 1
B27, Trade, 26.633, 133, S05, B27, 1
B27, Trade, 33.583, 146, B27, S06, 1
B27, Trade, 36.883, 186, B27, S04, 1
B27, Trade, 44.600, 173, B27, S04, 1
B27, Trade, 45.850, 169, B27, S03, 1
B27, Trade, 55.050, 156, B27, S06, 1
B27, Trade, 62.733, 166, B27, S01, 1
B27, Trade, 82.883, 171, B27, S06, 1
B27, Trade, 89.933, 165, B27, S03, 1
B27, Trade, 96.600, 157, B27, S09, 1
B27, Trade, 103.033, 185, B27, S06, 1
B27, Trade, 115.183, 173, B27, S03, 1
B27, Trade, 123.217, 170, B27, S04, 1
B27, Trade, 135.967, 162, B27, S09, 1
B27, Trade, 146.667, 168, S07, B27, 1
B27, Trade, 154.933, 170, S05, B27, 1
B27, Trade, 158.567, 161, B27, S07, 1
B27, Trade, 161.317, 136, S10, B27, 1
B27, Trade, 170.467, 175, S13, B27, 1
B27, Trade, 171.350, 152, B27, S05, 1
B27, Trade, 181.333, 173, S11, B27, 1
B27, Trade, 190.350, 147, B27, S01, 1
B27, Trade, 207.967, 138, B27, S05, 1
B27, Trade, 229.583, 185, S20, B27, 1
B27, Trade, 236.383, 170, B27, S06, 1
B27, Trade, 242.967, 164, B27, S02, 1
B27, Trade, 247.867, 164, B27, S02, 1
B27, Trade, 255.950, 157, B27, S08, 1
B27, Trade, 256.433, 160, B27, S09, 1
B27, Trade, 264.100, 178, B27, S19, 1
B27, Trade, 266.817, 156, B27, S06, 1
B27, Trade, 281.533, 127, S04, B27, 1
B28, 51
B28, Trade, 5.883, 145, S12, B28, 1
B28, Trade, 15.750, 155, B28, S03, 1
B28, Trade, 22.150, 170, B28, S04, 1
