B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 3
B11, Trade, 156.233, 118, B11, S03, 1
B11, Trade, 227.300, 137, B11, S01, 1
B11, Trade, 239.833, 135, B11, S07, 1
B12, 0
B13, 2
B13, Trade, 75.650, 130, B13, S01, 1
B13, Trade, 117.333, 142, S01, B13, 1
B14, 4
B14, Trade, 66.900, 141, B14, S03, 1
B14, Trade, 183.667, 147, S01, B14, 1
B14, Trade, 210.833, 141, B14, S03, 1
B14, Trade, 257.433, 133, B14, S08, 1
B15, 0
B16, 22
B16, Trade, 6.300, 154, B16, S01, 1
B16, Trade, 23.350, 150, B16, S00, 1
B16, Trade, 59.850, 155, B16, S10, 1
B16, Trade, 60.717, 155, B16, S02, 1
B16, Trade, 83.333, 142, B16, S03, 1
B16, Trade, 91.517, 149, S03, B16, 1
B16, Trade, 96.367, 151, S00, B16, 1
B16, Trade, 117.383, 147, S08, B16, 1
B16, Trade, 128.867, 150, B16, S09, 1
B16, Trade, 139.217, 149, S10, B16, 1
B16, Trade, 141.267, 139, S07, B16, 1
B16, Trade, 162.200, 144, B16, S05, 1
B16, Trade, 167.117, 151, B16, S07, 1
B16, Trade, 181.483, 147, B16, S02, 1
B16, Trade, 188.433, 150, S09, B16, 1
B16, Trade, 237.567, 139, S06, B16, 1
B16, Trade, 250.433, 151, B16, S01, 1
B16, Trade, 264.350, 143, B16, S07, 1
B16, Trade, 275.583, 152, S01, B16, 1
B16, Trade, 278.850, 154, B16, S05, 1
B16, Trade, 282.150, 155, B16, S07, 1
B16, Trade, 297.433, 140, B16, S02, 1
B17, 19
B17, Trade, 20.933, 141, B17, S07, 1
B17, Trade, 40.783, 154, B17, S02, 1
B17, Trade, 50.900, 152, B17, S10, 1
B17, Trade, 70.217, 147, B17, S01, 1
B17, Trade, 70.867, 128, B17, S02, 1
B17, Trade, 85.700, 146, B17, S02, 1
B17, Trade, 92.800, 131, S07, B17, 1
B17, Trade, 128.250, 147, S07, B17, 1
B17, Trade, 136.100, 109, S02, B17, 1
B17, Trade, 140.983, 141, S08, B17, 1
B17, Trade, 147.117, 138, S07, B17, 1
B17, Trade, 171.500, 158, B17, S07, 1
B17, Trade, 186.900, 135, S07, B17, 1
B17, Trade, 193.467, 148, S07, B17, 1
B17, Trade, 197.350, 150, S11, B17, 1
B17, Trade, 211.767, 141, S02, B17, 1
B17, Trade, 227.850, 157, B17, S02, 1
B17, Trade, 267.300, 157, B17, S03, 1
B17, Trade, 285.583, 153, B17, S08, 1
B18, 8
B18, Trade, 19.467, 151, S08, B18, 1
B18, Trade, 76.150, 138, B18, S03, 1
B18, Trade, 123.300, 152, B18, S08, 1
B18, Trade, 146.667, 137, S02, B18, 1
B18, Trade, 177.217, 154, S10, B18, 1
B18, Trade, 217.817, 146, B18, S02, 1
B18, Trade, 251.983, 154, B18, S10, 1
B18, Trade, 266.700, 159, B18, S07, 1
B19, 11
B19, Trade, 24.883, 146, B19, S01, 1
B19, Trade, 25.767, 157, B19, S01, 1
B19, Trade, 34.050, 153, B19, S02, 1
B19, Trade, 49.467, 160, B19, S08, 1
B19, Trade, 64.983, 145, S03, B19, 1
B19, Trade, 102.633, 159, B19, S03, 1
B19, Trade, 111.450, 128, B19, S01, 1
B19, Trade, 135.433, 152, B19, S10, 1
B19, Trade, 209.017, 155, B19, S10, 1
B19, Trade, 223.433, 158, B19, S08, 1
B19, Trade, 253.300, 144, B19, S01, 1
B20, 10
B20, Trade, 21.767, 143, S08, B20, 1
B20, Trade, 66.433, 148, B20, S07, 1
B20, Trade, 93.317, 163, S18, B20, 1
B20, Trade, 114.283, 141, S00, B20, 1
