B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 1
B08, Trade, 206.217, 115, B08, S03, 1
B09, 0
B10, 0
B11, 0
B12, 5
B12, Trade, 96.167, 140, B12, S10, 1
B12, Trade, 111.400, 116, S01, B12, 1
B12, Trade, 166.650, 139, B12, S03, 1
B12, Trade, 177.917, 136, S03, B12, 1
B12, Trade, 188.317, 138, B12, S01, 1
B13, 0
B14, 2
B14, Trade, 6.783, 136, B14, S10, 1
B14, Trade, 84.500, 141, B14, S03, 1
B15, 1
B15, Trade, 76.317, 148, B15, S03, 1
B16, 2
B16, Trade, 37.217, 130, B16, S04, 1
B16, Trade, 216.783, 135, B16, S05, 1
B17, 8
B17, Trade, 24.633, 145, S10, B17, 1
B17, Trade, 38.700, 150, B17, S05, 1
B17, Trade, 111.667, 144, S04, B17, 1
B17, Trade, 135.783, 135, S10, B17, 1
B17, Trade, 136.050, 141, S00, B17, 1
B17, Trade, 144.233, 141, B17, S01, 1
B17, Trade, 148.033, 149, B17, S04, 1
B17, Trade, 288.317, 143, B17, S03, 1
B18, 5
B18, Trade, 45.667, 116, S04, B18, 1
B18, Trade, 249.250, 139, B18, S04, 1
B18, Trade, 255.383, 139, B18, S01, 1
B18, Trade, 261.633, 130, S04, B18, 1
B18, Trade, 281.833, 126, S03, B18, 1
B19, 15
B19, Trade, 25.533, 122, S03, B19, 1
B19, Trade, 65.017, 155, S13, B19, 1
B19, Trade, 72.933, 158, B19, S12, 1
B19, Trade, 77.383, 122, S04, B19, 1
B19, Trade, 81.900, 145, S08, B19, 1
B19, Trade, 92.683, 163, B19, S03, 1
B19, Trade, 99.517, 154, S09, B19, 1
B19, Trade, 108.883, 161, B19, S08, 1
B19, Trade, 128.567, 152, S08, B19, 1
B19, Trade, 233.617, 149, S01, B19, 1
B19, Trade, 238.200, 164, B19, S04, 1
B19, Trade, 246.833, 162, B19, S08, 1
