B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 1
B12, Trade, 241.567, 140, B12, S02, 1
B13, 0
B14, 1
B14, Trade, 246.267, 134, B14, S02, 1
B15, 2
B15, Trade, 51.233, 130, B15, S03, 1
B15, Trade, 157.550, 146, B15, S00, 1
B16, 11
B16, Trade, 8.500, 143, S05, B16, 1
B16, Trade, 12.750, 153, B16, S06, 1
B16, Trade, 80.833, 147, B16, S02, 1
B16, Trade, 85.617, 142, B16, S06, 1
B16, Trade, 126.717, 141, B16, S02, 1
B16, Trade, 201.767, 149, S13, B16, 1
B16, Trade, 216.933, 154, S08, B16, 1
B16, Trade, 240.900, 148, B16, S03, 1
B16, Trade, 241.783, 153, B16, S05, 1
B16, Trade, 253.917, 147, S13, B16, 1
B16, Trade, 287.600, 153, B16, S02, 1
B17, 3
B17, Trade, 21.483, 140, B17, S02, 1
B17, Trade, 31.833, 144, B17, S07, 1
B17, Trade, 55.650, 145, B17, S08, 1
B18, 0
B19, 3
B19, Trade, 27.900, 156, B19, S02, 1
B19, Trade, 54.233, 136, B19, S06, 1
B19, Trade, 65.867, 140, B19, S02, 1
B20, 37
B20, Trade, 5.550, 149, B20, S06, 1
B20, Trade, 10.450, 147, B20, S02, 1
B20, Trade, 20.050, 165, B20, S13, 1
B20, Trade, 26.383, 168, B20, S13, 1
B20, Trade, 43.650, 153, B20, S06, 1
B20, Trade, 51.133, 154, B20, S13, 1
B20, Trade, 58.383, 168, B20, S05, 1
B20, Trade, 63.433, 164, B20, S11, 1
B20, Trade, 66.400, 157, B20, S15, 1
B20, Trade, 71.250, 140, B20, S00, 1
B20, Trade, 79.733, 167, B20, S00, 1
B20, Trade, 94.833, 168, B20, S13, 1
B20, Trade, 104.233, 159, B20, S08, 1
B20, Trade, 116.467, 168, B20, S05, 1
B20, Trade, 129.050, 168, B20, S17, 1
B20, Trade, 134.017, 160, B20, S06, 1
B20, Trade, 137.583, 149, B20, S06, 1
B20, Trade, 145.067, 164, B20, S06, 1
B20, Trade, 147.633, 142, B20, S00, 1
B20, Trade, 152.783, 168, B20, S13, 1
B20, Trade, 163.500, 168, B20, S06, 1
B20, Trade, 174.850, 168, B20, S00, 1
B20, Trade, 179.900, 168, B20, S02, 1
B20, Trade, 183.583, 146, B20, S05, 1
B20, Trade, 196.483, 163, B20, S08, 1
B20, Trade, 207.733, 163, B20, S00, 1
B20, Trade, 217.800, 168, B20, S15, 1
B20, Trade, 230.000, 168, B20, S13, 1
B20, Trade, 236.783, 153, B20, S02, 1
B20, Trade, 249.117, 168, B20, S00, 1
B20, Trade, 258.250, 144, B20, S08, 1
B20, Trade, 269.367, 149, B20, S05, 1
B20, Trade, 276.050, 168, B20, S00, 1
B20, Trade, 281.233, 168, B20, S08, 1
B20, Trade, 283.317, 168, B20, S13, 1
B20, Trade, 290.700, 158, B20, S06, 1
B20, Trade, 292.983, 168, B20, S15, 1
B21, 9
B21, Trade, 9.917, 152, S13, B21, 1
B21, Trade, 27.183, 163, B21, S06, 1
B21, Trade, 42.267, 150, B21, S05, 1
B21, Trade, 82.683, 165, B21, S06, 1
B21, Trade, 123.217, 150, B21, S00, 1
B21, Trade, 138.133, 158, S14, B21, 1
B21, Trade, 145.117, 167, S03, B21, 1
B21, Trade, 244.283, 167, B21, S06, 1
B21, Trade, 268.583, 155, B21, S13, 1
B22, 33
B22, Trade, 6.250, 151, B22, S04, 1
B22, Trade, 11.400, 160, B22, S13, 1
B22, Trade, 17.833, 169, B22, S00, 1
B22, Trade, 27.467, 161, B22, S05, 1
B22, Trade, 33.567, 148, B22, S05, 1
B22, Trade, 40.817, 166, B22, S02, 1
B22, Trade, 52.283, 173, B22, S08, 1
B22, Trade, 58.167, 173, B22, S13, 1
B22, Trade, 64.000, 161, B22, S13, 1
B22, Trade, 69.450, 170, B22, S11, 1
B22, Trade, 93.633, 173, B22, S17, 1
B22, Trade, 98.733, 169, B22, S08, 1
B22, Trade, 103.783, 158, B22, S06, 1
B22, Trade, 118.417, 173, B22, S14, 1
B22, Trade, 125.750, 172, B22, S07, 1
B22, Trade, 130.750, 164, B22, S08, 1
B22, Trade, 134.400, 148, B22, S08, 1
B22, Trade, 140.567, 157, B22, S00, 1
B22, Trade, 148.000, 141, B22, S02, 1
B22, Trade, 154.067, 163, B22, S14, 1
B22, Trade, 163.717, 167, B22, S10, 1
B22, Trade, 172.917, 173, B22, S15, 1
B22, Trade, 179.683, 169, B22, S15, 1
B22, Trade, 187.400, 172, B22, S02, 1
B22, Trade, 197.467, 162, B22, S02, 1
B22, Trade, 209.050, 161, B22, S13, 1
B22, Trade, 251.050, 167, B22, S16, 1
B22, Trade, 260.817, 161, B22, S13, 1
B22, Trade, 262.800, 170, B22, S02, 1
B22, Trade, 275.283, 173, B22, S15, 1
B22, Trade, 278.950, 170, B22, S17, 1
B22, Trade, 284.017, 159, B22, S10, 1
B22, Trade, 292.317, 173, B22, S00, 1
B23, 38
B23, Trade, 5.100, 130, B23, S02, 1
B23, Trade, 11.950, 160, B23, S05, 1
B23, Trade, 30.350, 170, B23, S16, 1
B23, Trade, 36.317, 166, B23, S15, 1
B23, Trade, 54.733, 156, S05, B23, 1
B23, Trade, 67.867, 171, B23, S13, 1
B23, Trade, 71.617, 160, S15, B23, 1
B23, Trade, 75.750, 176, B23, S10, 1
B23, Trade, 84.033, 158, S17, B23, 1
B23, Trade, 86.833, 177, S15, B23, 1
B23, Trade, 101.983, 160, S15, B23, 1
B23, Trade, 111.733, 175, B23, S13, 1
B23, Trade, 123.933, 176, S18, B23, 1
B23, Trade, 128.617, 175, B23, S07, 1
B23, Trade, 131.683, 161, B23, S02, 1
B23, Trade, 140.433, 177, S22, B23, 1
B23, Trade, 147.400, 159, S13, B23, 1
B23, Trade, 152.250, 174, B23, S08, 1
B23, Trade, 156.433, 150, S14, B23, 1
B23, Trade, 161.833, 157, B23, S02, 1
B23, Trade, 170.483, 174, B23, S06, 1
B23, Trade, 175.883, 163, B23, S05, 1
B23, Trade, 178.833, 170, B23, S00, 1
B23, Trade, 181.100, 123, B23, S06, 1
B23, Trade, 189.667, 168, B23, S12, 1
B23, Trade, 202.883, 174, S05, B23, 1
B23, Trade, 208.483, 162, B23, S02, 1
B23, Trade, 215.000, 170, B23, S02, 1
B23, Trade, 220.217, 167, S07, B23, 1
