B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 2
B09, Trade, 196.300, 129, B09, S01, 1
B09, Trade, 256.833, 131, B09, S04, 1
B10, 2
B10, Trade, 156.367, 131, S08, B10, 1
B10, Trade, 281.500, 134, B10, S04, 1
B11, 0
B12, 1
B12, Trade, 209.000, 139, B12, S03, 1
B13, 0
B14, 9
B14, Trade, 15.583, 142, B14, S04, 1
B14, Trade, 40.833, 141, B14, S03, 1
B14, Trade, 74.067, 144, S03, B14, 1
B14, Trade, 113.617, 138, S11, B14, 1
B14, Trade, 123.917, 148, B14, S00, 1
B14, Trade, 145.550, 144, B14, S07, 1
B14, Trade, 156.283, 125, S04, B14, 1
B14, Trade, 166.833, 143, B14, S11, 1
B14, Trade, 274.100, 148, B14, S03, 1
B15, 0
B16, 2
B16, Trade, 93.450, 147, B16, S10, 1
B16, Trade, 225.517, 136, B16, S03, 1
B17, 13
B17, Trade, 15.283, 148, B17, S10, 1
B17, Trade, 37.017, 157, B17, S00, 1
B17, Trade, 44.683, 142, B17, S04, 1
B17, Trade, 46.700, 139, B17, S03, 1
B17, Trade, 54.583, 143, S09, B17, 1
B17, Trade, 114.617, 144, S09, B17, 1
B17, Trade, 144.817, 150, S09, B17, 1
B17, Trade, 171.250, 143, S11, B17, 1
B17, Trade, 192.217, 149, B17, S11, 1
B17, Trade, 199.767, 153, B17, S08, 1
B17, Trade, 233.033, 139, B17, S01, 1
B17, Trade, 243.100, 135, S04, B17, 1
B17, Trade, 256.567, 135, S08, B17, 1
B18, 20
B18, Trade, 13.033, 155, B18, S14, 1
B18, Trade, 19.783, 141, S00, B18, 1
B18, Trade, 20.700, 151, B18, S01, 1
B18, Trade, 27.100, 145, B18, S04, 1
B18, Trade, 34.367, 154, B18, S11, 1
B18, Trade, 39.733, 147, B18, S08, 1
B18, Trade, 48.233, 141, B18, S09, 1
B18, Trade, 64.667, 160, B18, S03, 1
B18, Trade, 106.717, 158, B18, S10, 1
B18, Trade, 128.083, 161, B18, S01, 1
B18, Trade, 134.333, 154, S11, B18, 1
B18, Trade, 155.983, 161, B18, S09, 1
B18, Trade, 171.050, 141, S08, B18, 1
B18, Trade, 194.317, 157, B18, S08, 1
B18, Trade, 199.267, 153, S06, B18, 1
B18, Trade, 204.983, 159, B18, S01, 1
B18, Trade, 218.067, 135, S00, B18, 1
B18, Trade, 237.650, 160, B18, S11, 1
B18, Trade, 256.017, 146, B18, S03, 1
B18, Trade, 267.383, 146, S11, B18, 1
B19, 41
B19, Trade, 11.317, 160, B19, S10, 1
B19, Trade, 22.833, 147, B19, S04, 1
B19, Trade, 26.383, 153, B19, S07, 1
B19, Trade, 32.533, 159, B19, S12, 1
B19, Trade, 42.967, 155, B19, S01, 1
B19, Trade, 51.467, 164, B19, S03, 1
B19, Trade, 57.717, 164, B19, S04, 1
B19, Trade, 62.767, 164, B19, S08, 1
B19, Trade, 66.083, 164, B19, S11, 1
B19, Trade, 73.633, 137, B19, S04, 1
B19, Trade, 76.767, 150, B19, S03, 1
B19, Trade, 82.383, 164, B19, S11, 1
B19, Trade, 86.433, 131, B19, S04, 1
B19, Trade, 92.850, 164, B19, S07, 1
B19, Trade, 103.767, 159, B19, S04, 1
B19, Trade, 107.000, 158, B19, S01, 1
B19, Trade, 117.183, 164, B19, S11, 1
B19, Trade, 123.183, 153, B19, S01, 1
B19, Trade, 133.967, 164, B19, S01, 1
B19, Trade, 138.367, 164, B19, S11, 1
B19, Trade, 142.500, 164, B19, S01, 1
B19, Trade, 147.550, 158, B19, S14, 1
B19, Trade, 151.900, 152, B19, S03, 1
B19, Trade, 163.217, 164, B19, S16, 1
B19, Trade, 170.450, 164, B19, S00, 1
B19, Trade, 173.000, 162, B19, S06, 1
B19, Trade, 178.100, 160, B19, S11, 1
B19, Trade, 183.500, 164, B19, S04, 1
B19, Trade, 195.883, 157, B19, S10, 1
B19, Trade, 200.033, 153, B19, S04, 1
B19, Trade, 203.833, 160, B19, S06, 1
B19, Trade, 208.000, 147, B19, S04, 1
B19, Trade, 225.333, 164, B19, S04, 1
B19, Trade, 238.050, 154, B19, S07, 1
B19, Trade, 248.483, 157, B19, S16, 1
B19, Trade, 252.917, 146, B19, S11, 1
B19, Trade, 270.167, 164, B19, S01, 1
B19, Trade, 275.283, 142, B19, S11, 1
B19, Trade, 280.217, 150, B19, S07, 1
B19, Trade, 285.150, 146, B19, S01, 1
B19, Trade, 298.100, 164, B19, S11, 1
B20, 7
B20, Trade, 136.033, 145, B20, S03, 1
B20, Trade, 206.833, 155, B20, S09, 1
B20, Trade, 231.750, 138, S07, B20, 1
B20, Trade, 240.433, 156, B20, S08, 1
B20, Trade, 270.533, 156, B20, S07, 1
B20, Trade, 276.750, 148, B20, S04, 1
B20, Trade, 293.500, 137, B20, S01, 1
B21, 24
B21, Trade, 21.933, 155, B21, S16, 1
B21, Trade, 25.400, 156, B21, S09, 1
B21, Trade, 47.533, 139, B21, S04, 1
B21, Trade, 72.900, 154, S08, B21, 1
B21, Trade, 82.367, 166, B21, S03, 1
B21, Trade, 85.733, 131, B21, S03, 1
B21, Trade, 115.117, 153, S03, B21, 1
B21, Trade, 118.600, 165, S17, B21, 1
B21, Trade, 121.167, 155, B21, S03, 1
B21, Trade, 139.583, 150, S08, B21, 1
B21, Trade, 145.983, 166, S11, B21, 1
B21, Trade, 152.867, 142, B21, S06, 1
B21, Trade, 165.800, 170, B21, S07, 1
B21, Trade, 179.833, 168, B21, S10, 1
B21, Trade, 181.767, 150, B21, S07, 1
B21, Trade, 202.517, 160, B21, S07, 1
B21, Trade, 208.417, 158, B21, S11, 1
B21, Trade, 220.000, 144, S01, B21, 1
B21, Trade, 244.533, 161, B21, S01, 1
B21, Trade, 248.683, 163, B21, S01, 1
B21, Trade, 251.833, 160, B21, S04, 1
B21, Trade, 257.600, 164, B21, S10, 1
B21, Trade, 275.750, 154, S10, B21, 1
B21, Trade, 297.600, 165, B21, S07, 1
B22, 50
B22, Trade, 6.333, 138, S07, B22, 1
B22, Trade, 10.383, 175, B22, S11, 1
B22, Trade, 19.067, 138, B22, S01, 1
B22, Trade, 21.283, 149, S00, B22, 1
B22, Trade, 26.650, 153, B22, S08, 1
B22, Trade, 33.633, 161, S00, B22, 1
B22, Trade, 41.000, 139, S11, B22, 1
B22, Trade, 46.650, 172, B22, S19, 1
B22, Trade, 53.317, 167, B22, S17, 1
B22, Trade, 56.933, 164, B22, S09, 1
B22, Trade, 60.900, 171, S01, B22, 1
B22, Trade, 70.317, 156, B22, S03, 1
B22, Trade, 71.133, 152, B22, S07, 1
B22, Trade, 79.500, 146, S09, B22, 1
B22, Trade, 83.800, 161, B22, S16, 1
B22, Trade, 86.417, 135, S01, B22, 1
B22, Trade, 91.533, 146, B22, S04, 1
B22, Trade, 97.133, 163, B22, S15, 1
B22, Trade, 100.950, 150, S00, B22, 1
B22, Trade, 107.850, 168, S04, B22, 1
B22, Trade, 111.600, 164, B22, S06, 1
B22, Trade, 118.250, 164, B22, S07, 1
B22, Trade, 124.767, 163, B22, S11, 1
B22, Trade, 126.167, 148, B22, S11, 1
B22, Trade, 133.067, 168, B22, S16, 1
B22, Trade, 136.817, 172, B22, S01, 1
B22, Trade, 143.383, 150, B22, S00, 1
B22, Trade, 152.133, 153, S02, B22, 1
B22, Trade, 157.333, 140, S01, B22, 1
B22, Trade, 161.567, 175, B22, S03, 1
B22, Trade, 168.633, 173, B22, S08, 1
B22, Trade, 175.617, 145, S00, B22, 1
B22, Trade, 183.250, 166, B22, S11, 1
B22, Trade, 190.933, 164, B22, S10, 1
B22, Trade, 196.867, 168, B22, S11, 1
B22, Trade, 201.333, 172, B22, S19, 1
B22, Trade, 206.817, 166, B22, S01, 1
B22, Trade, 213.700, 168, B22, S01, 1
B22, Trade, 216.800, 144, S06, B22, 1
B22, Trade, 221.500, 138, S08, B22, 1
B22, Trade, 237.450, 171, B22, S01, 1
B22, Trade, 242.533, 172, S03, B22, 1
B22, Trade, 253.050, 131, B22, S01, 1
B22, Trade, 259.850, 174, B22, S09, 1
B22, Trade, 263.950, 150, B22, S01, 1
B22, Trade, 269.383, 167, B22, S04, 1
B22, Trade, 272.017, 166, B22, S07, 1
B22, Trade, 278.367, 162, S13, B22, 1
B22, Trade, 283.667, 172, B22, S20, 1
B22, Trade, 289.733, 168, S09, B22, 1
B23, 9
B23, Trade, 31.433, 144, S04, B23, 1
B23, Trade, 66.200, 155, B23, S01, 1
B23, Trade, 75.117, 146, B23, S10, 1
B23, Trade, 93.017, 152, B23, S01, 1
B23, Trade, 97.000, 157, B23, S01, 1
B23, Trade, 120.167, 140, B23, S00, 1
B23, Trade, 126.333, 136, B23, S04, 1
B23, Trade, 149.050, 158, B23, S01, 1
B23, Trade, 250.867, 152, S14, B23, 1
B24, 22
B24, Trade, 5.500, 131, S09, B24, 1
B24, Trade, 24.667, 148, S10, B24, 1
B24, Trade, 47.617, 140, S10, B24, 1
B24, Trade, 61.750, 180, B24, S00, 1
B24, Trade, 78.900, 138, B24, S07, 1
B24, Trade, 88.000, 163, B24, S11, 1
B24, Trade, 94.367, 162, B24, S06, 1
B24, Trade, 98.700, 160, S11, B24, 1
B24, Trade, 105.733, 158, S14, B24, 1
B24, Trade, 153.750, 141, B24, S11, 1
B24, Trade, 173.817, 150, S10, B24, 1
B24, Trade, 181.783, 145, B24, S01, 1
B24, Trade, 186.733, 143, B24, S04, 1
B24, Trade, 201.383, 148, B24, S11, 1
B24, Trade, 221.217, 149, S14, B24, 1
B24, Trade, 232.733, 149, S11, B24, 1
B24, Trade, 243.683, 150, S11, B24, 1
B24, Trade, 254.067, 158, B24, S00, 1
B24, Trade, 264.633, 156, B24, S08, 1
B24, Trade, 271.550, 139, S09, B24, 1
B24, Trade, 281.750, 145, S03, B24, 1
B24, Trade, 292.667, 170, B24, S04, 1
B25, 35
B25, Trade, 11.950, 154, B25, S04, 1
B25, Trade, 26.950, 146, B25, S03, 1
B25, Trade, 39.867, 147, B25, S04, 1
B25, Trade, 46.150, 172, B25, S16, 1
B25, Trade, 53.933, 154, B25, S11, 1
B25, Trade, 58.517, 169, B25, S07, 1
B25, Trade, 63.350, 161, B25, S11, 1
B25, Trade, 66.333, 154, B25, S04, 1
B25, Trade, 83.167, 172, B25, S04, 1
B25, Trade, 89.400, 154, B25, S08, 1
B25, Trade, 94.500, 159, B25, S09, 1
B25, Trade, 97.167, 153, B25, S04, 1
B25, Trade, 111.750, 148, B25, S07, 1
B25, Trade, 118.800, 155, B25, S14, 1
B25, Trade, 124.850, 157, B25, S10, 1
B25, Trade, 128.700, 139, B25, S08, 1
B25, Trade, 134.033, 162, B25, S14, 1
B25, Trade, 137.700, 165, B25, S07, 1
B25, Trade, 153.800, 139, B25, S04, 1
B25, Trade, 160.433, 170, B25, S07, 1
B25, Trade, 164.783, 164, B25, S14, 1
B25, Trade, 168.717, 167, B25, S14, 1
B25, Trade, 171.783, 178, B25, S04, 1
B25, Trade, 178.233, 154, B25, S07, 1
B25, Trade, 184.367, 148, B25, S08, 1
B25, Trade, 192.250, 149, B25, S04, 1
B25, Trade, 225.433, 158, B25, S07, 1
B25, Trade, 230.633, 175, B25, S16, 1
B25, Trade, 245.717, 155, B25, S07, 1
B25, Trade, 249.267, 153, B25, S04, 1
B25, Trade, 260.200, 171, B25, S16, 1
B25, Trade, 270.217, 161, B25, S00, 1
B25, Trade, 274.267, 142, B25, S04, 1
B25, Trade, 285.250, 142, B25, S08, 1
B25, Trade, 291.333, 176, B25, S03, 1
B26, 17
B26, Trade, 13.433, 158, S16, B26, 1
B26, Trade, 62.650, 171, S13, B26, 1
B26, Trade, 68.450, 178, S16, B26, 1
B26, Trade, 98.850, 152, B26, S00, 1
B26, Trade, 120.033, 144, B26, S04, 1
B26, Trade, 135.217, 146, B26, S09, 1
B26, Trade, 149.150, 163, S16, B26, 1
B26, Trade, 172.167, 168, S07, B26, 1
B26, Trade, 190.133, 171, B26, S08, 1
B26, Trade, 196.483, 146, S10, B26, 1
B26, Trade, 202.267, 160, B26, S04, 1
B26, Trade, 211.850, 155, B26, S11, 1
B26, Trade, 229.600, 165, B26, S09, 1
B26, Trade, 251.983, 159, B26, S07, 1
B26, Trade, 256.950, 151, S00, B26, 1
B26, Trade, 262.617, 153, B26, S04, 1
B26, Trade, 297.517, 171, B26, S18, 1
B27, 50
B27, Trade, 8.433, 157, S04, B27, 1
B27, Trade, 13.500, 180, S19, B27, 1
B27, Trade, 16.200, 145, S07, B27, 1
B27, Trade, 20.583, 153, B27, S09, 1
B27, Trade, 25.267, 163, S11, B27, 1
B27, Trade, 31.300, 190, B27, S03, 1
B27, Trade, 40.817, 146, S00, B27, 1
B27, Trade, 46.217, 188, B27, S14, 1
B27, Trade, 50.967, 171, B27, S04, 1
