B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 0
B11, 0
B12, 0
B13, 0
B14, 16
B14, Trade, 6.200, 145, B14, S11, 1
B14, Trade, 10.300, 148, B14, S02, 1
B14, Trade, 18.317, 146, S12, B14, 1
B14, Trade, 41.317, 131, S02, B14, 1
B14, Trade, 58.750, 148, B14, S02, 1
B14, Trade, 73.100, 148, B14, S04, 1
B14, Trade, 108.667, 148, S04, B14, 1
B14, Trade, 146.767, 148, B14, S04, 1
B14, Trade, 173.467, 148, B14, S11, 1
B14, Trade, 186.050, 126, S06, B14, 1
B14, Trade, 205.650, 146, B14, S04, 1
B14, Trade, 219.533, 148, B14, S02, 1
B14, Trade, 241.833, 147, B14, S02, 1
B14, Trade, 261.950, 145, B14, S04, 1
B14, Trade, 276.750, 146, B14, S06, 1
B14, Trade, 295.300, 145, B14, S06, 1
B15, 0
B16, 0
B17, 7
B17, Trade, 6.367, 143, B17, S06, 1
B17, Trade, 58.650, 158, S06, B17, 1
B17, Trade, 104.717, 156, S03, B17, 1
B17, Trade, 206.633, 144, B17, S02, 1
B17, Trade, 236.667, 156, B17, S12, 1
B17, Trade, 274.133, 153, B17, S02, 1
B17, Trade, 279.183, 155, B17, S02, 1
B18, 11
B18, Trade, 8.550, 155, S03, B18, 1
B18, Trade, 10.900, 162, B18, S12, 1
B18, Trade, 45.933, 149, B18, S02, 1
B18, Trade, 75.333, 148, S12, B18, 1
B18, Trade, 104.650, 150, S11, B18, 1
B18, Trade, 134.667, 156, B18, S01, 1
B18, Trade, 142.033, 145, B18, S04, 1
B18, Trade, 172.133, 157, B18, S13, 1
B18, Trade, 211.250, 149, S14, B18, 1
B18, Trade, 241.400, 149, S14, B18, 1
B18, Trade, 247.017, 160, S14, B18, 1
B19, 13
B19, Trade, 5.517, 148, S12, B19, 1
B19, Trade, 35.400, 155, B19, S14, 1
B19, Trade, 96.067, 151, B19, S14, 1
B19, Trade, 108.400, 158, S03, B19, 1
B19, Trade, 114.250, 160, S08, B19, 1
B19, Trade, 131.733, 146, S11, B19, 1
B19, Trade, 151.367, 131, S03, B19, 1
B19, Trade, 162.350, 159, B19, S06, 1
B19, Trade, 181.717, 154, B19, S02, 1
B19, Trade, 228.583, 157, S06, B19, 1
B19, Trade, 252.317, 157, B19, S14, 1
B19, Trade, 287.033, 132, S00, B19, 1
B19, Trade, 298.067, 162, B19, S02, 1
B20, 1
B20, Trade, 131.067, 115, S04, B20, 1
B21, 15
B21, Trade, 9.033, 157, S15, B21, 1
B21, Trade, 11.150, 159, B21, S01, 1
B21, Trade, 16.050, 168, B21, S00, 1
B21, Trade, 42.450, 171, B21, S14, 1
B21, Trade, 56.200, 154, S14, B21, 1
B21, Trade, 66.767, 170, B21, S14, 1
B21, Trade, 113.667, 164, B21, S05, 1
B21, Trade, 120.433, 171, B21, S04, 1
B21, Trade, 131.717, 142, B21, S06, 1
B21, Trade, 187.367, 170, B21, S04, 1
B21, Trade, 220.683, 167, S13, B21, 1
B21, Trade, 263.867, 157, B21, S06, 1
B21, Trade, 270.950, 168, B21, S09, 1
B21, Trade, 272.683, 152, S14, B21, 1
B21, Trade, 284.900, 166, B21, S06, 1
B22, 1
B22, Trade, 106.400, 152, B22, S14, 1
