B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 1
B07, Trade, 120.833, 114, S00, B07, 1
B08, 0
B09, 2
B09, Trade, 5.583, 131, B09, S08, 1
B09, Trade, 90.833, 131, B09, S03, 1
B10, 0
B11, 0
B12, 6
B12, Trade, 40.800, 138, B12, S00, 1
B12, Trade, 75.400, 134, B12, S05, 1
B12, Trade, 149.450, 136, B12, S03, 1
B12, Trade, 158.633, 140, B12, S03, 1
B12, Trade, 164.967, 141, B12, S06, 1
B12, Trade, 171.017, 139, B12, S00, 1
B13, 0
B14, 4
B14, Trade, 56.283, 145, S13, B14, 1
B14, Trade, 62.700, 142, B14, S03, 1
B14, Trade, 249.283, 148, B14, S08, 1
B14, Trade, 265.483, 146, B14, S00, 1
B15, 2
B15, Trade, 13.583, 149, B15, S03, 1
B15, Trade, 194.567, 141, B15, S05, 1
B16, 7
B16, Trade, 83.150, 149, B16, S00, 1
B16, Trade, 111.717, 155, B16, S00, 1
B16, Trade, 119.033, 153, B16, S07, 1
B16, Trade, 133.600, 150, B16, S08, 1
B16, Trade, 165.367, 140, B16, S07, 1
B16, Trade, 184.467, 141, B16, S08, 1
B16, Trade, 231.567, 154, B16, S08, 1
B17, 0
B18, 2
B18, Trade, 168.033, 153, B18, S00, 1
B18, Trade, 235.167, 151, B18, S00, 1
B19, 4
B19, Trade, 5.350, 121, B19, S05, 1
B19, Trade, 138.500, 142, B19, S07, 1
B19, Trade, 149.633, 129, B19, S07, 1
B19, Trade, 262.867, 141, B19, S03, 1
B20, 52
B20, Trade, 5.667, 151, S14, B20, 1
B20, Trade, 10.850, 150, S13, B20, 1
B20, Trade, 15.350, 150, B20, S08, 1
B20, Trade, 20.267, 168, B20, S06, 1
B20, Trade, 29.250, 167, B20, S05, 1
B20, Trade, 31.900, 165, B20, S03, 1
B20, Trade, 39.617, 160, B20, S14, 1
B20, Trade, 45.567, 167, S06, B20, 1
B20, Trade, 52.850, 159, B20, S00, 1
B20, Trade, 56.950, 152, B20, S08, 1
B20, Trade, 61.233, 162, B20, S13, 1
B20, Trade, 69.383, 165, S18, B20, 1
B20, Trade, 71.383, 150, S13, B20, 1
B20, Trade, 75.983, 160, B20, S08, 1
B20, Trade, 83.333, 158, S03, B20, 1
B20, Trade, 87.950, 152, B20, S07, 1
B20, Trade, 96.267, 154, B20, S00, 1
B20, Trade, 104.117, 157, B20, S04, 1
B20, Trade, 106.067, 160, B20, S13, 1
B20, Trade, 119.333, 158, S15, B20, 1
B20, Trade, 122.317, 149, S13, B20, 1
B20, Trade, 128.550, 165, B20, S15, 1
B20, Trade, 131.367, 168, B20, S07, 1
B20, Trade, 136.233, 160, B20, S02, 1
B20, Trade, 145.633, 167, B20, S05, 1
B20, Trade, 147.350, 165, B20, S13, 1
B20, Trade, 151.283, 151, S13, B20, 1
B20, Trade, 156.667, 154, B20, S00, 1
B20, Trade, 161.500, 166, B20, S13, 1
B20, Trade, 166.750, 157, B20, S03, 1
B20, Trade, 173.033, 160, S03, B20, 1
B20, Trade, 177.133, 146, S13, B20, 1
B20, Trade, 181.383, 168, B20, S00, 1
B20, Trade, 193.100, 150, B20, S08, 1
B20, Trade, 200.700, 168, B20, S04, 1
B20, Trade, 203.550, 150, S08, B20, 1
B20, Trade, 208.700, 162, B20, S03, 1
B20, Trade, 212.283, 156, S13, B20, 1
B20, Trade, 219.283, 168, B20, S03, 1
B20, Trade, 224.800, 164, B20, S02, 1
B20, Trade, 233.583, 158, S06, B20, 1
B20, Trade, 239.500, 164, B20, S13, 1
B20, Trade, 242.150, 165, B20, S06, 1
B20, Trade, 247.867, 156, B20, S00, 1
B20, Trade, 257.850, 162, B20, S03, 1
B20, Trade, 263.917, 164, B20, S15, 1
B20, Trade, 271.150, 152, B20, S08, 1
B20, Trade, 273.517, 144, S13, B20, 1
B20, Trade, 282.783, 158, B20, S13, 1
B20, Trade, 289.467, 163, B20, S03, 1
B20, Trade, 291.733, 154, S13, B20, 1
B20, Trade, 299.917, 165, B20, S07, 1
B21, 8
B21, Trade, 6.133, 124, S06, B21, 1
B21, Trade, 33.717, 162, S13, B21, 1
B21, Trade, 37.200, 143, B21, S03, 1
B21, Trade, 41.067, 154, B21, S13, 1
B21, Trade, 158.817, 139, B21, S08, 1
B21, Trade, 192.117, 147, S00, B21, 1
B21, Trade, 213.350, 151, B21, S03, 1
B21, Trade, 232.150, 161, B21, S03, 1
B22, 26
B22, Trade, 5.517, 144, S13, B22, 1
B22, Trade, 12.183, 143, S06, B22, 1
B22, Trade, 16.383, 165, B22, S06, 1
B22, Trade, 51.983, 162, S03, B22, 1
B22, Trade, 62.500, 158, B22, S00, 1
B22, Trade, 73.100, 151, B22, S00, 1
B22, Trade, 98.050, 148, S13, B22, 1
B22, Trade, 116.367, 147, S13, B22, 1
B22, Trade, 121.650, 152, B22, S03, 1
B22, Trade, 131.467, 156, B22, S13, 1
B22, Trade, 147.800, 157, S15, B22, 1
B22, Trade, 162.283, 172, B22, S00, 1
B22, Trade, 166.683, 173, B22, S19, 1
B22, Trade, 185.783, 159, B22, S07, 1
B22, Trade, 186.783, 154, S13, B22, 1
B22, Trade, 193.750, 150, B22, S13, 1
B22, Trade, 202.317, 151, S07, B22, 1
B22, Trade, 209.550, 171, S17, B22, 1
B22, Trade, 216.300, 145, S13, B22, 1
B22, Trade, 238.583, 172, B22, S08, 1
B22, Trade, 243.600, 151, B22, S04, 1
B22, Trade, 266.833, 175, B22, S00, 1
B22, Trade, 274.550, 169, B22, S06, 1
B22, Trade, 276.450, 157, S00, B22, 1
B22, Trade, 286.217, 170, S03, B22, 1
B22, Trade, 287.667, 161, B22, S06, 1
B23, 9
B23, Trade, 31.183, 160, B23, S14, 1
B23, Trade, 53.117, 142, B23, S07, 1
B23, Trade, 108.283, 162, B23, S00, 1
B23, Trade, 154.917, 145, B23, S07, 1
B23, Trade, 164.333, 133, B23, S05, 1
B23, Trade, 187.850, 147, B23, S00, 1
B23, Trade, 198.100, 159, B23, S00, 1
B23, Trade, 262.500, 162, B23, S13, 1
B23, Trade, 267.417, 158, B23, S03, 1
