B00, 0
B01, 0
B02, 1
B02, Trade, 90.667, 105, B02, S00, 1
B03, 0
B04, 0
B05, 1
B05, Trade, 266.833, 111, B05, S03, 1
B06, 0
B07, 0
B08, 5
B08, Trade, 166.433, 124, S06, B08, 1
B08, Trade, 175.983, 117, S05, B08, 1
B08, Trade, 191.433, 125, S05, B08, 1
B08, Trade, 261.633, 127, B08, S06, 1
B08, Trade, 298.133, 125, B08, S05, 1
B09, 1
B09, Trade, 196.600, 129, S05, B09, 1
B10, 0
B11, 3
B11, Trade, 24.067, 133, B11, S06, 1
B11, Trade, 60.767, 133, B11, S05, 1
B11, Trade, 76.000, 133, B11, S06, 1
B12, 7
B12, Trade, 7.833, 133, B12, S05, 1
B12, Trade, 36.600, 141, B12, S03, 1
B12, Trade, 161.833, 138, B12, S00, 1
B12, Trade, 167.417, 134, B12, S03, 1
B12, Trade, 181.217, 123, S06, B12, 1
B12, Trade, 251.383, 135, B12, S03, 1
B12, Trade, 277.483, 138, B12, S01, 1
B13, 6
B13, Trade, 31.100, 137, B13, S05, 1
B13, Trade, 35.967, 142, B13, S01, 1
B13, Trade, 72.300, 140, B13, S03, 1
B13, Trade, 87.100, 144, B13, S05, 1
B13, Trade, 142.083, 138, B13, S03, 1
B13, Trade, 174.183, 142, B13, S00, 1
B14, 41
B14, Trade, 5.633, 137, B14, S00, 1
B14, Trade, 16.233, 144, B14, S05, 1
B14, Trade, 23.567, 143, B14, S03, 1
B14, Trade, 27.683, 145, B14, S05, 1
B14, Trade, 31.950, 148, B14, S09, 1
B14, Trade, 57.367, 145, B14, S05, 1
B14, Trade, 60.683, 143, B14, S06, 1
B14, Trade, 67.183, 143, B14, S07, 1
B14, Trade, 70.750, 146, B14, S05, 1
B14, Trade, 80.717, 139, B14, S05, 1
B14, Trade, 87.583, 147, B14, S06, 1
B14, Trade, 91.483, 134, S03, B14, 1
B14, Trade, 101.667, 120, S05, B14, 1
B14, Trade, 111.800, 146, B14, S06, 1
B14, Trade, 116.850, 143, B14, S06, 1
B14, Trade, 121.367, 136, B14, S06, 1
B14, Trade, 127.233, 145, B14, S09, 1
B14, Trade, 136.517, 147, B14, S06, 1
B14, Trade, 141.267, 121, S06, B14, 1
B14, Trade, 146.050, 137, B14, S06, 1
B14, Trade, 152.600, 148, B14, S07, 1
B14, Trade, 157.667, 147, B14, S00, 1
B14, Trade, 162.383, 148, B14, S03, 1
B14, Trade, 172.450, 146, B14, S03, 1
B14, Trade, 181.933, 127, S07, B14, 1
B14, Trade, 187.017, 147, B14, S07, 1
B14, Trade, 196.467, 115, S03, B14, 1
B14, Trade, 206.567, 112, S03, B14, 1
B14, Trade, 218.167, 146, B14, S03, 1
B14, Trade, 221.517, 123, S06, B14, 1
B14, Trade, 227.467, 140, B14, S07, 1
B14, Trade, 232.500, 145, B14, S06, 1
B14, Trade, 244.783, 145, B14, S00, 1
B14, Trade, 247.117, 148, B14, S03, 1
B14, Trade, 262.133, 147, B14, S00, 1
B14, Trade, 268.283, 144, B14, S00, 1
B14, Trade, 271.383, 147, B14, S07, 1
B14, Trade, 277.017, 134, S06, B14, 1
B14, Trade, 282.367, 135, B14, S03, 1
B14, Trade, 288.833, 141, B14, S05, 1
B14, Trade, 295.850, 148, B14, S08, 1
B15, 4
B15, Trade, 71.250, 129, B15, S06, 1
B15, Trade, 94.717, 139, B15, S04, 1
B15, Trade, 136.667, 136, B15, S03, 1
B15, Trade, 201.600, 139, B15, S07, 1
B16, 9
B16, Trade, 83.733, 145, B16, S06, 1
B16, Trade, 85.833, 151, B16, S03, 1
B16, Trade, 101.167, 122, B16, S06, 1
B16, Trade, 128.367, 136, B16, S03, 1
B16, Trade, 146.583, 131, B16, S03, 1
B16, Trade, 154.100, 143, B16, S08, 1
B16, Trade, 206.667, 126, S05, B16, 1
B16, Trade, 262.983, 136, S05, B16, 1
B16, Trade, 266.933, 146, S04, B16, 1
B17, 4
B17, Trade, 5.767, 139, S01, B17, 1
B17, Trade, 111.083, 148, B17, S05, 1
B17, Trade, 161.183, 124, S06, B17, 1
B17, Trade, 197.400, 148, B17, S06, 1
B18, 33
B18, Trade, 12.517, 147, B18, S03, 1
B18, Trade, 15.283, 129, B18, S03, 1
B18, Trade, 23.050, 143, B18, S00, 1
B18, Trade, 26.467, 152, B18, S06, 1
B18, Trade, 31.233, 151, B18, S06, 1
B18, Trade, 47.100, 157, B18, S05, 1
B18, Trade, 66.533, 161, B18, S00, 1
B18, Trade, 96.017, 127, B18, S05, 1
B18, Trade, 105.067, 142, S09, B18, 1
B18, Trade, 121.050, 126, S03, B18, 1
B18, Trade, 126.317, 160, B18, S06, 1
B18, Trade, 137.650, 144, S05, B18, 1
B18, Trade, 151.433, 144, S05, B18, 1
B18, Trade, 156.450, 156, B18, S03, 1
B18, Trade, 162.417, 138, B18, S07, 1
B18, Trade, 168.367, 149, B18, S04, 1
B18, Trade, 181.517, 127, S05, B18, 1
B18, Trade, 197.750, 149, S02, B18, 1
B18, Trade, 201.917, 133, B18, S03, 1
B18, Trade, 206.850, 142, S02, B18, 1
B18, Trade, 213.483, 158, B18, S03, 1
B18, Trade, 224.700, 148, B18, S05, 1
B18, Trade, 231.617, 150, B18, S03, 1
B18, Trade, 237.017, 156, S07, B18, 1
B18, Trade, 243.850, 157, S11, B18, 1
