B00, 0
B01, 0
B02, 0
B03, 0
B04, 0
B05, 0
B06, 0
B07, 0
B08, 0
B09, 0
B10, 1
B10, Trade, 105.767, 119, S01, B10, 1
B11, 0
B12, 0
B13, 26
B13, Trade, 6.083, 138, B13, S01, 1
B13, Trade, 18.300, 142, B13, S03, 1
B13, Trade, 20.433, 129, B13, S01, 1
B13, Trade, 35.283, 136, B13, S07, 1
B13, Trade, 50.417, 119, B13, S05, 1
B13, Trade, 61.850, 127, B13, S01, 1
B13, Trade, 70.750, 144, B13, S11, 1
B13, Trade, 75.650, 137, B13, S08, 1
B13, Trade, 84.100, 129, B13, S01, 1
B13, Trade, 85.550, 128, S06, B13, 1
B13, Trade, 105.317, 144, B13, S07, 1
B13, Trade, 106.367, 144, B13, S05, 1
B13, Trade, 138.017, 144, B13, S08, 1
B13, Trade, 141.517, 137, B13, S03, 1
B13, Trade, 152.600, 136, B13, S01, 1
B13, Trade, 182.300, 134, B13, S01, 1
B13, Trade, 225.117, 137, S11, B13, 1
B13, Trade, 228.383, 142, B13, S03, 1
B13, Trade, 232.100, 142, B13, S05, 1
B13, Trade, 236.300, 137, B13, S11, 1
B13, Trade, 257.150, 144, B13, S08, 1
B13, Trade, 265.017, 143, B13, S01, 1
B13, Trade, 272.150, 140, B13, S11, 1
B13, Trade, 288.917, 143, B13, S08, 1
B13, Trade, 292.983, 142, B13, S08, 1
B13, Trade, 299.850, 134, B13, S05, 1
B14, 10
B14, Trade, 19.600, 148, B14, S12, 1
B14, Trade, 53.250, 137, S11, B14, 1
B14, Trade, 56.533, 134, B14, S08, 1
B14, Trade, 77.117, 121, S03, B14, 1
B14, Trade, 92.033, 148, B14, S11, 1
B14, Trade, 96.033, 129, S08, B14, 1
B14, Trade, 178.883, 147, B14, S01, 1
B14, Trade, 270.217, 143, B14, S07, 1
B14, Trade, 279.933, 146, B14, S01, 1
B14, Trade, 286.617, 132, S05, B14, 1
B15, 1
B15, Trade, 182.233, 136, B15, S07, 1
B16, 13
B16, Trade, 5.533, 149, B16, S11, 1
B16, Trade, 65.617, 136, S07, B16, 1
B16, Trade, 76.200, 137, B16, S05, 1
B16, Trade, 121.950, 151, B16, S08, 1
B16, Trade, 134.000, 153, B16, S03, 1
B16, Trade, 140.000, 151, S07, B16, 1
B16, Trade, 166.417, 142, B16, S11, 1
B16, Trade, 200.933, 152, B16, S07, 1
B16, Trade, 206.483, 129, S08, B16, 1
B16, Trade, 216.800, 131, B16, S08, 1
B16, Trade, 221.833, 141, B16, S08, 1
B16, Trade, 226.350, 145, B16, S05, 1
B16, Trade, 274.500, 144, B16, S02, 1
B17, 5
B17, Trade, 40.783, 127, S08, B17, 1
B17, Trade, 101.133, 138, B17, S04, 1
B17, Trade, 113.050, 149, B17, S05, 1
B17, Trade, 177.833, 149, B17, S06, 1
B17, Trade, 288.983, 120, B17, S03, 1
